Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability,DayFrameAlt
8,2,1,0,0,0,1,0,0,1,37,25,25,0,7,17,1555070400,0.12,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,37,25,25,0,7,17,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,37,25,25,0,7,17,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,37,25,25,0,7,17,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,37,25,25,0,7,17,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,38,26,25,0,7,19,1555070400,0.11599999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,38,26,25,0,7,19,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,39,27,25,0,7,12,1555070400,0.10800000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,39,27,25,0,7,12,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555056000,0.0,0,0.0014824867248539998,3
8,2,1,0,0,0,1,0,0,1,40,7,24,0,7,1,1555070400,0.059000000000000004,1,0.7274804115295409,1
12,3,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555084800,0.0,0,0.0014826953411099999,1
16,4,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555099200,0.0,0,0.001483082771301,2
20,1,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,40,7,24,0,7,1,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555041600,0.0,0,0.0014824271202089998,3
4,1,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555056000,0.0,0,0.0014826655387879999,3
8,2,1,0,0,0,1,0,0,1,41,8,24,0,7,6,1555070400,0.062,1,0.9999669790267941,1
12,3,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555084800,0.0,0,0.001483201980591,1
16,4,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555099200,0.0,0,0.001483947038651,2
20,1,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555113600,0.0,0,0.0014824867248539998,3
23,1,1,0,0,1,0,0,0,0,41,8,24,0,7,6,1555124400,0.0,0,0.0014823675155639998,3
0,1,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555041600,0.0,0,0.0014824867248539998,3
4,1,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555056000,0.0,0,0.0014828443527220001,3
8,2,1,0,0,0,1,0,0,1,42,9,24,0,7,10,1555070400,0.065,1,0.9999767541885379,1
12,3,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555084800,0.0,0,0.001483798027039,1
16,4,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555099200,0.0,0,0.001485198736191,2
20,1,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555113600,0.0,0,0.0014826953411099999,3
23,1,1,0,0,1,0,0,0,0,42,9,24,0,7,10,1555124400,0.0,0,0.0014826357364649998,3
0,1,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555056000,0.0,0,0.0014823675155639998,3
8,2,1,0,0,0,1,0,0,1,43,10,24,0,7,4,1555070400,0.069,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555084800,0.0,0,0.001482576131821,1
16,4,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555099200,0.0,0,0.0014829039573670002,2
20,1,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,0,1,0,0,0,0,43,10,24,0,7,4,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,45,12,24,0,2,1,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,45,12,24,0,2,1,1555056000,0.0,0,0.001482725143433,3
8,2,1,0,0,0,1,0,0,1,45,12,24,0,2,1,1555070400,0.076,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,45,12,24,0,2,1,1555084800,0.0,0,0.001484811306,1
16,4,1,0,0,0,0,1,0,0,45,12,24,0,2,1,1555099200,0.0,0,0.0014827847480770003,2
20,1,1,0,0,1,0,0,0,0,45,12,24,0,2,1,1555113600,0.0,0,0.001482546329498,3
23,1,1,0,0,1,0,0,0,0,45,12,24,0,2,1,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555056000,0.0,0,0.001482576131821,3
8,2,1,0,0,0,1,0,0,1,46,13,24,0,2,1,1555070400,0.079,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555084800,0.0,0,0.001483947038651,1
16,4,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555099200,0.0,0,0.001486539840698,2
20,1,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555113600,0.0,0,0.0014825165271760002,3
23,1,1,0,0,1,0,0,0,0,46,13,24,0,2,1,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,47,14,24,1,5,2,1555070400,0.083,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555099200,0.0,0,0.0014826059341429998,2
20,1,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555113600,0.0,0,0.0014824271202089998,3
23,1,1,0,0,1,0,0,0,0,47,14,24,1,5,2,1555124400,0.0,0,0.0014824569225310002,3
0,1,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,48,15,24,0,7,10,1555070400,0.086,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555099200,0.0,0,0.0014826655387879999,2
20,1,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,0,1,0,0,0,0,48,15,24,0,7,10,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555056000,0.0,0,0.0014823675155639998,3
8,2,1,0,0,0,1,0,0,1,49,16,24,0,7,11,1555070400,0.09,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555099200,0.0,0,0.0014826655387879999,2
20,1,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,49,16,24,0,7,11,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555041600,0.0,0,0.0014823973178860002,3
4,1,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555056000,0.0,0,0.0014824867248539998,3
8,2,1,0,0,0,1,0,0,1,50,17,24,1,2,5,1555070400,0.094,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555084800,0.0,0,0.001483798027039,1
16,4,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555099200,0.0,0,0.001487016677856,2
20,1,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555113600,0.0,0,0.0014838576316829998,3
23,1,1,0,0,1,0,0,0,0,50,17,24,1,2,5,1555124400,0.0,0,0.0014849305152890002,3
0,1,1,0,0,1,0,0,0,0,51,18,24,1,2,17,1555041600,0.0,0,0.0015603601932529998,3
4,1,1,0,0,1,0,0,0,0,51,18,24,1,2,17,1555056000,0.0,0,0.001567542552948,3
8,2,1,0,0,0,1,0,0,1,51,18,24,1,2,17,1555070400,0.09699999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,51,18,24,1,2,17,1555084800,0.0,0,0.0019783079624180002,1
16,4,1,0,0,1,0,0,0,0,51,18,24,1,2,17,1555099200,0.0,0,0.0028614997863770004,2
20,1,1,0,0,1,0,0,0,0,51,18,24,1,2,17,1555113600,0.0,0,0.001597911119461,3
23,1,1,0,1,0,0,0,0,0,51,18,24,1,2,17,1555124400,0.0,0,0.001596957445145,3
0,1,1,0,0,1,0,0,0,0,52,19,24,1,7,19,1555041600,0.0,0,0.0014885962009429999,3
4,1,1,0,0,1,0,0,0,0,52,19,24,1,7,19,1555056000,0.0,0,0.0014883875846860002,3
8,2,1,0,0,0,1,0,0,1,52,19,24,1,7,19,1555070400,0.10099999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,52,19,24,1,7,19,1555084800,0.0,0,0.0015138685703279997,1
16,4,1,0,0,1,0,0,0,0,52,19,24,1,7,19,1555099200,0.0,0,0.001566022634506,2
20,1,1,0,0,1,0,0,0,0,52,19,24,1,7,19,1555113600,0.0,0,0.0014916360378270002,3
23,1,1,0,1,0,0,0,0,0,52,19,24,1,7,19,1555124400,0.0,0,0.0014963150024409999,3
0,1,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555041600,0.0,0,0.001486420631409,3
4,1,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555056000,0.0,0,0.0014861524105070003,3
8,2,1,0,0,0,1,0,0,1,53,20,24,1,7,19,1555070400,0.105,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555084800,0.0,0,0.00150254368782,1
16,4,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555099200,0.0,0,0.001536339521408,2
20,1,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555113600,0.0,0,0.0014877021312710002,3
23,1,1,0,0,1,0,0,0,0,53,20,24,1,7,19,1555124400,0.0,0,0.001490294933319,3
0,1,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555056000,0.0,0,0.0014823675155639998,3
8,2,1,0,0,0,1,0,0,1,54,21,24,0,7,19,1555070400,0.109,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555084800,0.0,0,0.0014823675155639998,1
16,4,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555099200,0.0,0,0.001482576131821,2
20,1,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,54,21,24,0,7,19,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,55,22,24,0,7,19,1555070400,0.113,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,0,1,0,0,0,0,55,22,24,0,7,19,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,56,23,24,0,7,21,1555070400,0.11699999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,56,23,24,0,7,21,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,57,24,24,0,7,16,1555070400,0.121,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555084800,0.0,0,0.0014822185039520001,1
16,4,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,57,24,24,0,7,16,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,58,25,24,0,7,21,1555070400,0.121,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,58,25,24,0,7,21,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,59,26,24,0,7,25,1555070400,0.11699999999999999,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,59,26,24,0,7,25,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,60,27,24,0,7,17,1555070400,0.113,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555099200,0.0,0,0.001482307910919,2
20,1,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,60,27,24,0,7,17,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,61,28,24,0,7,15,1555070400,0.109,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555099200,0.0,0,0.001482307910919,2
20,1,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,61,28,24,0,7,15,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,62,29,24,0,7,17,1555070400,0.106,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,62,29,24,0,7,17,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,63,30,24,0,7,9,1555070400,0.102,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,63,30,24,0,7,9,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555041600,0.0,0,0.0014824867248539998,3
4,1,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555056000,0.0,0,0.0014826655387879999,3
8,2,1,0,0,0,1,0,0,1,64,7,23,0,7,2,1555070400,0.059000000000000004,1,0.8811379671096801,1
12,3,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555084800,0.0,0,0.0014832317829129998,1
16,4,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555099200,0.0,0,0.0014838874340060001,2
20,1,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,0,1,0,0,0,0,64,7,23,0,7,2,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555056000,0.0,0,0.0014824569225310002,3
8,2,1,0,0,0,1,0,0,1,65,8,23,0,7,1,1555070400,0.062,1,0.999969482421875,1
12,3,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555084800,0.0,0,0.0014827847480770003,1
16,4,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555099200,0.0,0,0.001483201980591,2
20,1,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,65,8,23,0,7,1,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555041600,0.0,0,0.0014823973178860002,3
4,1,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555056000,0.0,0,0.0014828145504,3
8,2,1,0,0,0,1,0,0,1,66,9,23,0,7,8,1555070400,0.065,1,0.999976813793182,1
12,3,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555084800,0.0,0,0.001483827829361,1
16,4,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555099200,0.0,0,0.001485198736191,2
20,1,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555113600,0.0,0,0.0014826655387879999,3
23,1,1,0,0,1,0,0,0,0,66,9,23,0,7,8,1555124400,0.0,0,0.0014824569225310002,3
0,1,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555056000,0.0,0,0.0014824271202089998,3
8,2,1,0,0,0,1,0,0,1,67,10,23,0,7,4,1555070400,0.069,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555084800,0.0,0,0.001482725143433,1
16,4,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555099200,0.0,0,0.00148332118988,2
20,1,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,0,1,0,0,0,0,67,10,23,0,7,4,1555124400,0.0,0,0.0014823675155639998,3
0,1,1,0,0,1,0,0,0,0,69,12,23,0,2,1,1555041600,0.0,0,0.0014825165271760002,3
4,1,1,0,0,1,0,0,0,0,69,12,23,0,2,1,1555056000,0.0,0,0.001482993364334,3
8,2,1,0,0,0,1,0,0,1,69,12,23,0,2,1,1555070400,0.076,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,69,12,23,0,2,1,1555084800,0.0,0,0.0014866292476649998,1
16,4,1,0,0,0,0,1,0,0,69,12,23,0,2,1,1555099200,0.0,0,0.0014831125736239998,2
20,1,1,0,0,1,0,0,0,0,69,12,23,0,2,1,1555113600,0.0,0,0.0014828443527220001,3
23,1,1,0,0,1,0,0,0,0,69,12,23,0,2,1,1555124400,0.0,0,0.0014826059341429998,3
0,1,1,0,0,1,0,0,0,0,70,13,23,0,5,1,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,70,13,23,0,5,1,1555056000,0.0,0,0.0014824867248539998,3
8,2,1,0,0,0,1,0,0,1,70,13,23,0,5,1,1555070400,0.079,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,70,13,23,0,5,1,1555084800,0.0,0,0.001482993364334,1
16,4,1,0,0,0,0,1,0,0,70,13,23,0,5,1,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,70,13,23,0,5,1,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,0,1,0,0,0,0,70,13,23,0,5,1,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555041600,0.0,0,0.0014828741550450002,3
4,1,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555056000,0.0,0,0.001483291387558,3
8,2,1,0,0,0,1,0,0,1,71,14,23,1,5,8,1555070400,0.08199999999999999,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555084800,0.0,0,0.001488924026489,1
16,4,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555099200,0.0,0,0.0015013515949249998,2
20,1,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555113600,0.0,0,0.0014888048172000002,3
23,1,1,0,0,1,0,0,0,0,71,14,23,1,5,8,1555124400,0.0,0,0.001491785049438,3
0,1,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555041600,0.0,0,0.001652151346207,3
4,1,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555056000,0.0,0,0.001721262931824,3
8,2,1,0,0,0,1,0,0,1,72,15,23,1,2,15,1555070400,0.086,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555084800,0.0,0,0.0031040906906130003,1
16,4,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555099200,0.0,0,0.006984382867813001,2
20,1,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555113600,0.0,0,0.002176851034164,3
23,1,1,0,0,1,0,0,0,0,72,15,23,1,2,15,1555124400,0.0,0,0.002420574426651,3
0,1,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555041600,0.0,0,0.001821726560593,3
4,1,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555056000,0.0,0,0.001816630363464,3
8,2,1,0,0,0,1,0,0,1,73,16,23,1,7,25,1555070400,0.09,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555084800,0.0,0,0.003501683473587,1
16,4,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555099200,0.0,0,0.008718192577362,2
20,1,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555113600,0.0,0,0.00183579325676,3
23,1,1,0,0,1,0,0,0,0,73,16,23,1,7,25,1555124400,0.0,0,0.0019075572490689998,3
0,1,1,0,0,1,0,0,0,0,74,17,23,1,2,17,1555041600,0.0,0,0.0016763806343079999,3
4,1,1,0,0,1,0,0,0,0,74,17,23,1,2,17,1555056000,0.0,0,0.00171485543251,3
8,2,1,0,0,0,1,0,0,1,74,17,23,1,2,17,1555070400,0.09300000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,74,17,23,1,2,17,1555084800,0.0,0,0.0029644072055820003,1
16,4,1,0,0,1,0,0,0,0,74,17,23,1,2,17,1555099200,0.0,0,0.006278693675995,2
20,1,1,0,0,1,0,0,0,0,74,17,23,1,2,17,1555113600,0.0,0,0.001887828111649,3
23,1,1,0,1,0,0,0,0,0,74,17,23,1,2,17,1555124400,0.0,0,0.0018570721149439998,3
0,1,1,0,0,1,0,0,0,0,75,18,23,0,2,14,1555041600,0.0,0,0.0014825165271760002,3
4,1,1,0,0,1,0,0,0,0,75,18,23,0,2,14,1555056000,0.0,0,0.0014828741550450002,3
8,2,1,0,0,0,1,0,0,1,75,18,23,0,2,14,1555070400,0.09699999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,75,18,23,0,2,14,1555084800,0.0,0,0.001486927270889,1
16,4,1,0,0,1,0,0,0,0,75,18,23,0,2,14,1555099200,0.0,0,0.001494109630585,2
20,1,1,0,0,1,0,0,0,0,75,18,23,0,2,14,1555113600,0.0,0,0.001483798027039,3
23,1,1,0,1,0,0,0,0,0,75,18,23,0,2,14,1555124400,0.0,0,0.0014851093292240001,3
