,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
4891,5333,3304987001,-85.155546,35.030221000000004,29,2/25/19,21:00,21,44.78,55.23,34.77,27.19,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.19958596,1.127,0.0
132,5710,330A271001,-85.308341,35.065196,47,2/25/19,23:00,23,42.69,55.71,34.85,26.81,0.53,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.0959232,0.225,0.0
5758,3935,33I0075001,-85.078179,35.082723,112,2/25/19,16:00,16,54.31,54.31,33.75,26.1,0.33,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.034591325,10.954,0.0
4743,3178,33SR027001,-85.308826,35.031481,26,2/25/19,12:00,12,46.04,55.8,34.98,19.53,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.19596888,5.013999999999999,0.0
5484,741,33I0024002,-85.36876600000001,35.026324,144,2/25/19,3:00,3,39.62,55.9,34.6,25.37,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.093600795,3.9589999999999996,0.0
1157,4059,33SR320001,-85.168677,35.017790000000005,35,2/25/19,16:00,16,55.26,55.26,34.89,25.59,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.16581827,2.271,0.0
1438,3718,33SR320001,-85.173781,35.017884,67,2/25/19,15:00,15,54.03,55.26,34.91,24.21,0.31,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.17546885,1.9780000000000002,0.0
170,1069,33I0075001,-85.206471,34.993709,45,2/25/19,4:00,4,39.58,55.53,35.72,25.36,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.020797389,0.62,0.0
3610,5017,33SR153001,-85.177195,35.028893,38,2/25/19,20:00,20,46.31,55.4,34.88,27.59,0.48,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.29160827,0.563,0.0
2224,3404,3302207001,-85.064316,35.090553,27,2/25/19,13:00,13,48.3,54.7,33.64,22.4,0.36,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,2,17,24,15,,0.16232955,0.507,0.0
3338,540,3303578001,-85.220198,35.042164,61,2/25/19,2:00,2,41.3,55.53,35.2,26.19,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.015658231,3.6210000000000004,0.0
4031,3573,33I0024002,-85.314205,35.030316,34,2/25/19,14:00,14,52.17,55.8,35.06,21.94,0.3,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.25981712,7.8629999999999995,0.0
3061,5250,3303580001,-85.160208,35.044088,41,2/25/19,21:00,21,44.8,55.29,34.73,27.16,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,0.028419947,1.915,0.0
687,4753,330B207001,-85.238312,35.018858,43,2/25/19,19:00,19,48.46,55.48,34.97,27.56,0.44,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.18522951,0.147,0.0
2920,1839,330C910001,-85.252215,35.146073,37,2/25/19,7:00,7,34.13,55.45,34.13,20.92,0.58,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.06841622,0.444,0.0
1683,738,33I0075001,-85.21086600000001,35.001294,162,2/25/19,3:00,3,40.39,55.42,35.43,25.91,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.01467591,1.202,0.0
2387,511,330C353001,-85.205213,35.008709,100,2/25/19,2:00,2,41.28,55.39,35.37,26.42,0.55,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.014606202,0.461,0.0
2862,5125,33SR002001,-85.328307,35.013733,27,2/25/19,20:00,20,47.13,55.87,34.95,27.62,0.46,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.106300026,5.742999999999999,0.0
2110,2489,33SR002001,-85.24646800000001,35.024158,69,2/25/19,10:00,10,39.25,55.15,35.05,20.32,0.46,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.15496102,12.466,0.0
2831,5543,3303577001,-85.24641899999999,35.023643,33,2/25/19,22:00,22,44.01,55.3,35.05,26.89,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.12449653,1.62,0.0
1934,5104,3303549001,-85.306529,35.053585,28,2/25/19,20:00,20,47.12,55.86,35.01,27.5,0.46,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.3080673,0.66,0.0
2184,5522,3305787001,-85.155058,35.030307,36,2/25/19,22:00,22,43.68,55.23,34.76,26.79,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.19022632,0.021,0.0
4234,1767,33I0075001,-85.136675,35.055684,58,2/25/19,7:00,7,35.31,55.01,35.31,22.48,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,0.14323144,7.063,0.0
2712,26,33I0075001,-85.20989399999999,34.998664,83,2/25/19,0:00,0,53.78,60.76,45.1,50.01,0.87,2,0,6.7,0.35,rain,0.0133,0.1332,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.7319738,1.014,1.0
3429,3513,33I0024002,-85.254192,35.015817999999996,46,2/25/19,14:00,14,51.26,55.05,35.13,22.09,0.32,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.14966772,11.914000000000001,0.0
3904,3501,3303556001,-85.222382,35.042901,48,2/25/19,14:00,14,51.86,55.53,34.7,22.31,0.31,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.21071963,3.323,0.0
1678,4776,33SR153001,-85.245876,35.137652,38,2/25/19,19:00,19,48.4,55.77,34.21,27.43,0.44,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.36169186,9.335,0.0
5061,642,3303559001,-85.311782,35.05227,34,2/25/19,2:00,2,41.45,55.65,35.26,25.97,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.018203584,1.003,0.0
1182,3516,33I0024002,-85.366708,35.027029,45,2/25/19,14:00,14,52.36,55.93,34.55,21.86,0.3,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.4861692,4.085,0.0
304,5167,33I0024002,-85.238046,35.008957,97,2/25/19,21:00,21,45.34,55.56,34.99,27.23,0.49,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.21582156,12.956,0.0
90,1911,33I0024002,-85.28446,35.017606,29,2/25/19,7:00,7,35.39,55.75,35.39,22.16,0.58,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.19605549,9.834,0.0
2150,2204,33I0124001,-85.314338,35.049871,26,2/25/19,8:00,8,35.51,55.6,35.31,20.87,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.18769859,1.5959999999999999,0.0
5111,5716,33SR002001,-85.066688,35.085685999999995,46,2/25/19,23:00,23,41.42,54.29,33.67,26.26,0.54,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.27712387,20.634,0.0
2339,829,33SR153001,-85.229114,35.104437,43,2/25/19,3:00,3,40.4,55.54,35.0,24.92,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.033593208,6.7860000000000005,0.0
5607,4482,3303577001,-85.251611,35.014733,48,2/25/19,18:00,18,51.54,55.27,35.11,26.94,0.38,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,10,15,,0.24805565,0.934,0.0
2250,2329,330C910001,-85.252215,35.146073,37,2/25/19,9:00,9,36.18,55.45,34.13,19.37,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.10968656,0.444,0.0
4959,3843,33I0124001,-85.314339,35.049113,32,2/25/19,15:00,15,54.65,55.79,35.09,23.48,0.3,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.31461906,1.5430000000000001,0.0
511,659,33SR008001,-85.307328,35.036143,32,2/25/19,2:00,2,41.25,55.77,35.23,26.08,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.024678526,8.089,0.0
2661,100,33I0075001,-85.203262,35.007414000000004,43,2/25/19,0:00,0,53.79,60.71,45.05,50.02,0.87,2,0,6.65,0.35,rain,0.0133,0.134,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.5426591,1.847,1.0
176,4334,33SR008001,-85.307328,35.036143,32,2/25/19,17:00,17,55.29,55.93,34.95,25.93,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.23193905,8.089,0.0
834,5445,3303587001,-85.26244,35.115281,57,2/25/19,22:00,22,43.59,55.73,34.55,26.7,0.51,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.23520133,1.6269999999999998,0.0
5705,2395,33SR002001,-85.25488100000001,35.027654999999996,29,2/25/19,9:00,9,37.28,54.95,35.56,20.64,0.51,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.1357936,11.917,0.0
3240,3206,330C353001,-85.205213,35.008709,100,2/25/19,13:00,13,48.61,55.39,34.76,21.37,0.34,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.19387026,0.461,0.0
3221,924,33I0024002,-85.399125,34.994873999999996,29,2/25/19,3:00,3,39.49,55.76,34.83,25.47,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.06830823,0.996,0.0
1337,1892,3305770001,-85.231362,35.007176,31,2/25/19,7:00,7,35.49,55.45,35.49,22.51,0.59,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.10243077,0.7509999999999999,0.0
4073,5583,330E416001,-85.174009,35.017383,29,2/25/19,22:00,22,43.88,55.36,34.91,26.84,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.19681203,0.306,0.0
2659,2629,3303542001,-85.231013,35.109142999999996,31,2/25/19,10:00,10,39.27,55.58,34.53,19.77,0.45,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.14539714,1.705,0.0
353,1341,330A702001,-85.26760999999999,35.034727000000004,38,2/25/19,5:00,5,37.8,55.62,35.33,23.94,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.036583714,0.092,0.0
2030,4418,33I0024002,-85.237709,35.008661,127,2/25/19,18:00,18,51.91,55.56,34.99,27.0,0.38,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.124174625,12.981,0.0
155,4333,33I0124001,-85.314339,35.049113,32,2/25/19,17:00,17,54.93,55.79,35.09,25.9,0.32,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.29676864,1.5430000000000001,0.0
1851,4952,33I0075001,-85.136675,35.055684,58,2/25/19,20:00,20,45.74,54.93,34.62,27.58,0.49,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,0.30714804,7.063,0.0
5681,5379,33I0124001,-85.318217,35.039377,26,2/25/19,21:00,21,45.45,55.94,34.99,27.32,0.49,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.33332145,0.763,0.0
9,2766,3303556001,-85.222382,35.042901,48,2/25/19,11:00,11,42.28,55.53,34.71,21.14,0.43,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.18341383,3.323,0.0
3467,3723,33SR317001,-85.19034,35.073644,61,2/25/19,15:00,15,54.13,55.3,34.43,23.9,0.31,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.15102413,1.308,0.0
1900,5814,3303542001,-85.231013,35.109142999999996,31,2/25/19,23:00,23,42.4,55.68,34.53,26.43,0.53,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.14245598,1.705,0.0
5407,3481,330D624001,-85.199279,35.234297,60,2/25/19,14:00,14,52.86,55.28,33.65,21.95,0.3,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.34933966,0.139,0.0
2377,995,33I0075001,-85.078179,35.082723,112,2/25/19,4:00,4,38.53,54.67,34.61,25.08,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.009246946,10.954,0.0
5797,2219,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,9:00,9,37.45,55.71,35.42,20.63,0.5,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.21707515,10.02,0.0
948,3695,33I0075001,-85.184679,35.01246,102,2/25/19,15:00,15,54.07,55.33,34.98,24.12,0.31,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.13442516,2.9739999999999998,0.0
2080,999,33I0075001,-85.184238,35.012865999999995,107,2/25/19,4:00,4,39.4,55.31,35.62,25.27,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.023789173,3.01,0.0
2309,3967,3305770001,-85.220466,35.004613,65,2/25/19,16:00,16,55.59,55.59,34.87,25.17,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.09670377,0.107,0.0
1021,543,3301145001,-85.05854000000001,35.082749,58,2/25/19,2:00,2,40.5,54.64,34.55,26.29,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,0.033063117,6.876,0.0
3420,5487,3303573001,-85.27968100000001,35.017934999999994,43,2/25/19,22:00,22,44.18,55.84,35.02,27.02,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,12,15,,0.26391724,0.09699999999999999,0.0
4796,2554,3304987001,-85.158512,35.023734999999995,42,2/25/19,10:00,10,39.29,55.2,34.8,20.88,0.47,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.17562719,0.6509999999999999,0.0
4968,1944,33SR002001,-85.211314,35.013269,26,2/25/19,7:00,7,35.36,55.45,35.36,22.53,0.59,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.18490268,14.867,0.0
2188,1534,33SR008001,-85.317611,35.083977000000004,52,2/25/19,6:00,6,35.68,55.55,34.89,22.29,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.053607747,11.962,0.0
2683,4968,33I0024002,-85.39315,35.008289000000005,50,2/25/19,20:00,20,47.02,56.17,34.76,27.72,0.47,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.39427266,2.0069999999999997,0.0
5169,2146,33SR008001,-85.309399,35.045763,30,2/25/19,8:00,8,35.41,55.67,35.25,20.93,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,0.1819235,8.968,0.0
5332,5174,33I0024002,-85.38050600000001,35.021426,79,2/25/19,21:00,21,44.89,55.77,34.68,27.53,0.5,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.22898017,3.177,0.0
2886,3736,33I0075001,-85.21160400000001,35.001154,52,2/25/19,15:00,15,54.01,55.43,34.83,23.89,0.31,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.16086099,1.206,0.0
1541,2012,33I0075001,-85.136675,35.055684,58,2/25/19,8:00,8,35.4,55.01,35.31,21.81,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,0.15887785,7.063,0.0
2617,964,33SR002001,-85.211314,35.013269,26,2/25/19,3:00,3,40.35,55.45,35.36,25.8,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.044809237,14.867,0.0
3651,1977,3304976001,-85.06329000000001,35.08082,109,2/25/19,8:00,8,34.94,54.68,34.57,22.07,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.11303587,1.598,0.0
3712,1154,3304418001,-85.25650999999999,35.051718,31,2/25/19,4:00,4,39.12,55.27,35.34,24.8,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,0.035049163,1.5719999999999998,0.0
3462,4130,3301122001,-85.154861,35.042127,28,2/25/19,16:00,16,55.2,55.2,34.73,25.64,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.14851917,0.067,0.0
3632,2166,33SR029001,-85.316129,35.057348,28,2/25/19,8:00,8,35.3,55.78,35.12,20.79,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.17726436,0.196,0.0
3373,4446,3304988001,-85.15562800000001,35.024501,70,2/25/19,18:00,18,51.38,55.24,34.78,27.36,0.39,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.07807911,2.853,0.0
5269,5831,33I0024002,-85.28446,35.017606,29,2/25/19,23:00,23,42.98,55.91,35.01,26.92,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.32682112,9.834,0.0
2113,233,330A639001,-85.30835,35.031887,26,2/25/19,0:00,0,54.31,62.04,45.02,50.52,0.87,2,0,2.07,0.35,rain,0.0149,0.1535,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.07225705,0.28800000000000003,0.0
775,724,33I0124001,-85.318217,35.039377,26,2/25/19,2:00,2,41.3,55.77,35.23,26.04,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.04790936,0.763,0.0
5546,5793,33SR317001,-85.136543,35.06093,33,2/25/19,23:00,23,42.37,54.88,34.61,26.43,0.53,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.0085744,4.651,0.0
5556,5784,3303580001,-85.166282,35.046274,34,2/25/19,23:00,23,42.59,55.39,34.75,26.52,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.183999,1.538,0.0
