,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
1989,1871,3304459001,-85.312411,35.045297,33,2/25/19,7:00,7,36.16,55.3,36.16,18.67,0.49,2,0,2.39,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.008965846,0.046,0.0
163,5620,33I0024002,-85.259012,35.019636,26,2/25/19,22:00,22,44.46,54.47,34.51,30.26,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.05666981,11.532,0.0
242,4621,33SR153001,-85.239439,35.12384,28,2/25/19,18:00,18,52.06,55.31,33.82,30.31,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.38126868,8.305,0.0
2972,2384,3303542001,-85.231013,35.109142999999996,31,2/25/19,9:00,9,38.46,55.17,35.95,18.1,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.19271147,1.705,0.0
517,2053,3303588001,-85.256848,35.114504,43,2/25/19,8:00,8,36.24,55.29,35.83,18.1,0.47,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.17255774,2.8360000000000003,0.0
2691,2945,33I0024002,-85.297892,35.021809000000005,145,2/25/19,12:00,12,46.71,55.38,34.5,23.54,0.4,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.3238642,8.966000000000001,0.0
2962,1952,330A675001,-85.26334399999999,35.032718,26,2/25/19,7:00,7,35.85,54.93,35.85,20.33,0.53,2,0,3.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.012975638,0.174,0.0
5165,1972,330C353001,-85.20648299999999,35.006562,113,2/25/19,8:00,8,36.25,55.09,35.73,21.17,0.54,2,0,2.44,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.016577622,0.568,0.0
3273,290,33I0075001,-85.163861,35.035266,65,2/25/19,1:00,1,43.16,55.02,35.64,22.62,0.44,2,0,3.72,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.0075617917,4.977,0.0
2784,172,33I0024002,-85.32220699999999,35.029902,31,2/25/19,0:00,0,54.77,62.32,46.21,50.7,0.86,2,0,1.89,0.35,rain,0.0147,0.1523,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.090565674,7.343,0.0
1308,5210,33I0075001,-85.111622,35.073807,51,2/25/19,21:00,21,44.03,53.97,34.74,30.03,0.58,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.015163031,8.969,0.0
2902,1700,33I0024002,-85.259012,35.019636,26,2/25/19,6:00,6,37.31,54.47,35.87,24.26,0.59,2,0,2.91,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.0077296444,11.532,0.0
3073,2112,3303559001,-85.311782,35.05227,34,2/25/19,8:00,8,36.42,55.32,35.92,18.97,0.49,2,0,3.14,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.025974322,1.003,0.0
2209,1681,33SR153001,-85.239439,35.12384,28,2/25/19,6:00,6,37.25,55.31,35.88,22.53,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.16961883,8.305,0.0
3293,4966,33I0075001,-85.078216,35.082937,51,2/25/19,20:00,20,45.27,54.45,34.57,30.56,0.56,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.01741473,10.956,0.0
2122,2243,3305395001,-85.26321,35.081783,69,2/25/19,9:00,9,38.47,55.36,35.98,18.41,0.44,2,0,6.45,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,0.22597788,6.3260000000000005,0.0
1776,1746,33SR002001,-85.13423900000001,35.060689,76,2/25/19,7:00,7,35.97,54.66,35.97,20.59,0.53,2,0,4.38,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.04225248,20.339000000000002,0.0
5163,4983,33I0024002,-85.254192,35.015817999999996,46,2/25/19,20:00,20,46.34,54.67,34.56,30.92,0.55,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.10083821,11.914000000000001,0.0
206,4998,330B207001,-85.238312,35.018858,43,2/25/19,20:00,20,46.61,54.99,34.58,30.9,0.54,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.25501472,0.147,0.0
4722,1783,33I0024002,-85.39315,35.008289000000005,50,2/25/19,7:00,7,35.51,55.34,35.51,18.25,0.49,2,0,5.38,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.44843888,2.0069999999999997,0.0
3325,1818,33SR008001,-85.209287,34.989471,42,2/25/19,7:00,7,35.99,55.26,35.99,21.71,0.56,2,0,2.37,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.016033871,1.2819999999999998,0.0
4111,4038,33SR002001,-85.183432,35.031698999999996,38,2/25/19,16:00,16,54.72,54.72,34.42,28.43,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.31167224,16.897000000000002,0.0
3115,243,33I0024002,-85.25206899999999,35.014338,26,2/25/19,0:00,0,53.32,60.46,45.35,49.95,0.88,2,0,5.69,0.35,rain,0.0144,0.147,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.29586425,12.072000000000001,0.0
46,2180,33I0024002,-85.289703,35.018623,27,2/25/19,8:00,8,36.34,55.36,35.82,19.85,0.51,2,0,2.41,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.016224327,9.527999999999999,0.0
2616,2092,3305787001,-85.155058,35.030307,36,2/25/19,8:00,8,36.38,54.91,35.93,20.86,0.53,2,0,3.28,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.013765328,0.021,0.0
2016,3732,33I0024002,-85.267436,35.019224,56,2/25/19,15:00,15,53.48,54.59,34.51,26.93,0.36,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.18820843,10.993,0.0
3568,300,3303587001,-85.26244,35.115281,57,2/25/19,1:00,1,42.89,55.29,35.85,21.4,0.42,2,0,10.0,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.01791341,1.6269999999999998,0.0
2853,1425,33I0075001,-85.17253000000001,35.027345000000004,28,2/25/19,5:00,5,38.04,55.03,35.96,23.99,0.57,2,0,3.67,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,0.009150317,4.247,0.0
3929,1506,3304988001,-85.15562800000001,35.024501,70,2/25/19,6:00,6,36.69,54.91,35.92,23.63,0.59,2,0,3.63,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.008029488,2.853,0.0
2873,1824,33SR008001,-85.235377,34.995433,40,2/25/19,7:00,7,35.72,55.11,35.72,21.41,0.56,2,0,2.14,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.016369049,2.832,0.0
765,3759,33I0075001,-85.112125,35.073843,45,2/25/19,15:00,15,52.9,53.98,34.74,27.51,0.37,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.030030513,8.945,0.0
3893,5125,33SR002001,-85.328307,35.013733,27,2/25/19,20:00,20,47.09,55.28,35.85,30.83,0.53,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.10242805,5.742999999999999,0.0
4884,4566,3304459001,-85.312411,35.045297,33,2/25/19,18:00,18,52.4,55.3,35.94,30.58,0.43,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.24559817,0.046,0.0
3523,5563,3305770001,-85.24368299999999,35.011387,31,2/25/19,22:00,22,44.67,54.96,34.63,30.34,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.1357216,1.511,0.0
557,917,3304995001,-85.186686,35.029063,30,2/25/19,3:00,3,39.06,54.93,35.44,22.96,0.52,2,0,6.14,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,0.068584874,0.6990000000000001,0.0
4737,401,3304459001,-85.312411,35.045297,33,2/25/19,1:00,1,44.0,55.41,36.19,20.79,0.39,2,0,2.23,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.0062912735,0.046,0.0
3186,5039,33SR320001,-85.168677,35.017790000000005,35,2/25/19,20:00,20,46.24,54.9,34.74,30.83,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.2853181,2.271,0.0
353,761,33I0075001,-85.20989399999999,34.998664,83,2/25/19,3:00,3,39.41,55.2,35.6,23.51,0.53,2,0,5.05,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.008083627,1.014,0.0
4531,62,330D228001,-85.197621,35.083886,52,2/25/19,0:00,0,53.23,60.76,45.14,49.98,0.89,2,0,4.62,0.36,rain,0.0146,0.1491,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.15109865,0.059000000000000004,0.0
4677,2456,33I0024002,-85.36876600000001,35.026324,144,2/25/19,10:00,10,40.84,55.44,35.41,20.53,0.44,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.41973487,3.9589999999999996,0.0
3416,684,330A343001,-85.31257099999999,35.046046999999994,29,2/25/19,2:00,2,42.01,55.4,36.21,23.91,0.48,2,0,2.05,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,20,15,,0.006163782,0.004,0.0
407,3779,3304987001,-85.158512,35.023734999999995,42,2/25/19,15:00,15,53.72,54.93,34.69,27.45,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.3270569,0.6509999999999999,0.0
2400,2638,3304987001,-85.155546,35.030221000000004,29,2/25/19,10:00,10,39.34,54.92,34.65,20.93,0.47,2,0,7.56,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.53714085,1.127,1.0
2619,3387,33SR027001,-85.306833,35.037227,28,2/25/19,13:00,13,49.62,55.35,35.89,24.3,0.37,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,48,15,,0.24625443,4.6080000000000005,0.0
957,865,3303580001,-85.156949,35.042868,36,2/25/19,3:00,3,39.15,55.03,35.59,22.93,0.52,2,0,6.48,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.06671498,2.117,0.0
4783,4376,33SR153001,-85.239439,35.12384,28,2/25/19,17:00,17,54.77,55.31,33.82,28.98,0.37,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.3907012,8.305,0.0
2531,3167,330E078001,-85.079303,35.086417,26,2/25/19,12:00,12,45.89,54.37,34.57,24.45,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.24011642,0.002,0.0
18,4430,33I0075001,-85.184679,35.01246,102,2/25/19,18:00,18,51.98,55.05,34.78,30.94,0.44,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.2975058,2.9739999999999998,0.0
3310,4485,330A271001,-85.308341,35.065196,47,2/25/19,18:00,18,52.15,55.21,34.05,30.51,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.13987622,0.225,0.0
275,3453,33I0024002,-85.297411,35.02156,96,2/25/19,14:00,14,52.27,55.38,34.5,25.51,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.48682857,8.996,0.0
1753,3103,330E643001,-85.184651,35.030289,32,2/25/19,12:00,12,46.16,54.77,34.43,24.02,0.41,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,0.048124187,0.037000000000000005,0.0
4999,756,330C353001,-85.205213,35.008709,100,2/25/19,3:00,3,39.33,55.17,35.59,23.4,0.52,2,0,5.4,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.048076723,0.461,0.0
4325,1078,330B207001,-85.238312,35.018858,43,2/25/19,4:00,4,37.81,54.98,35.8,25.42,0.61,2,0,5.93,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.054816045,0.147,0.0
1857,3752,3305403001,-85.290932,35.041926000000004,47,2/25/19,15:00,15,54.25,55.27,34.33,26.82,0.34,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.22938414,1.653,0.0
176,3979,330C359001,-85.21546,35.009932,54,2/25/19,16:00,16,55.13,55.13,34.66,28.37,0.36,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.1955181,0.083,0.0
2195,4385,33I0024002,-85.289703,35.018623,27,2/25/19,17:00,17,55.01,55.36,34.56,29.23,0.37,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.48326114,9.527999999999999,0.0
1034,490,3304986001,-85.15870600000001,35.034528,268,2/25/19,2:00,2,40.76,55.04,35.6,24.78,0.53,2,0,3.96,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.0071379207,1.464,0.0
419,1015,33I0024002,-85.221655,35.004334,70,2/25/19,4:00,4,37.75,55.13,35.76,25.71,0.61,2,0,5.34,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.0197062,13.950999999999999,0.0
2090,5214,3303601001,-85.200161,35.055347999999995,49,2/25/19,21:00,21,45.25,55.08,34.35,30.18,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.21050455,0.002,0.0
5580,4126,33SR029001,-85.316129,35.057348,28,2/25/19,16:00,16,55.47,55.47,34.13,27.91,0.34,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.41295514,0.196,0.0
3161,2285,33I0024002,-85.253185,35.015252000000004,46,2/25/19,9:00,9,38.36,54.7,35.85,20.09,0.47,2,0,5.58,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.20130314,11.982999999999999,0.0
802,110,33I0024002,-85.350032,35.028387,39,2/25/19,0:00,0,54.97,62.6,46.05,51.07,0.87,2,0,1.51,0.35,rain,0.0148,0.1593,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.17719845,5.06,0.0
3444,1129,3303580001,-85.166282,35.046274,34,2/25/19,4:00,4,37.8,55.1,35.97,25.07,0.6,2,0,6.57,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.037275057,1.538,0.0
3996,449,3303549001,-85.306529,35.053585,28,2/25/19,1:00,1,42.99,55.46,36.12,22.34,0.44,2,0,4.29,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.008791911,0.66,0.0
5384,4065,330A654001,-85.315306,35.039103999999995,34,2/25/19,16:00,16,55.37,55.37,35.87,27.98,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.13836795,0.003,0.0
2883,3762,330F888001,-85.14970500000001,35.037485,45,2/25/19,15:00,15,53.66,54.84,34.6,27.44,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.15295914,0.363,0.0
4990,4969,3303601001,-85.200161,35.055347999999995,49,2/25/19,20:00,20,46.62,55.08,34.35,30.68,0.54,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.24004844,0.002,0.0
3215,1667,330B854001,-85.207332,34.988878,28,2/25/19,6:00,6,37.17,55.25,35.98,24.62,0.6,2,0,2.63,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.0068887053,0.051,0.0
52,2205,3304986001,-85.15870600000001,35.034528,268,2/25/19,9:00,9,38.51,54.96,35.94,20.33,0.48,2,0,6.39,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.3082753,1.464,0.0
3091,1707,330A675001,-85.26334399999999,35.032718,26,2/25/19,6:00,6,37.31,54.93,35.85,24.02,0.58,2,0,3.28,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.008713864,0.174,0.0
1856,4048,3301122001,-85.14970500000001,35.039818,36,2/25/19,16:00,16,54.84,54.84,34.59,28.54,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.30008614,0.397,0.0
4601,1046,33I0075001,-85.078216,35.082937,51,2/25/19,4:00,4,36.67,54.44,35.57,24.78,0.62,2,0,7.26,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.09954105,10.956,0.0
4037,294,330B598001,-85.189874,35.030545000000004,61,2/25/19,1:00,1,43.11,55.04,35.44,22.75,0.44,2,0,3.63,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,12,4,19,28,15,,0.0065039373,0.11800000000000001,0.0
2886,472,330E078001,-85.079303,35.086417,26,2/25/19,1:00,1,42.22,54.37,34.79,22.29,0.45,2,0,5.91,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.07456042,0.002,0.0
1544,3780,3303580001,-85.160208,35.044088,41,2/25/19,15:00,15,53.83,55.01,34.56,27.36,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,0.2677057,1.915,0.0
4407,2730,33I0024002,-85.221655,35.004334,70,2/25/19,11:00,11,42.87,55.13,34.7,22.51,0.44,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.10983718,13.950999999999999,0.0
2880,3726,330D624001,-85.199279,35.234297,60,2/25/19,15:00,15,54.41,54.98,33.75,26.5,0.34,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.35695586,0.139,0.0
4047,4103,330D198001,-85.200011,35.054571,30,2/25/19,16:00,16,55.08,55.08,34.38,28.27,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.10836082,0.301,0.0
742,2867,33I0024002,-85.32220699999999,35.029902,31,2/25/19,11:00,11,43.66,55.42,36.03,21.41,0.41,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.35014006,7.343,0.0
2253,4603,330E416001,-85.174009,35.017383,29,2/25/19,18:00,18,51.88,54.99,34.74,30.93,0.44,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.3688187,0.306,0.0
