BLM,ELM,ID_NUMBER,ROW ,No. Lns.,Spd_Limit,Terrain,Land_Use,Illum,Operation,AccCtrl,Sch Spd Limit,Truck Spd Limit
0.48,0.625,330G455001,40,2,30,2,7,1,2,0,-10,-10
0.483,0.567,330A915001,64,2,25,2,7,1,2,0,15,-10
0.483,0.784,330C508001,40,2,-10,2,0,-10,2,0,-10,-10
0.484,0.953,330A159001,44,2,-10,2,7,1,2,0,-10,-10
0.484,0.883,330C898001,40,2,-10,2,7,-10,2,0,-10,-10
0.488,0.706,330D262001,50,2,25,2,7,1,2,0,-10,-10
0.489,0.56,330A366001,68,2,30,2,4,1,1,0,-10,-10
0.49,0.98,3303566001,60,3,35,2,4,1,2,0,-10,-10
0.49,0.5,3303605001,36,2,35,2,7,1,2,0,-10,-10
0.49,0.69,3303634001,100,2,40,2,7,1,2,0,-10,-10
0.49,0.59,3304019001,40,2,30,2,7,-10,2,0,-10,-10
0.49,1.45,3304134001,50,2,40,2,0,1,2,0,-10,-10
0.49,0.56,3304979001,50,2,30,2,7,1,2,0,15,-10
0.49,0.79,3304981001,50,2,30,2,2,1,2,0,-10,-10
0.49,0.855,3304997001,46,2,30,2,7,1,2,0,-10,-10
0.49,0.935,330B114001,60,2,25,2,7,1,2,0,-10,-10
0.49,0.608,330C878001,44,2,30,2,7,-10,2,0,-10,-10
0.492,0.717,330E922001,40,2,25,3,0,-10,1,0,-10,-10
0.496,0.716,330B053001,64,2,-10,2,7,1,2,0,-10,-10
0.5,1.2,3303605001,44,2,35,2,2,1,2,0,-10,-10
0.5,0.66,3303609001,40,2,30,2,7,1,2,0,-10,-10
0.5,0.65,3304146001,80,2,30,2,7,1,2,0,-10,-10
0.5,0.95,330A946001,76,2,-10,2,7,1,2,0,-10,-10
0.5,0.679,330E193001,40,2,30,2,0,-10,2,0,-10,-10
0.5,0.589,330E561001,52,2,20,2,7,-10,2,0,-10,-10
0.501,0.837,330A945001,56,2,30,2,7,1,2,0,-10,-10
0.502,0.57,330A044001,44,2,15,2,7,1,2,0,-10,-10
0.503,0.998,330D112001,56,2,-10,2,0,-10,2,0,-10,-10
0.503,0.62,330E076001,48,2,35,2,4,-10,2,0,-10,-10
0.504,1.87,330C531001,48,2,30,2,7,-10,2,0,-10,-10
0.504,0.662,330E086001,40,2,35,1,0,-10,2,0,-10,-10
0.505,2.29,3305745001,60,2,45,2,0,1,2,0,-10,-10
0.505,0.596,330B448001,48,2,25,2,7,-10,2,0,-10,-10
0.505,0.83,330B492001,60,2,25,2,7,1,2,0,-10,-10
0.505,0.805,330C439001,32,2,25,2,7,1,2,0,-10,-10
0.506,0.636,330A886001,52,2,-10,2,0,-10,2,0,-10,-10
0.508,0.77,330D540001,40,2,25,2,7,-10,2,0,-10,-10
0.509,0.626,330A383001,68,2,25,2,7,1,2,0,15,-10
0.51,0.59,3303597001,40,2,30,2,7,1,2,0,-10,-10
0.51,1.27,3303614001,50,2,30,2,2,1,2,0,-10,-10
0.51,0.525,3305787001,100,2,-10,2,2,0,2,0,-10,-10
0.51,0.776,330A935001,76,2,30,2,7,1,2,0,-10,-10
0.51,0.512,330B848001,60,2,-10,2,7,1,2,0,-10,-10
0.51,0.748,330E479001,60,2,45,2,2,1,2,0,-10,-10
0.51,0.71,33SR148001,50,2,20,2,4,1,2,0,-10,-10
0.511,2.247,330D861001,48,2,30,2,7,-10,2,0,-10,-10
0.512,0.965,330D830001,40,2,25,2,7,-10,2,0,-10,-10
0.513,0.788,330C562001,48,2,-10,2,0,-10,2,0,-10,-10
0.515,0.59,33SR317001,60,2,45,2,2,1,2,0,-10,-10
0.519,1.03,3303621001,36,2,35,2,2,1,2,0,-10,-10
0.52,0.687,330A495001,72,2,30,2,7,-10,2,0,-10,-10
0.52,0.71,330A911001,48,2,-10,2,7,-10,2,0,-10,-10
0.52,0.62,330B173001,56,2,30,2,7,1,2,0,-10,-10
0.52,0.77,330E009001,64,2,25,2,7,-10,2,0,-10,-10
0.52,1.57,330E317001,50,2,25,2,7,1,2,0,-10,-10
0.52,0.58,33SR320001,50,2,40,2,7,1,2,0,-10,-10
0.522,0.659,330B054001,68,2,-10,2,7,1,2,0,-10,-10
0.523,0.7,330B716001,52,2,30,2,7,1,2,0,-10,-10
0.523,0.622,330B924001,48,2,-10,2,0,-10,2,0,-10,-10
0.524,0.613,330B438001,64,2,-10,2,0,-10,2,0,-10,-10
0.526,0.806,330D435001,56,2,-10,2,7,-10,2,0,-10,-10
0.527,0.65,330D484001,60,2,30,2,5,-10,2,0,-10,-10
0.528,0.615,330D939001,64,2,-10,2,7,1,1,0,-10,-10
0.53,0.598,330B231001,68,2,-10,2,7,-10,2,0,-10,-10
0.53,0.7,330B324001,44,2,-10,2,7,-10,2,0,-10,-10
0.53,0.722,330B621001,60,2,-10,2,5,1,2,0,-10,-10
0.532,0.619,330B317001,60,2,-10,2,0,-10,2,0,-10,-10
0.533,2.49,3303598001,40,2,30,2,7,1,2,0,-10,-10
0.534,0.75,330A805001,58,2,-10,2,0,-10,2,0,-10,-10
0.536,0.95,3303611001,34,2,30,2,7,1,2,0,20,-10
0.536,0.86,3303615001,40,2,30,-10,5,1,2,0,-10,-10
0.536,0.952,330A494001,64,2,-10,2,0,-10,2,0,-10,-10
0.539,0.617,330D264001,68,2,-10,2,0,-10,2,0,-10,-10
0.54,0.719,3303550001,44,2,35,2,2,1,1,0,-10,-10
0.54,0.57,3303624001,60,2,30,2,0,1,2,0,-10,-10
0.54,0.653,3305770001,82,2,-10,2,7,1,1,0,-10,-10
0.54,0.701,330A939001,64,2,30,2,7,1,2,0,-10,-10
0.54,0.761,330F031001,64,2,25,2,0,-10,2,0,-10,-10
0.54,1.8,33SR027001,60,2,45,2,0,-10,2,0,-10,-10
0.543,1.173,3305783001,52,2,25,2,7,1,2,0,-10,-10
0.543,0.662,330C676001,40,2,-10,2,0,-10,2,0,-10,-10
0.546,0.798,330A168001,44,2,-10,2,0,-10,2,0,-10,-10
0.547,0.67,3303573001,58,2,30,2,7,1,2,0,-10,-10
0.55,0.68,3303559001,62,2,35,2,2,1,2,0,-10,-10
0.55,0.61,3304969001,50,2,40,2,4,1,2,0,15,-10
0.55,0.64,3305787001,80,3,-10,2,7,0,2,0,-10,-10
0.55,0.991,330A788001,52,2,30,2,2,1,2,0,15,-10
0.55,0.69,330A986001,68,2,-10,2,7,1,2,0,15,-10
0.55,0.72,330B484001,56,2,-10,2,0,-10,2,0,-10,-10
0.55,1.514,330E845001,66,2,25,2,7,-10,2,0,-10,-10
0.551,0.633,330B525001,64,2,-10,2,7,1,2,0,15,-10
0.555,0.926,330B740001,40,2,30,2,7,1,2,0,-10,-10
0.558,0.65,3304476001,40,2,30,2,7,1,2,0,-10,-10
0.558,0.676,330A204001,40,2,-10,2,7,-10,2,0,-10,-10
0.559,0.743,330A478001,64,2,30,2,7,-10,2,0,-10,-10
0.559,1.042,330D532001,52,2,-10,2,0,-10,2,0,-10,-10
0.56,0.779,3304979001,50,2,30,2,7,1,2,0,-10,-10
0.561,0.625,330B232001,56,2,-10,2,0,-10,2,0,-10,-10
0.562,0.744,330A479001,64,2,30,2,7,1,2,0,15,-10
0.563,0.681,330D933001,40,2,-10,2,0,-10,2,0,-10,-10
0.565,2.435,330D936001,44,2,-10,2,0,-10,2,0,-10,-10
0.567,0.757,330B455001,64,2,-10,2,7,-10,2,0,-10,-10
0.568,0.775,330C379001,44,2,20,2,0,-10,2,0,-10,-10
0.57,0.79,330A044001,40,2,15,2,7,1,2,0,-10,-10
0.57,1.487,330C797001,48,2,30,3,0,-10,2,0,-10,-10
0.57,1.159,330D893001,40,2,-10,2,7,-10,2,0,-10,-10
0.572,1.45,3304135001,50,2,45,3,4,1,2,0,-10,-10
0.573,0.92,330A943001,64,2,30,2,4,1,2,0,-10,-10
0.577,0.697,330A838001,72,2,-10,2,0,-10,2,0,-10,-10
0.577,0.93,330D128001,48,2,35,2,0,-10,2,0,-10,-10
0.58,0.94,3304086001,36,2,25,3,7,1,2,0,-10,-10
0.58,0.74,3304418001,50,2,25,2,2,1,2,0,-10,-10
0.58,0.8,33SR320001,50,2,40,2,2,1,2,0,-10,-10
0.584,1.075,330A490001,64,2,-10,2,0,-10,2,0,-10,-10
0.585,0.886,330E548001,52,2,25,2,7,-10,2,0,-10,-10
0.586,0.716,330A744001,64,2,30,2,7,1,2,0,-10,-10
0.587,1.555,330C186001,40,2,30,2,0,-10,2,0,-10,-10
0.59,0.83,3302219001,100,2,45,2,2,1,2,0,-10,-10
0.59,1.26,3303597001,36,2,30,2,7,1,2,0,-10,-10
0.59,1.02,3304019001,40,2,30,2,7,1,2,0,-10,-10
0.59,0.743,330A806001,52,2,-10,2,7,1,2,0,-10,-10
0.59,0.73,330C354001,50,2,25,2,7,1,2,0,-10,-10
0.59,0.684,330C618001,40,2,-10,2,7,-10,2,0,-10,-10
0.59,1.5,330E113001,52,2,25,2,0,-10,2,0,-10,-10
0.591,0.754,330E471001,52,2,20,2,7,1,2,0,-10,-10
0.594,0.844,330A704001,64,2,-10,2,4,1,2,0,-10,-10
0.596,0.759,3305769001,44,2,-10,2,7,1,1,0,-10,-10
0.598,0.77,3303578001,40,2,30,2,7,1,2,0,15,-10
0.6,1.18,3304145001,80,2,45,2,0,0,2,0,-10,-10
0.6,0.726,330A920001,56,2,-10,2,7,1,2,0,-10,-10
0.605,0.77,330E157001,44,2,30,2,0,-10,2,0,-10,-10
0.61,0.861,3301431001,36,2,35,2,7,1,2,0,-10,-10
0.61,2.81,3302199001,60,2,45,2,5,1,2,0,-10,-10
0.61,0.8,3303613001,36,2,20,3,7,1,2,0,-10,-10
0.61,1.5,3304416001,36,2,30,2,4,1,2,0,-10,-10
0.61,0.662,3304969001,50,2,40,2,4,1,2,0,-10,-10
0.61,0.655,3305001001,56,2,30,2,9,1,2,0,-10,-10
0.61,0.757,330B117001,64,2,-10,2,7,1,2,0,-10,-10
0.61,0.801,330B715001,52,2,30,2,7,1,2,0,-10,-10
0.61,0.68,330D747001,48,2,25,2,0,-10,2,0,-10,-10
0.615,0.735,330D939001,63,2,-10,2,7,1,1,0,-10,-10
0.618,0.809,330A047001,52,2,25,2,7,1,2,0,15,-10
0.619,1.009,330A698001,64,2,30,2,7,1,2,0,15,-10
0.619,0.691,330A989001,56,2,25,2,7,1,2,0,-10,-10
0.62,0.68,3301147001,100,2,40,2,4,1,2,0,-10,-10
0.62,0.8,330B173001,60,2,30,2,7,1,2,0,-10,-10
0.62,0.816,330B323001,52,2,25,2,7,1,2,0,-10,-10
0.62,0.73,330B453001,70,2,25,2,7,1,2,0,-10,-10
0.621,0.839,330A182001,56,2,-10,2,7,-10,2,0,-10,-10
0.621,0.75,330F465001,60,2,25,2,0,-10,2,0,-10,-10
0.623,0.724,330D964001,60,2,-10,2,7,-10,2,0,-10,-10
0.625,0.81,330A338001,60,2,-10,2,2,1,2,0,15,-10
0.625,0.715,330B476001,40,2,-10,2,4,1,2,0,-10,-10
0.625,0.849,330E408001,44,2,25,2,7,-10,2,0,-10,-10
0.63,0.736,3303602001,60,2,30,2,4,1,2,0,-10,-10
0.63,0.756,330E448001,48,2,-10,2,7,-10,2,0,-10,-10
0.631,0.808,330A956001,52,2,30,2,7,-10,2,0,-10,-10
0.631,0.809,330C431001,42,2,-10,2,7,1,2,0,15,-10
0.633,0.872,330B525001,60,2,-10,2,7,1,2,0,-10,-10
0.636,0.766,330B287001,46,2,-10,2,0,-10,2,0,-10,-10
0.636,1.143,330D142001,50,2,30,2,7,-10,2,0,-10,-10
0.639,0.786,330C094001,48,2,30,2,0,-10,2,0,-10,-10
0.64,0.995,3305787001,80,2,-10,2,7,0,2,0,-10,-10
0.642,0.77,330A851001,64,2,-10,2,7,1,2,0,-10,-10
0.645,2.74,3303623001,50,2,40,-10,7,1,2,0,-10,-10
0.645,1.315,3305719001,36,2,30,2,7,1,2,0,-10,-10
0.646,1.846,330C112001,48,2,40,2,0,-10,2,0,-10,-10
0.647,0.79,330E322001,56,2,-10,2,7,1,2,0,-10,-10
0.65,1.02,3304146001,50,2,30,2,4,1,2,0,-10,-10
0.65,2.14,3304476001,60,2,30,2,5,1,2,0,-10,-10
0.65,0.907,330D419001,52,2,-10,2,7,-10,2,0,-10,-10
0.651,0.955,330E050001,48,2,30,2,7,-10,2,0,-10,-10
0.653,0.81,3305770001,82,3,-10,2,7,1,1,0,-10,-10
0.653,1.258,330E909001,56,2,30,2,7,-10,2,0,-10,-10
0.654,0.797,330D263001,44,2,25,2,7,1,2,0,-10,-10
0.655,0.695,3305715001,90,2,-10,2,0,1,2,0,-10,-10
0.655,0.803,330A318001,48,2,-10,2,0,-10,2,0,-10,-10
0.659,0.82,330B054001,68,2,-10,2,0,-10,2,0,-10,-10
0.66,0.97,3302207001,50,2,40,2,0,-10,2,0,15,-10
0.66,0.72,3303547001,50,2,30,2,2,1,1,0,-10,-10
0.66,0.91,3303609001,50,2,30,2,7,1,2,0,-10,-10
0.66,0.765,3305721001,52,2,30,2,7,1,2,0,-10,-10
0.661,1.073,3305766001,44,2,30,2,0,1,2,0,-10,-10
0.662,0.829,3304969001,40,2,40,2,0,-10,2,0,-10,-10
0.664,0.856,3305767001,68,2,-10,2,0,-10,2,0,-10,-10
0.666,0.832,330D970001,52,2,30,2,7,-10,2,0,-10,-10
0.67,0.76,3303620001,60,2,45,2,2,0,2,0,-10,-10
0.671,0.851,330C704001,38,2,25,2,7,-10,2,0,-10,-10
0.678,0.858,3305765001,88,2,25,2,7,1,2,0,-10,-10
0.68,0.78,3301147001,50,2,40,2,4,1,2,0,-10,-10
0.68,0.8,3303548001,58,2,30,2,2,1,1,0,-10,-10
0.68,0.72,3303559001,52,2,35,2,2,1,2,0,-10,-10
0.68,0.91,3303599001,50,2,30,2,2,1,2,0,-10,-10
0.68,0.791,330D797001,48,2,30,2,7,-10,2,0,-10,-10
0.68,0.94,330F660001,52,2,25,2,0,0,2,0,-10,-10
0.683,1.01,330A471001,76,2,25,2,7,1,2,0,-10,-10
0.687,0.96,330A495001,72,2,30,2,4,-10,2,0,-10,-10
0.69,0.98,3303634001,100,2,40,2,7,0,2,0,-10,-10
0.69,0.87,330A643001,110,2,25,2,4,1,1,0,-10,-10
0.69,0.755,330A986001,80,2,-10,2,7,1,2,0,15,-10
0.691,0.969,330A989001,56,2,-10,2,0,-10,2,0,-10,-10
0.694,0.829,330D953001,44,2,-10,2,0,-10,2,0,-10,-10
0.695,1.025,3305715001,60,2,-10,2,0,1,2,0,-10,-10
0.696,0.778,330A937001,60,2,-10,2,0,-10,2,0,-10,-10
0.697,1.057,330A838001,64,2,-10,2,0,-10,2,0,-10,-10
0.7,0.82,3304133001,60,2,40,-10,2,-10,2,0,-10,-10
0.7,0.796,330B716001,50,2,30,2,7,1,2,0,-10,-10
0.701,0.927,330A939001,64,2,30,2,4,1,2,0,15,-10
0.705,0.844,330F888001,76,2,-10,2,7,1,2,0,-10,-10
0.706,0.814,330D262001,80,2,25,2,7,1,2,0,-10,-10
0.709,0.862,3303596001,44,2,30,2,7,1,2,0,15,-10
0.71,3.258,3304148001,34,2,30,2,7,1,2,0,-10,-10
0.71,1.07,3304421001,34,2,20,2,7,-10,2,0,-10,-10
0.71,0.78,330C910001,76,2,25,2,7,1,2,0,-10,-10
0.71,1.21,330E186001,44,2,35,2,0,-10,2,0,-10,-10
0.71,0.75,33SR148001,50,2,20,2,2,1,2,0,20,-10
0.712,1.595,330B052001,76,2,-10,2,2,-10,2,0,-10,-10
0.715,0.896,330B476001,50,2,25,2,2,1,2,0,-10,-10
0.716,1.158,330A744001,64,2,-10,2,0,-10,2,0,-10,-10
0.716,0.777,330B053001,76,2,-10,2,7,1,2,0,-10,-10
0.719,0.74,3303550001,44,2,35,2,2,1,2,0,-10,-10
0.72,0.82,3303547001,80,2,30,2,2,1,1,0,-10,-10
0.72,1.7,3303622001,40,2,40,2,7,1,2,0,-10,-10
0.72,1.248,330B484001,64,2,25,2,7,1,2,0,-10,-10
0.72,1.03,330D389001,48,2,30,2,7,-10,2,0,-10,-10
0.721,1.206,330C038001,44,2,25,2,7,1,2,0,-10,-10
0.723,0.83,330A296001,54,2,-10,2,0,-10,2,0,-10,-10
0.725,1.37,3304088001,40,2,25,2,7,1,2,0,-10,-10
0.73,0.94,330B453001,50,2,25,2,0,-10,2,0,-10,-10
0.73,0.99,330C327001,36,2,25,2,0,1,2,0,-10,-10
0.73,0.995,330C354001,40,2,25,2,7,1,2,0,-10,-10
0.733,1.27,330E085001,48,2,-10,2,0,-10,2,0,-10,-10
0.736,0.82,3303602001,50,2,30,2,0,1,2,0,-10,-10
0.74,0.82,3304418001,50,2,25,2,2,1,2,0,-10,-10
0.74,1.652,330B828001,48,2,30,2,7,1,2,0,-10,-10
0.74,1.6,33SR002001,80,2,45,2,4,1,2,0,-10,-10
0.747,1.172,330A150001,64,2,35,2,0,-10,2,0,-10,-10
0.75,0.93,3303603001,100,2,35,2,7,1,2,0,-10,-10
0.75,1.205,3305003001,40,2,30,2,7,1,2,0,-10,-10
0.75,3.815,3305707001,50,2,40,2,0,-10,2,0,-10,-10
0.75,0.896,330C022001,48,2,20,2,7,-10,2,0,-10,-10
0.75,0.974,330D300001,48,2,-10,2,7,-10,2,0,-10,-10
0.75,1.608,330E069001,36,2,30,2,0,1,2,0,-10,-10
0.75,0.96,33SR148001,50,2,20,2,7,1,2,0,20,-10
0.756,0.94,330B474001,38,2,25,2,7,-10,2,0,-10,-10
0.757,0.825,330B455001,60,2,-10,2,0,-10,2,0,-10,-10
0.759,1.2,3305769001,60,2,30,2,7,1,2,0,15,-10
0.759,0.84,330B751001,52,2,30,2,7,1,2,0,15,-10
0.76,1.13,3304975001,50,2,45,2,0,-10,2,0,-10,-10
0.76,1.551,330C488001,56,2,-10,2,7,-10,2,0,-10,-10
0.766,1.401,330E771001,56,2,25,2,0,-10,2,0,-10,-10
0.768,3.45,3304978001,40,2,35,2,0,-10,2,0,-10,-10
0.77,0.8,3303578001,40,2,30,2,7,1,2,0,15,-10
0.77,1.055,330A851001,64,2,-10,2,2,1,2,0,-10,-10
0.77,1.243,330D540001,36,2,25,2,7,-10,2,0,-10,-10
0.77,0.921,330E157001,40,2,30,2,0,-10,2,0,-10,-10
0.772,0.856,330A755001,64,2,25,2,7,1,2,0,-10,-10
0.775,0.842,330C353001,100,2,-10,2,2,1,2,0,-10,-10
0.777,1.208,330B053001,76,2,-10,2,0,-10,2,0,-10,-10
0.778,0.855,3303617001,50,2,20,3,7,1,2,0,-10,-10
0.779,1.26,3304979001,50,2,30,2,5,1,2,0,-10,-10
0.78,2.59,3301147001,40,2,40,3,0,0,2,0,-10,-10
0.78,1.237,330C910001,56,2,25,2,7,1,2,0,-10,-10
0.79,1.4,3301122001,80,2,40,2,4,1,2,0,-10,-10
0.79,0.88,3304981001,50,2,30,2,7,1,2,0,-10,-10
0.79,0.906,330A044001,48,2,15,2,7,1,2,0,-10,-10
0.79,1.154,330E322001,60,2,-10,2,7,1,2,0,-10,-10
0.795,1.201,330D597001,40,2,-10,2,7,1,2,0,-10,-10
0.797,1.962,3305778001,52,2,-10,2,0,-10,2,0,-10,-10
0.8,0.865,3303548001,40,2,30,2,2,1,1,0,-10,-10
0.8,1.59,3303613001,36,2,30,3,7,1,2,0,-10,-10
0.8,1.73,3304420001,50,2,35,2,7,1,2,0,-10,-10
0.8,2.227,330D798001,44,2,35,2,7,-10,2,0,-10,-10
0.8,0.93,33SR320001,50,2,40,2,7,1,2,0,-10,-10
0.803,1.4,330D785001,52,2,35,3,7,-10,2,0,-10,-10
0.804,1.04,330C413001,56,2,25,2,7,-10,2,0,-10,-10
0.806,0.898,330D774001,80,2,30,2,7,-10,2,0,-10,-10
0.81,0.867,3303557001,48,2,30,2,2,1,2,0,-10,-10
0.81,0.86,3303591001,40,2,40,2,7,1,2,0,-10,-10
0.81,2.49,3304029001,36,2,25,2,7,1,2,0,-10,-10
0.81,1.32,330A338001,68,2,25,2,7,1,2,0,15,-10
0.81,1.05,330D737001,40,2,-10,2,0,-10,2,0,-10,-10
0.814,0.942,330D262001,60,2,25,2,7,1,2,0,-10,-10
0.817,1,330D461001,44,2,25,2,7,1,2,0,-10,-10
0.82,0.9,3303602001,200,2,30,2,0,1,2,0,-10,-10
0.82,2.37,3304133001,40,2,40,-10,7,-10,2,0,-10,-10
0.82,1.738,3304418001,50,2,30,2,7,1,2,0,-10,-10
0.82,1.26,3304428001,40,2,35,2,0,1,2,0,-10,-10
0.82,0.91,330A938001,50,2,-10,2,4,1,2,0,-10,-10
0.828,1.197,330C037001,48,2,30,2,7,1,2,0,-10,-10
0.829,3.08,3304969001,50,2,40,2,0,-10,2,0,-10,-10
0.83,0.91,3302219001,100,2,40,2,2,1,2,0,-10,-10
0.831,1.001,330D563001,40,2,20,2,7,-10,2,0,-10,-10
0.837,0.98,330A945001,56,2,-10,2,0,-10,2,0,-10,-10
0.84,0.96,3303633001,70,2,40,2,4,1,2,0,15,-10
0.845,1.652,3305775001,48,2,-10,2,7,-10,2,0,-10,-10
0.848,0.964,330E067001,44,2,25,2,7,-10,2,0,-10,-10
0.85,1.19,3305716001,36,2,35,2,4,1,2,0,-10,-10
0.85,1.165,330G443001,30,2,30,2,0,0,2,0,-10,-10
0.851,1.2,3304021001,40,2,30,2,7,0,2,0,-10,-10
0.855,0.927,3303617001,50,2,20,3,4,1,2,0,-10,-10
0.855,1.04,3304997001,46,2,30,2,7,1,2,0,15,-10
0.858,1.116,3305765001,56,2,25,2,7,1,2,0,15,-10
0.86,2.903,3303591001,50,2,40,2,0,-10,2,0,-10,-10
0.86,0.99,330A642001,56,2,30,2,7,1,2,0,15,-10
0.86,1.215,330E539001,44,2,25,2,7,1,2,0,-10,-10
0.861,1.55,3301431001,40,2,35,2,0,-10,2,0,-10,-10
0.862,1.28,3303596001,44,2,25,2,7,1,2,0,-10,-10
0.87,1.043,3304422001,34,2,30,2,7,1,2,0,-10,-10
0.87,1.09,330A643001,64,2,25,2,7,1,2,0,-10,-10
0.872,1.048,330B525001,48,2,-10,2,0,-10,2,0,-10,-10
0.88,1.03,3303565001,50,2,30,2,2,1,2,0,-10,-10
0.88,0.943,3304981001,80,2,30,2,2,1,2,0,-10,-10
0.882,1.044,3305784001,48,2,25,2,7,1,2,0,-10,-10
0.884,1.021,330C891001,48,2,35,2,7,1,2,0,-10,-10
0.885,1.095,330C429001,52,2,-10,2,7,1,2,0,-10,-10
0.89,0.967,330F406001,44,2,25,2,7,-10,2,0,-10,-10
0.896,1.03,330B476001,44,2,25,2,7,1,2,0,-10,-10
0.896,1.2,330C022001,48,2,20,2,0,-10,2,0,-10,-10
0.9,1.23,3303601001,50,2,40,2,5,1,2,0,-10,-10
0.903,1.7,33SR017001,50,2,35,2,4,1,2,0,-10,-10
0.905,2.001,330D802001,48,2,35,2,0,0,2,0,-10,-10
0.907,1,330D419001,52,2,25,2,7,-10,2,0,-10,-10
0.908,1.01,3304982001,48,2,30,2,2,1,2,0,-10,-10
0.91,3.737,3302217001,40,2,30,2,7,-10,2,0,-10,-10
0.91,1.083,3302219001,30,2,20,2,7,1,2,0,-10,-10
0.91,1.101,3303619001,40,2,30,2,5,1,2,0,-10,-10
0.91,1.07,330A938001,64,2,-10,2,4,1,2,0,-10,-10
0.912,4.24,3303630001,50,2,35,2,0,-10,2,0,-10,-10
0.92,4.18,3301145001,100,2,50,2,0,-10,2,0,-10,-10
0.92,1.039,330A309001,60,2,25,2,7,1,2,0,-10,-10
0.92,1.01,330A943001,76,2,30,2,4,1,2,0,-10,-10
0.927,1.177,3303617001,40,2,20,3,7,1,2,0,-10,-10
0.927,1.142,330A939001,64,2,30,2,7,1,2,0,15,-10
0.93,1.58,3303603001,40,2,35,2,7,1,2,0,-10,-10
0.93,1.206,330D128001,40,2,35,2,0,-10,2,0,-10,-10
0.93,1.14,33SR320001,50,2,40,2,7,1,2,0,15,-10
0.931,1,3303577001,40,2,30,2,7,1,2,0,-10,-10
0.933,1.046,330E291001,52,2,25,2,7,-10,2,0,-10,-10
0.94,1.263,3304086001,34,2,25,3,7,1,2,0,-10,-10
0.94,1.085,3304986001,60,2,35,2,7,1,2,0,-10,-10
0.94,1.11,330B474001,62,2,25,2,7,-10,2,0,-10,-10
0.94,1.004,330B634001,40,2,-10,2,7,1,2,0,-10,-10
0.94,1.141,330D502001,48,2,20,2,7,1,2,0,-10,-10
0.942,1.159,330D262001,58,2,25,2,7,1,2,0,-10,-10
0.943,1.007,3304981001,60,2,30,2,2,1,2,0,-10,-10
0.943,1.028,330E064001,48,2,35,2,7,-10,2,0,-10,-10
0.95,0.998,3303611001,34,2,30,2,7,1,2,0,-10,-10
0.95,1.07,330A946001,84,2,-10,2,4,1,2,0,-10,-10
0.95,1.05,330E093001,44,2,25,2,7,-10,2,0,-10,-10
0.955,1.102,330E050001,48,2,30,2,0,-10,2,0,-10,-10
0.96,1.551,3303633001,70,2,40,2,4,-10,2,0,-10,-10
0.96,1.161,330A495001,64,2,30,2,4,-10,2,0,-10,-10
0.96,1.3,33SR060002,60,2,30,2,0,0,2,0,-10,-10
0.96,1.44,33SR148001,50,2,25,2,7,1,2,0,-10,-10
0.968,1.49,330E008001,52,2,25,2,7,1,2,0,-10,-10
0.97,7.11,3302207001,50,2,40,2,0,-10,2,0,-10,-10
0.98,1.065,3303566001,60,2,35,2,4,1,2,0,-10,-10
0.98,1.631,3303634001,100,2,40,3,0,-10,2,0,-10,-10
0.98,5.278,3305777001,48,2,35,3,0,-10,2,0,-10,-10
0.983,1.116,330D950001,60,2,-10,2,0,-10,2,0,-10,-10
0.985,1.025,3305747001,200,2,45,2,2,1,2,0,-10,-10
0.99,1.53,3304427001,44,2,35,2,7,-10,2,0,-10,-10
0.992,1.02,3304972001,36,2,25,2,0,-10,2,0,-10,-10
0.998,1.049,3303611001,100,2,30,2,7,1,2,0,-10,-10
0.998,1.098,330D112001,44,2,-10,2,0,-10,2,0,-10,-10
1,1.77,3303577001,40,2,30,2,4,1,2,0,-10,-10
1,1.351,330D419001,44,2,25,2,7,-10,2,0,-10,-10
1,1.37,330D461001,52,2,25,2,7,1,2,0,-10,-10
1,1.286,330E166001,48,2,-10,2,7,-10,2,0,-10,-10
1.001,1.192,330D563001,40,2,20,2,7,-10,2,0,-10,-10
1.004,3.484,330E142001,52,2,-10,2,0,-10,2,0,-10,-10
1.007,1.134,3304981001,60,2,30,2,7,1,2,0,-10,-10
1.01,1.07,3305786001,50,2,35,2,7,1,2,0,-10,-10
1.01,1.085,330A471001,64,2,25,2,7,1,2,0,-10,-10
1.01,1.475,330A943001,84,2,30,2,7,1,2,0,-10,-10
1.01,1.415,330G441001,32,2,35,3,0,0,2,0,-10,-10
1.015,1.312,330A166001,40,2,-10,2,0,-10,2,0,-10,-10
1.017,1.04,3304022001,40,2,30,2,7,1,2,0,-10,-10
1.02,1.12,3304019001,50,2,30,2,7,1,2,0,-10,-10
1.02,1.13,3304972001,36,2,25,2,0,-10,2,0,15,-10
1.021,2.347,330C891001,48,2,35,2,0,1,2,0,-10,-10
1.025,1.177,330C584001,52,2,30,3,0,-10,2,0,-10,-10
1.028,1.242,330E064001,48,2,35,2,7,-10,2,0,15,-10
1.03,1.09,3303565001,50,2,30,2,2,1,2,0,-10,-10
1.03,1.93,3303621001,50,2,35,2,2,1,2,0,-10,-10
1.035,1.785,330G454001,40,2,35,2,0,1,2,0,-10,-10
1.04,1.24,3304997001,46,2,30,2,7,1,2,0,-10,-10
1.04,2.285,330C413001,48,2,25,2,7,-10,2,0,-10,-10
1.041,1.19,3303612001,32,2,30,2,7,1,2,0,-10,-10
1.042,1.13,330D532001,52,2,25,2,0,-10,2,0,-10,-10
