,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
5100,3223,3305395001,-85.26321,35.081783,69,2/25/19,13:00,13,49.14,55.5,34.18,19.91,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,0.19103907,6.3260000000000005,0.0
616,5091,33SR002001,-85.211097,35.013904,29,2/25/19,20:00,20,46.49,55.2,34.33,27.14,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.13938186,14.907,0.0
5274,5704,3303601001,-85.200161,35.055347999999995,49,2/25/19,23:00,23,42.52,55.16,34.17,26.29,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.12212314,0.002,0.0
1734,2893,3303580001,-85.157294,35.042997,28,2/25/19,11:00,11,41.92,54.99,34.51,18.85,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.1694688,2.095,0.0
1434,3101,33I0075001,-85.177674,35.019094,32,2/25/19,12:00,12,45.59,55.03,34.64,19.72,0.35,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,0.13938954,3.6039999999999996,0.0
826,494,3305787001,-85.15314599999999,35.030081,157,2/25/19,2:00,2,39.62,54.92,34.58,26.9,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.016802654,0.129,0.0
2817,5754,33SR002001,-85.205773,35.017752,38,2/25/19,23:00,23,42.69,55.17,34.31,26.43,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.19289261,15.309000000000001,0.0
2361,1555,33I0024002,-85.39930600000001,34.9933,45,2/25/19,6:00,6,34.31,55.56,33.87,22.26,0.61,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.23668797,0.8959999999999999,0.0
472,4179,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,17:00,17,54.92,55.47,34.31,25.61,0.32,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.3091824,10.02,0.0
5512,5785,33SR002001,-85.212241,35.012306,34,2/25/19,23:00,23,42.76,55.2,34.33,26.46,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.24525167,14.783,0.0
5339,2663,33SR002001,-85.198298,35.022448,27,2/25/19,10:00,10,38.94,55.11,34.29,18.27,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.14803381,15.844000000000001,0.0
3913,1882,3304134001,-85.20734,35.147481,32,2/25/19,7:00,7,33.57,55.16,33.57,20.42,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,0.04973909,1.307,0.0
4967,2260,3303587001,-85.26244,35.115281,57,2/25/19,9:00,9,36.5,55.34,33.97,17.81,0.46,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.16958919,1.6269999999999998,0.0
5276,2323,33SR002001,-85.183432,35.031698999999996,38,2/25/19,9:00,9,36.53,54.8,34.31,19.04,0.49,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.12867002,16.897000000000002,0.0
5738,2419,33SR320001,-85.153227,35.008538,27,2/25/19,9:00,9,36.72,55.02,34.66,19.46,0.49,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.14279339,3.383,0.0
3774,5391,33I0075001,-85.206737,34.996081,255,2/25/19,22:00,22,43.97,55.31,34.68,26.53,0.5,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.29695126,0.7709999999999999,0.0
2062,4350,33SR320001,-85.184253,35.017209,30,2/25/19,17:00,17,54.23,55.0,34.68,26.06,0.33,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,0.28128135,1.3630000000000002,0.0
526,5866,33SR320001,-85.149292,35.005439,26,2/25/19,23:00,23,42.65,54.97,34.68,26.35,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.2171406,3.804,0.0
67,1782,3303554001,-85.282862,35.038934999999995,51,2/25/19,7:00,7,34.21,55.5,34.21,20.98,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,16,44,15,,0.109239146,0.752,0.0
4804,3419,33I0124001,-85.318217,35.039377,26,2/25/19,13:00,13,48.96,55.62,34.22,19.92,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.3113055,0.763,0.0
2572,2747,33I0075001,-85.136675,35.055684,58,2/25/19,11:00,11,41.83,54.76,34.46,18.97,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,0.20053959,7.063,0.0
5329,1002,33I0024002,-85.238046,35.008957,97,2/25/19,4:00,4,38.15,55.16,34.42,25.71,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.02365283,12.956,0.0
957,173,3305770001,-85.24368299999999,35.011387,31,2/25/19,0:00,0,53.29,60.68,42.7,49.93,0.88,2,0,5.9,0.35,rain,0.0147,0.147,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.27011523,1.511,0.0
2025,1898,330D198001,-85.200011,35.054571,30,2/25/19,7:00,7,34.19,55.16,34.19,21.22,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.031406716,0.301,0.0
3891,1840,3303593001,-85.248735,35.14182,37,2/25/19,7:00,7,33.52,55.2,33.52,20.16,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.08962612,2.22,0.0
966,3982,330D228001,-85.197621,35.083886,52,2/25/19,16:00,16,54.92,54.92,34.05,24.82,0.31,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.09557914,0.059000000000000004,0.0
405,1258,3303580001,-85.162464,35.044885,71,2/25/19,5:00,5,36.49,55.06,34.49,23.39,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.027230425,1.7790000000000001,0.0
3802,5213,33I0024002,-85.39315,35.008289000000005,50,2/25/19,21:00,21,44.88,55.81,33.8,27.31,0.5,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.3514292,2.0069999999999997,0.0
2527,4132,3303578001,-85.219735,35.043284,27,2/25/19,16:00,16,55.27,55.27,34.2,24.73,0.3,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.105465956,3.6689999999999996,0.0
5435,3044,3304987001,-85.158512,35.023734999999995,42,2/25/19,12:00,12,45.56,54.96,34.61,19.9,0.36,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.21389887,0.6509999999999999,0.0
3320,2265,3303577001,-85.252077,35.013826,54,2/25/19,9:00,9,36.51,54.86,34.5,18.62,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,22,15,,0.1792005,0.8640000000000001,0.0
241,2400,33I0075001,-85.201076,35.007825,29,2/25/19,9:00,9,36.59,55.11,34.36,19.07,0.49,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.10790913,1.976,0.0
1811,5215,33I0024002,-85.383202,35.018934,48,2/25/19,21:00,21,44.72,55.45,33.79,27.22,0.5,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.41190952,2.945,0.0
119,3164,3301122001,-85.150941,35.040129,27,2/25/19,12:00,12,45.54,54.89,34.53,19.9,0.36,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.1808415,0.325,0.0
4756,2921,33I0075001,-85.210479,35.004212,26,2/25/19,11:00,11,41.89,55.18,34.38,18.54,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.11078448,1.391,0.0
3625,4912,330C353001,-85.20648299999999,35.006562,113,2/25/19,20:00,20,46.46,55.16,34.36,27.15,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.113846235,0.568,0.0
342,3358,3305770001,-85.24368299999999,35.011387,31,2/25/19,13:00,13,48.37,55.06,34.45,20.19,0.32,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.19294658,1.511,0.0
1165,2073,33SR153001,-85.214113,35.087610999999995,38,2/25/19,8:00,8,34.8,55.05,34.17,19.63,0.53,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.1948311,5.272,0.0
2911,1896,33SR002001,-85.365756,35.020313,31,2/25/19,7:00,7,33.7,55.8,33.7,21.01,0.59,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.113860354,3.1910000000000003,0.0
3388,1141,33I0075001,-85.177674,35.019094,32,2/25/19,4:00,4,38.09,55.03,34.65,25.72,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,0.024387473,3.6039999999999996,0.0
1690,1505,33I0024002,-85.221655,35.004334,70,2/25/19,6:00,6,34.95,55.2,34.39,22.53,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.050956864,13.950999999999999,0.0
4271,87,330F888001,-85.14970500000001,35.037485,45,2/25/19,0:00,0,54.04,60.44,42.67,50.38,0.87,2,0,7.08,0.35,rain,0.0123,0.1194,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.19734679,0.363,0.0
2932,2550,33I0075001,-85.203262,35.007414000000004,43,2/25/19,10:00,10,38.95,55.13,34.36,18.32,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.23244984,1.847,0.0
551,533,33SR320001,-85.173781,35.017884,67,2/25/19,2:00,2,39.74,55.02,34.65,26.95,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.02306731,1.9780000000000002,0.0
5531,2766,3303556001,-85.222382,35.042901,48,2/25/19,11:00,11,42.02,55.27,34.21,18.22,0.38,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.21919352,3.323,0.0
74,4503,3303588001,-85.256848,35.114504,43,2/25/19,18:00,18,51.63,55.45,33.98,26.49,0.37,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.092928,2.8360000000000003,0.0
4781,1765,3303578001,-85.220198,35.042164,61,2/25/19,7:00,7,34.2,55.27,34.2,21.19,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.06262252,3.6210000000000004,0.0
12,3389,3303549001,-85.306529,35.053585,28,2/25/19,13:00,13,49.02,55.56,34.26,19.89,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.1763402,0.66,0.0
5312,4796,33I0075001,-85.21117,35.002679,34,2/25/19,19:00,19,48.44,55.19,34.38,27.21,0.43,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.07442611,1.2890000000000001,0.0
3332,2213,33I0024002,-85.237709,35.008661,127,2/25/19,9:00,9,36.58,55.16,34.41,18.77,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.1169081,12.981,0.0
3129,4210,33I0075001,-85.163861,35.035266,65,2/25/19,17:00,17,54.16,54.98,34.56,26.15,0.34,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.27094713,4.977,0.0
575,822,330F888001,-85.14970500000001,35.037485,45,2/25/19,3:00,3,38.8,54.87,34.55,26.25,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.011790076,0.363,0.0
1346,371,33I0075001,-85.09554399999999,35.078288,36,2/25/19,1:00,1,39.77,54.13,33.91,27.36,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.008268024,9.927999999999999,0.0
391,1540,33I0024002,-85.383202,35.018934,48,2/25/19,6:00,6,34.24,55.45,33.8,22.09,0.61,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.31773943,2.945,0.0
48,3138,3303580001,-85.157294,35.042997,28,2/25/19,12:00,12,45.6,54.99,34.51,19.82,0.35,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.14966659,2.095,0.0
699,358,33SR153001,-85.214113,35.087610999999995,38,2/25/19,1:00,1,40.63,55.05,34.17,27.01,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.043696858,5.272,0.0
1694,3627,330B854001,-85.207332,34.988878,28,2/25/19,14:00,14,51.53,55.29,34.66,22.08,0.31,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.101388544,0.051,0.0
423,2825,3303580001,-85.156949,35.042868,36,2/25/19,11:00,11,41.92,54.98,34.51,18.86,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.16878277,2.117,0.0
5800,4956,33I0024002,-85.36030699999999,35.028245,56,2/25/19,20:00,20,46.83,55.57,33.91,27.19,0.46,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.31140277,4.46,0.0
807,5623,330A639001,-85.30835,35.031887,26,2/25/19,22:00,22,43.89,55.61,34.21,26.76,0.51,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.13964151,0.28800000000000003,0.0
2415,2578,3301122001,-85.14970500000001,35.039818,36,2/25/19,10:00,10,38.94,54.87,34.54,18.59,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.19592436,0.397,0.0
5674,682,3303556001,-85.237299,35.047083,29,2/25/19,2:00,2,39.59,54.99,34.32,26.67,0.6,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,0.02522593,2.418,0.0
2917,942,3304988001,-85.156695,35.027055,28,2/25/19,3:00,3,38.88,54.95,34.59,26.31,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.018307464,2.9810000000000003,0.0
4366,2841,33SR002001,-85.062889,35.084885,34,2/25/19,11:00,11,41.69,54.42,33.7,19.48,0.41,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.15483646,20.855,0.0
96,4451,33I0024002,-85.310838,35.02908,67,2/25/19,18:00,18,52.21,55.61,34.26,26.47,0.37,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.18500964,8.071,0.0
2026,2653,33I0024002,-85.228426,35.005311999999996,28,2/25/19,10:00,10,38.96,55.2,34.4,18.11,0.42,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.12085894,13.559000000000001,0.0
4651,2797,3303578001,-85.23190799999999,35.006205,42,2/25/19,11:00,11,41.87,55.2,34.4,18.32,0.38,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,0.25217786,0.787,0.0
4135,3426,33I0075001,-85.16582,35.033426,26,2/25/19,13:00,13,48.45,54.94,34.58,20.95,0.33,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.2818448,4.809,0.0
5616,714,3301122001,-85.150941,35.040129,27,2/25/19,2:00,2,39.56,54.88,34.53,26.84,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.025789618,0.325,0.0
5072,4671,33SR320001,-85.163699,35.015214,110,2/25/19,19:00,19,47.9,54.96,34.66,27.29,0.44,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.14717512,2.6069999999999998,0.0
4873,3739,33SR008001,-85.317611,35.083977000000004,52,2/25/19,15:00,15,54.35,55.52,34.02,22.83,0.29,2,0,10.0,0.1,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.23288909,11.962,0.0
4455,1670,33I0075001,-85.17253000000001,35.027345000000004,28,2/25/19,6:00,6,35.16,55.06,34.59,22.58,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,0.09404093,4.247,0.0
229,1045,33I0075001,-85.111622,35.073807,51,2/25/19,4:00,4,37.49,54.0,34.46,25.49,0.62,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.008482929,8.969,0.0
3942,4383,33SR002001,-85.328285,35.013727,27,2/25/19,17:00,17,54.73,55.46,34.14,25.55,0.32,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.09367436,5.744,0.0
951,5781,33SR002001,-85.062889,35.084885,34,2/25/19,23:00,23,41.39,54.42,33.69,25.95,0.54,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.2604424,20.855,0.0
2482,2970,330C038001,-85.376588,35.015591,78,2/25/19,12:00,12,46.04,55.74,33.71,18.71,0.33,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.29050082,0.753,0.0
2901,2961,330C353001,-85.205213,35.008709,100,2/25/19,12:00,12,45.56,55.15,34.36,19.47,0.35,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.20853634,0.461,0.0
5107,2264,330C359001,-85.21546,35.009932,54,2/25/19,9:00,9,36.59,55.2,34.35,18.94,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.08132298,0.083,0.0
1249,2040,33I0024002,-85.253185,35.015252000000004,46,2/25/19,8:00,8,34.92,54.83,34.5,19.94,0.54,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.05206266,11.982999999999999,0.0
5625,1948,330A639001,-85.30835,35.031887,26,2/25/19,7:00,7,34.22,55.61,34.22,21.0,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.07885251,0.28800000000000003,0.0
995,3623,330E416001,-85.174009,35.017383,29,2/25/19,14:00,14,51.37,55.02,34.65,22.27,0.32,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.2853538,0.306,0.0
1925,64,33SR008001,-85.317611,35.083977000000004,52,2/25/19,0:00,0,54.27,61.22,42.69,50.69,0.88,2,0,6.77,0.35,rain,0.0158,0.1624,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.3774773,11.962,0.0
