,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
2383,33I0124001,-85.314039,35.044272,31,2/25/19,9:00,9,40.72,55.65,35.95,18.1,0.4,2,0,2.12,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,,1.206
4631,33SR002001,-85.149942,35.05224,27,2/25/19,18:00,18,52.05,55.18,34.28,30.78,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,13,1,14,12,15,,,19.276
4279,33I0075001,-85.174285,35.024637,38,2/25/19,17:00,17,54.95,55.35,34.4,29.4,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.038
2651,33SR008001,-85.242414,34.996637,28,2/25/19,10:00,10,42.53,55.37,34.25,18.48,0.38,2,0,3.86,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,,3.233
3185,3304986001,-85.158706,35.034528,268,2/25/19,13:00,13,51.08,55.22,34.37,15.64,0.24,2,0,2.92,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
1503,3303580001,-85.162464,35.044885,71,2/25/19,6:00,6,36.74,55.3,34.29,23.3,0.58,2,0,4.06,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.779
2049,33I0075001,-85.206471,34.993709,45,2/25/19,8:00,8,34.6,55.57,34.6,22.3,0.6,2,0,2.74,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.62
4383,33SR002001,-85.328285,35.013727,27,2/25/19,17:00,17,55.17,55.64,35.75,28.98,0.36,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
13,3303603001,-85.181912,35.016889,113,2/25/19,0:00,0,54.06,60.59,45.74,50.36,0.87,2,0,6.84,0.35,rain,0.0127,0.1287,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,0.002
4256,3304417001,-85.292119,35.039775,44,2/25/19,17:00,17,55.29,55.61,34.26,29,0.36,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,,1.125
2354,3303580001,-85.166282,35.046274,34,2/25/19,9:00,9,39.68,55.36,34.27,19.8,0.44,2,0,3.45,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
5715,33I0024002,-85.253185,35.015252,46,2/25/19,23:00,23,44.17,55.02,34.11,30.15,0.58,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.983
4315,33SR002001,-85.212241,35.012306,34,2/25/19,17:00,17,55.15,55.42,34.24,29.32,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.783
2682,3305403001,-85.290524,35.041458,26,2/25/19,10:00,10,42.54,55.6,34.25,17.4,0.36,2,0,3.72,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,,1.618
3247,330D228001,-85.197621,35.083886,52,2/25/19,13:00,13,51.34,55.07,34.2,14.52,0.23,2,0,2.39,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
5822,330B936001,-85.245409,34.996398,30,2/25/19,23:00,23,44.24,55.32,34.25,30.29,0.58,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,,0.115
2760,33I0075001,-85.111622,35.073807,51,2/25/19,11:00,11,45.09,54.2,34.58,15.67,0.3,2,0,10,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,,8.969
914,3303542001,-85.231013,35.109143,31,2/25/19,3:00,3,39.37,55.42,33.86,23.56,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,,1.705
2969,33I0024002,-85.380506,35.021426,79,2/25/19,12:00,12,48.88,55.5,34.7,12,0.22,2,0,5.35,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,3.177
1455,33I0024002,-85.259012,35.019636,26,2/25/19,5:00,5,38.33,54.79,34.05,24.65,0.57,2,0,2.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
4429,33I0075001,-85.184238,35.012866,107,2/25/19,18:00,18,52.32,55.32,34.45,30.92,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
4273,330D462001,-85.21983,35.089088,40,2/25/19,17:00,17,54.79,55.29,34.27,29.05,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,,0.008
1810,3304987001,-85.157359,35.026889,43,2/25/19,7:00,7,35.7,55.18,34.42,21.2,0.55,2,0,3.46,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.878
5141,33I0075001,-85.16582,35.033426,26,2/25/19,20:00,20,46.68,55.17,34.37,30.81,0.54,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.809
2100,33SR153001,-85.225106,35.094661,35,2/25/19,8:00,8,34.33,55.42,34.33,19.59,0.54,2,0,3.88,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,,6.062
5227,3303580001,-85.164109,35.044762,46,2/25/19,21:00,21,45.31,55.32,34.29,30.27,0.55,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.695
3969,330B598001,-85.189874,35.030545,61,2/25/19,16:00,16,55.22,55.22,34.09,28.58,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,12,4,19,28,15,,,0.118
955,33I0024002,-85.289703,35.018623,27,2/25/19,3:00,3,39.94,55.69,34.45,22.7,0.5,2,0,5.93,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.528
5262,33SR153001,-85.177195,35.028893,38,2/25/19,21:00,21,45.37,55.32,34.37,30.38,0.55,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,,0.563
2389,33SR321001,-85.0667,35.059606,30,2/25/19,9:00,9,39.36,54.68,34.67,20.07,0.46,2,0,6.18,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,21,1,16,12,15,,,5.415
3532,3303578001,-85.231908,35.006205,42,2/25/19,14:00,14,53.63,55.43,34.22,17.37,0.24,2,0,3.64,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,,0.787
740,33I0024002,-85.297892,35.021809,145,2/25/19,3:00,3,39.95,55.72,34.39,22.61,0.5,2,0,6.1,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.966
3237,33I0075001,-85.136675,35.055684,58,2/25/19,13:00,13,50.96,54.98,34.29,15.74,0.24,2,0,3.28,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,,7.063
1868,3303577001,-85.246419,35.023643,33,2/25/19,7:00,7,35.73,55.08,34.08,20.77,0.54,2,0,2.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.62
4834,3303542001,-85.231013,35.109143,31,2/25/19,19:00,19,49.26,55.42,33.86,30.81,0.49,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,,1.705
229,33SR002001,-85.211314,35.013269,26,2/25/19,0:00,0,53.78,60.79,45.82,50.01,0.87,2,0,6.4,0.35,rain,0.0134,0.1348,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.867
3120,33SR008001,-85.318282,35.083649,31,2/25/19,12:00,12,48.8,55.65,33.54,12.55,0.23,2,0,9.77,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.995
438,330E416001,-85.174009,35.017383,29,2/25/19,1:00,1,43.21,54.94,34.45,22.86,0.44,2,0,3.44,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,,0.306
4575,330B220001,-85.222513,35.010366,32,2/25/19,18:00,18,52.54,55.43,34.23,30.92,0.43,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,,0.102
714,3301122001,-85.150941,35.040129,27,2/25/19,2:00,2,40.69,55.11,34.35,24.75,0.53,2,0,4.19,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.325
331,33I0024002,-85.366708,35.027029,45,2/25/19,1:00,1,43.23,55.47,35.18,20.51,0.4,2,0,2.19,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,4.085
3051,3303590001,-85.3083,35.063253,39,2/25/19,12:00,12,49.11,55.6,34.04,12.95,0.23,2,0,2.41,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,,0.038
1377,3303559001,-85.311782,35.05227,34,2/25/19,5:00,5,38.69,55.64,34.25,24.16,0.56,2,0,3.32,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,,1.003
3035,3304987001,-85.157359,35.026889,43,2/25/19,12:00,12,48.5,55.18,34.42,14.54,0.25,2,0,3.78,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.878
1032,33I0075001,-85.136675,35.055684,58,2/25/19,4:00,4,37.53,54.98,34.29,25.05,0.6,2,0,6.6,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,,7.063
1689,3302207001,-85.064316,35.090553,27,2/25/19,6:00,6,35.54,54.7,34.36,23.04,0.6,2,0,5.72,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,2,17,24,15,,,0.507
2678,3301122001,-85.151563,35.040925,26,2/25/19,10:00,10,42.49,55.12,34.35,18.88,0.38,2,0,3.63,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.271
1709,3304983001,-85.27164,35.009454,26,2/25/19,6:00,6,37.33,54.87,34.08,24.35,0.59,2,0,2.65,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,,0.395
3785,33I0024002,-85.350032,35.028387,39,2/25/19,15:00,15,55.63,55.85,35.52,23.26,0.28,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,5.06
4727,3303577001,-85.251611,35.014733,48,2/25/19,19:00,19,48.67,55.07,34.12,31.27,0.51,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,10,15,,,0.934
3927,33I0024002,-85.28069,35.016491,136,2/25/19,16:00,16,55.62,55.62,33.97,28.24,0.35,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.06
992,330C353001,-85.206483,35.006562,113,2/25/19,4:00,4,37.65,55.38,34.3,25.69,0.62,2,0,5.43,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,,0.568
2245,33I0075001,-85.174239,35.02432,67,2/25/19,9:00,9,39.7,55.34,34.4,20.01,0.45,2,0,3.37,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.019
55,3303587001,-85.26244,35.115281,57,2/25/19,0:00,0,53.3,60.66,45.27,49.96,0.88,2,0,6.8,0.36,rain,0.0153,0.1581,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.627
5728,3303588001,-85.256848,35.114504,43,2/25/19,23:00,23,43.89,55.55,33.44,29.21,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,,2.836
3881,33SR029001,-85.316129,35.057348,28,2/25/19,15:00,15,55.57,55.79,34.07,23.51,0.29,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.196
4236,3303556001,-85.222382,35.042901,48,2/25/19,17:00,17,55.15,55.46,33.99,29.19,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,,3.323
2855,330C858001,-85.242192,35.127346,33,2/25/19,11:00,11,45.62,55.54,33.77,15.14,0.29,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,,0.09
4174,3305767001,-85.260666,35.041707,120,2/25/19,17:00,17,54.73,55.07,34.41,29.08,0.37,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,,0.308
367,33SR153001,-85.246697,35.182577,38,2/25/19,1:00,1,43.27,55.1,33.26,21.58,0.42,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,12.481
5083,330D198001,-85.200011,35.054571,30,2/25/19,20:00,20,47.07,55.34,34.05,30.72,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,,0.301
3661,33SR320001,-85.149292,35.005439,26,2/25/19,14:00,14,53.35,55.2,34.56,17.98,0.25,2,0,4.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.804
5273,3301122001,-85.149705,35.039818,36,2/25/19,21:00,21,45.11,55.1,34.36,30.29,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,0.397
880,330A654001,-85.315306,35.039104,34,2/25/19,3:00,3,40.12,55.71,35.89,22.33,0.49,2,0,2.29,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.003
5002,3303578001,-85.231908,35.006205,42,2/25/19,20:00,20,47.18,55.43,34.22,31.01,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,,0.787
4604,330A343001,-85.312571,35.046047,29,2/25/19,18:00,18,52.79,55.62,35.99,30.52,0.42,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,20,15,,,0.004
196,33I0024002,-85.28446,35.017606,29,2/25/19,0:00,0,53.84,61.5,45.95,50.35,0.88,2,0,4.48,0.35,rain,0.0142,0.1456,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
208,3304996001,-85.187659,35.029911,28,2/25/19,0:00,0,53.85,60.51,45.53,50.36,0.88,2,0,6.5,0.35,rain,0.0129,0.1306,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,,0.019
4381,3303552001,-85.286955,35.046753,27,2/25/19,17:00,17,55.28,55.66,34.35,28.99,0.36,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,,1.365
395,33SR002001,-85.212241,35.012306,34,2/25/19,1:00,1,43.22,55.04,34.24,23.22,0.45,2,0,3.21,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.783
1945,33I0024002,-85.259012,35.019636,26,2/25/19,7:00,7,35.74,54.79,34.05,20.77,0.54,2,0,2.63,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
3824,3303580001,-85.166282,35.046274,34,2/25/19,15:00,15,54.71,55.36,34.27,24.46,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
2711,33SR320001,-85.163699,35.015214,110,2/25/19,11:00,11,45.7,55.19,34.48,16.46,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.607
291,330B068001,-85.228277,35.012954,65,2/25/19,1:00,1,42.81,55.07,34.19,23.28,0.46,2,0,3.17,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.001
913,33I0124001,-85.314039,35.044272,31,2/25/19,3:00,3,40.18,55.65,35.95,22.28,0.48,2,0,2.44,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,,1.206
4219,33I0024002,-85.252128,35.014375,58,2/25/19,17:00,17,54.75,55.05,34.12,29.19,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.068
4493,33I0024002,-85.254192,35.015818,46,2/25/19,18:00,18,51.96,54.98,34.1,30.86,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.914
5369,3301122001,-85.150941,35.040129,27,2/25/19,21:00,21,45.13,55.11,34.35,30.29,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.325
131,33SR320001,-85.154777,35.008124,36,2/25/19,0:00,0,54.06,60.58,45.79,50.37,0.87,2,0,7.45,0.35,rain,0.0117,0.115,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.421
1375,33SR002001,-85.212241,35.012306,34,2/25/19,5:00,5,38.11,55.42,34.24,24.57,0.58,2,0,3.04,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.783
449,3303549001,-85.306529,35.053585,28,2/25/19,1:00,1,42.99,55.31,34.24,22.34,0.44,2,0,4.29,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
5770,33SR008001,-85.206802,34.989515,36,2/25/19,23:00,23,44.31,55.56,34.62,30.19,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.142
941,33SR029001,-85.316129,35.057348,28,2/25/19,3:00,3,40.1,55.79,34.07,22.12,0.48,2,0,7.44,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.196
2261,33I0024002,-85.360307,35.028245,56,2/25/19,9:00,9,40.54,55.73,35.48,17.98,0.4,2,0,2.35,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,4.46
2423,33SR002001,-85.328285,35.013727,27,2/25/19,9:00,9,40.55,55.64,35.75,18.29,0.4,2,0,1.97,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
4514,3304987001,-85.158512,35.023735,42,2/25/19,18:00,18,52.14,55.19,34.44,30.89,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
2975,33I0024002,-85.221655,35.004334,70,2/25/19,12:00,12,48.64,55.43,34.26,14.28,0.25,2,0,3.09,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
1210,33I0024002,-85.259012,35.019636,26,2/25/19,4:00,4,37.68,54.79,34.05,25.32,0.61,2,0,6.02,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
