BLM,ELM,County,Route,Sp. Case,Co. Seq.,Road_Name,Adm. Sys.,Gov. Cont.,Func. Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,Sp Systems 2,Sp Systems 3,State Aid Code,US Rte Nbr,US Rte Nbr 2,HPMS Sect ID,State Route Designation
0,0.189,33,0F757,0,1,CHESTNUT CREEK RD,12,4,19,60,52,,,,,,,,
0,0.661,33,0F758,0,1,DEER RIDGE DR,11,2,19,,52,,,,,,,,
0,0.183,33,0F759,0,1,ALPINE BLUFF TR,11,2,19,,52,,,,,,,,
0,0.6,33,0F760,0,1,POPLAR GROVE DR,11,2,19,,52,,,,,,,,
0,0.199,33,0F761,0,1,,11,2,19,,52,,,,,,,,
0,0.009,33,0F762,0,1,HIGH ST,11,2,19,,52,,,,,,,,
0.009,0.411,33,0F762,0,1,HIGH ST,12,4,19,60,52,,,,,,,,
0,0.122,33,0F763,0,1,LOVELL LN,11,2,19,,52,,,,,,,,
0,0.142,33,0F764,0,1,HICKORY ST,11,2,19,,52,,,,,,,,
0,0.104,33,0F765,0,1,MOUNTAIN OAKS LN,11,2,19,,52,,,,,,,,
0,0.49,33,0F766,0,1,ROBINSON FARM RD,12,4,19,60,52,,,,,,,,
0,0.157,33,0F767,0,1,PASTURE DR,12,4,19,60,52,,,,,,,,
0,0.077,33,0F768,0,1,BULL PEN DR,12,4,19,60,52,,,,,,,,
0,0.1,33,0F769,0,1,SNOW RIDGE DR,11,2,19,,52,,,,,,,,
0,0.053,33,0F770,0,1,SNOW VIEW LN,11,2,19,,52,,,,,,,,
0,0.318,33,0F771,0,1,PRINCE DR,11,2,19,,52,,,,,,,,
0,0.052,33,0F772,0,1,JESTER CT,11,2,19,,52,,,,,,,,
0,0.047,33,0F773,0,1,PALACE CT,11,2,19,,52,,,,,,,,
0,0.105,33,0F774,0,1,STEPPING STONE LN,11,2,19,,52,,,,,,,,
0,0.174,33,0F775,0,1,HAMPSTEAD HALL DR,11,2,19,,52,,,,,,,,
0,0.042,33,0F776,0,1,ROYAL HARBOUR CT,11,2,19,,52,,,,,,,,
0,0.274,33,0F777,0,1,DOUBLE EAGLE CT,11,2,19,,52,,,,,,,,
0,0.154,33,0F778,0,1,CANYON PASS CT,11,2,19,,52,,,,,,,,
0,0.395,33,0F779,0,1,FLAGRIDGE DR,11,2,19,,52,,,,,,,,
0,0.088,33,0F780,0,1,VILLA TER,11,2,19,,52,,,,,,,,
0,0.356,33,0F781,0,1,CROOKED CREEK DR,11,2,19,,52,,,,,,,,
0,0.119,33,0F782,0,1,BRIDLE BROOK CT,11,2,19,,52,,,,,,,,
0,0.071,33,0F783,0,1,HUNTCLIFF DR,11,2,19,,52,,,,,,,,
0,0.138,33,0F784,0,1,CROOKED COVE WAY,11,2,19,,52,,,,,,,,
0,0.477,33,0F785,0,1,CANEY RIDGE CIR,11,2,19,,52,,,,,,,,
0,0.037,33,0F786,0,1,SKYLAS WAY,11,2,19,,52,,,,,,,,
0,0.72,33,0F787,0,1,WHITE TAIL DR,11,2,19,,52,,,,,,,,
0,0.542,33,0F788,0,1,TEAL LN,11,2,19,,52,,,,,,,,
0,0.39,33,0F789,0,1,RILEY RD,11,2,19,,52,,,,,,,,
0,0.253,33,0F790,0,1,CHANDLER HILL RD,11,2,19,,52,,,,,,,,
0,0.923,33,0F791,0,1,FIELDING RD,11,2,19,,52,,,,,,,,
0,0.076,33,0F792,0,1,VERNON HILL DR,11,2,19,,52,,,,,,,,
0,0.442,33,0F793,0,1,SAWTOOTH DR,11,2,19,,52,,,,,,,,
0,0.045,33,0F794,0,1,BURL LN,11,2,19,,52,,,,,,,,
0,0.047,33,0F795,0,1,MOULTON LN,11,2,19,,52,,,,,,,,
0,0.06,33,0F796,0,1,OLIN LN,11,2,19,,52,,,,,,,,
0,0.058,33,0F797,0,1,VININGS LN,11,2,19,,52,,,,,,,,
0,0.088,33,0F798,0,1,JERICA LN,11,2,19,,52,,,,,,,,
0,0.279,33,0F799,0,1,PRINGLE DR,11,2,19,,52,,,,,,,,
0,0.606,33,0F800,0,1,BAKER BOY DR,11,2,19,,52,,,,,,,,
0,0.115,33,0F801,0,1,AXIOM LN,11,2,19,,52,,,,,,,,
0,0.171,33,0F802,0,1,TRITON CIR,11,2,19,,52,,,,,,,,
0,0.107,33,0F803,0,1,CAROLA LN,11,2,19,,52,,,,,,,,
0,0.603,33,0F804,0,1,VERONICA DR,11,2,19,,52,,,,,,,,
0,0.403,33,0F805,0,1,SARAH DR,11,2,19,,52,,,,,,,,
0,0.21,33,0F806,0,1,ZOE DR,11,2,19,,52,,,,,,,,
0,0.263,33,0F807,0,1,FATHERSON CIR,11,2,19,,52,,,,,,,,
0,0.344,33,0F808,0,1,BUCKSLAND DR,11,2,19,,52,,,,,,,,
0,0.807,33,0F809,0,1,BRITISH RD,11,2,19,,52,,,,,,,,
0,0.393,33,0F810,0,1,GIBBS LN,11,2,19,,52,,,,,,,,
0,0.168,33,0F811,0,1,,11,2,19,,52,,,,,,,,
0,0.276,33,0F812,0,1,OILSKIN DR,11,2,19,,52,,,,,,,,
0,0.304,33,0F813,0,1,WARDWELL DR,11,2,19,,52,,,,,,,,
0,0.511,33,0F814,0,1,SALMON LN,11,2,19,,52,,,,,,,,
0,0.075,33,0F815,0,1,STETSON LN,11,2,19,,52,,,,,,,,
0,0.044,33,0F816,0,1,MULE DEER PL,11,2,19,,52,,,,,,,,
0,0.198,33,0F817,0,1,BUSHNELL LN,11,2,19,,52,,,,,,,,
0,0.112,33,0F818,0,1,WINNEPEG LN,11,2,19,,52,,,,,,,,
0,0.361,33,0F819,0,1,SAAB DR,11,2,19,,52,,,,,,,,
0,0.471,33,0F820,0,1,PASSPORT DR,11,2,19,,52,,,,,,,,
0,0.08,33,0F821,0,1,ALBERTSON LN,11,2,19,,52,,,,,,,,
0,0.842,33,0F822,0,1,PFIZER LN,11,2,19,,52,,,,,,,,
0,0.027,33,0F823,0,1,,11,2,19,,52,,,,,,,,
0,0.239,33,0F824,0,1,,11,2,19,,52,,,,,,,,
0,0.351,33,0F825,0,1,,11,2,19,,52,,,,,,,,
0,0.221,33,0F826,0,1,,11,2,19,,52,,,,,,,,
0,0.393,33,0F827,0,1,HUNTER VALLEY RD,11,2,19,,52,,,,,,,,
0,0.108,33,0F828,0,1,BUTTERCUP LN,11,2,19,,52,,,,,,,,
0,0.132,33,0F829,0,1,SNAPDRAGON LN,11,2,19,,52,,,,,,,,
0,0.247,33,0F830,0,1,GLEN COVE RD,11,2,19,,52,,,,,,,,
0,0.092,33,0F831,0,1,FOREST VIEW LN,11,2,19,,52,,,,,,,,
0,0.078,33,0F832,0,1,PARK MEADOW CT,11,2,19,,52,,,,,,,,
0,0.03,33,0F833,0,1,BLACKBERRY CT,11,2,19,,52,,,,,,,,
0,0.135,33,0F834,0,1,RIM CREST LN,11,2,19,,52,,,,,,,,
0,0.2,33,0F835,0,1,RIM RIDGE CT,11,2,19,,52,,,,,,,,
0,0.537,33,0F836,0,1,WESTMINISTER CIR,11,2,19,,52,,,,,,,,
0,0.126,33,0F837,0,1,BLUE OAK LN,11,2,19,,52,,,,,,,,
0,0.235,33,0F838,0,1,TAILWINDS DR,11,2,19,,52,,,,,,,,
0,0.162,33,0F839,0,1,BASA LAKE LN,11,2,19,,52,,,,,,,,
0,0.029,33,0F840,0,1,CASEVIEW DR,11,2,19,,52,,,,,,,,
0.029,0.579,33,0F840,0,1,CASEVIEW DR,11,2,19,,52,,,,,,,,
0,0.164,33,0F841,0,1,TANYA DR,11,2,19,,52,,,,,,,,
0,0.129,33,0F842,0,1,MAPLE LEAF LN,11,2,19,,52,,,,,,,,
0,0.211,33,0F843,0,1,LAZY RIVER DR,11,2,19,,52,,,,,,,,
0,0.27,33,0F844,0,1,SWEET MAGNOLIA LN,11,2,19,,52,,,,,,,,
0,0.61,33,0F845,0,1,DOGWOOD RD,11,2,19,,52,,,,,,,,
0,0.04,33,0F846,0,1,SHORE DR,11,2,19,,52,,,,,,,,
0,0.088,33,0F847,0,1,CRABAPPLE COVE LN,11,2,19,,52,,,,,,,,
0,0.098,33,0F848,0,1,CEDAR RIDGE LN,11,2,19,,52,,,,,,,,
0,0.084,33,0F849,0,1,PINE THICKET TR,11,2,19,,52,,,,,,,,
0,0.61,33,0F850,0,1,RIVER STREAM DR,11,2,19,,52,,,,,,,,
0,0.047,33,0F851,0,1,PINEY RIVER LN,11,2,19,,52,,,,,,,,
0,0.028,33,0F852,0,1,KNOB CREEK LN,11,2,19,,52,,,,,,,,
0,0.069,33,0F853,0,1,INLET COVE LN,11,2,19,,52,,,,,,,,
0,0.129,33,0F854,0,1,DARK POND LN,11,2,19,,52,,,,,,,,
0,0.071,33,0F855,0,1,BEAR VIEW LN,11,2,19,,52,,,,,,,,
0,0.061,33,0F856,0,1,RIVER STONE LN,11,2,19,,52,,,,,,,,
0,0.117,33,0F857,0,1,AUTUMN OAK LN,11,2,19,,52,,,,,,,,
0,0.092,33,0F858,0,1,UPSHAW DR,12,4,19,52,52,,,,,,,,
0.092,0.217,33,0F858,0,1,LOIS LN,12,4,19,52,52,,,,,,,,
0,0.084,33,0F859,0,1,TRIPLE OAKS LN,12,4,19,52,52,,,,,,,,
0,0.107,33,0F860,0,1,WEBB OAKS CT,12,4,19,52,52,,,,,,,,
0,0.28,33,0F861,0,1,ROBERTS RD,12,4,19,52,52,,,,,,,,
0,0.095,33,0F862,0,1,PILOT PT,12,4,19,52,52,,,,,,,,
0,0.275,33,0F863,0,1,POWERS CT,12,4,19,52,52,,,,,,,,
0,0.49,33,0F864,0,1,BONNYSHIRE DR,12,4,19,52,52,,,,,,,,
0,0.513,33,0F865,0,1,LARAMIE CIR,12,4,19,52,52,,,,,,,,
0,0.138,33,0F866,0,1,WILLOWBROOK DR,12,4,19,52,52,,,,,,,,
0,0.122,33,0F867,0,1,BENTON DR,12,4,19,52,52,,,,,,,,
0,0.593,33,0F868,0,1,CADEN DR,12,4,19,52,52,,,,,,,,
0,0.046,33,0F869,0,1,ALLGOOD CT,12,4,19,52,52,,,,,,,,
0,0.312,33,0F870,0,1,ALEXIS CIR,12,4,19,52,52,,,,,,,,
0,0.081,33,0F871,0,1,FOREST ACRES LN,12,4,19,52,52,,,,,,,,
0,0.344,33,0F872,0,1,LOVELL FIELD LOOP,12,4,19,52,52,,,,,,,,
0,0.07,33,0F873,0,1,BARNES CT,12,4,19,52,52,,,,,,,,
0,0.224,33,0F875,0,1,VADEN VILLAGE DR,12,4,19,52,52,,,,,,,,
0,0.295,33,0F876,0,1,KENTON RIDGE CIR,12,4,19,52,52,,,,,,,,
0,0.088,33,0F877,0,1,TRIPLE CROWN CT,12,4,19,52,52,,,,,,,,
0,0.094,33,0F879,0,1,KINGSLEY CT,12,4,19,52,52,,,,,,,,
0,0.097,33,0F880,0,1,ROYAL FERN TR,12,4,19,52,52,,,,,,,,
0,0.101,33,0F881,0,1,QUEEN LACE TR,12,4,19,52,52,,,,,,,,
0,0.092,33,0F882,0,1,COLUMBINE TR,12,4,19,52,52,,,,,,,,
0,0.107,33,0F883,0,1,CONE FLOWER TR,12,4,19,52,52,,,,,,,,
0,0.087,33,0F884,0,1,REMINGTON CT,12,4,19,52,52,,,,,,,,
0,0.121,33,0F885,0,1,HAMILTON RUN DR,12,4,19,52,52,,,,,,,,
0,0.083,33,0F886,0,1,SUMMERTOWN CT,12,4,19,52,52,,,,,,,,
0,0.29,33,0F887,0,1,OGLETREE AVE,12,4,19,52,52,,,,,,,,
0,0.844,33,0F888,0,1,COMMONS BLVD,12,4,19,52,52,,,,,,,,
0,0.245,33,0F889,0,1,RIVENDELL LN,12,4,19,52,52,,,,,,,,
0,0.12,33,0F890,0,1,ST LUCIE CT,12,4,19,52,52,,,,,,,,
0,0.128,33,0F891,0,1,LAURELTON DR,12,4,19,52,52,,,,,,,,
0,0.136,33,0F892,0,1,LEGACY PARK CT,12,4,19,52,52,,,,,,,,
0,0.4,33,0F893,0,1,BASKETTE WAY,12,4,19,52,52,,,,,,,,
0,0.125,33,0F894,0,1,PINEGROVE DR,12,4,19,52,52,,,,,,,,
0,0.143,33,0F895,0,1,OLD STAGE RD,12,4,19,52,52,,,,,,,,
0,0.056,33,0F896,0,1,BRIANA WAY,12,4,19,52,52,,,,,,,,
0,0.108,33,0F897,0,1,CUSTOMER DELIGHT DR,12,4,19,52,52,,,,,,,,
0,0.098,33,0F898,0,1,ROBIN GLEN DR,12,4,19,52,52,,,,,,,,
0,0.367,33,0F899,0,1,TYNER CROSSING DR,12,4,19,52,52,,,,,,,,
0,0.238,33,0F900,0,1,BLOSSOM CIR,12,4,19,52,52,,,,,,,,
0,0.082,33,0F901,0,1,STONE TRACE DR,12,4,19,52,52,,,,,,,,
0,0.143,33,0F902,0,1,YERBY DR,12,4,19,52,52,,,,,,,,
0,0.221,33,0F903,0,1,ARBOR LEAF LN,12,4,19,52,52,,,,,,,,
0,0.325,33,0F904,0,1,FERNLEAF LN,12,4,19,52,52,,,,,,,,
0,0.152,33,0F905,0,1,FIRETHORNE LN,12,4,19,52,52,,,,,,,,
0,0.051,33,0F906,0,1,AVONLEA LN,12,4,19,52,52,,,,,,,,
0,0.165,33,0F908,0,1,BOBBY JEFFREY DR,11,2,19,,52,,,,,,,,
0,0.134,33,0F909,0,1,LEON BRENDA LN,11,2,19,,52,,,,,,,,
0,0.089,33,0F910,0,1,HUNTER HILL CT,11,2,19,,52,,,,,,,,
0,0.068,33,0F911,0,1,ACRES LN,11,2,19,,52,,,,,,,,
0,0.087,33,0F912,0,1,SUMMIT HILL CT,11,2,19,,52,,,,,,,,
0,0.113,33,0F913,0,1,HAILEYS POND DR,11,2,19,,52,,,,,,,,
0,0.035,33,0F914,0,1,ELLA LN,11,2,19,,52,,,,,,,,
0,0.044,33,0F915,0,1,,11,2,19,,52,,,,,,,,
0,0.21,33,0F916,0,1,WAVERLY CT,11,2,19,,52,,,,,,,,
0,0.063,33,0F917,0,1,PARADIGM PL,11,2,19,,52,,,,,,,,
0,0.149,33,0F918,0,1,ROSE BRIAR LN,11,2,19,,52,,,,,,,,
0,0.682,33,0F919,0,1,STILLWATER CIR,11,2,19,,52,,,,,,,,
0,0.182,33,0F920,0,1,SHADETREE LN,11,2,19,,52,,,,,,,,
0,0.073,33,0F921,0,1,SYNTEX LN,11,2,19,,52,,,,,,,,
0,0.144,33,0F922,0,1,SLATERMILL DR,11,2,19,,52,,,,,,,,
0,0.245,33,0F923,0,1,SQUIRREL WOOD CT,11,2,19,,52,,,,,,,,
0,0.22,33,0F924,0,1,WITHEROW WAY,11,2,19,,52,,,,,,,,
0,0.088,33,0F925,0,1,SATELLITE CT,11,2,19,,52,,,,,,,,
0,0.026,33,0F926,0,1,PATSY PL,12,4,19,52,52,,,,,,,,
0,0.246,33,0F927,0,1,LA COLLINA WAY,12,4,19,60,52,,,,,,,,
0,0.153,33,0F928,0,1,WINDHAVEN RD,11,2,19,,52,,,,,,,,
0,0.775,33,0F929,0,1,WELLESEY DR,12,4,19,60,52,,,,,,,,
0,0.377,33,0F930,0,1,LEGACY OAKS DR,12,4,19,60,52,,,,,,,,
0,0.06,33,0F931,0,1,REGENCY CT,12,4,19,60,52,,,,,,,,
0,0.186,33,0F932,0,1,SALISBURY LN,12,4,19,60,52,,,,,,,,
0,0.077,33,0F933,0,1,CHAUCER TER,12,4,19,60,52,,,,,,,,
0,0.184,33,0F935,0,1,,12,4,19,60,52,,,,,,,,
0,0.322,33,0F936,0,1,WILTSHIRE DR,12,4,19,60,52,,,,,,,,
0,0.11,33,0F937,0,1,DOWNING LN,12,4,19,60,52,,,,,,,,
0,0.477,33,0F938,0,1,ROOKWOOD CIR,12,4,19,60,52,,,,,,,,
0,0.385,33,0F939,0,1,E 34TH ST,12,4,19,52,52,,,,,,,,
0,0.458,33,0F940,0,1,,12,4,19,52,52,,,,,,,,
0,0.111,33,0F941,0,1,BIRDSEYE VIEW,12,4,19,60,52,,,,,,,,
0,0.009,33,0F942,0,1,DAYFLOWER DR,12,4,19,60,52,,,,,,,,
0.009,0.481,33,0F942,0,1,DAYFLOWER DR,11,2,19,,52,,,,,,,,
0,0.083,33,0F943,0,1,LINEN CREST WAY,11,2,19,,52,,,,,,,,
0,0.099,33,0F944,0,1,BALSAMWOOD LN,11,2,19,,52,,,,,,,,
0,0.128,33,0F945,0,1,CHIESELWOOD LN,11,2,19,,52,,,,,,,,
0,0.21,33,0F946,0,1,PLATINUM WAY,11,2,19,,52,,,,,,,,
0,0.269,33,0F947,0,1,COLLIER PL,12,4,19,60,52,,,,,,,,
0,0.134,33,0F948,0,1,GOOD SHEPHERD RD,12,4,19,52,52,,,,,,,,
0,0.15,33,0F949,0,1,AMSTERDAM LN,12,4,19,52,52,,,,,,,,
0,0.122,33,0F950,0,1,APPLEBROOK LN,12,4,19,52,52,,,,,,,,
0,0.22,33,0F951,0,1,,12,4,19,52,52,,,,,,,,
0,0.626,33,0F952,0,1,,12,4,19,52,52,,,,,,,,
0,0.045,33,0F953,0,1,AVALON ACRES CT,12,4,19,52,52,,,,,,,,
0,0.01,33,0F954,0,1,ARBELL LN,12,4,19,52,52,,,,,,,,
0.01,0.039,33,0F954,0,1,ARBELL LN,11,2,19,,52,,,,,,,,
0,0.009,33,0F955,0,1,RED TAIL LN,12,4,19,52,52,,,,,,,,
0.009,0.335,33,0F955,0,1,RED TAIL LN,11,2,19,,52,,,,,,,,
0,0.051,33,0F956,0,1,BARBERRY CT,11,2,19,,52,,,,,,,,
0,0.225,33,0F957,0,1,BAY BERRY DR,11,2,19,,52,,,,,,,,
0,0.263,33,0F958,0,1,RIVERSIDE LN,12,4,19,52,52,,,,,,,,
0,0.097,33,0F959,0,1,LOST MOUND DR,12,4,19,52,52,,,,,,,,
0,0.166,33,0F960,0,1,,12,4,19,52,52,,,,,,,,
0,0.225,33,0F961,0,1,LAKE MIST DR,11,2,19,,52,,,,,,,,
0,0.321,33,0F962,0,1,GABLE BROOK DR,11,2,19,,52,,,,,,,,
0,0.091,33,0F963,0,1,GABLE RIDGE LN,11,2,19,,52,,,,,,,,
0,0.074,33,0F964,0,1,GABLE CROSSING,11,2,19,,52,,,,,,,,
0,0.097,33,0F965,0,1,DOGWOOD GARDEN LN,11,2,19,,52,,,,,,,,
0,0.29,33,0F966,0,1,QUAIL NEST CIR,11,2,19,,52,,,,,,,,
0.29,0.333,33,0F966,0,1,GROUSE LN,11,2,19,,52,,,,,,,,
0,0.434,33,0F967,0,1,WANDERING WAY,11,2,19,,52,,,,,,,,
0,0.048,33,0F968,0,1,STILLMEADOW LN,11,2,19,,52,,,,,,,,
0,0.055,33,0F969,0,1,SPLIT OAK LN,11,2,19,,52,,,,,,,,
0,0.052,33,0F970,0,1,GRANITE NOL PL,11,2,19,,52,,,,,,,,
0,0.048,33,0F971,0,1,RIPPLIN RUN LN,11,2,19,,52,,,,,,,,
0,0.049,33,0F972,0,1,GREENMANTLE CT,11,2,19,,52,,,,,,,,
0,0.11,33,0F973,0,1,GRASSY COVE LN,11,2,19,,52,,,,,,,,
0,0.022,33,0F974,0,1,TRAFFIC CIR,11,2,19,,52,,,,,,,,
0,0.244,33,0F975,0,1,WANDERING WAY,11,2,19,,52,,,,,,,,
0,0.112,33,0F976,0,1,ROUNDABOUT LN,11,2,19,,52,,,,,,,,
0,0.458,33,0F977,0,1,REFLECTION LN,11,2,19,,52,,,,,,,,
0,0.047,33,0F978,0,1,BRIAR PATCH LN,11,2,19,,52,,,,,,,,
0,0.042,33,0F979,0,1,WEATHERWOOD PL,11,2,19,,52,,,,,,,,
0,0.069,33,0F980,0,1,WEIDNER LN,11,2,19,,52,,,,,,,,
0,0.31,33,0F981,0,1,MAPLE VALLEY DR,11,2,19,,52,,,,,,,,
0,0.1,33,0F982,0,1,TAYLOR RD,12,4,19,52,52,,,,,,,,
0,0.042,33,0F983,0,1,DEVEL LN,12,4,19,52,52,,,,,,,,
0,0.102,33,0F984,0,1,OVERDRIVE LN,12,4,19,52,52,,,,,,,,
0,0.14,33,0F985,0,1,EAVES PL,12,4,19,52,52,,,,,,,,
0,0.124,33,0F987,0,1,LONGHOLM CT,12,4,19,52,52,,,,,,,,
0,0.059,33,0F988,0,1,RAMSEY ST,12,4,19,52,52,,,,,,,,
0,0.736,33,0F989,0,1,MANASSAS DR,11,2,19,,52,,,,,,,,
0,0.22,33,0F990,0,1,HOUSER RIDGE RD,11,2,19,,52,,,,,,,,
0,0.128,33,0F991,0,1,ELY FORD PL,11,2,19,,52,,,,,,,,
0,0.122,33,0F992,0,1,BULLOCK WAY,11,2,19,,52,,,,,,,,
0,0.22,33,0F993,0,1,MANASSAS GAP LN,11,2,19,,52,,,,,,,,
0,0.073,33,0F994,0,1,BUCKHANNON LN,11,2,19,,52,,,,,,,,
0,0.274,33,0F995,0,1,ORANGE PLANK DR,11,2,19,,52,,,,,,,,
0,0.084,33,0F996,0,1,MINIBALL LN,11,2,19,,52,,,,,,,,
0,0.058,33,0F997,0,1,BRIGADE LN,11,2,19,,52,,,,,,,,
0,0.643,33,0F998,0,1,JACKSON MILL DR,11,2,19,,52,,,,,,,,
0,0.043,33,0F999,0,1,DUNKER CHURCH CT,11,2,19,,52,,,,,,,,
0,0.175,33,0G001,0,1,DOVE FIELD RD,11,2,19,,52,,,,,,,,
0,0.156,33,0G002,0,1,RAPIDAN RIVER RD,11,2,19,,52,,,,,,,,
0,0.085,33,0G003,0,1,BAYONET LN,11,2,19,,52,,,,,,,,
0,0.183,33,0G004,0,1,MUSKET LN,11,2,19,,52,,,,,,,,
0,0.197,33,0G005,0,1,JOYFUL DR,12,4,19,52,52,,,,,,,,
0,0.056,33,0G006,0,1,COLLIEVIEW LN,12,4,19,52,52,,,,,,,,
0,0.055,33,0G007,0,1,DARLINGTON WAY,12,4,19,52,52,,,,,,,,
0,0.033,33,0G008,0,1,WINGSONG LN,12,4,19,52,52,,,,,,,,
0,0.283,33,0G009,0,1,CHADWICK CT,12,4,19,52,52,,,,,,,,
0,0.159,33,0G010,0,1,PINNACLE LN,12,4,19,52,52,,,,,,,,
0,0.244,33,0G011,0,1,LAKE RESORT DR,12,4,19,52,52,,,,,,,,
0,0.184,33,0G012,0,1,CAPANNA TR,12,4,19,52,52,,,,,,,,
0,0.119,33,0G013,0,1,PRIVATEER RD,12,4,19,52,52,,,,,,,,
0,0.736,33,0G015,0,1,WESTGATE RD,12,4,19,52,52,,,,,,,,
0,0.206,33,0G016,0,1,MASTERS RD,12,4,19,52,52,,,,,,,,
0,0.239,33,0G017,0,1,TEMPLETON LN,12,4,19,52,52,,,,,,,,
0,0.331,33,0G018,0,1,AMBER BROOK DR,12,4,19,52,52,,,,,,,,
0,0.165,33,0G019,0,1,JACQ CT,12,4,19,52,52,,,,,,,,
0,0.212,33,0G020,0,1,HERITAGE RIDGE DR,12,4,19,52,52,,,,,,,,
0,0.043,33,0G021,0,1,TARA CIR,12,4,19,52,52,,,,,,,,
0,0.3,33,0G022,0,1,STAGE RUN,12,4,19,52,52,,,,,,,,
0,0.153,33,0G023,0,1,COACH DR,12,4,19,52,52,,,,,,,,
0,0.197,33,0G024,0,1,STAGE RUN,12,4,19,52,52,,,,,,,,
0,0.092,33,0G025,0,1,,12,4,19,52,52,,,,,,,,
0,0.058,33,0G026,0,1,YARDLEY CT,12,4,19,52,52,,,,,,,,
0,0.096,33,0G027,0,1,CAMDENDOWN LN,12,4,19,52,52,,,,,,,,
0,0.041,33,0G028,0,1,ABBINGTON CT,12,4,19,52,52,,,,,,,,
0,0.141,33,0G029,0,1,CHESWICK RD S,12,4,19,52,52,,,,,,,,
0,0.193,33,0G030,0,1,CHIPPENHAM DR N,12,4,19,52,52,,,,,,,,
0,0.046,33,0G031,0,1,HARWICK CIR,12,4,19,52,52,,,,,,,,
0,0.148,33,0G032,0,1,HAMPSHIRE PL,12,4,19,52,52,,,,,,,,
0,0.095,33,0G033,0,1,HAMILLVILLE CT,12,4,19,52,52,,,,,,,,
0,0.596,33,0G034,0,1,MANDARIN CIR,12,4,19,52,52,,,,,,,,
0,0.165,33,0G035,0,1,MARSH  LN,12,4,19,52,52,,,,,,,,
0,0.097,33,0G036,0,1,REDVINE WAY,12,4,19,52,52,,,,,,,,
0,0.086,33,0G037,0,1,ALPHA LN,12,4,19,52,52,,,,,,,,
0,0.481,33,0G039,0,1,CHASE MEADOWS CIR,12,4,19,52,52,,,,,,,,
0,0.359,33,0G040,0,1,,12,4,19,52,52,,,,,,,,
0,0.18,33,0G041,0,1,COOL WAY,11,2,19,,52,,,,,,,,
0,0.169,33,0G042,0,1,ANGLER LN,11,2,19,,52,,,,,,,,
0,0.032,33,0G043,0,1,,11,2,19,,52,,,,,,,,
0,0.049,33,0G044,0,1,LURE LN,11,2,19,,52,,,,,,,,
0,0.265,33,0G045,0,1,BREEZE DR,11,2,19,,52,,,,,,,,
0,0.059,33,0G046,0,1,BREEZE HILL LN,11,2,19,,52,,,,,,,,
0,0.212,33,0G047,0,1,HERRON COVE LN,11,2,19,,52,,,,,,,,
0,0.156,33,0G048,0,1,BASS BAY LN,11,2,19,,52,,,,,,,,
0,0.107,33,0G049,0,1,BRETT DANIEL WAY,12,4,19,161,52,,,,,,,,
0,0.228,33,0G050,0,1,BANNER ELK RD,12,4,19,161,52,,,,,,,,
0,0.35,33,0G051,0,1,CHIMNEY LAKE CIR,12,4,19,161,52,,,,,,,,
0,0.258,33,0G052,0,1,DURBAN POINT DR,12,4,19,161,52,,,,,,,,
0,0.026,33,0G053,0,1,ROYAL VIEW LN,11,2,19,,52,,,,,,,,
0,0.198,33,0G054,0,1,HACKBERRY LN,11,2,19,,52,,,,,,,,
0,0.098,33,0G055,0,1,SASSAFRAS LN,11,2,19,,52,,,,,,,,
0,0.235,33,0G056,0,1,COFFEETREE LN,11,2,19,,52,,,,,,,,
0,0.052,33,0G057,0,1,HAZEL ALDER LN,11,2,19,,52,,,,,,,,
0,0.262,33,0G058,0,1,HARDWOOD LN,11,2,19,,52,,,,,,,,
0,0.207,33,0G059,0,1,BROAD LEAF LN,11,2,19,,52,,,,,,,,
0,0.131,33,0G060,0,1,SHINGLE OAK DR,11,2,19,,52,,,,,,,,
0,0.219,33,0G061,0,1,SWEET GUM LN,11,2,19,,52,,,,,,,,
0,0.113,33,0G062,0,1,SLIPPERY ELM LN,11,2,19,,52,,,,,,,,
0,0.203,33,0G063,0,1,BRITT LAUREN WAY,11,2,19,,52,,,,,,,,
0,0.113,33,0G064,0,1,HALEIGH TER,11,2,19,,52,,,,,,,,
0,0.037,33,0G065,0,1,ERIC BRIAN LN,11,2,19,,52,,,,,,,,
0,0.105,33,0G066,0,1,ROBERT GARLAND VIEW,11,2,19,,52,,,,,,,,
0,0.127,33,0G067,0,1,OLDAKER VIEW LN,11,2,19,,52,,,,,,,,
0,0.108,33,0G068,0,1,CAPSTONE WAY,11,2,19,,52,,,,,,,,
0,0.097,33,0G069,0,1,CAVANAUGH LN,11,2,19,,52,,,,,,,,
0,0.101,33,0G070,0,1,MAPLE PL,11,2,19,,52,,,,,,,,
0,0.116,33,0G071,0,1,LITTLE CREEK TR,11,2,19,,52,,,,,,,,
0,0.654,33,0G072,0,1,SHORT LEAF LN,11,2,19,,52,,,,,,,,
0,0.176,33,0G073,0,1,MCCONWELL SCHOOL LN,12,4,19,161,52,,,,,,,,
0.176,0.318,33,0G073,0,1,MCCONWELL SCHOOL LN,11,2,19,,52,,,,,,,,
0,0.119,33,0G074,0,1,ELLIE PLAZA PL,11,2,19,,52,,,,,,,,
0,0.256,33,0G075,0,1,RIDGE OAK LN,11,2,19,,52,,,,,,,,
0,0.036,33,0G076,0,1,BROWN RIDGE LN,11,2,19,,52,,,,,,,,
