OBJECTID,ORIG_FID,POINT_X,POINT_Y
4340,867,-85.1534090912565,35.1115999999401
4341,868,-85.1454545454908,35.1115999999401
4342,868,-85.1454545454908,35.1180000001
4343,868,-85.1374999997251,35.1180000001
4344,868,-85.1374999997251,35.1115999999401
4345,868,-85.1454545454908,35.1115999999401
4346,869,-85.1374999997251,35.1115999999401
4347,869,-85.1374999997251,35.1180000001
4348,869,-85.1295454548588,35.1180000001
4349,869,-85.1295454548588,35.1115999999401
4350,869,-85.1374999997251,35.1115999999401
4351,870,-85.1295454548588,35.1115999999401
4352,870,-85.1295454548588,35.1180000001
4353,870,-85.1215909090931,35.1180000001
4354,870,-85.1215909090931,35.1115999999401
4355,870,-85.1295454548588,35.1115999999401
4356,871,-85.1215909090931,35.1115999999401
4357,871,-85.1215909090931,35.1180000001
4358,871,-85.1136363633275,35.1180000001
4359,871,-85.1136363633275,35.1115999999401
4360,871,-85.1215909090931,35.1115999999401
4361,872,-85.1136363633275,35.1115999999401
4362,872,-85.1136363633275,35.1180000001
4363,872,-85.1056818184611,35.1180000001
4364,872,-85.1056818184611,35.1115999999401
4365,872,-85.1136363633275,35.1115999999401
4366,873,-85.1056818184611,35.1115999999401
4367,873,-85.1056818184611,35.1180000001
4368,873,-85.0977272726955,35.1180000001
4369,873,-85.0977272726955,35.1115999999401
4370,873,-85.1056818184611,35.1115999999401
4371,874,-85.0977272726955,35.1115999999401
4372,874,-85.0977272726955,35.1180000001
4373,874,-85.0897727269298,35.1180000001
4374,874,-85.0897727269298,35.1115999999401
4375,874,-85.0977272726955,35.1115999999401
4376,875,-85.0897727269298,35.1115999999401
4377,875,-85.0897727269298,35.1180000001
4378,875,-85.0818181820634,35.1180000001
4379,875,-85.0818181820634,35.1115999999401
4380,875,-85.0897727269298,35.1115999999401
4381,876,-85.0818181820634,35.1115999999401
4382,876,-85.0818181820634,35.1180000001
4383,876,-85.0738636362977,35.1180000001
4384,876,-85.0738636362977,35.1115999999401
4385,876,-85.0818181820634,35.1115999999401
4386,877,-85.0738636362977,35.1115999999401
4387,877,-85.0738636362977,35.1180000001
4388,877,-85.0659090905321,35.1180000001
4389,877,-85.0659090905321,35.1115999999401
4390,877,-85.0738636362977,35.1115999999401
4391,878,-85.0659090905321,35.1115999999401
4392,878,-85.0659090905321,35.1180000001
4393,878,-85.0579545456657,35.1180000001
4394,878,-85.0579545456657,35.1115999999401
4395,878,-85.0659090905321,35.1115999999401
4396,879,-85.0579545456657,35.1115999999401
4397,879,-85.0579545456657,35.1180000001
4398,879,-85.0499999999,35.1180000001
4399,879,-85.0499999999,35.1115999999401
4400,879,-85.0579545456657,35.1115999999401
4401,880,-85.4000000000999,35.1180000001
4402,880,-85.4000000000999,35.1244000002599
4403,880,-85.3920454543342,35.1244000002599
4404,880,-85.3920454543342,35.1180000001
4405,880,-85.4000000000999,35.1180000001
4406,881,-85.3920454543342,35.1180000001
4407,881,-85.3920454543342,35.1244000002599
4408,881,-85.3840909094679,35.1244000002599
4409,881,-85.3840909094679,35.1180000001
4410,881,-85.3920454543342,35.1180000001
4411,882,-85.3840909094679,35.1180000001
4412,882,-85.3840909094679,35.1244000002599
4413,882,-85.3761363637022,35.1244000002599
4414,882,-85.3761363637022,35.1180000001
4415,882,-85.3840909094679,35.1180000001
4416,883,-85.3761363637022,35.1180000001
4417,883,-85.3761363637022,35.1244000002599
4418,883,-85.3681818179365,35.1244000002599
4419,883,-85.3681818179365,35.1180000001
4420,883,-85.3761363637022,35.1180000001
4421,884,-85.3681818179365,35.1180000001
4422,884,-85.3681818179365,35.1244000002599
4423,884,-85.3602272730702,35.1244000002599
4424,884,-85.3602272730702,35.1180000001
4425,884,-85.3681818179365,35.1180000001
4426,885,-85.3602272730702,35.1180000001
4427,885,-85.3602272730702,35.1244000002599
4428,885,-85.3522727273045,35.1244000002599
4429,885,-85.3522727273045,35.1180000001
4430,885,-85.3602272730702,35.1180000001
4431,886,-85.3522727273045,35.1180000001
4432,886,-85.3522727273045,35.1244000002599
4433,886,-85.3443181815388,35.1244000002599
4434,886,-85.3443181815388,35.1180000001
4435,886,-85.3522727273045,35.1180000001
4436,887,-85.3443181815388,35.1180000001
4437,887,-85.3443181815388,35.1244000002599
4438,887,-85.3363636366725,35.1244000002599
4439,887,-85.3363636366725,35.1180000001
4440,887,-85.3443181815388,35.1180000001
4441,888,-85.3363636366725,35.1180000001
4442,888,-85.3363636366725,35.1244000002599
4443,888,-85.3284090909068,35.1244000002599
4444,888,-85.3284090909068,35.1180000001
4445,888,-85.3363636366725,35.1180000001
4446,889,-85.3284090909068,35.1180000001
4447,889,-85.3284090909068,35.1244000002599
4448,889,-85.3204545451411,35.1244000002599
4449,889,-85.3204545451411,35.1180000001
4450,889,-85.3284090909068,35.1180000001
4451,890,-85.3204545451411,35.1180000001
4452,890,-85.3204545451411,35.1244000002599
4453,890,-85.3125000002748,35.1244000002599
4454,890,-85.3125000002748,35.1180000001
4455,890,-85.3204545451411,35.1180000001
4456,891,-85.3125000002748,35.1180000001
4457,891,-85.3125000002748,35.1244000002599
4458,891,-85.3045454545091,35.1244000002599
4459,891,-85.3045454545091,35.1180000001
4460,891,-85.3125000002748,35.1180000001
4461,892,-85.3045454545091,35.1180000001
4462,892,-85.3045454545091,35.1244000002599
4463,892,-85.2965909087434,35.1244000002599
4464,892,-85.2965909087434,35.1180000001
4465,892,-85.3045454545091,35.1180000001
4466,893,-85.2965909087434,35.1180000001
4467,893,-85.2965909087434,35.1244000002599
4468,893,-85.2886363638771,35.1244000002599
4469,893,-85.2886363638771,35.1180000001
4470,893,-85.2965909087434,35.1180000001
4471,894,-85.2886363638771,35.1180000001
4472,894,-85.2886363638771,35.1244000002599
4473,894,-85.2806818181114,35.1244000002599
4474,894,-85.2806818181114,35.1180000001
4475,894,-85.2886363638771,35.1180000001
4476,895,-85.2806818181114,35.1180000001
4477,895,-85.2806818181114,35.1244000002599
4478,895,-85.2727272723457,35.1244000002599
4479,895,-85.2727272723457,35.1180000001
4480,895,-85.2806818181114,35.1180000001
4481,896,-85.2727272723457,35.1180000001
4482,896,-85.2727272723457,35.1244000002599
4483,896,-85.2647727274793,35.1244000002599
4484,896,-85.2647727274793,35.1180000001
4485,896,-85.2727272723457,35.1180000001
4486,897,-85.2647727274793,35.1180000001
4487,897,-85.2647727274793,35.1244000002599
4488,897,-85.2568181817137,35.1244000002599
4489,897,-85.2568181817137,35.1180000001
4490,897,-85.2647727274793,35.1180000001
4491,898,-85.2568181817137,35.1180000001
4492,898,-85.2568181817137,35.1244000002599
4493,898,-85.248863635948,35.1244000002599
4494,898,-85.248863635948,35.1180000001
4495,898,-85.2568181817137,35.1180000001
4496,899,-85.248863635948,35.1180000001
4497,899,-85.248863635948,35.1244000002599
4498,899,-85.2409090910817,35.1244000002599
4499,899,-85.2409090910817,35.1180000001
4500,899,-85.248863635948,35.1180000001
4501,900,-85.2409090910817,35.1180000001
4502,900,-85.2409090910817,35.1244000002599
4503,900,-85.232954545316,35.1244000002599
4504,900,-85.232954545316,35.1180000001
4505,900,-85.2409090910817,35.1180000001
4506,901,-85.232954545316,35.1180000001
4507,901,-85.232954545316,35.1244000002599
4508,901,-85.2250000004496,35.1244000002599
4509,901,-85.2250000004496,35.1180000001
4510,901,-85.232954545316,35.1180000001
4511,902,-85.2249999995503,35.1180000001
4512,902,-85.2249999995503,35.1244000002599
4513,902,-85.217045454684,35.1244000002599
4514,902,-85.217045454684,35.1180000001
4515,902,-85.2249999995503,35.1180000001
4516,903,-85.217045454684,35.1180000001
4517,903,-85.217045454684,35.1244000002599
4518,903,-85.2090909089183,35.1244000002599
4519,903,-85.2090909089183,35.1180000001
4520,903,-85.217045454684,35.1180000001
4521,904,-85.2090909089183,35.1180000001
4522,904,-85.2090909089183,35.1244000002599
4523,904,-85.2011363640519,35.1244000002599
4524,904,-85.2011363640519,35.1180000001
4525,904,-85.2090909089183,35.1180000001
4526,905,-85.2011363640519,35.1180000001
4527,905,-85.2011363640519,35.1244000002599
4528,905,-85.1931818182862,35.1244000002599
4529,905,-85.1931818182862,35.1180000001
4530,905,-85.2011363640519,35.1180000001
4531,906,-85.1931818182862,35.1180000001
4532,906,-85.1931818182862,35.1244000002599
4533,906,-85.1852272725206,35.1244000002599
4534,906,-85.1852272725206,35.1180000001
4535,906,-85.1931818182862,35.1180000001
4536,907,-85.1852272725206,35.1180000001
4537,907,-85.1852272725206,35.1244000002599
4538,907,-85.1772727276542,35.1244000002599
4539,907,-85.1772727276542,35.1180000001
4540,907,-85.1852272725206,35.1180000001
4541,908,-85.1772727276542,35.1180000001
4542,908,-85.1772727276542,35.1244000002599
4543,908,-85.1693181818886,35.1244000002599
4544,908,-85.1693181818886,35.1180000001
4545,908,-85.1772727276542,35.1180000001
4546,909,-85.1693181818886,35.1180000001
4547,909,-85.1693181818886,35.1244000002599
4548,909,-85.1613636361229,35.1244000002599
4549,909,-85.1613636361229,35.1180000001
4550,909,-85.1693181818886,35.1180000001
4551,910,-85.1613636361229,35.1180000001
4552,910,-85.1613636361229,35.1244000002599
4553,910,-85.1534090912565,35.1244000002599
4554,910,-85.1534090912565,35.1180000001
4555,910,-85.1613636361229,35.1180000001
4556,911,-85.1534090912565,35.1180000001
4557,911,-85.1534090912565,35.1244000002599
4558,911,-85.1454545454908,35.1244000002599
4559,911,-85.1454545454908,35.1180000001
4560,911,-85.1534090912565,35.1180000001
4561,912,-85.1454545454908,35.1180000001
4562,912,-85.1454545454908,35.1244000002599
4563,912,-85.1374999997251,35.1244000002599
4564,912,-85.1374999997251,35.1180000001
4565,912,-85.1454545454908,35.1180000001
4566,913,-85.1374999997251,35.1180000001
4567,913,-85.1374999997251,35.1244000002599
4568,913,-85.1295454548588,35.1244000002599
4569,913,-85.1295454548588,35.1180000001
4570,913,-85.1374999997251,35.1180000001
4571,914,-85.1295454548588,35.1180000001
4572,914,-85.1295454548588,35.1244000002599
4573,914,-85.1215909090931,35.1244000002599
4574,914,-85.1215909090931,35.1180000001
4575,914,-85.1295454548588,35.1180000001
4576,915,-85.1215909090931,35.1180000001
4577,915,-85.1215909090931,35.1244000002599
4578,915,-85.1136363633275,35.1244000002599
4579,915,-85.1136363633275,35.1180000001
4580,915,-85.1215909090931,35.1180000001
4581,916,-85.1136363633275,35.1180000001
4582,916,-85.1136363633275,35.1244000002599
4583,916,-85.1056818184611,35.1244000002599
4584,916,-85.1056818184611,35.1180000001
4585,916,-85.1136363633275,35.1180000001
4586,917,-85.1056818184611,35.1180000001
4587,917,-85.1056818184611,35.1244000002599
4588,917,-85.0977272726955,35.1244000002599
4589,917,-85.0977272726955,35.1180000001
4590,917,-85.1056818184611,35.1180000001
4591,918,-85.0977272726955,35.1180000001
4592,918,-85.0977272726955,35.1244000002599
4593,918,-85.0897727269298,35.1244000002599
4594,918,-85.0897727269298,35.1180000001
4595,918,-85.0977272726955,35.1180000001
4596,919,-85.0897727269298,35.1180000001
4597,919,-85.0897727269298,35.1244000002599
4598,919,-85.0818181820634,35.1244000002599
4599,919,-85.0818181820634,35.1180000001
4600,919,-85.0897727269298,35.1180000001
4601,920,-85.0818181820634,35.1180000001
4602,920,-85.0818181820634,35.1244000002599
4603,920,-85.0738636362977,35.1244000002599
4604,920,-85.0738636362977,35.1180000001
4605,920,-85.0818181820634,35.1180000001
4606,921,-85.0738636362977,35.1180000001
4607,921,-85.0738636362977,35.1244000002599
4608,921,-85.0659090905321,35.1244000002599
4609,921,-85.0659090905321,35.1180000001
4610,921,-85.0738636362977,35.1180000001
4611,922,-85.0659090905321,35.1180000001
4612,922,-85.0659090905321,35.1244000002599
4613,922,-85.0579545456657,35.1244000002599
4614,922,-85.0579545456657,35.1180000001
4615,922,-85.0659090905321,35.1180000001
4616,923,-85.0579545456657,35.1180000001
4617,923,-85.0579545456657,35.1244000002599
4618,923,-85.0499999999,35.1244000002599
4619,923,-85.0499999999,35.1180000001
4620,923,-85.0579545456657,35.1180000001
4621,924,-85.4000000000999,35.1244000002599
4622,924,-85.4000000000999,35.1308000004197
4623,924,-85.3920454543342,35.1308000004197
4624,924,-85.3920454543342,35.1244000002599
4625,924,-85.4000000000999,35.1244000002599
4626,925,-85.3920454543342,35.1244000002599
4627,925,-85.3920454543342,35.1308000004197
4628,925,-85.3840909094679,35.1308000004197
4629,925,-85.3840909094679,35.1244000002599
4630,925,-85.3920454543342,35.1244000002599
4631,926,-85.3840909094679,35.1244000002599
4632,926,-85.3840909094679,35.1308000004197
4633,926,-85.3761363637022,35.1308000004197
4634,926,-85.3761363637022,35.1244000002599
4635,926,-85.3840909094679,35.1244000002599
4636,927,-85.3761363637022,35.1244000002599
4637,927,-85.3761363637022,35.1308000004197
4638,927,-85.3681818179365,35.1308000004197
4639,927,-85.3681818179365,35.1244000002599
4640,927,-85.3761363637022,35.1244000002599
4641,928,-85.3681818179365,35.1244000002599
4642,928,-85.3681818179365,35.1308000004197
4643,928,-85.3602272730702,35.1308000004197
4644,928,-85.3602272730702,35.1244000002599
4645,928,-85.3681818179365,35.1244000002599
4646,929,-85.3602272730702,35.1244000002599
4647,929,-85.3602272730702,35.1308000004197
4648,929,-85.3522727273045,35.1308000004197
4649,929,-85.3522727273045,35.1244000002599
4650,929,-85.3602272730702,35.1244000002599
4651,930,-85.3522727273045,35.1244000002599
4652,930,-85.3522727273045,35.1308000004197
4653,930,-85.3443181815388,35.1308000004197
4654,930,-85.3443181815388,35.1244000002599
4655,930,-85.3522727273045,35.1244000002599
4656,931,-85.3443181815388,35.1244000002599
4657,931,-85.3443181815388,35.1308000004197
4658,931,-85.3363636366725,35.1308000004197
4659,931,-85.3363636366725,35.1244000002599
4660,931,-85.3443181815388,35.1244000002599
4661,932,-85.3363636366725,35.1244000002599
4662,932,-85.3363636366725,35.1308000004197
4663,932,-85.3284090909068,35.1308000004197
4664,932,-85.3284090909068,35.1244000002599
4665,932,-85.3363636366725,35.1244000002599
4666,933,-85.3284090909068,35.1244000002599
4667,933,-85.3284090909068,35.1308000004197
4668,933,-85.3204545451411,35.1308000004197
4669,933,-85.3204545451411,35.1244000002599
4670,933,-85.3284090909068,35.1244000002599
4671,934,-85.3204545451411,35.1244000002599
4672,934,-85.3204545451411,35.1308000004197
4673,934,-85.3125000002748,35.1308000004197
4674,934,-85.3125000002748,35.1244000002599
4675,934,-85.3204545451411,35.1244000002599
4676,935,-85.3125000002748,35.1244000002599
4677,935,-85.3125000002748,35.1308000004197
4678,935,-85.3045454545091,35.1308000004197
4679,935,-85.3045454545091,35.1244000002599
4680,935,-85.3125000002748,35.1244000002599
4681,936,-85.3045454545091,35.1244000002599
4682,936,-85.3045454545091,35.1308000004197
4683,936,-85.2965909087434,35.1308000004197
4684,936,-85.2965909087434,35.1244000002599
4685,936,-85.3045454545091,35.1244000002599
4686,937,-85.2965909087434,35.1244000002599
4687,937,-85.2965909087434,35.1308000004197
4688,937,-85.2886363638771,35.1308000004197
4689,937,-85.2886363638771,35.1244000002599
4690,937,-85.2965909087434,35.1244000002599
4691,938,-85.2886363638771,35.1244000002599
4692,938,-85.2886363638771,35.1308000004197
4693,938,-85.2806818181114,35.1308000004197
4694,938,-85.2806818181114,35.1244000002599
4695,938,-85.2886363638771,35.1244000002599
4696,939,-85.2806818181114,35.1244000002599
4697,939,-85.2806818181114,35.1308000004197
4698,939,-85.2727272723457,35.1308000004197
4699,939,-85.2727272723457,35.1244000002599
4700,939,-85.2806818181114,35.1244000002599
4701,940,-85.2727272723457,35.1244000002599
4702,940,-85.2727272723457,35.1308000004197
4703,940,-85.2647727274793,35.1308000004197
4704,940,-85.2647727274793,35.1244000002599
4705,940,-85.2727272723457,35.1244000002599
4706,941,-85.2647727274793,35.1244000002599
4707,941,-85.2647727274793,35.1308000004197
4708,941,-85.2568181817137,35.1308000004197
4709,941,-85.2568181817137,35.1244000002599
4710,941,-85.2647727274793,35.1244000002599
4711,942,-85.2568181817137,35.1244000002599
4712,942,-85.2568181817137,35.1308000004197
4713,942,-85.248863635948,35.1308000004197
4714,942,-85.248863635948,35.1244000002599
4715,942,-85.2568181817137,35.1244000002599
4716,943,-85.248863635948,35.1244000002599
4717,943,-85.248863635948,35.1308000004197
4718,943,-85.2409090910817,35.1308000004197
4719,943,-85.2409090910817,35.1244000002599
4720,943,-85.248863635948,35.1244000002599
4721,944,-85.2409090910817,35.1244000002599
4722,944,-85.2409090910817,35.1308000004197
4723,944,-85.232954545316,35.1308000004197
4724,944,-85.232954545316,35.1244000002599
4725,944,-85.2409090910817,35.1244000002599
4726,945,-85.232954545316,35.1244000002599
4727,945,-85.232954545316,35.1308000004197
4728,945,-85.2250000004496,35.1308000004197
4729,945,-85.2250000004496,35.1244000002599
4730,945,-85.232954545316,35.1244000002599
4731,946,-85.2249999995503,35.1244000002599
4732,946,-85.2249999995503,35.1308000004197
4733,946,-85.217045454684,35.1308000004197
4734,946,-85.217045454684,35.1244000002599
4735,946,-85.2249999995503,35.1244000002599
4736,947,-85.217045454684,35.1244000002599
4737,947,-85.217045454684,35.1308000004197
4738,947,-85.2090909089183,35.1308000004197
4739,947,-85.2090909089183,35.1244000002599
4740,947,-85.217045454684,35.1244000002599
4741,948,-85.2090909089183,35.1244000002599
4742,948,-85.2090909089183,35.1308000004197
4743,948,-85.2011363640519,35.1308000004197
4744,948,-85.2011363640519,35.1244000002599
4745,948,-85.2090909089183,35.1244000002599
4746,949,-85.2011363640519,35.1244000002599
4747,949,-85.2011363640519,35.1308000004197
4748,949,-85.1931818182862,35.1308000004197
4749,949,-85.1931818182862,35.1244000002599
4750,949,-85.2011363640519,35.1244000002599
4751,950,-85.1931818182862,35.1244000002599
4752,950,-85.1931818182862,35.1308000004197
4753,950,-85.1852272725206,35.1308000004197
4754,950,-85.1852272725206,35.1244000002599
4755,950,-85.1931818182862,35.1244000002599
4756,951,-85.1852272725206,35.1244000002599
4757,951,-85.1852272725206,35.1308000004197
4758,951,-85.1772727276542,35.1308000004197
4759,951,-85.1772727276542,35.1244000002599
4760,951,-85.1852272725206,35.1244000002599
4761,952,-85.1772727276542,35.1244000002599
4762,952,-85.1772727276542,35.1308000004197
4763,952,-85.1693181818886,35.1308000004197
4764,952,-85.1693181818886,35.1244000002599
4765,952,-85.1772727276542,35.1244000002599
4766,953,-85.1693181818886,35.1244000002599
4767,953,-85.1693181818886,35.1308000004197
4768,953,-85.1613636361229,35.1308000004197
4769,953,-85.1613636361229,35.1244000002599
4770,953,-85.1693181818886,35.1244000002599
4771,954,-85.1613636361229,35.1244000002599
4772,954,-85.1613636361229,35.1308000004197
4773,954,-85.1534090912565,35.1308000004197
4774,954,-85.1534090912565,35.1244000002599
4775,954,-85.1613636361229,35.1244000002599
4776,955,-85.1534090912565,35.1244000002599
4777,955,-85.1534090912565,35.1308000004197
4778,955,-85.1454545454908,35.1308000004197
4779,955,-85.1454545454908,35.1244000002599
4780,955,-85.1534090912565,35.1244000002599
4781,956,-85.1454545454908,35.1244000002599
4782,956,-85.1454545454908,35.1308000004197
4783,956,-85.1374999997251,35.1308000004197
4784,956,-85.1374999997251,35.1244000002599
4785,956,-85.1454545454908,35.1244000002599
4786,957,-85.1374999997251,35.1244000002599
4787,957,-85.1374999997251,35.1308000004197
4788,957,-85.1295454548588,35.1308000004197
4789,957,-85.1295454548588,35.1244000002599
4790,957,-85.1374999997251,35.1244000002599
4791,958,-85.1295454548588,35.1244000002599
4792,958,-85.1295454548588,35.1308000004197
4793,958,-85.1215909090931,35.1308000004197
4794,958,-85.1215909090931,35.1244000002599
4795,958,-85.1295454548588,35.1244000002599
4796,959,-85.1215909090931,35.1244000002599
4797,959,-85.1215909090931,35.1308000004197
4798,959,-85.1136363633275,35.1308000004197
4799,959,-85.1136363633275,35.1244000002599
4800,959,-85.1215909090931,35.1244000002599
4801,960,-85.1136363633275,35.1244000002599
4802,960,-85.1136363633275,35.1308000004197
4803,960,-85.1056818184611,35.1308000004197
4804,960,-85.1056818184611,35.1244000002599
4805,960,-85.1136363633275,35.1244000002599
4806,961,-85.1056818184611,35.1244000002599
4807,961,-85.1056818184611,35.1308000004197
4808,961,-85.0977272726955,35.1308000004197
4809,961,-85.0977272726955,35.1244000002599
4810,961,-85.1056818184611,35.1244000002599
4811,962,-85.0977272726955,35.1244000002599
4812,962,-85.0977272726955,35.1308000004197
4813,962,-85.0897727269298,35.1308000004197
4814,962,-85.0897727269298,35.1244000002599
4815,962,-85.0977272726955,35.1244000002599
4816,963,-85.0897727269298,35.1244000002599
4817,963,-85.0897727269298,35.1308000004197
4818,963,-85.0818181820634,35.1308000004197
4819,963,-85.0818181820634,35.1244000002599
4820,963,-85.0897727269298,35.1244000002599
4821,964,-85.0818181820634,35.1244000002599
4822,964,-85.0818181820634,35.1308000004197
4823,964,-85.0738636362977,35.1308000004197
4824,964,-85.0738636362977,35.1244000002599
4825,964,-85.0818181820634,35.1244000002599
4826,965,-85.0738636362977,35.1244000002599
4827,965,-85.0738636362977,35.1308000004197
4828,965,-85.0659090905321,35.1308000004197
4829,965,-85.0659090905321,35.1244000002599
4830,965,-85.0738636362977,35.1244000002599
4831,966,-85.0659090905321,35.1244000002599
4832,966,-85.0659090905321,35.1308000004197
4833,966,-85.0579545456657,35.1308000004197
4834,966,-85.0579545456657,35.1244000002599
4835,966,-85.0659090905321,35.1244000002599
4836,967,-85.0579545456657,35.1244000002599
4837,967,-85.0579545456657,35.1308000004197
4838,967,-85.0499999999,35.1308000004197
4839,967,-85.0499999999,35.1244000002599
4840,967,-85.0579545456657,35.1244000002599
4841,968,-85.4000000000999,35.1308000004197
4842,968,-85.4000000000999,35.1371999996803
4843,968,-85.3920454543342,35.1371999996803
4844,968,-85.3920454543342,35.1308000004197
4845,968,-85.4000000000999,35.1308000004197
4846,969,-85.3920454543342,35.1308000004197
4847,969,-85.3920454543342,35.1371999996803
4848,969,-85.3840909094679,35.1371999996803
4849,969,-85.3840909094679,35.1308000004197
4850,969,-85.3920454543342,35.1308000004197
4851,970,-85.3840909094679,35.1308000004197
4852,970,-85.3840909094679,35.1371999996803
4853,970,-85.3761363637022,35.1371999996803
4854,970,-85.3761363637022,35.1308000004197
4855,970,-85.3840909094679,35.1308000004197
4856,971,-85.3761363637022,35.1308000004197
4857,971,-85.3761363637022,35.1371999996803
4858,971,-85.3681818179365,35.1371999996803
4859,971,-85.3681818179365,35.1308000004197
4860,971,-85.3761363637022,35.1308000004197
4861,972,-85.3681818179365,35.1308000004197
4862,972,-85.3681818179365,35.1371999996803
4863,972,-85.3602272730702,35.1371999996803
4864,972,-85.3602272730702,35.1308000004197
4865,972,-85.3681818179365,35.1308000004197
4866,973,-85.3602272730702,35.1308000004197
4867,973,-85.3602272730702,35.1371999996803
4868,973,-85.3522727273045,35.1371999996803
4869,973,-85.3522727273045,35.1308000004197
4870,973,-85.3602272730702,35.1308000004197
4871,974,-85.3522727273045,35.1308000004197
4872,974,-85.3522727273045,35.1371999996803
4873,974,-85.3443181815388,35.1371999996803
4874,974,-85.3443181815388,35.1308000004197
4875,974,-85.3522727273045,35.1308000004197
4876,975,-85.3443181815388,35.1308000004197
4877,975,-85.3443181815388,35.1371999996803
4878,975,-85.3363636366725,35.1371999996803
4879,975,-85.3363636366725,35.1308000004197
4880,975,-85.3443181815388,35.1308000004197
4881,976,-85.3363636366725,35.1308000004197
4882,976,-85.3363636366725,35.1371999996803
4883,976,-85.3284090909068,35.1371999996803
4884,976,-85.3284090909068,35.1308000004197
4885,976,-85.3363636366725,35.1308000004197
4886,977,-85.3284090909068,35.1308000004197
4887,977,-85.3284090909068,35.1371999996803
4888,977,-85.3204545451411,35.1371999996803
4889,977,-85.3204545451411,35.1308000004197
4890,977,-85.3284090909068,35.1308000004197
4891,978,-85.3204545451411,35.1308000004197
4892,978,-85.3204545451411,35.1371999996803
4893,978,-85.3125000002748,35.1371999996803
4894,978,-85.3125000002748,35.1308000004197
4895,978,-85.3204545451411,35.1308000004197
4896,979,-85.3125000002748,35.1308000004197
4897,979,-85.3125000002748,35.1371999996803
4898,979,-85.3045454545091,35.1371999996803
4899,979,-85.3045454545091,35.1308000004197
4900,979,-85.3125000002748,35.1308000004197
4901,980,-85.3045454545091,35.1308000004197
4902,980,-85.3045454545091,35.1371999996803
4903,980,-85.2965909087434,35.1371999996803
4904,980,-85.2965909087434,35.1308000004197
4905,980,-85.3045454545091,35.1308000004197
4906,981,-85.2965909087434,35.1308000004197
4907,981,-85.2965909087434,35.1371999996803
4908,981,-85.2886363638771,35.1371999996803
4909,981,-85.2886363638771,35.1308000004197
4910,981,-85.2965909087434,35.1308000004197
4911,982,-85.2886363638771,35.1308000004197
4912,982,-85.2886363638771,35.1371999996803
4913,982,-85.2806818181114,35.1371999996803
4914,982,-85.2806818181114,35.1308000004197
4915,982,-85.2886363638771,35.1308000004197
4916,983,-85.2806818181114,35.1308000004197
4917,983,-85.2806818181114,35.1371999996803
4918,983,-85.2727272723457,35.1371999996803
4919,983,-85.2727272723457,35.1308000004197
4920,983,-85.2806818181114,35.1308000004197
4921,984,-85.2727272723457,35.1308000004197
4922,984,-85.2727272723457,35.1371999996803
4923,984,-85.2647727274793,35.1371999996803
4924,984,-85.2647727274793,35.1308000004197
4925,984,-85.2727272723457,35.1308000004197
4926,985,-85.2647727274793,35.1308000004197
4927,985,-85.2647727274793,35.1371999996803
4928,985,-85.2568181817137,35.1371999996803
4929,985,-85.2568181817137,35.1308000004197
4930,985,-85.2647727274793,35.1308000004197
4931,986,-85.2568181817137,35.1308000004197
4932,986,-85.2568181817137,35.1371999996803
4933,986,-85.248863635948,35.1371999996803
4934,986,-85.248863635948,35.1308000004197
4935,986,-85.2568181817137,35.1308000004197
4936,987,-85.248863635948,35.1308000004197
4937,987,-85.248863635948,35.1371999996803
4938,987,-85.2409090910817,35.1371999996803
4939,987,-85.2409090910817,35.1308000004197
4940,987,-85.248863635948,35.1308000004197
4941,988,-85.2409090910817,35.1308000004197
4942,988,-85.2409090910817,35.1371999996803
4943,988,-85.232954545316,35.1371999996803
4944,988,-85.232954545316,35.1308000004197
4945,988,-85.2409090910817,35.1308000004197
4946,989,-85.232954545316,35.1308000004197
4947,989,-85.232954545316,35.1371999996803
4948,989,-85.2250000004496,35.1371999996803
4949,989,-85.2250000004496,35.1308000004197
4950,989,-85.232954545316,35.1308000004197
4951,990,-85.2249999995503,35.1308000004197
4952,990,-85.2249999995503,35.1371999996803
4953,990,-85.217045454684,35.1371999996803
4954,990,-85.217045454684,35.1308000004197
4955,990,-85.2249999995503,35.1308000004197
4956,991,-85.217045454684,35.1308000004197
4957,991,-85.217045454684,35.1371999996803
4958,991,-85.2090909089183,35.1371999996803
4959,991,-85.2090909089183,35.1308000004197
4960,991,-85.217045454684,35.1308000004197
4961,992,-85.2090909089183,35.1308000004197
4962,992,-85.2090909089183,35.1371999996803
4963,992,-85.2011363640519,35.1371999996803
4964,992,-85.2011363640519,35.1308000004197
4965,992,-85.2090909089183,35.1308000004197
4966,993,-85.2011363640519,35.1308000004197
4967,993,-85.2011363640519,35.1371999996803
4968,993,-85.1931818182862,35.1371999996803
4969,993,-85.1931818182862,35.1308000004197
4970,993,-85.2011363640519,35.1308000004197
4971,994,-85.1931818182862,35.1308000004197
4972,994,-85.1931818182862,35.1371999996803
4973,994,-85.1852272725206,35.1371999996803
4974,994,-85.1852272725206,35.1308000004197
4975,994,-85.1931818182862,35.1308000004197
4976,995,-85.1852272725206,35.1308000004197
4977,995,-85.1852272725206,35.1371999996803
4978,995,-85.1772727276542,35.1371999996803
4979,995,-85.1772727276542,35.1308000004197
4980,995,-85.1852272725206,35.1308000004197
4981,996,-85.1772727276542,35.1308000004197
4982,996,-85.1772727276542,35.1371999996803
4983,996,-85.1693181818886,35.1371999996803
