OBJECTID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
443,88,-85.39204545,35.0092,,,35.0108,-85.39005681
444,88,-85.39204545,35.0028,,,35.0012,-85.39005681
445,88,-85.4,35.0028,,,35.0012,-85.40198864
446,89,-85.39204545,35.0028,35.006,-85.38806818,35.0012,-85.39403409
447,89,-85.39204545,35.0092,,,35.0108,-85.39403409
448,89,-85.38409091,35.0092,,,35.0108,-85.38210228
449,89,-85.38409091,35.0028,,,35.0012,-85.38210228
450,89,-85.39204545,35.0028,,,35.0012,-85.39403409
451,90,-85.38409091,35.0028,35.006,-85.38011364,35.0012,-85.38607955
452,90,-85.38409091,35.0092,,,35.0108,-85.38607955
453,90,-85.37613636,35.0092,,,35.0108,-85.37414772
454,90,-85.37613636,35.0028,,,35.0012,-85.37414772
455,90,-85.38409091,35.0028,,,35.0012,-85.38607955
456,91,-85.37613636,35.0028,35.006,-85.37215909,35.0012,-85.378125
457,91,-85.37613636,35.0092,,,35.0108,-85.378125
458,91,-85.36818182,35.0092,,,35.0108,-85.36619319
459,91,-85.36818182,35.0028,,,35.0012,-85.36619319
460,91,-85.37613636,35.0028,,,35.0012,-85.378125
461,92,-85.36818182,35.0028,35.006,-85.36420455,35.0012,-85.37017046
462,92,-85.36818182,35.0092,,,35.0108,-85.37017046
463,92,-85.36022727,35.0092,,,35.0108,-85.35823863
464,92,-85.36022727,35.0028,,,35.0012,-85.35823863
465,92,-85.36818182,35.0028,,,35.0012,-85.37017046
466,93,-85.36022727,35.0028,35.006,-85.35625,35.0012,-85.36221591
467,93,-85.36022727,35.0092,,,35.0108,-85.36221591
468,93,-85.35227273,35.0092,,,35.0108,-85.3502841
469,93,-85.35227273,35.0028,,,35.0012,-85.3502841
470,93,-85.36022727,35.0028,,,35.0012,-85.36221591
471,94,-85.35227273,35.0028,35.006,-85.34829545,35.0012,-85.35426137
472,94,-85.35227273,35.0092,,,35.0108,-85.35426137
473,94,-85.34431818,35.0092,,,35.0108,-85.34232954
474,94,-85.34431818,35.0028,,,35.0012,-85.34232954
475,94,-85.35227273,35.0028,,,35.0012,-85.35426137
476,95,-85.34431818,35.0028,35.006,-85.34034091,35.0012,-85.34630682
477,95,-85.34431818,35.0092,,,35.0108,-85.34630682
478,95,-85.33636364,35.0092,,,35.0108,-85.33437501
479,95,-85.33636364,35.0028,,,35.0012,-85.33437501
480,95,-85.34431818,35.0028,,,35.0012,-85.34630682
481,96,-85.33636364,35.0028,35.006,-85.33238636,35.0012,-85.33835228
482,96,-85.33636364,35.0092,,,35.0108,-85.33835228
483,96,-85.32840909,35.0092,,,35.0108,-85.32642045
484,96,-85.32840909,35.0028,,,35.0012,-85.32642045
485,96,-85.33636364,35.0028,,,35.0012,-85.33835228
486,97,-85.32840909,35.0028,35.006,-85.32443182,35.0012,-85.33039773
487,97,-85.32840909,35.0092,,,35.0108,-85.33039773
488,97,-85.32045455,35.0092,,,35.0108,-85.31846591
489,97,-85.32045455,35.0028,,,35.0012,-85.31846591
490,97,-85.32840909,35.0028,,,35.0012,-85.33039773
491,98,-85.32045455,35.0028,35.006,-85.31647727,35.0012,-85.32244319
492,98,-85.32045455,35.0092,,,35.0108,-85.32244319
493,98,-85.3125,35.0092,,,35.0108,-85.31051136
494,98,-85.3125,35.0028,,,35.0012,-85.31051136
495,98,-85.32045455,35.0028,,,35.0012,-85.32244319
496,99,-85.3125,35.0028,35.006,-85.30852273,35.0012,-85.31448864
497,99,-85.3125,35.0092,,,35.0108,-85.31448864
498,99,-85.30454545,35.0092,,,35.0108,-85.30255681
499,99,-85.30454545,35.0028,,,35.0012,-85.30255681
500,99,-85.3125,35.0028,,,35.0012,-85.31448864
501,100,-85.30454545,35.0028,35.006,-85.30056818,35.0012,-85.30653409
502,100,-85.30454545,35.0092,,,35.0108,-85.30653409
503,100,-85.29659091,35.0092,,,35.0108,-85.29460228
504,100,-85.29659091,35.0028,,,35.0012,-85.29460228
505,100,-85.30454545,35.0028,,,35.0012,-85.30653409
506,101,-85.29659091,35.0028,35.006,-85.29261364,35.0012,-85.29857955
507,101,-85.29659091,35.0092,,,35.0108,-85.29857955
508,101,-85.28863636,35.0092,,,35.0108,-85.28664772
509,101,-85.28863636,35.0028,,,35.0012,-85.28664772
510,101,-85.29659091,35.0028,,,35.0012,-85.29857955
511,102,-85.28863636,35.0028,35.006,-85.28465909,35.0012,-85.290625
512,102,-85.28863636,35.0092,,,35.0108,-85.290625
513,102,-85.28068182,35.0092,,,35.0108,-85.27869319
514,102,-85.28068182,35.0028,,,35.0012,-85.27869319
515,102,-85.28863636,35.0028,,,35.0012,-85.290625
516,103,-85.28068182,35.0028,35.006,-85.27670455,35.0012,-85.28267046
517,103,-85.28068182,35.0092,,,35.0108,-85.28267046
518,103,-85.27272727,35.0092,,,35.0108,-85.27073863
519,103,-85.27272727,35.0028,,,35.0012,-85.27073863
520,103,-85.28068182,35.0028,,,35.0012,-85.28267046
521,104,-85.27272727,35.0028,35.006,-85.26875,35.0012,-85.27471591
522,104,-85.27272727,35.0092,,,35.0108,-85.27471591
523,104,-85.26477273,35.0092,,,35.0108,-85.2627841
524,104,-85.26477273,35.0028,,,35.0012,-85.2627841
525,104,-85.27272727,35.0028,,,35.0012,-85.27471591
526,105,-85.26477273,35.0028,35.006,-85.26079545,35.0012,-85.26676137
527,105,-85.26477273,35.0092,,,35.0108,-85.26676137
528,105,-85.25681818,35.0092,,,35.0108,-85.25482954
529,105,-85.25681818,35.0028,,,35.0012,-85.25482954
530,105,-85.26477273,35.0028,,,35.0012,-85.26676137
531,106,-85.25681818,35.0028,35.006,-85.25284091,35.0012,-85.25880681
532,106,-85.25681818,35.0092,,,35.0108,-85.25880681
533,106,-85.24886364,35.0092,,,35.0108,-85.246875
534,106,-85.24886364,35.0028,,,35.0012,-85.246875
535,106,-85.25681818,35.0028,,,35.0012,-85.25880681
536,107,-85.24886364,35.0028,35.006,-85.24488636,35.0012,-85.25085228
537,107,-85.24886364,35.0092,,,35.0108,-85.25085228
538,107,-85.24090909,35.0092,,,35.0108,-85.23892045
539,107,-85.24090909,35.0028,,,35.0012,-85.23892045
540,107,-85.24886364,35.0028,,,35.0012,-85.25085228
541,108,-85.24090909,35.0028,35.006,-85.23693182,35.0012,-85.24289773
542,108,-85.24090909,35.0092,,,35.0108,-85.24289773
543,108,-85.23295455,35.0092,,,35.0108,-85.23096592
544,108,-85.23295455,35.0028,,,35.0012,-85.23096592
545,108,-85.24090909,35.0028,,,35.0012,-85.24289773
546,109,-85.23295455,35.0028,35.006,-85.22897727,35.0012,-85.23494319
547,109,-85.23295455,35.0092,,,35.0108,-85.23494319
548,109,-85.225,35.0092,,,35.0108,-85.22301136
549,109,-85.225,35.0028,,,35.0012,-85.22301136
550,109,-85.23295455,35.0028,,,35.0012,-85.23494319
551,110,-85.225,35.0028,35.006,-85.22102273,35.0012,-85.22698864
552,110,-85.225,35.0092,,,35.0108,-85.22698864
553,110,-85.21704545,35.0092,,,35.0108,-85.21505681
554,110,-85.21704545,35.0028,,,35.0012,-85.21505681
555,110,-85.225,35.0028,,,35.0012,-85.22698864
556,111,-85.21704545,35.0028,35.006,-85.21306818,35.0012,-85.21903409
557,111,-85.21704545,35.0092,,,35.0108,-85.21903409
558,111,-85.20909091,35.0092,,,35.0108,-85.20710228
559,111,-85.20909091,35.0028,,,35.0012,-85.20710228
560,111,-85.21704545,35.0028,,,35.0012,-85.21903409
561,112,-85.20909091,35.0028,35.006,-85.20511364,35.0012,-85.21107955
562,112,-85.20909091,35.0092,,,35.0108,-85.21107955
563,112,-85.20113636,35.0092,,,35.0108,-85.19914772
564,112,-85.20113636,35.0028,,,35.0012,-85.19914772
565,112,-85.20909091,35.0028,,,35.0012,-85.21107955
566,113,-85.20113636,35.0028,35.006,-85.19715909,35.0012,-85.203125
567,113,-85.20113636,35.0092,,,35.0108,-85.203125
568,113,-85.19318182,35.0092,,,35.0108,-85.19119319
569,113,-85.19318182,35.0028,,,35.0012,-85.19119319
570,113,-85.20113636,35.0028,,,35.0012,-85.203125
571,114,-85.19318182,35.0028,35.006,-85.18920455,35.0012,-85.19517046
572,114,-85.19318182,35.0092,,,35.0108,-85.19517046
573,114,-85.18522727,35.0092,,,35.0108,-85.18323863
574,114,-85.18522727,35.0028,,,35.0012,-85.18323863
575,114,-85.19318182,35.0028,,,35.0012,-85.19517046
576,115,-85.18522727,35.0028,35.006,-85.18125,35.0012,-85.1872159
577,115,-85.18522727,35.0092,,,35.0108,-85.1872159
578,115,-85.17727273,35.0092,,,35.0108,-85.1752841
579,115,-85.17727273,35.0028,,,35.0012,-85.1752841
580,115,-85.18522727,35.0028,,,35.0012,-85.1872159
581,116,-85.17727273,35.0028,35.006,-85.17329545,35.0012,-85.17926137
582,116,-85.17727273,35.0092,,,35.0108,-85.17926137
583,116,-85.16931818,35.0092,,,35.0108,-85.16732954
584,116,-85.16931818,35.0028,,,35.0012,-85.16732954
585,116,-85.17727273,35.0028,,,35.0012,-85.17926137
586,117,-85.16931818,35.0028,35.006,-85.16534091,35.0012,-85.17130682
587,117,-85.16931818,35.0092,,,35.0108,-85.17130682
588,117,-85.16136364,35.0092,,,35.0108,-85.15937501
589,117,-85.16136364,35.0028,,,35.0012,-85.15937501
590,117,-85.16931818,35.0028,,,35.0012,-85.17130682
591,118,-85.16136364,35.0028,35.006,-85.15738636,35.0012,-85.16335228
592,118,-85.16136364,35.0092,,,35.0108,-85.16335228
593,118,-85.15340909,35.0092,,,35.0108,-85.15142045
594,118,-85.15340909,35.0028,,,35.0012,-85.15142045
595,118,-85.16136364,35.0028,,,35.0012,-85.16335228
596,119,-85.15340909,35.0028,35.006,-85.14943182,35.0012,-85.15539773
597,119,-85.15340909,35.0092,,,35.0108,-85.15539773
598,119,-85.14545455,35.0092,,,35.0108,-85.14346592
599,119,-85.14545455,35.0028,,,35.0012,-85.14346592
600,119,-85.15340909,35.0028,,,35.0012,-85.15539773
601,120,-85.14545455,35.0028,35.006,-85.14147727,35.0012,-85.14744319
602,120,-85.14545455,35.0092,,,35.0108,-85.14744319
603,120,-85.1375,35.0092,,,35.0108,-85.13551136
604,120,-85.1375,35.0028,,,35.0012,-85.13551136
605,120,-85.14545455,35.0028,,,35.0012,-85.14744319
606,121,-85.1375,35.0028,35.006,-85.13352273,35.0012,-85.13948864
607,121,-85.1375,35.0092,,,35.0108,-85.13948864
608,121,-85.12954545,35.0092,,,35.0108,-85.12755681
609,121,-85.12954545,35.0028,,,35.0012,-85.12755681
610,121,-85.1375,35.0028,,,35.0012,-85.13948864
611,122,-85.12954545,35.0028,35.006,-85.12556818,35.0012,-85.13153409
612,122,-85.12954545,35.0092,,,35.0108,-85.13153409
613,122,-85.12159091,35.0092,,,35.0108,-85.11960228
614,122,-85.12159091,35.0028,,,35.0012,-85.11960228
615,122,-85.12954545,35.0028,,,35.0012,-85.13153409
616,123,-85.12159091,35.0028,35.006,-85.11761364,35.0012,-85.12357955
617,123,-85.12159091,35.0092,,,35.0108,-85.12357955
618,123,-85.11363636,35.0092,,,35.0108,-85.11164772
619,123,-85.11363636,35.0028,,,35.0012,-85.11164772
620,123,-85.12159091,35.0028,,,35.0012,-85.12357955
621,124,-85.11363636,35.0028,35.006,-85.10965909,35.0012,-85.11562499
622,124,-85.11363636,35.0092,,,35.0108,-85.11562499
623,124,-85.10568182,35.0092,,,35.0108,-85.10369319
624,124,-85.10568182,35.0028,,,35.0012,-85.10369319
625,124,-85.11363636,35.0028,,,35.0012,-85.11562499
626,125,-85.10568182,35.0028,35.006,-85.10170455,35.0012,-85.10767046
627,125,-85.10568182,35.0092,,,35.0108,-85.10767046
628,125,-85.09772727,35.0092,,,35.0108,-85.09573863
629,125,-85.09772727,35.0028,,,35.0012,-85.09573863
630,125,-85.10568182,35.0028,,,35.0012,-85.10767046
631,126,-85.09772727,35.0028,35.006,-85.09375,35.0012,-85.0997159
632,126,-85.09772727,35.0092,,,35.0108,-85.0997159
633,126,-85.08977273,35.0092,,,35.0108,-85.0877841
634,126,-85.08977273,35.0028,,,35.0012,-85.0877841
635,126,-85.09772727,35.0028,,,35.0012,-85.0997159
636,127,-85.08977273,35.0028,35.006,-85.08579545,35.0012,-85.09176137
637,127,-85.08977273,35.0092,,,35.0108,-85.09176137
638,127,-85.08181818,35.0092,,,35.0108,-85.07982954
639,127,-85.08181818,35.0028,,,35.0012,-85.07982954
640,127,-85.08977273,35.0028,,,35.0012,-85.09176137
641,128,-85.08181818,35.0028,35.006,-85.07784091,35.0012,-85.08380681
642,128,-85.08181818,35.0092,,,35.0108,-85.08380681
643,128,-85.07386364,35.0092,,,35.0108,-85.071875
644,128,-85.07386364,35.0028,,,35.0012,-85.071875
645,128,-85.08181818,35.0028,,,35.0012,-85.08380681
646,129,-85.07386364,35.0028,35.006,-85.06988636,35.0012,-85.07585228
647,129,-85.07386364,35.0092,,,35.0108,-85.07585228
648,129,-85.06590909,35.0092,,,35.0108,-85.06392045
649,129,-85.06590909,35.0028,,,35.0012,-85.06392045
650,129,-85.07386364,35.0028,,,35.0012,-85.07585228
651,130,-85.06590909,35.0028,35.006,-85.06193182,35.0012,-85.06789773
652,130,-85.06590909,35.0092,,,35.0108,-85.06789773
653,130,-85.05795455,35.0092,,,35.0108,-85.05596592
654,130,-85.05795455,35.0028,,,35.0012,-85.05596592
655,130,-85.06590909,35.0028,,,35.0012,-85.06789773
656,131,-85.05795455,35.0028,35.006,-85.05397727,35.0012,-85.05994319
657,131,-85.05795455,35.0092,,,35.0108,-85.05994319
658,131,-85.05,35.0092,,,35.0108,-85.04801136
659,131,-85.05,35.0028,,,35.0012,-85.04801136
660,131,-85.05795455,35.0028,,,35.0012,-85.05994319
661,132,-85.4,35.0092,35.0124,-85.39602273,35.0076,-85.40198864
662,132,-85.4,35.0156,,,35.0172,-85.40198864
663,132,-85.39204545,35.0156,,,35.0172,-85.39005681
664,132,-85.39204545,35.0092,,,35.0076,-85.39005681
665,132,-85.4,35.0092,,,35.0076,-85.40198864
666,133,-85.39204545,35.0092,35.0124,-85.38806818,35.0076,-85.39403409
667,133,-85.39204545,35.0156,,,35.0172,-85.39403409
668,133,-85.38409091,35.0156,,,35.0172,-85.38210228
669,133,-85.38409091,35.0092,,,35.0076,-85.38210228
670,133,-85.39204545,35.0092,,,35.0076,-85.39403409
671,134,-85.38409091,35.0092,35.0124,-85.38011364,35.0076,-85.38607955
672,134,-85.38409091,35.0156,,,35.0172,-85.38607955
673,134,-85.37613636,35.0156,,,35.0172,-85.37414772
674,134,-85.37613636,35.0092,,,35.0076,-85.37414772
675,134,-85.38409091,35.0092,,,35.0076,-85.38607955
676,135,-85.37613636,35.0092,35.0124,-85.37215909,35.0076,-85.378125
677,135,-85.37613636,35.0156,,,35.0172,-85.378125
678,135,-85.36818182,35.0156,,,35.0172,-85.36619319
679,135,-85.36818182,35.0092,,,35.0076,-85.36619319
680,135,-85.37613636,35.0092,,,35.0076,-85.378125
681,136,-85.36818182,35.0092,35.0124,-85.36420455,35.0076,-85.37017046
682,136,-85.36818182,35.0156,,,35.0172,-85.37017046
683,136,-85.36022727,35.0156,,,35.0172,-85.35823863
684,136,-85.36022727,35.0092,,,35.0076,-85.35823863
685,136,-85.36818182,35.0092,,,35.0076,-85.37017046
686,137,-85.36022727,35.0092,35.0124,-85.35625,35.0076,-85.36221591
687,137,-85.36022727,35.0156,,,35.0172,-85.36221591
688,137,-85.35227273,35.0156,,,35.0172,-85.3502841
689,137,-85.35227273,35.0092,,,35.0076,-85.3502841
690,137,-85.36022727,35.0092,,,35.0076,-85.36221591
691,138,-85.35227273,35.0092,35.0124,-85.34829545,35.0076,-85.35426137
692,138,-85.35227273,35.0156,,,35.0172,-85.35426137
693,138,-85.34431818,35.0156,,,35.0172,-85.34232954
694,138,-85.34431818,35.0092,,,35.0076,-85.34232954
695,138,-85.35227273,35.0092,,,35.0076,-85.35426137
696,139,-85.34431818,35.0092,35.0124,-85.34034091,35.0076,-85.34630682
697,139,-85.34431818,35.0156,,,35.0172,-85.34630682
698,139,-85.33636364,35.0156,,,35.0172,-85.33437501
699,139,-85.33636364,35.0092,,,35.0076,-85.33437501
700,139,-85.34431818,35.0092,,,35.0076,-85.34630682
701,140,-85.33636364,35.0092,35.0124,-85.33238636,35.0076,-85.33835228
702,140,-85.33636364,35.0156,,,35.0172,-85.33835228
703,140,-85.32840909,35.0156,,,35.0172,-85.32642045
704,140,-85.32840909,35.0092,,,35.0076,-85.32642045
705,140,-85.33636364,35.0092,,,35.0076,-85.33835228
706,141,-85.32840909,35.0092,35.0124,-85.32443182,35.0076,-85.33039773
707,141,-85.32840909,35.0156,,,35.0172,-85.33039773
708,141,-85.32045455,35.0156,,,35.0172,-85.31846591
709,141,-85.32045455,35.0092,,,35.0076,-85.31846591
710,141,-85.32840909,35.0092,,,35.0076,-85.33039773
711,142,-85.32045455,35.0092,35.0124,-85.31647727,35.0076,-85.32244319
712,142,-85.32045455,35.0156,,,35.0172,-85.32244319
713,142,-85.3125,35.0156,,,35.0172,-85.31051136
714,142,-85.3125,35.0092,,,35.0076,-85.31051136
715,142,-85.32045455,35.0092,,,35.0076,-85.32244319
716,143,-85.3125,35.0092,35.0124,-85.30852273,35.0076,-85.31448864
717,143,-85.3125,35.0156,,,35.0172,-85.31448864
718,143,-85.30454545,35.0156,,,35.0172,-85.30255681
719,143,-85.30454545,35.0092,,,35.0076,-85.30255681
720,143,-85.3125,35.0092,,,35.0076,-85.31448864
721,144,-85.30454545,35.0092,35.0124,-85.30056818,35.0076,-85.30653409
722,144,-85.30454545,35.0156,,,35.0172,-85.30653409
723,144,-85.29659091,35.0156,,,35.0172,-85.29460228
724,144,-85.29659091,35.0092,,,35.0076,-85.29460228
725,144,-85.30454545,35.0092,,,35.0076,-85.30653409
726,145,-85.29659091,35.0092,35.0124,-85.29261364,35.0076,-85.29857955
727,145,-85.29659091,35.0156,,,35.0172,-85.29857955
728,145,-85.28863636,35.0156,,,35.0172,-85.28664772
729,145,-85.28863636,35.0092,,,35.0076,-85.28664772
730,145,-85.29659091,35.0092,,,35.0076,-85.29857955
731,146,-85.28863636,35.0092,35.0124,-85.28465909,35.0076,-85.290625
732,146,-85.28863636,35.0156,,,35.0172,-85.290625
733,146,-85.28068182,35.0156,,,35.0172,-85.27869319
734,146,-85.28068182,35.0092,,,35.0076,-85.27869319
735,146,-85.28863636,35.0092,,,35.0076,-85.290625
736,147,-85.28068182,35.0092,35.0124,-85.27670455,35.0076,-85.28267046
737,147,-85.28068182,35.0156,,,35.0172,-85.28267046
738,147,-85.27272727,35.0156,,,35.0172,-85.27073863
739,147,-85.27272727,35.0092,,,35.0076,-85.27073863
740,147,-85.28068182,35.0092,,,35.0076,-85.28267046
741,148,-85.27272727,35.0092,35.0124,-85.26875,35.0076,-85.27471591
742,148,-85.27272727,35.0156,,,35.0172,-85.27471591
743,148,-85.26477273,35.0156,,,35.0172,-85.2627841
744,148,-85.26477273,35.0092,,,35.0076,-85.2627841
745,148,-85.27272727,35.0092,,,35.0076,-85.27471591
746,149,-85.26477273,35.0092,35.0124,-85.26079545,35.0076,-85.26676137
747,149,-85.26477273,35.0156,,,35.0172,-85.26676137
748,149,-85.25681818,35.0156,,,35.0172,-85.25482954
749,149,-85.25681818,35.0092,,,35.0076,-85.25482954
750,149,-85.26477273,35.0092,,,35.0076,-85.26676137
751,150,-85.25681818,35.0092,35.0124,-85.25284091,35.0076,-85.25880681
752,150,-85.25681818,35.0156,,,35.0172,-85.25880681
753,150,-85.24886364,35.0156,,,35.0172,-85.246875
754,150,-85.24886364,35.0092,,,35.0076,-85.246875
755,150,-85.25681818,35.0092,,,35.0076,-85.25880681
756,151,-85.24886364,35.0092,35.0124,-85.24488636,35.0076,-85.25085228
757,151,-85.24886364,35.0156,,,35.0172,-85.25085228
758,151,-85.24090909,35.0156,,,35.0172,-85.23892045
759,151,-85.24090909,35.0092,,,35.0076,-85.23892045
760,151,-85.24886364,35.0092,,,35.0076,-85.25085228
761,152,-85.24090909,35.0092,35.0124,-85.23693182,35.0076,-85.24289773
762,152,-85.24090909,35.0156,,,35.0172,-85.24289773
763,152,-85.23295455,35.0156,,,35.0172,-85.23096592
764,152,-85.23295455,35.0092,,,35.0076,-85.23096592
765,152,-85.24090909,35.0092,,,35.0076,-85.24289773
766,153,-85.23295455,35.0092,35.0124,-85.22897727,35.0076,-85.23494319
767,153,-85.23295455,35.0156,,,35.0172,-85.23494319
768,153,-85.225,35.0156,,,35.0172,-85.22301136
769,153,-85.225,35.0092,,,35.0076,-85.22301136
770,153,-85.23295455,35.0092,,,35.0076,-85.23494319
771,154,-85.225,35.0092,35.0124,-85.22102273,35.0076,-85.22698864
772,154,-85.225,35.0156,,,35.0172,-85.22698864
773,154,-85.21704545,35.0156,,,35.0172,-85.21505681
774,154,-85.21704545,35.0092,,,35.0076,-85.21505681
775,154,-85.225,35.0092,,,35.0076,-85.22698864
776,155,-85.21704545,35.0092,35.0124,-85.21306818,35.0076,-85.21903409
777,155,-85.21704545,35.0156,,,35.0172,-85.21903409
778,155,-85.20909091,35.0156,,,35.0172,-85.20710228
779,155,-85.20909091,35.0092,,,35.0076,-85.20710228
780,155,-85.21704545,35.0092,,,35.0076,-85.21903409
781,156,-85.20909091,35.0092,35.0124,-85.20511364,35.0076,-85.21107955
782,156,-85.20909091,35.0156,,,35.0172,-85.21107955
783,156,-85.20113636,35.0156,,,35.0172,-85.19914772
784,156,-85.20113636,35.0092,,,35.0076,-85.19914772
785,156,-85.20909091,35.0092,,,35.0076,-85.21107955
786,157,-85.20113636,35.0092,35.0124,-85.19715909,35.0076,-85.203125
787,157,-85.20113636,35.0156,,,35.0172,-85.203125
788,157,-85.19318182,35.0156,,,35.0172,-85.19119319
789,157,-85.19318182,35.0092,,,35.0076,-85.19119319
790,157,-85.20113636,35.0092,,,35.0076,-85.203125
791,158,-85.19318182,35.0092,35.0124,-85.18920455,35.0076,-85.19517046
792,158,-85.19318182,35.0156,,,35.0172,-85.19517046
793,158,-85.18522727,35.0156,,,35.0172,-85.18323863
794,158,-85.18522727,35.0092,,,35.0076,-85.18323863
795,158,-85.19318182,35.0092,,,35.0076,-85.19517046
796,159,-85.18522727,35.0092,35.0124,-85.18125,35.0076,-85.1872159
797,159,-85.18522727,35.0156,,,35.0172,-85.1872159
798,159,-85.17727273,35.0156,,,35.0172,-85.1752841
799,159,-85.17727273,35.0092,,,35.0076,-85.1752841
800,159,-85.18522727,35.0092,,,35.0076,-85.1872159
801,160,-85.17727273,35.0092,35.0124,-85.17329545,35.0076,-85.17926137
802,160,-85.17727273,35.0156,,,35.0172,-85.17926137
803,160,-85.16931818,35.0156,,,35.0172,-85.16732954
804,160,-85.16931818,35.0092,,,35.0076,-85.16732954
805,160,-85.17727273,35.0092,,,35.0076,-85.17926137
806,161,-85.16931818,35.0092,35.0124,-85.16534091,35.0076,-85.17130682
807,161,-85.16931818,35.0156,,,35.0172,-85.17130682
808,161,-85.16136364,35.0156,,,35.0172,-85.15937501
809,161,-85.16136364,35.0092,,,35.0076,-85.15937501
810,161,-85.16931818,35.0092,,,35.0076,-85.17130682
811,162,-85.16136364,35.0092,35.0124,-85.15738636,35.0076,-85.16335228
812,162,-85.16136364,35.0156,,,35.0172,-85.16335228
813,162,-85.15340909,35.0156,,,35.0172,-85.15142045
814,162,-85.15340909,35.0092,,,35.0076,-85.15142045
815,162,-85.16136364,35.0092,,,35.0076,-85.16335228
816,163,-85.15340909,35.0092,35.0124,-85.14943182,35.0076,-85.15539773
817,163,-85.15340909,35.0156,,,35.0172,-85.15539773
818,163,-85.14545455,35.0156,,,35.0172,-85.14346592
819,163,-85.14545455,35.0092,,,35.0076,-85.14346592
820,163,-85.15340909,35.0092,,,35.0076,-85.15539773
