PostedSpeed,WeatherCode,Latitude,Longitude,Date,Hour,Grid_Num
45.0,Clear,35.012088,-85.227019,3/11/2020,18,106.0
25.0,Rain,35.004477,-85.313523,3/11/2020,19,60.0
55.0,Clear,35.0476551,-85.240824,3/11/2020,21,255.0
45.0,Clear,34.9918184,-85.289887,3/11/2020,22,41.0
30.0,Clear,35.042669000000004,-85.303489,3/11/2020,22,246.0
55.0,Clear,35.029685,-85.310676,3/11/2020,22,174.0
,Unknown,35.028081,-85.157375,3/12/2020,0,195.0
15.0,Clear,35.070463000000004,-85.143275,3/12/2020,0,377.0
35.0,Rain,35.059153,-85.127924,3/12/2020,6,341.0
45.0,Rain,35.01715,-85.28045,3/12/2020,7,139.0
40.0,Rain,35.12668,-85.24714300000001,3/12/2020,7,585.0
40.0,Rain,35.087998,-85.065022,3/12/2020,7,460.0
40.0,Rain,35.013666,-85.158904,3/12/2020,8,155.0
40.0,Rain,35.013666,-85.158904,3/12/2020,8,155.0
30.0,Rain,35.082967,-85.207246,3/12/2020,8,405.0
45.0,Rain,35.124671,-85.240525,3/12/2020,9,566.0
55.0,Rain,35.029686,-85.310283,3/12/2020,9,174.0
35.0,Cloudy,35.045739000000005,-85.311631,3/12/2020,10,245.0
40.0,Clear,35.036483000000004,-85.284243,3/12/2020,11,215.0
40.0,Cloudy,35.056298999999996,-85.160845,3/12/2020,11,337.0
15.0,Rain,35.063047,-85.30872,3/12/2020,11,317.0
40.0,Clear,35.028960999999995,-85.288147,3/12/2020,11,178.0
45.0,Rain,35.017115999999994,-85.207476,3/12/2020,12,149.0
15.0,Clear,35.008496,-85.327279,3/12/2020,12,58.0
25.0,Clear,35.018985,-85.27502700000001,3/12/2020,14,139.0
45.0,Clear,35.024755,-85.247548,3/12/2020,15,183.0
15.0,Clear,35.127223,-85.31195100000001,3/12/2020,16,558.0
15.0,Clear,35.043791,-85.149742,3/12/2020,17,267.0
50.0,Cloudy,35.091719,-85.221427,3/12/2020,17,478.0
45.0,Clear,35.020265,-85.366058,3/12/2020,17,127.0
55.0,Clear,35.0204909,-85.29682199999999,3/12/2020,17,136.0
35.0,Clear,35.055347999999995,-85.200161,3/12/2020,17,297.0
15.0,Clear,35.0347,-85.22994,3/12/2020,18,222.0
35.0,Clear,34.985603000000005,-85.287255,3/12/2020,19,18.0
15.0,Clear,35.018626,-85.27719499999999,3/12/2020,20,139.0
45.0,Clear,35.004613,-85.220466,3/12/2020,20,107.0
30.0,Clear,35.055422,-85.262934,3/12/2020,20,323.0
15.0,Unknown,35.062156,-85.152302,3/13/2020,0,338.0
30.0,Rain,34.996522999999996,-85.288065,3/13/2020,1,42.0
35.0,Clear,35.0657698,-85.247958,3/13/2020,2,363.0
35.0,Rain,34.99947,-85.329091,3/13/2020,3,36.0
35.0,Rain,35.022827,-85.247165,3/13/2020,5,183.0
35.0,Fog,35.070619,-85.270065,3/13/2020,5,360.0
45.0,Rain,34.986373,-85.287421,3/13/2020,7,18.0
45.0,Rain,35.004646,-85.224037,3/13/2020,7,68.0
35.0,Rain,35.032718,-85.26334399999999,3/13/2020,7,218.0
55.0,Rain,35.014562,-85.272976,3/13/2020,7,101.0
45.0,Rain,35.018443,-85.379703,3/13/2020,7,125.0
40.0,Rain,35.026061999999996,-85.251928,3/13/2020,7,183.0
40.0,Rain,35.13896,-85.235547,3/13/2020,7,607.0
40.0,Rain,35.017689000000004,-85.280427,3/13/2020,7,139.0
40.0,Rain,35.040335999999996,-85.150002,3/13/2020,8,233.0
30.0,Rain,35.052362,-85.307535,3/13/2020,8,282.0
45.0,Rain,35.020396999999996,-85.200939,3/13/2020,9,149.0
40.0,Cloudy,35.042997,-85.157294,3/13/2020,9,266.0
55.0,Cloudy,35.029438,-85.31139,3/13/2020,10,174.0
20.0,Cloudy,35.034528,-85.15870600000001,3/13/2020,10,232.0
35.0,Rain,35.169143,-85.197544,3/13/2020,11,664.0
15.0,Clear,35.018321,-85.27999100000001,3/13/2020,11,139.0
65.0,Cloudy,35.016265000000004,-85.385665,3/13/2020,11,85.0
40.0,Cloudy,35.13449,-85.240382,3/13/2020,11,586.0
40.0,Cloudy,35.0736,-85.178105,3/13/2020,11,372.0
40.0,Clear,35.009934,-85.21980400000001,3/13/2020,11,107.0
35.0,Cloudy,35.058409999999995,-85.19285500000001,3/13/2020,12,333.0
40.0,Cloudy,35.069316,-85.100371,3/13/2020,13,383.0
45.0,Cloudy,35.094367999999996,-85.33131800000001,3/13/2020,14,466.0
45.0,Cloudy,35.085685999999995,-85.066688,3/13/2020,14,459.0
30.0,Cloudy,35.041,-85.35868,3/13/2020,15,207.0
40.0,Clear,35.111727,-85.26987700000001,3/13/2020,15,538.0
65.0,Clear,35.032449,-85.166838,3/13/2020,15,194.0
65.0,Clear,35.033426,-85.16582,3/13/2020,15,194.0
30.0,Clear,35.053961,-85.309363,3/13/2020,16,282.0
65.0,Clear,35.028245,-85.36030699999999,3/13/2020,16,169.0
40.0,Cloudy,35.126114,-85.248293,3/13/2020,17,585.0
65.0,Clear,35.024495,-85.376653,3/13/2020,17,166.0
45.0,Clear,35.007414000000004,-85.203262,3/13/2020,17,109.0
35.0,Clear,35.028684999999996,-85.219578,3/13/2020,17,187.0
35.0,Clear,35.047923,-85.311388,3/13/2020,19,245.0
15.0,Clear,35.048827,-85.28663399999999,3/13/2020,20,249.0
40.0,Clear,35.122929,-85.238444,3/13/2020,20,566.0
15.0,Clear,35.008709,-85.205213,3/13/2020,21,109.0
30.0,Clear,35.039777,-85.285164,3/14/2020,1,215.0
30.0,Clear,35.054823,-85.269352,3/14/2020,1,287.0
45.0,Rain,35.082562,-85.153101,3/14/2020,10,413.0
35.0,Rain,35.043326,-85.158111,3/14/2020,10,266.0
35.0,Rain,35.014733,-85.251611,3/14/2020,11,102.0
40.0,Cloudy,35.041218,-85.153379,3/14/2020,11,233.0
65.0,Rain,35.026324,-85.36876600000001,3/14/2020,11,168.0
55.0,Rain,35.026324,-85.36876600000001,3/14/2020,12,168.0
15.0,Rain,35.049637,-85.277613,3/14/2020,12,286.0
40.0,Rain,35.018089,-85.193388,3/14/2020,12,150.0
50.0,Cloudy,35.180857,-85.24705,3/14/2020,13,680.0
65.0,Clear,35.082723,-85.078179,3/14/2020,13,423.0
55.0,Cloudy,35.054288,-85.189933,3/14/2020,14,298.0
40.0,Cloudy,35.040619,-85.168462,3/14/2020,15,231.0
20.0,Clear,35.155751,-85.248144,3/14/2020,18,642.0
35.0,Clear,35.082483,-85.296677,3/14/2020,18,393.0
30.0,Clear,35.082483,-85.296677,3/14/2020,18,393.0
30.0,Clear,35.054357,-85.256775,3/15/2020,0,289.0
35.0,Clear,35.007636,-85.226677,3/15/2020,0,68.0
35.0,Rain,35.025943,-85.25032900000001,3/15/2020,2,183.0
35.0,Rain,35.047771999999995,-85.242388,3/15/2020,3,255.0
25.0,Rain,35.020039000000004,-85.258121,3/15/2020,4,142.0
40.0,Rain,35.044542,-85.23774499999999,3/15/2020,12,255.0
25.0,Rain,35.067943,-85.2326,3/15/2020,12,365.0
40.0,Cloudy,35.044088,-85.160208,3/15/2020,12,266.0
30.0,Clear,35.046046999999994,-85.31257099999999,3/15/2020,13,245.0
30.0,Clear,35.027654999999996,-85.25488100000001,3/15/2020,13,182.0
35.0,Clear,35.04937,-85.321529,3/15/2020,13,280.0
35.0,Clear,35.182577,-85.246697,3/15/2020,14,680.0
55.0,Clear,35.003387,-85.21234399999999,3/15/2020,14,70.0
40.0,Clear,34.990743,-85.290058,3/15/2020,18,41.0
65.0,Clear,35.075140000000005,-85.1087,3/15/2020,18,382.0
,Clear,35.036363,-85.308474,3/15/2020,19,212.0
25.0,Clear,35.052248,-85.312862,3/15/2020,20,281.0
45.0,Clear,35.016627,-85.29356700000001,3/15/2020,21,137.0
30.0,Clear,35.142423,-85.245482,3/15/2020,22,625.0
15.0,Clear,35.015591,-85.376588,3/16/2020,0,125.0
15.0,Unknown,35.00598,-85.224463,3/16/2020,0,68.0
,Unknown,35.023021,-85.246062,3/16/2020,3,183.0
60.0,Clear,35.016958,-85.26894,3/16/2020,7,101.0
35.0,Cloudy,35.024189,-85.17851800000001,3/16/2020,8,152.0
,Cloudy,35.045264,-85.321568,3/16/2020,9,244.0
35.0,Clear,35.042813,-85.29045500000001,3/16/2020,10,248.0
25.0,Clear,35.094885,-85.174189,3/16/2020,11,484.0
40.0,Cloudy,35.028459999999995,-85.30534,3/16/2020,12,175.0
35.0,Clear,35.040846,-85.319863,3/16/2020,12,244.0
25.0,Cloudy,35.067546,-85.310051,3/16/2020,12,355.0
30.0,Cloudy,35.083711,-85.203342,3/16/2020,12,445.0
40.0,Cloudy,35.098269,-85.327908,3/16/2020,13,466.0
30.0,Cloudy,35.054144,-85.18993499999999,3/16/2020,13,298.0
25.0,Cloudy,35.063354,-85.321749,3/16/2020,14,315.0
25.0,Clear,35.13982,-85.24565799999999,3/16/2020,15,605.0
55.0,Clear,35.008957,-85.238046,3/16/2020,15,104.0
35.0,Cloudy,35.053977,-85.254959,3/16/2020,16,289.0
35.0,Clear,35.074262,-85.328772,3/16/2020,16,352.0
35.0,Clear,35.028496000000004,-85.316259,3/16/2020,17,174.0
25.0,Clear,35.045558,-85.313868,3/16/2020,17,245.0
35.0,Clear,35.052261,-85.265688,3/16/2020,17,288.0
35.0,Rain,35.04156,-85.154814,3/16/2020,17,233.0
,Clear,35.027498,-85.36825,3/16/2020,18,168.0
,Rain,35.154042,-85.19850100000001,3/16/2020,20,649.0
35.0,Rain,35.029534999999996,-85.18699000000001,3/16/2020,20,191.0
40.0,Rain,35.056781,-85.14077900000001,3/16/2020,21,305.0
55.0,Rain,35.026191,-85.303623,3/16/2020,22,175.0
30.0,Clear,35.04757,-85.308522,3/17/2020,0,282.0
45.0,Unknown,35.056969,-85.316172,3/17/2020,0,281.0
25.0,Rain,35.078328000000006,-85.176284,3/17/2020,1,410.0
15.0,Clear,34.98551,-85.286771,3/17/2020,2,18.0
40.0,Rain,35.104797999999995,-85.341279,3/17/2020,6,497.0
50.0,Rain,35.093292,-85.253499,3/17/2020,7,438.0
45.0,Rain,35.016735,-85.333621,3/17/2020,7,131.0
25.0,Rain,35.078725,-85.257769,3/17/2020,8,399.0
35.0,Rain,35.042046,-85.298742,3/17/2020,9,213.0
15.0,Rain,35.0406,-85.317611,3/17/2020,9,244.0
35.0,Rain,34.99941,-85.13381,3/17/2020,10,81.0
40.0,Rain,35.029911,-85.187659,3/17/2020,10,228.0
25.0,Rain,35.127062,-85.239976,3/17/2020,11,566.0
35.0,Rain,35.094017,-85.18016300000001,3/17/2020,11,483.0
55.0,Rain,35.034394,-85.16445999999999,3/17/2020,11,231.0
40.0,Rain,35.005469,-85.152149,3/17/2020,11,78.0
40.0,Cloudy,35.125943,-85.241316,3/17/2020,11,566.0
30.0,Clear,35.010184,-85.271137,3/17/2020,11,101.0
45.0,Rain,35.030289,-85.184651,3/17/2020,11,192.0
45.0,Rain,34.990559999999995,-85.388971,3/17/2020,11,6.0
15.0,Rain,35.015639,-85.293809,3/17/2020,12,137.0
30.0,Rain,35.045353000000006,-85.310839,3/17/2020,12,245.0
30.0,Rain,35.045353000000006,-85.310839,3/17/2020,12,245.0
30.0,Cloudy,35.05332,-85.30989100000001,3/17/2020,14,282.0
55.0,Clear,35.027231,-85.323459,3/17/2020,15,173.0
40.0,Clear,35.106069,-85.271275,3/17/2020,15,505.0
25.0,Clear,35.047353,-85.269013,3/17/2020,16,251.0
65.0,Cloudy,35.081458000000005,-85.083238,3/17/2020,16,457.0
45.0,Clear,35.188520000000004,-85.245801,3/17/2020,16,684.0
55.0,Clear,35.077428999999995,-85.098885,3/17/2020,17,420.0
30.0,Clear,35.082749,-85.05854000000001,3/17/2020,18,461.0
45.0,Clear,35.04721,-85.313777,3/17/2020,18,245.0
35.0,Clear,35.081725,-85.055685,3/17/2020,18,461.0
15.0,Clear,35.040341,-85.151384,3/17/2020,21,233.0
30.0,Clear,35.081548,-85.260532,3/17/2020,22,437.0
15.0,Clear,35.030081,-85.15314599999999,3/17/2020,22,196.0
35.0,Clear,35.121004,-85.258489,3/17/2020,23,564.0
30.0,Clear,35.015316,-85.315632,3/18/2020,0,95.0
40.0,Clear,35.064709,-85.14442199999999,3/18/2020,0,377.0
25.0,Clear,35.003608,-85.279026,3/18/2020,2,65.0
40.0,Clear,35.019342,-85.204593,3/18/2020,3,149.0
45.0,Clear,35.007414000000004,-85.203262,3/18/2020,5,109.0
40.0,Cloudy,35.045986,-85.314082,3/18/2020,5,245.0
65.0,Clear,35.082723,-85.078179,3/18/2020,8,423.0
15.0,Clear,35.036642,-85.30315300000001,3/18/2020,11,212.0
40.0,Clear,35.120077,-85.23696,3/18/2020,11,567.0
30.0,Clear,35.084528000000006,-85.066316,3/18/2020,11,425.0
35.0,Clear,35.06207,-85.306174,3/18/2020,11,317.0
,Cloudy,35.130803,-85.237105,3/18/2020,12,586.0
45.0,Clear,35.133463,-85.24175600000001,3/18/2020,12,586.0
25.0,Clear,35.0414571,-85.15397,3/18/2020,12,233.0
15.0,Clear,35.013535,-85.22846,3/18/2020,12,106.0
35.0,Rain,35.137999,-85.23768100000001,3/18/2020,14,606.0
55.0,Clear,35.031003000000005,-85.321487,3/18/2020,14,210.0
25.0,Clear,35.075757,-85.30993199999999,3/18/2020,15,392.0
55.0,Clear,35.02629,-85.323702,3/18/2020,15,173.0
45.0,Cloudy,35.093315000000004,-85.17997199999999,3/18/2020,15,448.0
40.0,Clear,35.0731,-85.13203,3/18/2020,16,416.0
35.0,Rain,35.073768,-85.17515,3/18/2020,16,410.0
45.0,Rain,35.016971000000005,-85.206001,3/18/2020,16,149.0
25.0,Rain,35.067325,-85.243095,3/18/2020,16,363.0
55.0,Clear,35.026191,-85.303623,3/18/2020,16,175.0
55.0,Cloudy,35.027296,-85.174296,3/18/2020,16,193.0
40.0,Clear,35.030640000000005,-85.183996,3/18/2020,17,192.0
55.0,Clear,35.005828,-85.207205,3/18/2020,17,70.0
25.0,Clear,35.048054,-85.16008199999999,3/18/2020,18,302.0
15.0,Clear,35.016627,-85.29356700000001,3/18/2020,23,137.0
,Clear,35.094367999999996,-85.33131800000001,3/19/2020,0,466.0
15.0,Unknown,35.005313,-85.22394,3/19/2020,0,68.0
15.0,Unknown,35.079469,-85.29594499999999,3/19/2020,0,393.0
40.0,Clear,35.031301,-85.296922,3/19/2020,0,176.0
35.0,Clear,35.080353,-85.203253,3/19/2020,3,406.0
35.0,Clear,35.051577,-85.253371,3/19/2020,7,289.0
45.0,Clear,35.001294,-85.21086600000001,3/19/2020,7,70.0
25.0,Clear,35.037278,-85.267012,3/19/2020,9,217.0
40.0,Clear,35.010366,-85.222513,3/19/2020,10,106.0
20.0,Cloudy,35.124821000000004,-85.315744,3/19/2020,11,558.0
20.0,Clear,35.122764000000004,-85.244648,3/19/2020,11,566.0
35.0,Clear,35.031559,-85.271665,3/19/2020,11,180.0
45.0,Clear,35.013269,-85.211314,3/19/2020,13,108.0
35.0,Clear,35.018172,-85.171825,3/19/2020,13,153.0
55.0,Clear,35.015322,-85.182455,3/19/2020,15,112.0
35.0,Clear,35.000892,-85.298307,3/19/2020,15,62.0
40.0,Clear,35.073976,-85.145444,3/19/2020,15,414.0
,Clear,35.020693,-85.31997700000001,3/19/2020,16,133.0
55.0,Clear,35.018144,-85.26844799999999,3/19/2020,16,140.0
55.0,Clear,35.186665000000005,-85.245778,3/19/2020,16,684.0
35.0,Clear,35.015674,-85.273545,3/19/2020,16,139.0
70.0,Clear,35.056186,-85.191665,3/19/2020,16,333.0
15.0,Clear,35.080045,-85.132664,3/19/2020,17,416.0
45.0,Clear,35.011607,-85.21422,3/19/2020,17,108.0
30.0,Cloudy,35.147005,-85.197008,3/19/2020,18,632.0
15.0,Clear,35.018443,-85.373174,3/19/2020,18,126.0
45.0,Clear,35.076989000000005,-85.154276,3/19/2020,18,413.0
35.0,Clear,35.028684999999996,-85.219578,3/19/2020,19,187.0
45.0,Unknown,35.086957,-85.18342700000001,3/20/2020,0,448.0
45.0,Rain,35.009137,-85.32039499999999,3/20/2020,1,94.0
55.0,Clear,35.075256,-85.11423,3/20/2020,5,418.0
45.0,Clear,35.07451,-85.17614,3/20/2020,5,410.0
55.0,Rain,35.057348,-85.316129,3/20/2020,10,281.0
45.0,Rain,35.08871,-85.188064,3/20/2020,11,447.0
15.0,Rain,35.004174,-85.15066800000001,3/20/2020,11,78.0
15.0,Rain,35.023496,-85.287132,3/20/2020,11,138.0
55.0,Rain,35.047931,-85.18837099999999,3/20/2020,12,298.0
40.0,Rain,35.042761,-85.156662,3/20/2020,12,266.0
40.0,Rain,35.009528,-85.218556,3/20/2020,12,107.0
40.0,Rain,35.073738,-85.163708,3/20/2020,12,374.0
55.0,Rain,35.013752000000004,-85.250694,3/20/2020,12,102.0
,Fog,35.008225,-85.317953,3/20/2020,13,94.0
35.0,Rain,35.047083,-85.237299,3/20/2020,13,255.0
35.0,Rain,35.007176,-85.231362,3/20/2020,13,105.0
55.0,Rain,34.997202,-85.398191,3/20/2020,14,28.0
60.0,Rain,35.055684,-85.136675,3/20/2020,14,305.0
30.0,Rain,35.143211,-85.264202,3/20/2020,14,623.0
35.0,Rain,35.026619000000004,-85.272995,3/20/2020,15,179.0
65.0,Rain,35.017383,-85.174009,3/20/2020,16,153.0
55.0,Rain,35.068054,-85.196172,3/20/2020,16,370.0
30.0,Clear,35.12381,-85.208989,3/20/2020,17,570.0
35.0,Rain,35.017209,-85.184253,3/20/2020,17,151.0
25.0,Rain,35.011523,-85.208851,3/20/2020,17,108.0
45.0,Rain,35.123129,-85.312412,3/20/2020,18,558.0
55.0,Rain,35.018842,-85.177607,3/20/2020,18,153.0
30.0,Rain,35.039964000000005,-85.268586,3/20/2020,18,217.0
45.0,Rain,35.041303000000006,-85.153824,3/20/2020,19,233.0
15.0,Rain,35.014231,-85.23045,3/20/2020,22,145.0
20.0,Unknown,35.044109000000006,-85.299439,3/21/2020,0,247.0
15.0,Unknown,35.014973,-85.280695,3/21/2020,0,99.0
55.0,Rain,35.018733000000005,-85.331119,3/21/2020,0,132.0
25.0,Clear,35.074934000000006,-85.195656,3/21/2020,2,370.0
30.0,Clear,35.062073999999996,-85.22829,3/21/2020,5,328.0
15.0,Clear,35.013304999999995,-85.393699,3/21/2020,6,123.0
45.0,Clear,34.996125,-85.290678,3/21/2020,10,63.0
15.0,Cloudy,35.013535,-85.22846,3/21/2020,10,106.0
25.0,Clear,35.079614,-85.18704699999999,3/21/2020,11,408.0
40.0,Rain,35.068103,-85.23344499999999,3/21/2020,11,365.0
,Clear,35.079469,-85.29594499999999,3/21/2020,11,393.0
15.0,Clear,35.152975,-85.24562,3/21/2020,13,642.0
45.0,Clear,35.002922,-85.146648,3/21/2020,13,79.0
35.0,Clear,35.018546,-85.280426,3/21/2020,14,139.0
15.0,Unknown,35.042296,-85.159396,3/21/2020,16,266.0
40.0,Clear,35.156932,-85.19881600000001,3/21/2020,20,649.0
45.0,Clear,35.073575,-85.23556500000001,3/21/2020,22,402.0
35.0,Clear,34.999552,-85.31195600000001,3/22/2020,0,38.0
35.0,Clear,35.03922,-85.26673000000001,3/22/2020,7,217.0
20.0,Clear,35.033508000000005,-85.157824,3/22/2020,10,232.0
50.0,Cloudy,35.079994,-85.219782,3/22/2020,11,404.0
,Clear,35.164597,-85.250384,3/22/2020,13,657.0
40.0,Cloudy,35.085125,-85.063983,3/22/2020,15,460.0
,Unknown,35.043791,-85.149742,3/22/2020,16,267.0
55.0,Clear,35.012865999999995,-85.184238,3/22/2020,16,112.0
35.0,Cloudy,35.12377,-85.236305,3/22/2020,17,566.0
65.0,Clear,35.029082,-85.35347900000001,3/22/2020,18,169.0
15.0,Cloudy,35.036621999999994,-85.307053,3/22/2020,19,212.0
45.0,Clear,35.004372,-85.151104,3/22/2020,19,78.0
35.0,Rain,35.013951,-85.252015,3/22/2020,20,102.0
30.0,Rain,35.073199,-85.237379,3/22/2020,20,364.0
,Rain,35.0904297,-85.186532,3/22/2020,21,482.0
40.0,Rain,35.048559000000004,-85.144508,3/22/2020,21,304.0
65.0,Rain,35.025486,-85.34271600000001,3/22/2020,21,130.0
45.0,Clear,35.003795000000004,-85.21643900000001,3/22/2020,21,69.0
35.0,Clear,35.047062,-85.23719799999999,3/22/2020,23,255.0
15.0,Clear,35.024011,-85.220704,3/23/2020,0,187.0
15.0,Rain,35.037455,-85.147999,3/23/2020,4,233.0
25.0,Rain,35.043756,-85.295784,3/23/2020,6,248.0
15.0,Rain,35.056528,-85.13274,3/23/2020,7,341.0
15.0,Rain,35.036708000000004,-85.312505,3/23/2020,7,211.0
45.0,Rain,35.068579,-85.147299,3/23/2020,9,377.0
30.0,Rain,35.079005,-85.25875500000001,3/23/2020,10,399.0
35.0,Rain,35.040959,-85.22150400000001,3/23/2020,10,258.0
35.0,Rain,35.035236299999994,-85.235038,3/23/2020,10,222.0
35.0,Rain,35.00235,-85.292773,3/23/2020,10,63.0
15.0,Rain,35.046759,-85.285842,3/23/2020,10,249.0
15.0,Rain,35.047259000000004,-85.29051700000001,3/23/2020,12,284.0
55.0,Rain,35.030646000000004,-85.181318,3/23/2020,12,192.0
30.0,Rain,35.138164,-85.24936,3/23/2020,13,605.0
25.0,Cloudy,35.047127,-85.30750400000001,3/23/2020,13,282.0
30.0,Rain,35.054072,-85.233098,3/23/2020,14,292.0
35.0,Rain,35.012394,-85.272322,3/23/2020,14,101.0
55.0,Rain,35.027336,-85.174554,3/23/2020,15,193.0
30.0,Rain,35.024158,-85.24646800000001,3/23/2020,15,183.0
35.0,Clear,35.071325,-85.249305,3/23/2020,16,363.0
35.0,Cloudy,35.05133,-85.30147,3/23/2020,17,283.0
35.0,Clear,35.018732,-85.272234,3/23/2020,17,140.0
45.0,Cloudy,35.135171,-85.246149,3/23/2020,17,605.0
35.0,Cloudy,35.002901,-85.149652,3/23/2020,17,78.0
35.0,Clear,35.024821,-85.24556700000001,3/23/2020,17,183.0
30.0,Clear,34.98863,-85.30986,3/23/2020,18,14.0
15.0,Cloudy,35.002901,-85.149652,3/23/2020,18,78.0
45.0,Cloudy,35.158162,-85.24850699999999,3/23/2020,18,657.0
,Cloudy,35.038511,-85.25719000000001,3/23/2020,18,219.0
30.0,Rain,35.066314,-85.157061,3/23/2020,19,375.0
15.0,Clear,35.046307,-85.313103,3/23/2020,20,245.0
35.0,Rain,35.023026,-85.197863,3/23/2020,21,150.0
30.0,Clear,35.047344,-85.229686,3/23/2020,23,257.0
15.0,Unknown,35.087736,-85.197817,3/24/2020,0,446.0
25.0,Cloudy,35.075581,-85.298815,3/24/2020,6,356.0
15.0,Rain,35.092987,-85.244966,3/24/2020,7,474.0
30.0,Clear,35.070383,-85.31015699999999,3/24/2020,7,354.0
35.0,Clear,35.123075,-85.239491,3/24/2020,7,566.0
,Rain,35.144308,-85.249115,3/24/2020,7,625.0
40.0,Rain,35.025713,-85.335435,3/24/2020,8,172.0
55.0,Rain,35.021809000000005,-85.297892,3/24/2020,10,136.0
35.0,Rain,34.990639,-85.302776,3/24/2020,10,39.0
25.0,Rain,35.073679999999996,-85.29887,3/24/2020,10,356.0
55.0,Rain,35.034364000000004,-85.183229,3/24/2020,10,229.0
55.0,Rain,35.016830999999996,-85.28129200000001,3/24/2020,11,139.0
55.0,Rain,35.005545,-85.228695,3/24/2020,12,68.0
40.0,Rain,35.116283,-85.26306899999999,3/24/2020,13,563.0
55.0,Rain,35.014384,-85.18161500000001,3/24/2020,13,112.0
25.0,Rain,35.098766999999995,-85.323328,3/24/2020,14,500.0
40.0,Rain,35.028579,-85.175667,3/24/2020,15,193.0
30.0,Rain,35.067937,-85.211939,3/24/2020,15,330.0
35.0,Rain,35.01587,-85.20790600000001,3/24/2020,16,108.0
45.0,Rain,34.994278,-85.289591,3/24/2020,16,41.0
30.0,Rain,35.037454,-85.197073,3/24/2020,16,227.0
35.0,Rain,35.020059,-85.286467,3/24/2020,17,138.0
40.0,Cloudy,35.135171,-85.246149,3/24/2020,17,605.0
35.0,Rain,35.033389,-85.178927,3/24/2020,17,192.0
35.0,Clear,35.01657,-85.277097,3/24/2020,18,139.0
40.0,Rain,35.014767,-85.163566,3/24/2020,20,114.0
35.0,Rain,35.04878,-85.242102,3/24/2020,21,255.0
35.0,Rain,34.990586,-85.147801,3/24/2020,21,50.0
35.0,Rain,35.182577,-85.246697,3/24/2020,21,680.0
45.0,Rain,35.007414000000004,-85.203262,3/24/2020,21,109.0
,Rain,35.044762,-85.164109,3/24/2020,22,265.0
35.0,Rain,35.043326,-85.158111,3/24/2020,22,266.0
,Rain,35.068118,-85.289711,3/24/2020,23,357.0
55.0,Unknown,35.02156,-85.297411,3/25/2020,0,136.0
30.0,Clear,35.041953,-85.360541,3/25/2020,4,207.0
30.0,Clear,34.992521,-85.28171999999999,3/25/2020,6,42.0
50.0,Rain,35.14972,-85.207806,3/25/2020,7,630.0
15.0,Clear,35.047945,-85.289226,3/25/2020,9,284.0
15.0,Clear,35.035234,-85.241844,3/25/2020,10,221.0
35.0,Cloudy,35.105084000000005,-85.338759,3/25/2020,12,498.0
,Clear,35.029443,-85.317502,3/25/2020,12,174.0
15.0,Clear,35.012306,-85.212241,3/25/2020,12,108.0
40.0,Clear,35.004771000000005,-85.151653,3/25/2020,12,78.0
25.0,Clear,35.074587,-85.172653,3/25/2020,13,410.0
25.0,Clear,35.035391,-85.231967,3/25/2020,13,222.0
15.0,Clear,35.03602,-85.14664300000001,3/25/2020,13,234.0
40.0,Clear,35.005752,-85.292582,3/25/2020,13,98.0
30.0,Clear,35.009687,-85.32855699999999,3/25/2020,14,93.0
65.0,Clear,35.073807,-85.111622,3/25/2020,14,382.0
45.0,Clear,35.122929,-85.238444,3/25/2020,15,566.0
25.0,Clear,35.040601,-85.31217600000001,3/25/2020,15,211.0
20.0,Clear,35.0408,-85.30121,3/25/2020,16,213.0
35.0,Clear,35.019866,-85.271101,3/25/2020,16,140.0
15.0,Clear,35.04976,-85.29094599999999,3/25/2020,18,284.0
25.0,Clear,35.004056,-85.29146300000001,3/25/2020,19,63.0
45.0,Unknown,35.080894,-85.213913,3/25/2020,20,405.0
50.0,Clear,35.111588,-85.230029,3/25/2020,21,543.0
40.0,Clear,34.99126,-85.289436,3/25/2020,23,41.0
25.0,Clear,35.038291,-85.303863,3/26/2020,0,213.0
25.0,Clear,35.068630999999996,-85.292992,3/26/2020,0,357.0
40.0,Clear,35.1629,-85.238233,3/26/2020,8,658.0
15.0,Clear,35.031887,-85.30835,3/26/2020,8,212.0
30.0,Cloudy,35.135979999999996,-85.23961800000001,3/26/2020,8,606.0
35.0,Clear,35.013346999999996,-85.31518,3/26/2020,8,95.0
15.0,Clear,35.036411,-85.15146999999999,3/26/2020,9,233.0
65.0,Clear,35.078288,-85.09554399999999,3/26/2020,9,421.0
40.0,Clear,35.017884,-85.173781,3/26/2020,9,153.0
,Clear,35.03775,-85.300617,3/26/2020,11,213.0
,Clear,35.048818,-85.141644,3/26/2020,11,304.0
30.0,Clear,35.018012,-85.323363,3/26/2020,13,133.0
15.0,Clear,35.152975,-85.24562,3/26/2020,14,642.0
15.0,Clear,35.071451,-85.333275,3/26/2020,15,351.0
55.0,Clear,35.147974,-85.249905,3/26/2020,15,625.0
30.0,Clear,35.05227,-85.311782,3/26/2020,15,281.0
25.0,Clear,34.991814,-85.305937,3/26/2020,15,39.0
15.0,Clear,35.046034000000006,-85.243845,3/26/2020,16,255.0
40.0,Clear,35.158837,-85.214339,3/26/2020,17,647.0
30.0,Clear,35.141549,-85.235461,3/26/2020,17,627.0
35.0,Clear,35.009093,-85.277129,3/26/2020,18,100.0
30.0,Clear,35.006468,-85.328684,3/26/2020,19,58.0
