Longitude,Latitude,Hour,Date
-85.276945,35.015381,13,11/13/2020
-85.161013,35.032789,13,11/13/2020
-85.187273,35.028921,13,11/13/2020
-85.252881,35.069923,14,11/13/2020
-85.149127,34.999871,14,11/13/2020
-85.191383,34.987697,14,11/13/2020
-85.191565,34.988345,14,11/13/2020
-85.191565,34.988345,14,11/13/2020
-85.191383,34.987697,14,11/13/2020
-85.153964,35.039503,14,11/13/2020
-85.310377,35.051549,14,11/13/2020
-84.959269,35.301881,15,11/13/2020
-84.959269,35.301881,15,11/13/2020
-84.959269,35.301881,15,11/13/2020
-85.290295,35.013933,15,11/13/2020
-85.297892,35.021809,15,11/13/2020
-85.272322,35.012394,15,11/13/2020
-85.132664,35.080045,16,11/13/2020
-85.293391,35.007597,16,11/13/2020
-85.095544,35.078288,16,11/13/2020
-85.249763,35.007475,16,11/13/2020
-85.194712,35.079106,17,11/13/2020
-85.235716,35.02528,17,11/13/2020
-85.078179,35.082723,17,11/13/2020
-85.20264,35.019744,17,11/13/2020
-85.307203,35.027685,17,11/13/2020
-85.06515,34.98751,17,11/13/2020
-85.064862,34.987299,17,11/13/2020
-85.064862,34.987299,17,11/13/2020
-85.064862,34.987299,17,11/13/2020
-85.063243,34.988073,17,11/13/2020
-85.063243,34.988073,17,11/13/2020
-85.153379,35.041218,18,11/13/2020
-85.159644,35.104728,18,11/13/2020
-85.159644,35.104728,18,11/13/2020
-85.16036,35.10456,18,11/13/2020
-85.160458,35.105037,18,11/13/2020
-85.160458,35.105037,18,11/13/2020
-85.159643,35.104728,18,11/13/2020
-85.160458,35.105037,18,11/13/2020
-85.278702,35.005377,18,11/13/2020
-85.015612,35.058375,18,11/13/2020
-85.135213,35.297025,19,11/13/2020
-85.240512,35.019669,19,11/13/2020
-85.206246,35.115112,19,11/13/2020
-85.083473,35.16443,20,11/13/2020
-85.154257,35.200296,20,11/13/2020
-85.151099,35.197804,20,11/13/2020
-85.158063,35.199848,20,11/13/2020
-85.158063,35.199848,20,11/13/2020
-85.112125,35.073843,20,11/13/2020
-85.275651,35.025775,21,11/13/2020
-85.32397,35.08726,21,11/13/2020
-85.32397,35.08726,21,11/13/2020
-85.32397,35.08726,21,11/13/2020
-85.324073,35.087114,21,11/13/2020
-85.318858,35.065762,21,11/13/2020
-85.318858,35.065762,21,11/13/2020
-85.322189,35.064139,22,11/13/2020
-85.231008,35.075846,22,11/13/2020
-85.328491,35.01361,0,11/14/2020
-85.328491,35.01361,0,11/14/2020
-85.328491,35.01361,0,11/14/2020
-85.211647,35.108988,0,11/14/2020
-85.210125,34.999773,0,11/14/2020
-85.210121,34.999766,0,11/14/2020
-85.205913,34.993245,0,11/14/2020
-85.205913,34.993245,0,11/14/2020
-85.277905,35.125894,3,11/14/2020
-85.069246,35.192225,4,11/14/2020
-85.069246,35.192225,4,11/14/2020
-85.069246,35.192225,4,11/14/2020
-85.254192,35.015818,4,11/14/2020
-85.254192,35.015818,4,11/14/2020
-85.368766,35.026324,4,11/14/2020
-85.368766,35.026324,4,11/14/2020
-85.368766,35.026324,4,11/14/2020
-85.256492,35.017632,4,11/14/2020
-85.256492,35.017632,5,11/14/2020
-85.256492,35.017632,5,11/14/2020
-85.252932,35.140771,5,11/14/2020
-85.290591,35.048368,7,11/14/2020
-85.380847,35.01849,9,11/14/2020
-85.205213,35.008709,9,11/14/2020
-85.013132,35.239086,10,11/14/2020
-85.111119,35.036766,11,11/14/2020
-85.248743,34.997558,11,11/14/2020
-85.248743,34.997558,11,11/14/2020
-85.249356,34.997446,11,11/14/2020
-85.248743,34.997558,11,11/14/2020
-85.248743,34.997558,11,11/14/2020
-85.308526,35.062644,11,11/14/2020
-85.153146,35.030081,11,11/14/2020
-85.149717,35.003557,11,11/14/2020
-85.281455,35.03813,12,11/14/2020
-85.316524,35.046964,12,11/14/2020
-85.261162,35.116131,12,11/14/2020
-85.270139,35.115702,13,11/14/2020
-85.206384,35.149657,13,11/14/2020
-85.290058,34.990743,13,11/14/2020
-85.252215,35.146073,13,11/14/2020
-85.187659,35.029911,13,11/14/2020
-85.188178,35.029079,13,11/14/2020
-85.188178,35.029079,13,11/14/2020
-85.188178,35.029079,13,11/14/2020
-85.188649,35.028502,13,11/14/2020
-85.188649,35.028502,13,11/14/2020
-85.188649,35.028502,13,11/14/2020
-85.184679,35.01246,13,11/14/2020
-85.149653,35.034718,14,11/14/2020
-85.206737,34.996081,14,11/14/2020
-85.24193,35.13093,14,11/14/2020
-85.159054,35.031314,14,11/14/2020
-85.120863,35.139633,14,11/14/2020
-85.120863,35.139633,14,11/14/2020
-85.120863,35.139633,14,11/14/2020
-85.120863,35.139633,15,11/14/2020
-85.120863,35.139633,15,11/14/2020
-85.120863,35.139633,15,11/14/2020
-85.276697,35.025924,15,11/14/2020
-85.277866,35.005294,15,11/14/2020
-85.21921,35.005852,15,11/14/2020
-85.155628,35.024501,15,11/14/2020
-85.240093,35.124937,16,11/14/2020
-85.295884,34.9912,16,11/14/2020
-85.200161,35.055348,16,11/14/2020
-85.241588,35.12538,16,11/14/2020
-85.344052,34.999898,17,11/14/2020
-85.202898,34.988286,17,11/14/2020
-85.070288,35.13271,17,11/14/2020
-85.261241,35.004344,18,11/14/2020
-85.248089,35.155034,18,11/14/2020
-85.245409,34.996398,18,11/14/2020
-85.132549,35.000853,18,11/14/2020
-85.329451,35.019249,18,11/14/2020
-85.201144,34.991454,19,11/14/2020
-85.152338,35.006169,19,11/14/2020
-85.152709,35.005212,19,11/14/2020
-85.240618,35.01887,19,11/14/2020
-85.311709,35.046026,19,11/14/2020
-85.071142,35.084997,20,11/14/2020
-85.227148,35.005132,20,11/14/2020
-85.222,35.00366,20,11/14/2020
-85.205476,35.08155,21,11/14/2020
-85.150162,35.040015,21,11/14/2020
-85.200274,35.008246,21,11/14/2020
-85.211939,35.067937,21,11/14/2020
-85.211939,35.067937,21,11/14/2020
-85.211939,35.067937,21,11/14/2020
-85.127277,35.22265,21,11/14/2020
-85.23925,35.130367,22,11/14/2020
-85.206483,35.006562,22,11/14/2020
-85.203642,35.019111,23,11/14/2020
-85.205213,35.008709,23,11/14/2020
-85.205213,35.008709,23,11/14/2020
-85.235856,35.204366,0,11/15/2020
-85.264855,35.105191,1,11/15/2020
-85.261372,35.021191,1,11/15/2020
-85.160235,35.044604,2,11/15/2020
-85.242399,35.07162,4,11/15/2020
-85.242399,35.07162,4,11/15/2020
-85.242399,35.07162,4,11/15/2020
-85.292674,35.003869,4,11/15/2020
-85.229421,35.110694,5,11/15/2020
-85.103633,35.155564,6,11/15/2020
-85.205511,35.017594,7,11/15/2020
-85.205511,35.017594,7,11/15/2020
-85.205511,35.017594,7,11/15/2020
-85.045357,35.126178,8,11/15/2020
-85.045357,35.126178,8,11/15/2020
-85.045357,35.126178,8,11/15/2020
-85.312207,35.065005,9,11/15/2020
-85.228233,35.110044,9,11/15/2020
-85.312207,35.065005,10,11/15/2020
-85.312207,35.065005,10,11/15/2020
-85.266638,35.04766,10,11/15/2020
-85.132107,35.000009,10,11/15/2020
-85.283176,34.997429,11,11/15/2020
-85.283147,35.109687,12,11/15/2020
-85.091202,35.141115,12,11/15/2020
-85.203463,34.994958,13,11/15/2020
-85.13403,35.272144,13,11/15/2020
-85.13403,35.272144,13,11/15/2020
-85.13403,35.272144,13,11/15/2020
-85.208272,34.990667,13,11/15/2020
-85.217947,35.176394,14,11/15/2020
-85.219206,35.176378,15,11/15/2020
-85.269401,35.045878,15,11/15/2020
-85.245567,35.024821,15,11/15/2020
-85.159644,35.104728,15,11/15/2020
-85.206737,34.996081,15,11/15/2020
-85.20144,34.986006,16,11/15/2020
-85.206737,34.996081,16,11/15/2020
-85.16316,35.014519,16,11/15/2020
-85.263663,35.046379,17,11/15/2020
-85.263663,35.046379,17,11/15/2020
-85.263663,35.046379,17,11/15/2020
-85.263619,35.045686,17,11/15/2020
-85.316369,35.144451,17,11/15/2020
-85.222805,35.022919,18,11/15/2020
-85.142517,35.204831,18,11/15/2020
-85.32804,35.09931,18,11/15/2020
-85.369274,35.019341,20,11/15/2020
-85.305436,35.072948,20,11/15/2020
-85.316874,35.015751,22,11/15/2020
-85.31435,35.014875,22,11/15/2020
-85.155636,35.011442,22,11/15/2020
-85.199379,35.160583,22,11/15/2020
-85.332914,35.018656,0,11/16/2020
-85.332914,35.018656,0,11/16/2020
-85.360307,35.028245,0,11/16/2020
-85.189858,35.189193,1,11/16/2020
-85.12366,35.072824,7,11/16/2020
-85.318282,35.083649,7,11/16/2020
-85.219103,34.995473,8,11/16/2020
-85.294555,35.032074,8,11/16/2020
-85.317264,35.031949,9,11/16/2020
-85.315416,35.033763,10,11/16/2020
-85.26601,35.112092,11,11/16/2020
-85.331318,35.094368,11,11/16/2020
-85.289452,34.990813,11,11/16/2020
-85.288606,35.120799,12,11/16/2020
-85.32023,35.039049,12,11/16/2020
-85.218442,35.151417,12,11/16/2020
-85.2399,35.123367,12,11/16/2020
-85.192776,35.010131,12,11/16/2020
-85.222694,35.011025,13,11/16/2020
-85.22324,35.010575,13,11/16/2020
-85.22324,35.010575,13,11/16/2020
-85.22324,35.010575,13,11/16/2020
-85.222694,35.011025,13,11/16/2020
-85.222694,35.011025,13,11/16/2020
-85.22324,35.010575,13,11/16/2020
-85.22324,35.010575,13,11/16/2020
-85.149742,35.043791,13,11/16/2020
-85.271275,35.106069,14,11/16/2020
-85.266794,35.126586,14,11/16/2020
-85.154814,35.04156,15,11/16/2020
-85.301658,35.051384,15,11/16/2020
-85.05141,35.09893,15,11/16/2020
-85.05141,35.09893,15,11/16/2020
-85.05141,35.09893,15,11/16/2020
-85.260077,35.113821,15,11/16/2020
-85.296678,35.04605,16,11/16/2020
-85.152981,35.041177,16,11/16/2020
-85.320763,35.084387,16,11/16/2020
-85.227832,35.064796,16,11/16/2020
-85.11922,35.0466,16,11/16/2020
-85.246192,35.185503,16,11/16/2020
-85.127461,35.076396,17,11/16/2020
-85.290517,35.088076,17,11/16/2020
-85.229508,35.011094,17,11/16/2020
-85.191565,34.988345,18,11/16/2020
-85.320659,35.128326,19,11/16/2020
-85.239491,35.123075,19,11/16/2020
-85.23945,35.12343,19,11/16/2020
-85.138374,35.317192,19,11/16/2020
-85.38561,35.019612,19,11/16/2020
-85.041231,35.049258,19,11/16/2020
-85.048404,35.053473,19,11/16/2020
-85.041231,35.049258,19,11/16/2020
-85.041231,35.049258,19,11/16/2020
-85.136351,35.061634,20,11/16/2020
-85.183088,35.03874,21,11/16/2020
-85.194038,35.032858,22,11/16/2020
-85.25688,35.170232,22,11/16/2020
-85.260385,35.166365,22,11/16/2020
-85.260385,35.166365,22,11/16/2020
-85.221655,35.004334,0,11/17/2020
-85.246044,35.196922,0,11/17/2020
-85.253516,35.175725,0,11/17/2020
-85.219016,35.004757,2,11/17/2020
-85.278292,35.116906,6,11/17/2020
-85.249825,35.025642,7,11/17/2020
-85.168677,35.01779,7,11/17/2020
-85.061875,35.075322,7,11/17/2020
-85.20878,35.055695,7,11/17/2020
-85.200242,35.055339,7,11/17/2020
-85.388406,35.012702,7,11/17/2020
-85.19068,35.03682,8,11/17/2020
-85.193968,35.036231,9,11/17/2020
-85.19068,35.03682,9,11/17/2020
-85.18771,35.05696,9,11/17/2020
-85.203262,35.007414,9,11/17/2020
-85.203262,35.007414,9,11/17/2020
-85.203262,35.007414,9,11/17/2020
-85.210837,35.010441,10,11/17/2020
-85.168004,35.074644,10,11/17/2020
-85.231013,35.109143,10,11/17/2020
-85.230091,35.108943,10,11/17/2020
-85.22897,35.102832,12,11/17/2020
-85.220738,34.990558,12,11/17/2020
-85.189902,35.189052,13,11/17/2020
-85.151302,35.033214,13,11/17/2020
-85.29644,35.03128,13,11/17/2020
-85.059639,34.999141,13,11/17/2020
-85.26761,35.034727,14,11/17/2020
-85.211604,35.001154,14,11/17/2020
-85.158237,35.023528,14,11/17/2020
-85.263939,35.031644,14,11/17/2020
-85.250171,35.167102,14,11/17/2020
-85.250171,35.167102,14,11/17/2020
-85.263942,35.032474,15,11/17/2020
-85.197958,35.236628,15,11/17/2020
-85.198413,35.236854,15,11/17/2020
-85.163699,35.015214,15,11/17/2020
-85.300341,35.045474,15,11/17/2020
-85.165718,35.209969,15,11/17/2020
-85.304205,35.035094,15,11/17/2020
-85.289998,34.990888,16,11/17/2020
-85.290449,34.990843,16,11/17/2020
-85.290058,34.990743,16,11/17/2020
-85.289998,34.990888,16,11/17/2020
-85.242399,35.07162,16,11/17/2020
-85.241306,35.072475,16,11/17/2020
-85.241306,35.072475,16,11/17/2020
-85.288405,34.990178,16,11/17/2020
-85.288405,34.990178,16,11/17/2020
-85.288405,34.990178,16,11/17/2020
-85.309751,35.041801,16,11/17/2020
-85.112705,35.24269,17,11/17/2020
-85.177481,35.233387,17,11/17/2020
-85.212241,35.012306,17,11/17/2020
-85.337934,35.125278,17,11/17/2020
-85.254192,35.015818,18,11/17/2020
-85.06329,35.08082,18,11/17/2020
-85.307106,35.062458,18,11/17/2020
-85.200161,35.055348,18,11/17/2020
-85.200161,35.055348,18,11/17/2020
-85.248276,35.142401,18,11/17/2020
-85.207464,34.989894,19,11/17/2020
-85.207464,34.989894,19,11/17/2020
-85.264748,35.113026,19,11/17/2020
-85.34825,35.100013,20,11/17/2020
-85.220466,35.004613,22,11/17/2020
-85.260921,35.053263,22,11/17/2020
-85.039529,35.102989,3,11/18/2020
-85.073409,35.066869,8,11/18/2020
-85.315989,35.156023,8,11/18/2020
-85.153348,35.005078,8,11/18/2020
-85.154875,35.278048,8,11/18/2020
-85.19399,35.079137,8,11/18/2020
-85.268916,35.055572,8,11/18/2020
-85.268916,35.055572,8,11/18/2020
-85.268916,35.055572,8,11/18/2020
-85.24407,35.032691,9,11/18/2020
-85.24407,35.032691,9,11/18/2020
-85.24407,35.032691,9,11/18/2020
-85.384592,35.017631,9,11/18/2020
-85.265726,35.032538,10,11/18/2020
-85.16186,35.014055,10,11/18/2020
-85.16136,35.01386,10,11/18/2020
-85.300316,35.047547,11,11/18/2020
-85.24554,35.05036,11,11/18/2020
-85.246808,35.051706,11,11/18/2020
-85.260739,35.049682,11,11/18/2020
-85.163764,35.015068,11,11/18/2020
-85.24554,35.05036,11,11/18/2020
-85.24554,35.05036,11,11/18/2020
-85.235357,34.994961,11,11/18/2020
-85.161536,35.020896,12,11/18/2020
-85.159914,35.020983,12,11/18/2020
-85.16007,35.02129,12,11/18/2020
-85.16007,35.02129,12,11/18/2020
-85.113184,35.044092,12,11/18/2020
-85.075715,35.169585,12,11/18/2020
-85.238046,35.008957,12,11/18/2020
-85.224037,35.004646,12,11/18/2020
-85.279331,35.043072,12,11/18/2020
-85.362884,35.029166,13,11/18/2020
-85.362884,35.029166,13,11/18/2020
-85.362884,35.029166,13,11/18/2020
-85.362884,35.029166,13,11/18/2020
-85.362884,35.029166,13,11/18/2020
-85.289341,35.015296,13,11/18/2020
-85.281681,35.11924,13,11/18/2020
-85.281681,35.11924,13,11/18/2020
-85.281681,35.11924,13,11/18/2020
-85.281681,35.11924,13,11/18/2020
-85.293567,35.016627,13,11/18/2020
-85.262446,35.051023,14,11/18/2020
-85.138953,35.061317,14,11/18/2020
-85.289436,34.99126,14,11/18/2020
-85.24562,35.152975,14,11/18/2020
-85.244335,34.987673,14,11/18/2020
-85.385899,35.016395,14,11/18/2020
-85.368766,35.026324,14,11/18/2020
-85.374032,35.025133,14,11/18/2020
-85.374032,35.025133,14,11/18/2020
-85.374032,35.025133,14,11/18/2020
-85.374032,35.025133,14,11/18/2020
-85.374032,35.025133,14,11/18/2020
-85.368766,35.026324,14,11/18/2020
-85.368766,35.026324,14,11/18/2020
-85.213914,35.080483,14,11/18/2020
-85.317317,35.068692,15,11/18/2020
-85.31179,35.063827,15,11/18/2020
-85.14308,34.99377,15,11/18/2020
-85.061342,35.075786,15,11/18/2020
-85.282066,35.016721,15,11/18/2020
-85.249463,35.064166,15,11/18/2020
-85.153146,35.030081,16,11/18/2020
-85.272322,35.012394,16,11/18/2020
-85.272973,35.147195,16,11/18/2020
-85.198558,35.022331,16,11/18/2020
-85.294965,35.121052,16,11/18/2020
-85.191858,35.087628,16,11/18/2020
-85.145581,35.061339,17,11/18/2020
-85.300316,35.047547,17,11/18/2020
-85.194143,35.02506,17,11/18/2020
-85.163386,35.035762,17,11/18/2020
-85.306322,35.027326,17,11/18/2020
-85.306322,35.027326,17,11/18/2020
-85.306322,35.027326,17,11/18/2020
-85.179251,35.093661,17,11/18/2020
-85.179251,35.093661,17,11/18/2020
-85.179251,35.093661,17,11/18/2020
-85.22151,35.146246,17,11/18/2020
-85.22127,35.14564,17,11/18/2020
-85.156379,35.071531,17,11/18/2020
-85.266645,35.144175,18,11/18/2020
-85.287471,34.984936,18,11/18/2020
-85.23533,35.00769,18,11/18/2020
-85.315763,34.989745,18,11/18/2020
-84.992229,35.359004,19,11/18/2020
-85.218778,35.152204,20,11/18/2020
-85.218778,35.152204,20,11/18/2020
-85.218778,35.152204,20,11/18/2020
-85.261306,35.021032,21,11/18/2020
-85.254192,35.015818,21,11/18/2020
-85.254192,35.015818,21,11/18/2020
-85.252492,35.037437,21,11/18/2020
-85.295884,34.9912,23,11/18/2020
-85.157171,35.063051,2,11/19/2020
-85.157247,35.062841,2,11/19/2020
-85.154591,35.04365,7,11/19/2020
-85.200274,35.008246,7,11/19/2020
-85.000732,35.295736,7,11/19/2020
-85.206483,35.006562,7,11/19/2020
-85.174285,35.024637,7,11/19/2020
-85.188652,35.048251,8,11/19/2020
-85.141071,35.245152,8,11/19/2020
-85.072026,35.198428,8,11/19/2020
-85.325956,35.012802,9,11/19/2020
-85.199127,35.237715,9,11/19/2020
-85.124273,34.997162,9,11/19/2020
-85.116523,35.136092,10,11/19/2020
-85.269977,35.054424,10,11/19/2020
-85.297351,35.107083,10,11/19/2020
-85.218445,35.090113,10,11/19/2020
-85.182392,35.088056,10,11/19/2020
-85.29119,35.023291,11,11/19/2020
-85.202857,35.206703,11,11/19/2020
-85.202857,35.206703,11,11/19/2020
-85.396765,35.000574,12,11/19/2020
-85.396765,35.000574,12,11/19/2020
-85.293614,35.020202,13,11/19/2020
-85.206737,34.996081,13,11/19/2020
-85.159793,35.047233,14,11/19/2020
-85.166282,35.046274,14,11/19/2020
-85.159793,35.047233,14,11/19/2020
-85.159793,35.047233,14,11/19/2020
-85.251651,35.147298,15,11/19/2020
-85.076268,35.08345,15,11/19/2020
-85.275747,35.05854,15,11/19/2020
-85.216094,35.22551,15,11/19/2020
-85.216094,35.22551,15,11/19/2020
-85.216094,35.22551,15,11/19/2020
-85.051225,35.043145,15,11/19/2020
-85.184897,35.250298,15,11/19/2020
-85.389404,35.011777,16,11/19/2020
-85.242381,35.12644,16,11/19/2020
-85.23977,35.12338,16,11/19/2020
-85.198501,35.154042,16,11/19/2020
-85.202726,35.08471,16,11/19/2020
-85.260921,35.053263,16,11/19/2020
-85.271448,35.023739,16,11/19/2020
-85.314062,35.029709,16,11/19/2020
-85.216094,35.22551,16,11/19/2020
-85.241054,35.010064,16,11/19/2020
-85.274323,35.025876,17,11/19/2020
-85.237464,35.100234,17,11/19/2020
-85.240063,35.097113,17,11/19/2020
-85.237464,35.100234,17,11/19/2020
-85.237464,35.100234,17,11/19/2020
-85.07739,35.16877,17,11/19/2020
-85.216094,35.22551,17,11/19/2020
-85.216094,35.22551,17,11/19/2020
-85.343285,35.122185,17,11/19/2020
-85.329606,35.064616,17,11/19/2020
-85.136974,35.061529,17,11/19/2020
-85.222384,35.154663,18,11/19/2020
-85.317588,35.155703,18,11/19/2020
-85.258818,35.051393,18,11/19/2020
-85.193546,35.23153,18,11/19/2020
-85.247564,35.170787,18,11/19/2020
-85.24705,35.180857,18,11/19/2020
-85.248262,34.997856,18,11/19/2020
-85.247069,35.180021,18,11/19/2020
-85.24813,34.997561,18,11/19/2020
-85.24813,34.997561,18,11/19/2020
-84.978346,35.255637,18,11/19/2020
-85.070057,35.087633,18,11/19/2020
-85.219116,35.043089,19,11/19/2020
-85.219116,35.043089,19,11/19/2020
-85.219116,35.043089,19,11/19/2020
-85.229114,35.104437,20,11/19/2020
-85.241726,35.072453,21,11/19/2020
-85.008089,35.079773,22,11/19/2020
-85.399306,34.9933,0,11/20/2020
-85.29877,35.025029,2,11/20/2020
-85.298497,35.025159,2,11/20/2020
-85.298497,35.025159,2,11/20/2020
-85.258683,35.161561,2,11/20/2020
-85.248225,35.13688,5,11/20/2020
-85.248225,35.13688,5,11/20/2020
-85.245876,35.137652,5,11/20/2020
-85.245876,35.137652,5,11/20/2020
-85.245876,35.137652,5,11/20/2020
-85.229441,35.110752,5,11/20/2020
-85.183816,35.183098,5,11/20/2020
-85.166062,35.210365,5,11/20/2020
-85.236945,35.120068,6,11/20/2020
-85.248144,35.155751,6,11/20/2020
-85.2485,35.15836,6,11/20/2020
-85.125346,35.126028,6,11/20/2020
-85.295368,35.034534,7,11/20/2020
-85.071085,35.086764,7,11/20/2020
-85.183877,35.032077,7,11/20/2020
-85.097347,35.292035,7,11/20/2020
-85.254578,34.98539,8,11/20/2020
-85.160984,35.104417,8,11/20/2020
-85.180943,35.24911,8,11/20/2020
-85.318583,35.064771,8,11/20/2020
-85.318583,35.064771,8,11/20/2020
-85.316377,35.058188,8,11/20/2020
-85.018739,35.233425,8,11/20/2020
-85.290003,35.029635,9,11/20/2020
-85.232948,35.164694,9,11/20/2020
-85.286065,35.027966,9,11/20/2020
-85.216569,34.985904,10,11/20/2020
-85.184238,35.012866,11,11/20/2020
-85.24448,35.13986,11,11/20/2020
-85.126993,35.00238,11,11/20/2020
-85.27185,35.034853,11,11/20/2020
-85.228277,35.012954,12,11/20/2020
-85.336134,35.019833,12,11/20/2020
-85.336134,35.019833,12,11/20/2020
-85.336134,35.019833,12,11/20/2020
-85.24562,35.152975,12,11/20/2020
-85.249114,35.150048,12,11/20/2020
-85.35353,35.045384,12,11/20/2020
-85.314039,35.044272,13,11/20/2020
-85.163861,35.035266,13,11/20/2020
-85.154814,35.04156,13,11/20/2020
-85.279777,34.995985,14,11/20/2020
-85.28001,34.996209,14,11/20/2020
-85.28001,34.996209,14,11/20/2020
-85.321168,35.07178,14,11/20/2020
-85.29926,35.02604,14,11/20/2020
-85.192702,35.242686,14,11/20/2020
-85.047082,35.114879,14,11/20/2020
-85.051507,35.105349,14,11/20/2020
-85.271452,35.149705,14,11/20/2020
-85.399306,34.9933,14,11/20/2020
-85.40899,34.983166,14,11/20/2020
-85.114516,35.002494,15,11/20/2020
-85.150198,35.039946,15,11/20/2020
-85.294934,35.033161,15,11/20/2020
-85.318321,35.032017,15,11/20/2020
-85.063615,35.083222,15,11/20/2020
-85.26938,35.016904,15,11/20/2020
-85.27282,35.014566,15,11/20/2020
-85.259876,35.003455,15,11/20/2020
-85.40899,34.983166,15,11/20/2020
-85.40899,34.983166,15,11/20/2020
-85.055595,35.181452,15,11/20/2020
-85.240093,35.124937,15,11/20/2020
-85.072996,35.065371,16,11/20/2020
-85.15256,35.04096,16,11/20/2020
-85.175437,35.216091,16,11/20/2020
-85.193721,35.010071,16,11/20/2020
-85.407025,34.985369,16,11/20/2020
-85.078179,35.082723,17,11/20/2020
-85.06439,35.084156,17,11/20/2020
-85.222382,35.042901,17,11/20/2020
-85.18252,35.03225,17,11/20/2020
-85.18252,35.03225,17,11/20/2020
-85.18252,35.03225,17,11/20/2020
-85.15741,35.04319,17,11/20/2020
-85.270694,34.998159,17,11/20/2020
-85.24872,35.149216,17,11/20/2020
-85.237709,35.008661,17,11/20/2020
-85.24913,35.14965,17,11/20/2020
-85.24913,35.14965,17,11/20/2020
-85.04411,35.13118,17,11/20/2020
-85.26244,35.115281,17,11/20/2020
-85.153919,35.225311,17,11/20/2020
-85.3209,35.01914,18,11/20/2020
-85.151297,35.036775,18,11/20/2020
-85.136974,35.061529,18,11/20/2020
-85.151297,35.036775,18,11/20/2020
-85.151297,35.036775,18,11/20/2020
-85.189998,35.073628,18,11/20/2020
-85.151676,35.005196,18,11/20/2020
-85.249126,35.139619,18,11/20/2020
-85.305436,35.072948,18,11/20/2020
-85.228505,35.23775,18,11/20/2020
-85.24872,35.149216,18,11/20/2020
-85.202,35.083619,19,11/20/2020
-85.163396,35.050808,19,11/20/2020
-85.163826,35.050795,19,11/20/2020
-85.169282,35.07487,19,11/20/2020
-85.284591,34.993802,19,11/20/2020
-85.083473,35.16443,19,11/20/2020
-85.39315,35.008289,19,11/20/2020
-85.264437,35.044044,19,11/20/2020
-85.26437,35.04395,19,11/20/2020
-85.26437,35.04395,19,11/20/2020
-85.149381,35.003903,19,11/20/2020
-85.247822,35.006067,20,11/20/2020
-85.12421,35.11989,20,11/20/2020
-85.124404,35.118211,20,11/20/2020
-85.124404,35.118211,20,11/20/2020
-85.124404,35.118211,20,11/20/2020
-85.378353,35.023949,22,11/20/2020
-85.160845,35.056299,1,11/21/2020
-85.158812,35.059987,1,11/21/2020
-85.158812,35.059987,1,11/21/2020
-85.207332,34.988878,1,11/21/2020
-85.315764,35.055597,8,11/21/2020
-85.125933,35.12418,8,11/21/2020
-85.308305,35.048411,8,11/21/2020
-85.192341,35.052294,9,11/21/2020
-85.22005,35.00388,9,11/21/2020
-85.197714,35.072117,9,11/21/2020
-85.199985,35.076172,9,11/21/2020
-85.197714,35.072117,9,11/21/2020
-85.293857,35.120623,10,11/21/2020
-85.264725,35.040677,10,11/21/2020
-85.155556,35.035855,11,11/21/2020
-85.244924,35.13427,11,11/21/2020
-85.202,35.083619,11,11/21/2020
-85.152427,35.040872,11,11/21/2020
-85.314697,35.096975,11,11/21/2020
-85.130142,35.034011,12,11/21/2020
-85.160978,35.020185,12,11/21/2020
-85.246371,34.997896,12,11/21/2020
-85.383202,35.018934,13,11/21/2020
-85.296131,35.044649,13,11/21/2020
-84.991033,35.364349,13,11/21/2020
-84.991033,35.364349,13,11/21/2020
-84.991033,35.364349,13,11/21/2020
-84.997066,35.374501,13,11/21/2020
-85.154077,35.005226,14,11/21/2020
-85.105455,35.408258,14,11/21/2020
-85.199279,35.234297,15,11/21/2020
-85.314798,35.089495,15,11/21/2020
-85.201685,34.989575,16,11/21/2020
-85.156048,35.034106,16,11/21/2020
-85.323157,35.112271,16,11/21/2020
-85.208272,34.990667,16,11/21/2020
-85.331318,35.094368,17,11/21/2020
-85.205213,35.008709,17,11/21/2020
-85.133711,34.993908,17,11/21/2020
-85.205213,35.008709,17,11/21/2020
-85.205902,34.995903,18,11/21/2020
-85.313854,35.052037,18,11/21/2020
-85.313854,35.052037,18,11/21/2020
-85.313854,35.052037,18,11/21/2020
-85.277153,35.025041,18,11/21/2020
-85.241723,35.065849,18,11/21/2020
-85.163787,35.196739,18,11/21/2020
-85.238317,35.047438,18,11/21/2020
-85.21598,35.21461,19,11/21/2020
-85.278529,35.139793,19,11/21/2020
-85.278666,35.137838,19,11/21/2020
-85.246328,35.02957,20,11/21/2020
-85.246328,35.02957,20,11/21/2020
-85.246328,35.02957,20,11/21/2020
-85.16656,35.042316,20,11/21/2020
-85.16656,35.042316,20,11/21/2020
-85.16656,35.042316,20,11/21/2020
-85.184679,35.01246,21,11/21/2020
-85.250563,35.070762,21,11/21/2020
-85.398428,35.025288,21,11/21/2020
-85.213065,35.005544,22,11/21/2020
-85.221655,35.004334,22,11/21/2020
-85.21857,35.004124,22,11/21/2020
-85.213065,35.005544,22,11/21/2020
-85.206737,34.996081,22,11/21/2020
-85.206737,34.996081,22,11/21/2020
-85.19452,35.085283,23,11/21/2020
-85.309633,35.052314,23,11/21/2020
-85.248171,35.025369,0,11/22/2020
-85.314268,35.003126,0,11/22/2020
-85.302098,35.029156,8,11/22/2020
-85.307017,34.993854,9,11/22/2020
-85.17408,35.17208,10,11/22/2020
