Accident,Latitude,Longitude,Street,AltStreet,Intersection,DateTime,Date,Hour,Unix,WeekDay,WeekEnd,DayFrame,AccidentType,CollisionType,HaR,FatalInjury,MedicalTransport,InvolvedPlacardedTruck,PostedSpeed,TotalVehiclesInvolved,PedestrianInvolved,BicycleInvolved,DriverOneSafetyEquipment,DriverOneZip,DriverTwoSafetyEquipment,DriverTwoZip,Drug,Alcohol,LightCondition,Weather,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,HourBefore,humidity,windSpeed,windBearing,uvIndex,precipIntensity,apparentTemperature,windGust,cloudCover,temperature,dewPoint,visibility,precipType,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,RainBefore
,35.048719,-85.290431,E 3rd St,,975 E 3rd,3/28/2019 0:00,2019-03-28,0,1553745600,,,,Property Damage Under,Angle,Yes,No,No,No,30,2,No,No,Unknown,Unknown,,37379,,,Unknown,Clear,193,18,19,0,7,7,1553742000,0.45,3.45,173,0,0,54.22,6.98,0.17,54.22,33.33,6.872,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.048719,-85.290431,975 E 3rd St,,W 12th Street,3/30/2019 13:00,2019-03-30,13,1553965200,,,,Property Damage,Angle,Yes,No,No,No,15,2,No,No,Unknown,Unknown,,37311,,,Daylight,Clear,193,18,19,0,7,7,1553961600,0.46,13.35,213,5,0,71.74,25.23,0.67,71.74,50.03,7.339,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.029221,-85.370085,3327 Mountain View Dr,,Parker Lane,1/1/2018 1:00,2018-01-01,1,1514786400,,,,Property Damage Under,Unknown,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37419,,,Dark - Lighted,Clear,3,10,26,1,0,5,1514782800,0.54,4.55,359,0,0,10.97,9.47,0,17.82,3.92,3.453,,clear-night,clear,0,0,0,0,1,0
,35.027029,-85.366708,17600 24 Wb Interstate,I-24,Browns Ferry,1/18/2018 2:00,2018-01-18,2,1516258800,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,65,1,No,No,,37206,,,,,Dark - Not Lighted,Clear,3,10,26,1,0,5,1516255200,0.78,0.42,304,0,0,13.69,1.28,0,13.69,8.06,7.579,,clear-night,clear,0,0,0,0,1,0
,35.027029,-85.366708,17500 Interstate 24 Westbound,US-24,Browsferry Rd,3/23/2018 10:00,2018-03-23,10,1521813600,,,,Property Damage,"Sideswipe, Same Direction",Yes,No,No,No,55,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,47501,No,No,Daylight,Clear,3,10,26,1,0,5,1521810000,0.54,0.73,19,2,0,43.66,2.3,0.68,43.66,28.3,2.682,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.027029,-85.366708,17500 Interstate 24 Wb RD,I-24,CUMMINGS HWY,4/20/2018 10:00,2018-04-20,10,1524232800,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,55,1,No,No,Shoulder and Lap Belt Used,30707,,,No,No,Daylight,Clear,3,10,26,1,0,5,1524229200,0.5,3.05,52,3,0,50.72,8.24,0,50.72,32.7,2.682,,clear-day,clear,0,0,0,0,1,0
,35.030883,-85.363767,321 Browns Ferry Rd,,Mountain View Dr.,6/25/2018 19:00,2018-06-25,19,1529967600,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,,1,No,No,,37419,Unknown,Unknown,,,Daylight,Clear,3,10,26,1,0,5,1529964000,0.9,4,166,1,0.024,74.38,8.51,0.75,73.14,69.95,1.24,rain,rain,light rain,1,0,0,0,0,1
,35.028821,-85.363957,3300 - 3399 Browndell Dr,,None intersection,7/11/2018 22:00,2018-07-11,22,1531360800,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,25,1,No,No,,37419,Unknown,37407,,Yes,Dark - Not Lighted,Clear,3,10,26,1,0,5,1531357200,0.69,3.14,2,0,0,86.92,5.98,0.19,82.36,71.21,2.189,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.02733,-85.364351,17520 Interstate 24 Eb Rd,I-24,Browns Ferry Rd,10/21/2018 18:00,2018-10-21,18,1540159200,,,,Property Damage,Front to Rear,No,No,No,No,65,2,No,No,None Used MV Occupant,31093,,37076,No,No,Dusk,Clear,3,10,26,1,0,5,1540155600,0.36,6.74,20,0,0,56.89,10.59,0,56.89,30.33,2.682,,clear-day,clear,0,0,0,0,1,0
,35.02733,-85.364351,17520 Interstate 24 Eastbound,,Browns Ferry Rd,11/16/2018 19:00,2018-11-16,19,1542412800,,,,Property Damage,Front to Rear,No,No,No,No,65,2,No,No,Shoulder and Lap Belt Used,30039,Shoulder and Lap Belt Used,30741,No,No,Dark - Not Lighted,Clear,3,10,26,1,0,5,1542409200,0.73,2.74,282,0,0,46.02,6.77,0.44,46.02,37.84,2.682,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.027029,-85.366708,17500 Interstate 24 Westbound,,Browns Ferry Rd,5/24/2019 16:00,2019-05-24,16,1558728000,,,,Property Damage,Front to Rear,No,No,No,No,70,2,No,No,Shoulder and Lap Belt Used,32092,Shoulder and Lap Belt Used,37421,No,No,Daylight,Clear,3,10,26,1,0,5,1558724400,0.42,3.83,246,5,0,94.59,7.8,0.75,92.04,65.52,2.365,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.027029,-85.366708,17500 Interstate 24 Westbound,,Browns Ferry Rd,5/24/2019 16:00,2019-05-24,16,1558728000,,,,Property Damage,Front to Rear,No,No,No,No,70,2,No,No,Shoulder and Lap Belt Used,32092,Shoulder and Lap Belt Used,37421,No,No,Daylight,Clear,3,10,26,1,0,5,1558724400,0.42,3.83,246,5,0,94.59,7.8,0.75,92.04,65.52,2.365,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.027029,-85.366708,17500 Interstate 24 Westbound,,Browns Ferry Rd,5/24/2019 16:00,2019-05-24,16,1558728000,,,,Property Damage,Front to Rear,No,No,No,No,70,2,No,No,Shoulder and Lap Belt Used,32092,Shoulder and Lap Belt Used,37421,No,No,Daylight,Clear,3,10,26,1,0,5,1558724400,0.42,3.83,246,5,0,94.59,7.8,0.75,92.04,65.52,2.365,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.027029,-85.366708,17500 Interstate 24 Westbound,,Browns Ferry Rd,5/24/2019 16:00,2019-05-24,16,1558728000,,,,Property Damage,Front to Rear,No,No,No,No,70,2,No,No,Shoulder and Lap Belt Used,32092,Shoulder and Lap Belt Used,37421,No,No,Daylight,Clear,3,10,26,1,0,5,1558724400,0.42,3.83,246,5,0,94.59,7.8,0.75,92.04,65.52,2.365,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.023854,-85.273966,S Lyerly St,SR-1500,E MAIN STREET,1/1/2018 2:00,2018-01-01,2,1514790000,,,,Property Damage,Front to Rear,Yes,No,No,No,40,2,No,No,Shoulder and Lap Belt Used,37406,Unknown,Unknown,No,No,Dark - Lighted,Clear,104,21,22,1,7,24,1514786400,0.56,5.03,0,0,0,9.27,10.25,0,16.87,3.93,5.708,,clear-night,clear,0,0,0,0,1,0
,35.02341,-85.279135,1700 Mulberry St,,E 17th St,1/25/2018 0:00,2018-01-25,0,1516856400,,,,Property Damage,Unknown,Yes,No,No,No,25,2,No,No,Unknown,Unknown,,37404,,,Unknown,Clear,104,21,22,1,7,24,1516852800,0.66,0.11,290,0,0,35.25,1.27,0,35.25,24.91,7.736,,clear-night,clear,0,0,0,0,1,0
,35.023298,-85.273621,2314 E Main St,,S. Lyerly,7/23/2018 0:00,2018-07-23,0,1532318400,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,35,1,No,No,,37405,Unknown,37406,No,No,Dark - Lighted,Clear,104,21,22,1,7,24,1532314800,0.84,2.51,318,0,0,72.08,6.47,0.75,71.3,66.23,5.884,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.02584,-85.276743,1400 S Willow Street,SR-1400,E 14th St,8/17/2018 22:00,2018-08-17,22,1534557600,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37412,Shoulder and Lap Belt Used,37411,No,Yes,Dark - Lighted,Rain,104,21,22,1,7,24,1534554000,0.94,3.2,222,0,0.332,74.02,8.19,1,72.64,70.8,0.56,rain,rain,rain,1,0,0,0,0,1
,35.02518,-85.274151,E 14th St,US-2214,S. Lyerly,8/25/2018 14:00,2018-08-25,14,1535220000,,,,Property Damage,Rear to Side,Yes,No,No,No,30,2,No,No,,37404,Unknown,Unknown,,,Daylight,Cloudy,104,21,22,1,7,24,1535216400,0.55,4.4,169,9,0,83.87,10.12,0.19,82.21,64.61,3.318,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.024777,-85.276914,2106 E Main St,,S Kelley St,11/29/2018 10:00,2018-11-29,10,1543503600,,,,Possible Injury,Head On,Yes,No,No,No,30,4,No,No,Shoulder and Lap Belt Used,30721,Shoulder and Lap Belt Used,37419,No,No,Daylight,Rain,104,21,22,1,7,24,1543500000,0.86,2.63,43,1,0.007,31.15,7.35,1,31.15,27.32,2.551,sleet,cloudy,overcast,0,1,0,0,0,0
,35.027846,-85.274154,2114 Bennett Ave,,S Kelly St,12/8/2018 0:00,2018-12-08,0,1544245200,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,,1,No,No,,37406,Unknown,Unknown,,,Unknown,Unknown,104,21,22,1,7,24,1544241600,0.69,1.2,12,0,0,43.32,5.64,1,43.32,33.77,4.556,,cloudy,overcast,0,1,0,0,0,0
,35.026388,-85.275686,2106 E 13th St,,S Willow St,1/27/2019 8:00,2019-01-27,8,1548594000,,,,Property Damage Under,Unknown,Yes,No,No,No,25,2,No,No,,37404,Unknown,Unknown,,,Daylight,Clear,104,21,22,1,7,24,1548590400,0.91,1.33,227,0,0,30.13,3.21,0,30.13,27.73,5.982,,clear-day,clear,0,0,0,0,1,0
,35.025041,-85.277153,S Willow St,,E Main St,3/22/2019 20:00,2019-03-22,20,1553299200,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,,37404,Shoulder and Lap Belt Used,37404,No,No,Daylight,Clear,104,21,22,1,7,24,1553295600,0.25,6.81,288,0,0,62.57,14.6,0,62.57,26.56,5.957,,clear-night,clear,0,0,0,0,1,0
,35.026314,-85.277454,E 14th St,,S Willow St,5/26/2019 0:00,2019-05-26,0,1558843200,,,,Property Damage,"Sideswipe, Opposite Direction",Yes,No,No,No,25,2,No,No,Unknown,Unknown,,30741,,,Daylight,Clear,104,21,22,1,7,24,1558839600,0.74,1.27,304,0,0,77.54,3.35,0.44,76.69,67.84,3.068,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.025918,-85.27447,2206 E 13th St,,S Kelly St,6/8/2019 0:00,2019-06-08,0,1559966400,,,,Property Damage Under,Unknown,Yes,No,No,No,25,2,No,No,Unknown,Unknown,,37404,,,Unknown,Rain,104,21,22,1,7,24,1559962800,0.9,1.7,136,0,0,71.92,4.55,0.75,70.91,67.78,3.578,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.036062,-85.27848,Duncan Ave,US-1612,Hickory,1/1/2018 3:00,2018-01-01,3,1514793600,,,,Property Damage,"Sideswipe, Opposite Direction",Yes,No,No,No,30,2,No,No,,37404,Unknown,Unknown,,,Dark - Lighted,Clear,131,20,21,0,7,22,1514790000,0.58,5.56,1,0,0,7.74,10.94,0,16.09,3.95,5.561,,clear-night,clear,0,0,0,0,1,0
,35.032786,-85.281777,1513 Vance Ave,,S Highland Park Ave,2/18/2018 0:00,2018-02-18,0,1518930000,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,30,1,No,No,,37404,Unknown,Unknown,,,Unknown,Unknown,131,20,21,0,7,22,1518926400,0.89,1.86,339,0,0,49.34,4.14,1,49.34,46.1,6.191,,cloudy,overcast,0,1,0,0,0,0
,35.036888,-85.278266,8119 E Brainerd Rd,,Graysville Rd,3/6/2018 8:00,2018-03-06,8,1520341200,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37411,Shoulder and Lap Belt Used,30752,No,No,Daylight,Rain,131,20,21,0,7,22,1520337600,0.91,0.39,3,0,0.006,49.13,1.82,1,49.13,46.67,2.11,rain,rain,possible drizzle,1,0,0,0,0,1
,35.03253,-85.276539,S Orchard Knob Ave,,Kirby Ave,4/11/2018 23:00,2018-04-11,23,1523502000,,,,Property Damage Under,"Sideswipe, Same Direction",No,No,No,No,15,2,No,No,,37379,Shoulder and Lap Belt Used,29651,No,No,Dark - Not Lighted,Clear,131,20,21,0,7,22,1523498400,0.49,0.42,232,0,0,57.46,1.62,0.8,57.46,38.24,5.695,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.034302,-85.276337,Chamberlain Ave,,S Orchard Knob Ave,5/20/2018 0:00,2018-05-20,0,1526788800,,,,Property Damage,Unknown,Yes,No,No,No,20,2,No,No,,37404,Unknown,Unknown,,,Unknown,Unknown,131,20,21,0,7,22,1526785200,0.81,1.56,273,0,0,74.12,4.5,0.39,73.29,67.13,5.846,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.033431,-85.276054,1900 Bailey Ave,,S Orchard knob Ave,7/25/2018 18:00,2018-07-25,18,1532556000,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Shoulder and Lap Belt Used,37411,No,No,Daylight,Clear,131,20,21,0,7,22,1532552400,0.43,6.38,347,2,0,88.59,11.03,0.44,87.83,62.75,7.066,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.032767,-85.282807,S Highland Park Ave,US-1000,Anderson Ave,8/27/2018 14:00,2018-08-27,14,1535392800,,,,Property Damage,Head On,No,No,No,No,30,2,No,No,,37404,Shoulder and Lap Belt Used,37404,No,No,Daylight,Clear,131,20,21,0,7,22,1535389200,0.5,3.74,139,7,0,93.29,8.4,0.47,89.32,68.17,5.603,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.033731,-85.281811,Kirby Ave,,S Highland Park Rd,9/4/2018 15:00,2018-09-04,15,1536087600,,,,Property Damage,Head On,Yes,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,30075,Unknown,Unknown,No,No,Daylight,Clear,131,20,21,0,7,22,1536084000,0.55,4.65,126,5,0,91.63,8.44,0.72,87.23,69.21,2.451,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.031748,-85.280105,Vance Ave,,S Hickory St,10/14/2018 3:00,2018-10-14,3,1539500400,,,,Property Damage,"Sideswipe, Same Direction",Yes,No,No,No,30,2,No,No,,37404,,37404,,,Dark - Lighted,Rain,131,20,21,0,7,22,1539496800,0.8,2.64,38,0,0,55.98,5.38,1,55.98,49.93,6.106,,cloudy,overcast,0,1,0,0,0,0
,35.033604,-85.277271,Bailey Ave,,S. Orchardknob,10/22/2018 7:00,2018-10-22,7,1540206000,,,,Possible Injury,"Sideswipe, Opposite Direction",No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Shoulder and Lap Belt Used,37343,No,No,Daylight,Clear,131,20,21,0,7,22,1540202400,0.87,1.31,84,0,0,37.66,3.53,0.17,37.66,34.17,6.333,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.037094,-85.278663,1600 Mccallie Ave,,McCallie,11/6/2018 14:00,2018-11-06,14,1541530800,,,,Property Damage Under,Angle,Yes,No,No,No,15,2,No,No,,,Unknown,Unknown,No,No,Daylight,Clear,131,20,21,0,7,22,1541527200,0.46,3.88,270,3,0,69.99,10.14,0.17,69.99,48.29,7.406,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.033431,-85.276054,1900 Bailey Ave,,S Orchard Knob Ave,11/10/2018 23:00,2018-11-10,23,1541908800,,,,Possible Injury,Angle,No,No,Yes,No,30,2,No,No,Shoulder and Lap Belt Used,37411,Shoulder and Lap Belt Used,37410,No,No,Dark - Lighted,Clear,131,20,21,0,7,22,1541905200,0.61,4.65,31,0,0,30.7,9.26,0,34.82,22.73,3.091,,clear-night,clear,0,0,0,0,1,0
,35.034361,-85.277745,511 S Hawthorne St,,Bailey Ave,11/14/2018 16:00,2018-11-14,16,1542229200,,,,Property Damage Under,Angle,No,No,No,No,15,2,No,No,Shoulder and Lap Belt Used,37404,Shoulder and Lap Belt Used,37416,No,No,Daylight,Rain,131,20,21,0,7,22,1542225600,0.92,6.26,36,1,0.007,36.77,12.96,1,40.99,38.92,1.498,rain,rain,possible drizzle,1,0,0,0,0,1
,35.033604,-85.277271,1802 Bailey Ave,,S Hawthorne St,11/15/2018 8:00,2018-11-15,8,1542286800,,,,Property Damage,Unknown,Yes,No,No,No,,2,No,No,Unknown,37411,,37379,,,Daylight,Clear,131,20,21,0,7,22,1542283200,0.92,5.28,202,0,0,37,10.06,1,40.63,38.57,2.77,,cloudy,overcast,0,1,0,0,0,0
,35.034127,-85.278294,Bailey Ave,,S Hawthorne St,12/14/2018 15:00,2018-12-14,15,1544817600,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,15,1,No,No,,37408,Shoulder and Lap Belt Used,37404,No,No,Daylight,Rain,131,20,21,0,7,22,1544814000,0.95,5.49,19,1,0.053,47.3,7.25,1,49.47,48.07,1.442,rain,rain,light rain,1,0,0,0,0,1
,35.074667,-85.196194,Bonny Oaks Dr,,Redlands Dr,1/1/2018 13:00,2018-01-01,13,1514829600,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,40,1,No,No,Shoulder and Lap Belt Used,37416,,,No,No,Daylight,Unknown,546,27,11,0,5,8,1514826000,0.51,5.65,3,2,0,15.18,13.52,0.4,22.44,7.12,6.026,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0721554,-85.19774,3911 Volunteer Dr,,Highway 153,8/29/2018 0:00,2018-08-29,0,1535515200,,,,Property Damage,Not Collision with Motor Vehicle in Transport,Yes,No,No,No,,1,No,No,,,Unknown,Unknown,,,Daylight,Cloudy,546,27,11,0,5,8,1535511600,0.79,1.09,186,0,0,79,4.07,0,77.82,70.66,6.08,,clear-night,clear,0,0,0,0,1,0
,35.07498,-85.199093,400 Highway 153 Southbound,US-153,Bonny Oaks Dr,9/13/2018 14:00,2018-09-13,14,1536861600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37412,Shoulder and Lap Belt Used,30741,No,No,Daylight,Clear,546,27,11,0,5,8,1536858000,0.55,4.27,15,6,0,94.78,9.16,0.44,88.82,70.83,6.08,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.07498,-85.199093,400 153 HWY SB,,Bonny Oaks Dr,11/26/2018 0:00,2018-11-26,0,1543208400,,,,Property Damage,Unknown,Yes,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37397,Unknown,Unknown,No,No,Unknown,Unknown,546,27,11,0,5,8,1543204800,0.89,8.69,170,0,0.001,46.48,18.67,1,49.98,46.81,3.757,rain,cloudy,overcast,0,1,0,0,0,0
,35.075634,-85.194448,Bonny Oaks Dr,,Redlands Dr,2/12/2019 1:00,2019-02-12,1,1549951200,,,,Property Damage,Rear to Rear,No,No,No,No,15,2,No,No,Unknown,30705,,37362,,,Dark - Lighted,Rain,546,27,11,0,5,8,1549947600,0.96,3.77,133,0,0.004,48.84,4.78,1,49.83,48.82,2.129,rain,rain,possible drizzle,1,0,0,0,0,1
,35.07498,-85.199093,400 Hwy 153,US-153,58,6/5/2019 0:00,2019-06-05,0,1559707200,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37343,Shoulder and Lap Belt Used,37341,No,No,Unknown,Unknown,546,27,11,0,5,8,1559703600,0.78,2.13,204,0,0,71.8,7.02,0.44,71.32,64,3.914,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.072653,-85.196686,3769 Powers Ct,,Bonny Oaks Dr,6/13/2019 17:00,2019-06-13,17,1560459600,,,,Property Damage Under,Front to Rear,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37379,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,546,27,11,0,5,8,1560456000,0.35,8.58,297,4,0,78.18,17.42,0.44,78.18,48.16,8.254,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.030316,-85.314205,17879 Interstate 24 Eastbound,I-24,178 Interstate 24 East,1/1/2018 13:00,2018-01-01,13,1514829600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,30527,Shoulder and Lap Belt Used,14063,No,No,Daylight,Clear,73,16,23,1,7,25,1514826000,0.5,5.53,0,3,0,15.48,13.04,0.34,22.59,6.93,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.030316,-85.314205,17879 Interstate 24 Eastbound,I-24,178 Interstate 24 East,1/1/2018 13:00,2018-01-01,13,1514829600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,30527,Shoulder and Lap Belt Used,14063,No,No,Daylight,Clear,73,16,23,1,7,25,1514826000,0.5,5.53,0,3,0,15.48,13.04,0.34,22.59,6.93,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.030316,-85.314205,17879 Interstate 24 Eastbound,I-24,178 Interstate 24 East,1/1/2018 13:00,2018-01-01,13,1514829600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,30527,Shoulder and Lap Belt Used,14063,No,No,Daylight,Clear,73,16,23,1,7,25,1514826000,0.5,5.53,0,3,0,15.48,13.04,0.34,22.59,6.93,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.030316,-85.314205,17879 Interstate 24 Eastbound,I-24,178 Interstate 24 East,1/1/2018 13:00,2018-01-01,13,1514829600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,30527,Shoulder and Lap Belt Used,14063,No,No,Daylight,Clear,73,16,23,1,7,25,1514826000,0.5,5.53,0,3,0,15.48,13.04,0.34,22.59,6.93,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0305586,-85.314674,Interstate 24 Eb rd,I-24,Hwy 27 Sb,1/4/2018 16:00,2018-01-04,16,1515099600,,,,Property Damage,Front to Rear,No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37407,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,73,16,23,1,7,25,1515096000,0.46,4.46,335,1,0,19.73,10.21,0.15,25.25,7.58,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0305586,-85.314674,Interstate 24 Eb rd,I-24,Hwy 27 Sb,1/4/2018 16:00,2018-01-04,16,1515099600,,,,Property Damage,Front to Rear,No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37407,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,73,16,23,1,7,25,1515096000,0.46,4.46,335,1,0,19.73,10.21,0.15,25.25,7.58,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0305586,-85.314674,Interstate 24 Eb rd,I-24,Hwy 27 Sb,1/4/2018 16:00,2018-01-04,16,1515099600,,,,Property Damage,Front to Rear,No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37407,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,73,16,23,1,7,25,1515096000,0.46,4.46,335,1,0,19.73,10.21,0.15,25.25,7.58,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0305586,-85.314674,Interstate 24 Eb rd,I-24,Hwy 27 Sb,1/4/2018 16:00,2018-01-04,16,1515099600,,,,Property Damage,Front to Rear,No,No,No,No,55,2,No,No,Shoulder and Lap Belt Used,37407,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,73,16,23,1,7,25,1515096000,0.46,4.46,335,1,0,19.73,10.21,0.15,25.25,7.58,2.697,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.033998,-85.313033,1900 Broad St,,W 20th St,1/5/2018 8:00,2018-01-05,8,1515157200,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,35,2,No,No,Unknown,36695,Unknown,Unknown,No,No,Daylight,Clear,73,16,23,1,7,25,1515153600,0.61,1.04,345,0,0,15.18,1.96,0.68,15.18,3.97,3.695,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.033998,-85.313033,1900 Broad St,,W 20th St,1/5/2018 8:00,2018-01-05,8,1515157200,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,35,2,No,No,Unknown,36695,Unknown,Unknown,No,No,Daylight,Clear,73,16,23,1,7,25,1515153600,0.61,1.04,345,0,0,15.18,1.96,0.68,15.18,3.97,3.695,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.033998,-85.313033,1900 Broad St,,W 20th St,1/5/2018 8:00,2018-01-05,8,1515157200,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,35,2,No,No,Unknown,36695,Unknown,Unknown,No,No,Daylight,Clear,73,16,23,1,7,25,1515153600,0.61,1.04,345,0,0,15.18,1.96,0.68,15.18,3.97,3.695,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.033998,-85.313033,1900 Broad St,,W 20th St,1/5/2018 8:00,2018-01-05,8,1515157200,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,35,2,No,No,Unknown,36695,Unknown,Unknown,No,No,Daylight,Clear,73,16,23,1,7,25,1515153600,0.61,1.04,345,0,0,15.18,1.96,0.68,15.18,3.97,3.695,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.0303641,-85.314113,3700 Broad St,,W 37th St,3/5/2018 21:00,2018-03-05,21,1520301600,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37419,Shoulder and Lap Belt Used,37174,No,No,Dark - Lighted,Clear,73,16,23,1,7,25,1520298000,0.76,0.36,172,0,0,50.81,1.52,1,50.81,43.6,2.697,,cloudy,overcast,0,1,0,0,0,0
,35.0303641,-85.314113,3700 Broad St,,W 37th St,3/5/2018 21:00,2018-03-05,21,1520301600,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37419,Shoulder and Lap Belt Used,37174,No,No,Dark - Lighted,Clear,73,16,23,1,7,25,1520298000,0.76,0.36,172,0,0,50.81,1.52,1,50.81,43.6,2.697,,cloudy,overcast,0,1,0,0,0,0
,35.0303641,-85.314113,3700 Broad St,,W 37th St,3/5/2018 21:00,2018-03-05,21,1520301600,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37419,Shoulder and Lap Belt Used,37174,No,No,Dark - Lighted,Clear,73,16,23,1,7,25,1520298000,0.76,0.36,172,0,0,50.81,1.52,1,50.81,43.6,2.697,,cloudy,overcast,0,1,0,0,0,0
,35.0303641,-85.314113,3700 Broad St,,W 37th St,3/5/2018 21:00,2018-03-05,21,1520301600,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37419,Shoulder and Lap Belt Used,37174,No,No,Dark - Lighted,Clear,73,16,23,1,7,25,1520298000,0.76,0.36,172,0,0,50.81,1.52,1,50.81,43.6,2.697,,cloudy,overcast,0,1,0,0,0,0
