,Unnamed: 0,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
1060,5796,33I0075001,-85.177674,35.019094,32,2/25/19,23:00,23,44.08,55.27,34.43,29.96,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,0.20944694,3.6039999999999996,0.0
3379,862,330E636001,-85.158111,35.043326,36,2/25/19,3:00,3,39.17,55.23,34.31,22.92,0.52,2,0,6.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,30,15,,0.020339008,0.28300000000000003,0.0
2348,3660,33I0024002,-85.259012,35.019636,26,2/25/19,14:00,14,53.17,54.79,34.05,17.1,0.24,2,0,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.050373018,11.532,0.0
2403,3725,3303578001,-85.220198,35.042164,61,2/25/19,15:00,15,54.9,55.47,34.0,24.18,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.26141852,3.6210000000000004,0.0
2321,3670,33I0024002,-85.307401,35.027762,26,2/25/19,14:00,14,54.28,55.72,35.92,16.03,0.22,2,0,2.17,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.057719097,8.283999999999999,0.0
3411,2854,33I0075001,-85.196993,35.009159000000004,33,2/25/19,11:00,11,45.73,55.28,34.22,16.34,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.22159092,2.228,0.0
2193,2973,3303580001,-85.162464,35.044885,71,2/25/19,12:00,12,48.63,55.3,34.29,14.42,0.25,2,0,3.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.08507384,1.7790000000000001,0.0
181,1202,33I0124001,-85.318867,35.035208000000004,27,2/25/19,4:00,4,38.28,55.73,35.94,23.08,0.54,2,0,2.24,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.008460411,0.445,0.0
2678,2741,330B068001,-85.228277,35.012954,65,2/25/19,11:00,11,45.89,55.44,34.19,16.23,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.23342729,0.001,0.0
5719,4586,3304986001,-85.15674399999999,35.037712,31,2/25/19,18:00,18,52.11,55.2,34.35,30.83,0.44,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.25329593,1.8630000000000002,0.0
2535,3420,33SR029001,-85.153375,35.28178,26,2/25/19,13:00,13,52.78,55.63,33.0,15.26,0.22,2,0,7.89,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.650257,19.512,1.0
3589,1531,33I0075001,-85.21160400000001,35.001154,52,2/25/19,6:00,6,36.87,55.41,34.32,24.61,0.61,2,0,2.64,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.007165082,1.206,0.0
647,3569,33SR320001,-85.168677,35.017790000000005,35,2/25/19,14:00,14,53.36,55.17,34.46,17.79,0.24,2,0,4.12,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.09724913,2.271,0.0
5783,5706,3303556001,-85.222382,35.042901,48,2/25/19,23:00,23,43.98,55.46,33.99,29.86,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.23752543,3.323,0.0
4030,3382,330B854001,-85.207332,34.988878,28,2/25/19,13:00,13,51.17,55.56,34.62,15.59,0.24,2,0,2.32,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.048945066,0.051,0.0
3852,1738,33I0024002,-85.297411,35.02156,96,2/25/19,7:00,7,35.67,55.72,34.39,20.13,0.53,2,0,2.61,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.01794361,8.996,0.0
2210,5839,3303549001,-85.306529,35.053585,28,2/25/19,23:00,23,44.52,55.67,34.24,29.66,0.56,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.24795625,0.66,0.0
4251,2058,330B207001,-85.238312,35.018858,43,2/25/19,8:00,8,34.13,55.29,34.13,21.44,0.59,2,0,2.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.028942084,0.147,0.0
5276,2184,3301122001,-85.150941,35.040129,27,2/25/19,8:00,8,34.35,55.11,34.35,21.65,0.59,2,0,3.24,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.021049136,0.325,0.0
1,4940,33I0075001,-85.174239,35.02432,67,2/25/19,20:00,20,46.89,55.34,34.4,30.86,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.33857504,4.019,0.0
3361,4870,33SR002001,-85.220213,35.009919000000004,27,2/25/19,19:00,19,49.17,55.43,34.24,31.28,0.5,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.37334174,14.31,0.0
4946,3498,33I0024002,-85.39315,35.008289000000005,50,2/25/19,14:00,14,54.36,55.78,34.66,15.26,0.21,2,0,5.89,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.6730958,2.0069999999999997,1.0
4210,3432,33I0075001,-85.200274,35.008246,171,2/25/19,14:00,14,53.54,55.32,34.31,17.64,0.24,2,0,3.86,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.05213034,2.029,0.0
1119,2335,3303580001,-85.156949,35.042868,36,2/25/19,9:00,9,39.66,55.21,34.32,19.93,0.45,2,0,3.42,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.022345215,2.117,0.0
3790,2096,33SR008001,-85.30963299999999,35.052314,35,2/25/19,8:00,8,34.24,55.64,34.24,19.81,0.55,2,0,4.13,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,23,15,,0.10501177,9.415,0.0
2692,1764,330B598001,-85.189874,35.030545000000004,61,2/25/19,7:00,7,35.55,55.22,34.09,20.95,0.55,2,0,3.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,12,4,19,28,15,,0.009719808,0.11800000000000001,0.0
450,4642,3305403001,-85.290524,35.041458,26,2/25/19,18:00,18,52.62,55.61,34.25,30.6,0.43,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,0.33883256,1.618,0.0
5386,1234,3305767001,-85.260666,35.041707,120,2/25/19,5:00,5,38.37,55.07,34.41,24.07,0.56,2,0,3.24,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.007470596,0.308,0.0
4404,2419,33SR320001,-85.153227,35.008538,27,2/25/19,9:00,9,39.69,55.25,34.54,20.39,0.46,2,0,3.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.03485563,3.383,0.0
2927,3699,33I0075001,-85.207205,35.005828,93,2/25/19,15:00,15,54.7,55.39,34.3,24.4,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,0.46759003,1.5959999999999999,0.0
1863,1704,33I0124001,-85.318217,35.039377,26,2/25/19,6:00,6,37.6,55.72,35.91,23.17,0.56,2,0,2.29,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.010868909,0.763,0.0
3275,1577,330C656001,-85.291474,35.119695,41,2/25/19,6:00,6,37.23,55.34,33.4,22.65,0.55,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.049233317,0.052000000000000005,0.0
2617,5863,3301122001,-85.151563,35.040925,26,2/25/19,23:00,23,44.05,55.41,34.35,29.68,0.57,2,0,10.0,0.29,rain,0.0003,0.0015,1551128400,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.27198476,0.271,0.0
3273,4989,33I0075001,-85.206471,34.993709,45,2/25/19,20:00,20,47.2,55.57,34.6,31.02,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.38833153,0.62,0.0
3245,3782,330C656001,-85.291474,35.119695,41,2/25/19,15:00,15,55.04,55.35,33.4,23.29,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.38849565,0.052000000000000005,0.0
4281,231,33SR320001,-85.149292,35.005439,26,2/25/19,0:00,0,54.07,60.52,45.75,50.37,0.87,2,0,7.59,0.35,rain,0.0116,0.1139,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.3572911,3.804,0.0
178,5405,33I0075001,-85.078179,35.082723,112,2/25/19,22:00,22,43.43,54.66,34.34,29.65,0.58,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.016037151,10.954,0.0
2823,203,33I0024002,-85.228426,35.005311999999996,28,2/25/19,0:00,0,53.29,60.81,45.68,49.96,0.88,2,0,6.28,0.35,rain,0.0141,0.1447,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.27427933,13.559000000000001,0.0
584,898,330E643001,-85.184651,35.030289,32,2/25/19,3:00,3,39.01,55.03,34.12,22.95,0.52,2,0,6.18,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,0.016563917,0.037000000000000005,0.0
849,4553,33I0024002,-85.314205,35.030316,34,2/25/19,18:00,18,52.87,55.72,35.97,30.58,0.42,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.395064,7.8629999999999995,0.0
4570,897,33I0124001,-85.314203,35.044153,32,2/25/19,3:00,3,40.18,55.65,35.95,22.28,0.48,2,0,2.44,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.00840267,1.197,0.0
20,2476,33I0075001,-85.20989399999999,34.998664,83,2/25/19,10:00,10,42.55,55.4,34.34,18.74,0.38,2,0,3.79,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.017447716,1.014,0.0
5768,1978,3305747001,-85.132664,35.080045,107,2/25/19,8:00,8,34.27,54.77,34.27,20.08,0.56,2,0,7.06,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.65824,1.222,1.0
577,2446,33I0075001,-85.16582,35.033426,26,2/25/19,9:00,9,39.66,55.17,34.37,19.97,0.45,2,0,3.4,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.03331624,4.809,0.0
3535,780,33I0075001,-85.163861,35.035266,65,2/25/19,3:00,3,39.23,55.21,34.36,22.97,0.52,2,0,6.28,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.1456531,4.977,0.0
4662,1121,33I0075001,-85.21117,35.002679,34,2/25/19,4:00,4,37.68,55.41,34.31,25.74,0.62,2,0,5.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.0066308654,1.2890000000000001,0.0
4705,2812,33SR153001,-85.177195,35.028893,38,2/25/19,11:00,11,45.75,55.32,34.37,16.29,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.2970622,0.563,0.0
2879,4031,3303590001,-85.3083,35.063253,39,2/25/19,16:00,16,55.6,55.6,34.04,27.96,0.34,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,0.28113475,0.038,0.0
3812,1193,33SR002001,-85.198298,35.022448,27,2/25/19,4:00,4,37.61,55.31,34.22,25.46,0.61,2,0,5.97,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.07007644,15.844000000000001,0.0
1967,3655,33SR002001,-85.328307,35.013733,27,2/25/19,14:00,14,54.39,55.64,35.75,15.94,0.22,2,0,2.37,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.09269474,5.742999999999999,0.0
3002,5608,33SR002001,-85.328285,35.013727,27,2/25/19,22:00,22,45.1,55.64,35.75,30.04,0.55,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.112119295,5.744,0.0
3184,557,3303554001,-85.282862,35.038934999999995,51,2/25/19,2:00,2,40.84,55.3,34.29,25.16,0.53,2,0,2.79,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,16,44,15,,0.0069492552,0.752,0.0
3309,658,33I0124001,-85.314339,35.049113,32,2/25/19,2:00,2,42.11,55.23,36.09,23.86,0.48,2,0,2.13,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.0073718005,1.5430000000000001,0.0
4089,3022,3303580001,-85.164109,35.044762,46,2/25/19,12:00,12,48.64,55.32,34.29,14.4,0.25,2,0,3.82,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.08457523,1.695,0.0
131,1709,3304983001,-85.27164,35.009454,26,2/25/19,6:00,6,37.33,54.87,34.08,24.35,0.59,2,0,2.65,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,0.008509818,0.395,0.0
1290,168,33I0124001,-85.314339,35.049113,32,2/25/19,0:00,0,54.73,62.11,46.07,50.58,0.86,2,0,1.8,0.35,rain,0.0149,0.1545,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.13334782,1.5430000000000001,0.0
2106,3383,3303580001,-85.157294,35.042997,28,2/25/19,13:00,13,51.11,55.22,34.32,15.61,0.24,2,0,2.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.04936665,2.095,0.0
41,2334,33I0024002,-85.31139,35.029438,36,2/25/19,9:00,9,40.73,55.71,35.95,18.25,0.4,2,0,1.96,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.1281689,8.032,0.0
4275,3252,3303554001,-85.282862,35.038934999999995,51,2/25/19,13:00,13,51.76,55.66,34.29,14.39,0.22,2,0,1.46,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,4,4,16,4,16,44,15,,0.09917081,0.752,0.0
3427,3632,33SR027001,-85.306833,35.037227,28,2/25/19,14:00,14,54.29,55.7,35.91,15.99,0.22,2,0,2.11,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,48,15,,0.07911162,4.6080000000000005,0.0
409,251,33I0024002,-85.36876600000001,35.026324,144,2/25/19,1:00,1,43.2,55.43,35.18,20.49,0.4,2,0,2.19,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.007034704,3.9589999999999996,0.0
1022,3827,3303559001,-85.311782,35.05227,34,2/25/19,15:00,15,55.47,55.64,34.25,23.55,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.27041224,1.003,0.0
4248,5548,33SR317001,-85.136543,35.06093,33,2/25/19,22:00,22,44.11,54.95,34.26,29.75,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.008940049,4.651,0.0
4549,1808,3303588001,-85.256848,35.114504,43,2/25/19,7:00,7,35.84,55.55,33.44,18.18,0.48,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.13012603,2.8360000000000003,0.0
3323,3066,33I0075001,-85.09554399999999,35.078288,36,2/25/19,12:00,12,47.84,54.35,34.3,15.09,0.27,2,0,5.24,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.18249321,9.927999999999999,0.0
415,3812,3303611001,-85.244059,35.01068,35,2/25/19,15:00,15,54.62,55.27,34.16,24.16,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,0.37923327,0.996,0.0
1294,4516,3303552001,-85.279898,35.043794,41,2/25/19,18:00,18,52.8,55.68,34.28,30.63,0.42,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.3094827,1.819,0.0
2516,1259,33I0024002,-85.323459,35.027231,70,2/25/19,5:00,5,38.6,55.77,35.75,22.71,0.52,2,0,1.94,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.020510126,7.148,0.0
4294,53,3301145001,-85.05854000000001,35.082749,58,2/25/19,0:00,0,53.89,59.59,44.88,50.81,0.89,2,0,8.24,0.35,rain,0.0109,0.1096,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,0.09778954,6.876,0.0
2538,2000,33I0075001,-85.174239,35.02432,67,2/25/19,8:00,8,34.4,55.34,34.4,21.82,0.6,2,0,3.05,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.018115746,4.019,0.0
5759,3644,33SR320001,-85.153227,35.008538,27,2/25/19,14:00,14,53.41,55.25,34.54,17.94,0.24,2,0,4.24,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.11152679,3.383,0.0
3684,795,3303577001,-85.252077,35.013826,54,2/25/19,3:00,3,39.51,55.05,34.12,23.1,0.51,2,0,5.57,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,22,15,,0.01625265,0.8640000000000001,0.0
1498,2943,33I0075001,-85.21086600000001,35.001294,162,2/25/19,12:00,12,48.62,55.41,34.32,14.38,0.25,2,0,3.17,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.007985618,1.202,0.0
291,1962,33I0075001,-85.200274,35.008246,171,2/25/19,8:00,8,34.31,55.32,34.31,22.08,0.6,2,0,2.8,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.024759986,2.029,0.0
61,424,3303542001,-85.231013,35.109142999999996,31,2/25/19,1:00,1,43.15,55.13,33.86,21.72,0.42,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.030929534,1.705,0.0
674,5803,33I0124001,-85.314339,35.049113,32,2/25/19,23:00,23,44.61,55.59,36.09,29.68,0.56,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.22217935,1.5430000000000001,0.0
5022,612,33SR153001,-85.246697,35.182577,38,2/25/19,2:00,2,40.3,55.1,33.26,25.23,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.01020169,12.481,0.0
1526,3880,330B707001,-85.25128199999999,35.015328000000004,28,2/25/19,15:00,15,54.48,55.08,34.11,24.11,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,16,15,,0.18436368,0.001,0.0
4634,2581,33SR320001,-85.154777,35.008124,36,2/25/19,10:00,10,42.54,55.27,34.54,19.2,0.39,2,0,3.71,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.048269115,3.4210000000000003,0.0
1878,521,33SR002001,-85.13423900000001,35.060689,76,2/25/19,2:00,2,40.56,54.59,34.26,24.67,0.53,2,0,4.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.011702033,20.339000000000002,0.0
