,ORIG_FID,X,Y,Grid_Col,Grid_Row,Highway,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
4883,978,-85.0791531,35.02532081,61,18,0,,,35.02682999,-85.07987529
4884,978,-85.07403953,35.02349056,61,18,0,,,35.02408462,-85.07220494
4885,979,-85.0689262,35.02166011,62,18,0,35.02047216,-85.07259537,35.02225408,-85.06709161
4886,979,-85.07115131,35.01745377,62,18,0,,,35.01594457,-85.07042929
4887,979,-85.07626444,35.01928412,62,18,0,,,35.0186901,-85.07809898
4888,979,-85.07403953,35.02349056,62,18,0,,,35.02499977,-85.07476161
4889,979,-85.0689262,35.02166011,62,18,0,,,35.02225408,-85.06709161
4890,980,-85.0638131,35.01982945,63,18,0,35.01864165,-85.06748225,35.02042334,-85.06197853
4891,980,-85.06603842,35.0156232,63,18,0,,,35.01411398,-85.06531651
4892,980,-85.07115131,35.01745377,63,18,0,,,35.01685983,-85.07298584
4893,980,-85.0689262,35.02166011,63,18,0,,,35.02316934,-85.06964817
4894,980,-85.0638131,35.01982945,63,18,0,,,35.02042334,-85.06197853
4895,981,-85.05870025,35.01799857,64,18,0,35.01681093,-85.06236938,35.01859239,-85.05686568
4896,981,-85.06092577,35.01379243,64,18,0,,,35.01228318,-85.06020396
4897,981,-85.06603842,35.0156232,64,18,0,,,35.01502934,-85.06787295
4898,981,-85.0638131,35.01982945,64,18,0,,,35.0213387,-85.06453497
4899,981,-85.05870025,35.01799857,64,18,0,,,35.01859239,-85.05686568
4900,982,-85.37905853,35.13714659,1,17,0,35.13594929,-85.38272884,35.13774524,-85.37722337
4901,982,-85.38127135,35.13293427,1,17,0,,,35.13142676,-85.3805426
4902,982,-85.38639906,35.13475191,1,17,0,,,35.13415322,-85.38823417
4903,982,-85.38418645,35.13896433,1,17,0,,,35.14047185,-85.38491525
4904,982,-85.37905853,35.13714659,1,17,0,,,35.13774524,-85.37722337
4905,983,-85.37393084,35.13532864,2,17,0,35.1341315,-85.37760114,35.13592722,-85.37209569
4906,983,-85.37614387,35.13111642,2,17,0,,,35.12960888,-85.37541523
4907,983,-85.38127135,35.13293427,2,17,0,,,35.13233565,-85.38310645
4908,983,-85.37905853,35.13714659,2,17,0,,,35.13865414,-85.37978722
4909,983,-85.37393084,35.13532864,2,17,0,,,35.13592722,-85.37209569
4910,984,-85.36880339,35.13351048,3,17,0,35.13231349,-85.37247367,35.13410898,-85.36696824
4911,984,-85.37101662,35.12929835,3,17,0,,,35.12779078,-85.3702881
4912,984,-85.37614387,35.13111642,3,17,0,,,35.13051788,-85.37797896
4913,984,-85.37393084,35.13532864,3,17,0,,,35.13683622,-85.37465942
4914,984,-85.36880339,35.13351048,3,17,0,,,35.13410898,-85.36696824
4915,985,-85.36367617,35.13169211,4,17,0,35.13049527,-85.36734644,35.13229053,-85.36184103
4916,985,-85.36588961,35.12748008,4,17,0,,,35.12597248,-85.3651612
4917,985,-85.37101662,35.12929835,4,17,0,,,35.12869989,-85.37285171
4918,985,-85.36880339,35.13351048,4,17,0,,,35.13501809,-85.36953186
4919,985,-85.36367617,35.13169211,4,17,0,,,35.13229053,-85.36184103
4920,986,-85.35854919,35.12987352,5,17,0,35.12867684,-85.36221945,35.13047187,-85.35671406
4921,986,-85.36076284,35.12566159,5,17,0,,,35.12415397,-85.36003453
4922,986,-85.36588961,35.12748008,5,17,0,,,35.1268817,-85.36772469
4923,986,-85.36367617,35.13169211,5,17,0,,,35.13319974,-85.36440453
4924,986,-85.35854919,35.12987352,5,17,0,,,35.13047187,-85.35671406
4925,987,-85.35342244,35.12805473,6,17,0,35.1268582,-85.35709268,35.12865299,-85.35158732
4926,987,-85.3556363,35.1238429,6,17,0,,,35.12233524,-85.3549081
4927,987,-85.36076284,35.12566159,6,17,0,,,35.12506329,-85.36259791
4928,987,-85.35854919,35.12987352,6,17,0,,,35.13138119,-85.35927744
4929,987,-85.35342244,35.12805473,6,17,0,,,35.12865299,-85.35158732
4930,988,-85.34829593,35.12623572,7,17,0,35.12503935,-85.35196616,35.12683391,-85.34646082
4931,988,-85.35050999,35.12202399,7,17,0,,,35.12051631,-85.34978191
4932,988,-85.3556363,35.1238429,7,17,0,,,35.12324467,-85.35747137
4933,988,-85.35342244,35.12805473,7,17,0,,,35.12956242,-85.35415058
4934,988,-85.34829593,35.12623572,7,17,0,,,35.12683391,-85.34646082
4935,989,-85.34316965,35.12441651,8,17,0,35.12322029,-85.34683987,35.12501461,-85.34133455
4936,989,-85.34538392,35.12020487,8,17,0,,,35.11869716,-85.34465595
4937,989,-85.35050999,35.12202399,8,17,0,,,35.12142584,-85.35234505
4938,989,-85.34829593,35.12623572,8,17,0,,,35.12774344,-85.34902396
4939,989,-85.34316965,35.12441651,8,17,0,,,35.12501461,-85.34133455
4940,990,-85.33804361,35.12259708,9,17,0,35.12140101,-85.34171381,35.12319511,-85.33620851
4941,990,-85.34025809,35.11838554,9,17,0,,,35.1168778,-85.33953023
4942,990,-85.34538392,35.12020487,9,17,0,,,35.1196068,-85.34721898
4943,990,-85.34316965,35.12441651,9,17,0,,,35.12592425,-85.34389757
4944,990,-85.33804361,35.12259708,9,17,0,,,35.12319511,-85.33620851
4945,991,-85.33291781,35.12077744,10,17,0,35.11958153,-85.336588,35.12137539,-85.33108271
4946,991,-85.33513249,35.116566,10,17,0,,,35.11505823,-85.33440474
4947,991,-85.34025809,35.11838554,10,17,0,,,35.11778754,-85.34209314
4948,991,-85.33804361,35.12259708,10,17,0,,,35.12410485,-85.33877142
4949,991,-85.33291781,35.12077744,10,17,0,,,35.12137539,-85.33108271
4950,992,-85.32779224,35.11895759,11,17,0,35.11776183,-85.33146241,35.11955546,-85.32595715
4951,992,-85.33000713,35.11474624,11,17,0,,,35.11323845,-85.32927949
4952,992,-85.33513249,35.116566,11,17,0,,,35.11596808,-85.33696753
4953,992,-85.33291781,35.12077744,11,17,0,,,35.12228524,-85.33364551
4954,992,-85.32779224,35.11895759,11,17,0,,,35.11955546,-85.32595715
4955,993,-85.3226669,35.11713752,12,17,0,35.11594192,-85.32633706,35.11773532,-85.32083182
4956,993,-85.324882,35.11292628,12,17,0,,,35.11141846,-85.32415447
4957,993,-85.33000713,35.11474624,12,17,0,,,35.1141484,-85.33184216
4958,993,-85.32779224,35.11895759,12,17,0,,,35.12046542,-85.32851983
4959,993,-85.3226669,35.11713752,12,17,0,,,35.11773532,-85.32083182
4960,994,-85.31754181,35.11531725,13,17,0,35.11412181,-85.32121195,35.11591497,-85.31570673
4961,994,-85.31975711,35.11110611,13,17,0,,,35.10959826,-85.31902969
4962,994,-85.324882,35.11292628,13,17,0,,,35.11232852,-85.32671703
4963,994,-85.3226669,35.11713752,13,17,0,,,35.11864538,-85.32339438
4964,994,-85.31754181,35.11531725,13,17,0,,,35.11591497,-85.31570673
4965,995,-85.31241694,35.11349677,14,17,0,35.11230148,-85.31608707,35.11409441,-85.31058187
4966,995,-85.31463245,35.10928572,14,17,0,,,35.10777784,-85.31390514
4967,995,-85.31975711,35.11110611,14,17,0,,,35.11050842,-85.32159213
4968,995,-85.31754181,35.11531725,14,17,0,,,35.11682514,-85.31826917
4969,995,-85.31241694,35.11349677,14,17,0,,,35.11409441,-85.31058187
4970,996,-85.30729231,35.11167607,15,17,1,35.11048094,-85.31096243,35.11227364,-85.30545726
4971,996,-85.30950803,35.10746512,15,17,1,,,35.10595722,-85.30878083
4972,996,-85.31463245,35.10928572,15,17,1,,,35.10868811,-85.31646746
4973,996,-85.31241694,35.11349677,15,17,1,,,35.11500468,-85.3131442
4974,996,-85.30729231,35.11167607,15,17,1,,,35.11227364,-85.30545726
4975,997,-85.30216792,35.10985517,16,17,1,35.10866019,-85.30583802,35.11045266,-85.30033287
4976,997,-85.30438384,35.10564432,16,17,1,,,35.10413638,-85.30365675
4977,997,-85.30950803,35.10746512,16,17,1,,,35.10686759,-85.31134304
4978,997,-85.30729231,35.11167607,16,17,1,,,35.11318401,-85.30801946
4979,997,-85.30216792,35.10985517,16,17,1,,,35.11045266,-85.30033287
4980,998,-85.29704376,35.10803405,17,17,0,35.10683922,-85.30071385,35.10863146,-85.29520872
4981,998,-85.29925989,35.1038233,17,17,0,,,35.10231534,-85.29853291
4982,998,-85.30438384,35.10564432,17,17,0,,,35.10504686,-85.30621884
4983,998,-85.30216792,35.10985517,17,17,0,,,35.11136314,-85.30289496
4984,998,-85.29704376,35.10803405,17,17,0,,,35.10863146,-85.29520872
4985,999,-85.29191984,35.10621272,18,17,0,35.10501805,-85.29558991,35.10681006,-85.29008481
4986,999,-85.29413618,35.10200207,18,17,0,,,35.10049408,-85.29340931
4987,999,-85.29925989,35.1038233,18,17,0,,,35.10322592,-85.30109488
4988,999,-85.29704376,35.10803405,18,17,0,,,35.10954205,-85.29777069
4989,999,-85.29191984,35.10621272,18,17,0,,,35.10681006,-85.29008481
4990,1000,-85.28679615,35.10439119,19,17,0,35.10319667,-85.29046621,35.10498844,-85.28496113
4991,1000,-85.2890127,35.10018063,19,17,0,,,35.09867261,-85.28828594
4992,1000,-85.29413618,35.10200207,19,17,0,,,35.10140477,-85.29597116
4993,1000,-85.29191984,35.10621272,19,17,0,,,35.10772075,-85.29264666
4994,1000,-85.28679615,35.10439119,19,17,0,,,35.10498844,-85.28496113
4995,1001,-85.28167271,35.10256944,20,17,0,35.10137507,-85.28534275,35.10316662,-85.27983768
4996,1001,-85.28388946,35.09835898,20,17,0,,,35.09685094,-85.28316281
4997,1001,-85.2890127,35.10018063,20,17,0,,,35.09958341,-85.29084767
4998,1001,-85.28679615,35.10439119,20,17,0,,,35.10589924,-85.28752286
4999,1001,-85.28167271,35.10256944,20,17,0,,,35.10316662,-85.27983768
5000,1002,-85.27654949,35.10074748,21,17,0,35.09955327,-85.28021952,35.10134458,-85.27471448
5001,1002,-85.27876645,35.09653712,21,17,0,,,35.09502905,-85.27803991
5002,1002,-85.28388946,35.09835898,21,17,0,,,35.09776184,-85.28572442
5003,1002,-85.28167271,35.10256944,21,17,0,,,35.10407752,-85.2823993
5004,1002,-85.27654949,35.10074748,21,17,0,,,35.10134458,-85.27471448
5005,1003,-85.27142651,35.09892531,22,17,0,35.09773126,-85.27509653,35.09952234,-85.26959151
5006,1003,-85.27364367,35.09471505,22,17,0,,,35.09320695,-85.27291725
5007,1003,-85.27876645,35.09653712,22,17,0,,,35.09594006,-85.28060141
5008,1003,-85.27654949,35.10074748,22,17,0,,,35.10225559,-85.27727597
5009,1003,-85.27142651,35.09892531,22,17,0,,,35.09952234,-85.26959151
5010,1004,-85.26630377,35.09710293,23,17,0,35.09590903,-85.26997377,35.09769988,-85.26446877
5011,1004,-85.26852114,35.09289277,23,17,0,,,35.09138464,-85.26779482
5012,1004,-85.27364367,35.09471505,23,17,0,,,35.09411806,-85.27547863
5013,1004,-85.27142651,35.09892531,23,17,0,,,35.10043345,-85.27215289
5014,1004,-85.26630377,35.09710293,23,17,0,,,35.09769988,-85.26446877
5015,1005,-85.26118126,35.09528034,24,17,0,35.09408659,-85.26485124,35.09587721,-85.25934627
5016,1005,-85.26339883,35.09107028,24,17,0,,,35.08956212,-85.26267263
5017,1005,-85.26852114,35.09289277,24,17,0,,,35.09229586,-85.27035608
5018,1005,-85.26630377,35.09710293,24,17,0,,,35.0986111,-85.26703003
5019,1005,-85.26118126,35.09528034,24,17,0,,,35.09587721,-85.25934627
5020,1006,-85.25605899,35.09345754,25,17,0,35.09226395,-85.25972896,35.09405433,-85.254224
5021,1006,-85.25827677,35.08924758,25,17,0,,,35.08773939,-85.25755068
5022,1006,-85.26339883,35.09107028,25,17,0,,,35.09047344,-85.26523377
5023,1006,-85.26118126,35.09528034,25,17,0,,,35.09678853,-85.26190741
5024,1006,-85.25605899,35.09345754,25,17,0,,,35.09405433,-85.254224
5025,1007,-85.25093695,35.09163453,26,17,0,35.09044109,-85.25460691,35.09223124,-85.24910198
5026,1007,-85.25315494,35.08742466,26,17,0,,,35.08591645,-85.25242895
5027,1007,-85.25827677,35.08924758,26,17,0,,,35.08865082,-85.2601117
5028,1007,-85.25605899,35.09345754,26,17,0,,,35.09496576,-85.25678503
5029,1007,-85.25093695,35.09163453,26,17,0,,,35.09223124,-85.24910198
5030,1008,-85.24581515,35.08981131,27,17,0,35.08861803,-85.24948509,35.09040794,-85.24398018
5031,1008,-85.24803334,35.08560154,27,17,0,,,35.0840933,-85.24730747
5032,1008,-85.25315494,35.08742466,27,17,0,,,35.08682798,-85.25498986
5033,1008,-85.25093695,35.09163453,27,17,0,,,35.09314278,-85.25166288
5034,1008,-85.24581515,35.08981131,27,17,0,,,35.09040794,-85.24398018
5035,1009,-85.24069359,35.08798787,28,17,0,35.08679475,-85.24436351,35.08858444,-85.23885863
5036,1009,-85.24291198,35.08377821,28,17,0,,,35.08226994,-85.24218622
5037,1009,-85.24803334,35.08560154,28,17,0,,,35.08500494,-85.24986826
5038,1009,-85.24581515,35.08981131,28,17,0,,,35.09131958,-85.24654097
5039,1009,-85.24069359,35.08798787,28,17,0,,,35.08858444,-85.23885863
5040,1010,-85.23557226,35.08616423,29,17,0,35.08497126,-85.23924217,35.08676072,-85.2337373
5041,1010,-85.23779086,35.08195467,29,17,0,,,35.08044637,-85.23706521
5042,1010,-85.24291198,35.08377821,29,17,0,,,35.08318168,-85.24474689
5043,1010,-85.24069359,35.08798787,29,17,0,,,35.08949618,-85.2414193
5044,1010,-85.23557226,35.08616423,29,17,0,,,35.08676072,-85.2337373
5045,1011,-85.23045117,35.08434038,30,17,0,35.08314756,-85.23412106,35.08493679,-85.22861622
5046,1011,-85.23266998,35.08013091,30,17,0,,,35.07862259,-85.23194443
5047,1011,-85.23779086,35.08195467,30,17,0,,,35.08135822,-85.23962576
5048,1011,-85.23557226,35.08616423,30,17,0,,,35.08767257,-85.23629786
5049,1011,-85.23045117,35.08434038,30,17,0,,,35.08493679,-85.22861622
5050,1012,-85.22533031,35.08251632,31,17,0,35.08132366,-85.22900019,35.08311265,-85.22349537
5051,1012,-85.22754932,35.07830695,31,17,0,,,35.0767986,-85.22682389
5052,1012,-85.23266998,35.08013091,31,17,0,,,35.07953454,-85.23450487
5053,1012,-85.23045117,35.08434038,31,17,0,,,35.08584874,-85.23117665
5054,1012,-85.22533031,35.08251632,31,17,0,,,35.08311265,-85.22349537
5055,1013,-85.22020969,35.08069204,32,17,0,35.07949954,-85.22387955,35.0812883,-85.21837476
5056,1013,-85.22242891,35.07648278,32,17,0,,,35.0749744,-85.22170359
5057,1013,-85.22754932,35.07830695,32,17,0,,,35.07771066,-85.22938421
5058,1013,-85.22533031,35.08251632,32,17,0,,,35.08402471,-85.22605569
5059,1013,-85.22020969,35.08069204,32,17,0,,,35.0812883,-85.21837476
5060,1014,-85.2150893,35.07886756,33,17,0,35.07767521,-85.21875915,35.07946374,-85.21325438
5061,1014,-85.21730873,35.07465839,33,17,0,,,35.07314998,-85.21658352
5062,1014,-85.22242891,35.07648278,33,17,0,,,35.07588656,-85.22426379
5063,1014,-85.22020969,35.08069204,33,17,0,,,35.08220046,-85.22093496
5064,1014,-85.2150893,35.07886756,33,17,0,,,35.07946374,-85.21325438
5065,1015,-85.20996915,35.07704287,34,17,0,35.07585067,-85.21363899,35.07763897,-85.20813424
5066,1015,-85.21218878,35.0728338,34,17,0,,,35.07132536,-85.21146368
5067,1015,-85.21730873,35.07465839,34,17,0,,,35.07406225,-85.2191436
5068,1015,-85.2150893,35.07886756,34,17,0,,,35.08037601,-85.21581446
5069,1015,-85.20996915,35.07704287,34,17,0,,,35.07763897,-85.20813424
5070,1016,-85.20484924,35.07521797,35,17,0,35.07402592,-85.20851906,35.07581399,-85.20301433
5071,1016,-85.20706908,35.071009,35,17,0,,,35.06950053,-85.20634408
5072,1016,-85.21218878,35.0728338,35,17,0,,,35.07223774,-85.21402365
5073,1016,-85.20996915,35.07704287,35,17,0,,,35.07855134,-85.2106942
5074,1016,-85.20484924,35.07521797,35,17,0,,,35.07581399,-85.20301433
5075,1017,-85.19972956,35.07339285,36,17,0,35.07220097,-85.20339936,35.0739888,-85.19789466
5076,1017,-85.2019496,35.06918398,36,17,0,,,35.06767549,-85.20122472
5077,1017,-85.20706908,35.071009,36,17,0,,,35.07041301,-85.20890393
5078,1017,-85.20484924,35.07521797,36,17,0,,,35.07672647,-85.20557418
5079,1017,-85.19972956,35.07339285,36,17,0,,,35.0739888,-85.19789466
5080,1018,-85.19461012,35.07156753,37,17,1,35.0703758,-85.19827991,35.0721634,-85.19277523
5081,1018,-85.19683037,35.06735876,37,17,1,,,35.06585024,-85.1961056
5082,1018,-85.2019496,35.06918398,37,17,1,,,35.06858807,-85.20378445
5083,1018,-85.19972956,35.07339285,37,17,1,,,35.07490138,-85.20045439
5084,1018,-85.19461012,35.07156753,37,17,1,,,35.0721634,-85.19277523
5085,1019,-85.18949091,35.069742,38,17,1,35.06855042,-85.19316069,35.07033779,-85.18765603
5086,1019,-85.19171137,35.06553333,38,17,1,,,35.06402478,-85.19098671
5087,1019,-85.19683037,35.06735876,38,17,1,,,35.06676293,-85.19866521
5088,1019,-85.19461012,35.07156753,38,17,1,,,35.07307609,-85.19533484
5089,1019,-85.18949091,35.069742,38,17,1,,,35.07033779,-85.18765603
5090,1020,-85.18437195,35.06791626,39,17,0,35.06672483,-85.1880417,35.06851197,-85.18253707
5091,1020,-85.1865926,35.06370768,39,17,0,,,35.06219911,-85.18586805
5092,1020,-85.19171137,35.06553333,39,17,0,,,35.06493757,-85.1935462
5093,1020,-85.18949091,35.069742,39,17,0,,,35.07125058,-85.19021552
5094,1020,-85.18437195,35.06791626,39,17,0,,,35.06851197,-85.18253707
5095,1021,-85.17925321,35.06609031,40,17,0,35.06489904,-85.18292295,35.06668594,-85.17741834
5096,1021,-85.18147407,35.06188183,40,17,0,,,35.06037323,-85.18074963
5097,1021,-85.1865926,35.06370768,40,17,0,,,35.06311201,-85.18842743
5098,1021,-85.18437195,35.06791626,40,17,0,,,35.06942487,-85.18509644
5099,1021,-85.17925321,35.06609031,40,17,0,,,35.06668594,-85.17741834
5100,1022,-85.17413472,35.06426415,41,17,0,35.06307303,-85.17780444,35.06485971,-85.17229985
5101,1022,-85.17635578,35.06005577,41,17,0,,,35.05854714,-85.17563145
5102,1022,-85.18147407,35.06188183,41,17,0,,,35.06128623,-85.18330889
5103,1022,-85.17925321,35.06609031,41,17,0,,,35.06759895,-85.1799776
5104,1022,-85.17413472,35.06426415,41,17,0,,,35.06485971,-85.17229985
5105,1023,-85.16901645,35.06243777,42,17,0,35.06124681,-85.17268616,35.06303326,-85.1671816
5106,1023,-85.17123772,35.0582295,42,17,0,,,35.05672084,-85.1705135
5107,1023,-85.17635578,35.06005577,42,17,0,,,35.05946025,-85.17819059
5108,1023,-85.17413472,35.06426415,42,17,0,,,35.06577281,-85.17485899
5109,1023,-85.16901645,35.06243777,42,17,0,,,35.06303326,-85.1671816
5110,1024,-85.16389843,35.06061119,43,17,0,35.05942039,-85.16756812,35.0612066,-85.16206358
5111,1024,-85.1661199,35.05640302,43,17,0,,,35.05489433,-85.16539579
5112,1024,-85.17123772,35.0582295,43,17,0,,,35.05763405,-85.17307252
5113,1024,-85.16901645,35.06243777,43,17,0,,,35.06394647,-85.16974062
5114,1024,-85.16389843,35.06061119,43,17,0,,,35.0612066,-85.16206358
5115,1025,-85.15878064,35.05878441,44,17,0,35.05759375,-85.16245032,35.05937973,-85.1569458
5116,1025,-85.16100232,35.05457633,44,17,0,,,35.05306761,-85.16027832
5117,1025,-85.1661199,35.05640302,44,17,0,,,35.05580765,-85.1679547
5118,1025,-85.16389843,35.06061119,44,17,0,,,35.06211992,-85.16462248
5119,1025,-85.15878064,35.05878441,44,17,0,,,35.05937973,-85.1569458
5120,1026,-85.15366309,35.0569574,45,17,0,35.05576691,-85.15733275,35.05755265,-85.15182825
5121,1026,-85.15588497,35.05274942,45,17,0,,,35.05124068,-85.15516108
5122,1026,-85.16100232,35.05457633,45,17,0,,,35.05398104,-85.16283711
5123,1026,-85.15878064,35.05878441,45,17,0,,,35.06029315,-85.15950459
5124,1026,-85.15366309,35.0569574,45,17,0,,,35.05755265,-85.15182825
5125,1027,-85.14854577,35.0551302,46,17,0,35.05393985,-85.15221542,35.05572537,-85.14671095
5126,1027,-85.15076786,35.05092232,46,17,0,,,35.04941355,-85.15004408
5127,1027,-85.15588497,35.05274942,46,17,0,,,35.05215421,-85.15771975
5128,1027,-85.15366309,35.0569574,46,17,0,,,35.05846618,-85.15438692
5129,1027,-85.14854577,35.0551302,46,17,0,,,35.05572537,-85.14671095
5130,1028,-85.14342869,35.05330278,47,17,1,35.05211259,-85.14709832,35.05389787,-85.14159387
5131,1028,-85.14565098,35.049095,47,17,1,,,35.0475862,-85.14492732
5132,1028,-85.15076786,35.05092232,47,17,1,,,35.05032718,-85.15260263
5133,1028,-85.14854577,35.0551302,47,17,1,,,35.056639,-85.1492695
5134,1028,-85.14342869,35.05330278,47,17,1,,,35.05389787,-85.14159387
5135,1029,-85.13831185,35.05147515,48,17,1,35.05028511,-85.14198146,35.05207017,-85.13647704
5136,1029,-85.14053434,35.04726747,48,17,1,,,35.04575864,-85.13981079
5137,1029,-85.14565098,35.049095,48,17,1,,,35.04849994,-85.14748575
5138,1029,-85.14342869,35.05330278,48,17,1,,,35.05481161,-85.1441523
5139,1029,-85.13831185,35.05147515,48,17,1,,,35.05207017,-85.13647704
5140,1030,-85.13319524,35.04964731,49,17,0,35.04845743,-85.13686484,35.05024225,-85.13136044
5141,1030,-85.13541794,35.04543973,49,17,0,,,35.04393088,-85.13469449
5142,1030,-85.14053434,35.04726747,49,17,0,,,35.04667249,-85.1423691
5143,1030,-85.13831185,35.05147515,49,17,0,,,35.05298401,-85.13903535
5144,1030,-85.13319524,35.04964731,49,17,0,,,35.05024225,-85.13136044
5145,1031,-85.12807887,35.04781927,50,17,0,35.04662954,-85.13174845,35.04841413,-85.12624407
5146,1031,-85.13030177,35.04361178,50,17,0,,,35.0421029,-85.12957843
5147,1031,-85.13541794,35.04543973,50,17,0,,,35.04484483,-85.13725269
5148,1031,-85.13319524,35.04964731,50,17,0,,,35.0511562,-85.13391863
5149,1031,-85.12807887,35.04781927,50,17,0,,,35.04841413,-85.12624407
5150,1032,-85.12296273,35.04599101,51,17,0,35.04480144,-85.1266323,35.0465858,-85.12112795
5151,1032,-85.12518584,35.04178363,51,17,0,,,35.04027472,-85.12446262
5152,1032,-85.13030177,35.04361178,51,17,0,,,35.04301695,-85.13213651
5153,1032,-85.12807887,35.04781927,51,17,0,,,35.04932818,-85.12880215
5154,1032,-85.12296273,35.04599101,51,17,0,,,35.0465858,-85.12112795
5155,1033,-85.11784683,35.04416255,52,17,0,35.04297313,-85.12151638,35.04475726,-85.11601206
5156,1033,-85.12007015,35.03995526,52,17,0,,,35.03844633,-85.11934703
5157,1033,-85.12518584,35.04178363,52,17,0,,,35.04118888,-85.12702057
5158,1033,-85.12296273,35.04599101,52,17,0,,,35.04749995,-85.12368591
5159,1033,-85.11784683,35.04416255,52,17,0,,,35.04475726,-85.11601206
5160,1034,-85.11273117,35.04233387,53,17,0,35.04114461,-85.1164007,35.0429285,-85.1108964
5161,1034,-85.11495469,35.03812669,53,17,0,,,35.03661773,-85.11423168
5162,1034,-85.12007015,35.03995526,53,17,0,,,35.03936059,-85.12190487
5163,1034,-85.11784683,35.04416255,53,17,0,,,35.04567152,-85.1185699
5164,1034,-85.11273117,35.04233387,53,17,0,,,35.0429285,-85.1108964
5165,1035,-85.10761574,35.04050499,54,17,0,35.03931588,-85.11128526,35.04109954,-85.10578098
5166,1035,-85.10983947,35.0362979,54,17,0,,,35.03478891,-85.10911657
5167,1035,-85.11495469,35.03812669,54,17,0,,,35.03753209,-85.1167894
5168,1035,-85.11273117,35.04233387,54,17,0,,,35.04384287,-85.11345412
5169,1035,-85.10761574,35.04050499,54,17,0,,,35.04109954,-85.10578098
5170,1036,-85.10250055,35.0386759,55,17,0,35.03748694,-85.10617006,35.03927037,-85.1006658
5171,1036,-85.10472448,35.03446891,55,17,0,,,35.03295989,-85.10400169
5172,1036,-85.10983947,35.0362979,55,17,0,,,35.03570338,-85.11167417
5173,1036,-85.10761574,35.04050499,55,17,0,,,35.04201401,-85.10833859
5174,1036,-85.10250055,35.0386759,55,17,0,,,35.03927037,-85.1006658
5175,1037,-85.0973856,35.0368466,56,17,0,35.03565779,-85.10105509,35.037441,-85.09555086
5176,1037,-85.09960973,35.03263971,56,17,0,,,35.03113066,-85.09888705
5177,1037,-85.10472448,35.03446891,56,17,0,,,35.03387447,-85.10655918
5178,1037,-85.10250055,35.0386759,56,17,0,,,35.04018495,-85.10322329
5179,1037,-85.0973856,35.0368466,56,17,0,,,35.037441,-85.09555086
5180,1038,-85.09227088,35.03501708,57,17,0,35.03382844,-85.09594035,35.03561141,-85.09043615
5181,1038,-85.09449522,35.0308103,57,17,0,,,35.02930123,-85.09377265
5182,1038,-85.09960973,35.03263971,57,17,0,,,35.03204534,-85.10144442
5183,1038,-85.0973856,35.0368466,57,17,0,,,35.03835567,-85.09810822
5184,1038,-85.09227088,35.03501708,57,17,0,,,35.03561141,-85.09043615
5185,1039,-85.0871564,35.03318737,58,17,0,35.03199887,-85.09082586,35.03378161,-85.08532168
5186,1039,-85.08938094,35.02898068,58,17,0,,,35.02747158,-85.08865848
5187,1039,-85.09449522,35.0308103,58,17,0,,,35.03021601,-85.0963299
5188,1039,-85.09227088,35.03501708,58,17,0,,,35.03652619,-85.0929934
5189,1039,-85.0871564,35.03318737,58,17,0,,,35.03378161,-85.08532168
5190,1040,-85.08204216,35.03135744,59,17,0,35.0301691,-85.0857116,35.03195161,-85.08020744
5191,1040,-85.0842669,35.02715085,59,17,0,,,35.02564172,-85.08354455
5192,1040,-85.08938094,35.02898068,59,17,0,,,35.02838647,-85.09121561
5193,1040,-85.0871564,35.03318737,59,17,0,,,35.0346965,-85.08787881
5194,1040,-85.08204216,35.03135744,59,17,0,,,35.03195161,-85.08020744
5195,1041,-85.07692815,35.0295273,60,17,0,35.02833911,-85.08059757,35.03012139,-85.07509344
5196,1041,-85.0791531,35.02532081,60,17,0,,,35.02381166,-85.07843086
5197,1041,-85.0842669,35.02715085,60,17,0,,,35.02655671,-85.08610156
5198,1041,-85.08204216,35.03135744,60,17,0,,,35.0328666,-85.08276445
5199,1041,-85.07692815,35.0295273,60,17,0,,,35.03012139,-85.07509344
5200,1042,-85.07181438,35.02769695,61,17,0,35.02650892,-85.07548378,35.02829097,-85.06997968
5201,1042,-85.07403953,35.02349056,61,17,0,,,35.02198138,-85.0733174
5202,1042,-85.0791531,35.02532081,61,17,0,,,35.02472675,-85.08098775
5203,1042,-85.07692815,35.0295273,61,17,0,,,35.03103649,-85.07765033
5204,1042,-85.07181438,35.02769695,61,17,0,,,35.02829097,-85.06997968
5205,1043,-85.06670084,35.0258664,62,17,0,35.02467852,-85.07037023,35.02646034,-85.06486615
5206,1043,-85.0689262,35.02166011,62,17,0,,,35.0201509,-85.06820418
5207,1043,-85.07403953,35.02349056,62,17,0,,,35.02289659,-85.07587418
5208,1043,-85.07181438,35.02769695,62,17,0,,,35.02920617,-85.07253645
5209,1043,-85.06670084,35.0258664,62,17,0,,,35.02646034,-85.06486615
5210,1044,-85.06158755,35.02403564,63,17,0,35.02284791,-85.06525692,35.0246295,-85.05975286
5211,1044,-85.0638131,35.01982945,63,17,0,,,35.01832021,-85.0630912
5212,1044,-85.0689262,35.02166011,63,17,0,,,35.02106621,-85.07076084
5213,1044,-85.06670084,35.0258664,63,17,0,,,35.02737564,-85.06742281
5214,1044,-85.06158755,35.02403564,63,17,0,,,35.0246295,-85.05975286
5215,1045,-85.05647449,35.02220466,64,17,0,35.0210171,-85.06014384,35.02279845,-85.05463981
