Accident,Latitude,Longitude,Hour,DayFrame,WeekDay,WeekEnd,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Probability,Prediction
,35.0847168,-85.16507521,0,1,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,4,1,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,8,2,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,12,3,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,16,4,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,20,1,,,675,29,8,0,7,6,,
,35.0847168,-85.16507521,23,1,,,675,29,8,0,7,6,,
,35.08208934,-85.15785894,0,1,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,4,1,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,8,2,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,12,3,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,16,4,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,20,1,,,676,30,8,0,0,1,,
,35.08208934,-85.15785894,23,1,,,676,30,8,0,0,1,,
,35.07946145,-85.15064316,0,1,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,4,1,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,8,2,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,12,3,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,16,4,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,20,1,,,677,31,8,0,2,2,,
,35.07946145,-85.15064316,23,1,,,677,31,8,0,2,2,,
,35.07420443,-85.13621302,0,1,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,4,1,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,8,2,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,12,3,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,16,4,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,20,1,,,679,33,8,0,2,1,,
,35.07420443,-85.13621302,23,1,,,679,33,8,0,2,1,,
,35.0715753,-85.12899867,0,1,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,4,1,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,8,2,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,12,3,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,16,4,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,20,1,,,680,34,8,0,2,1,,
,35.0715753,-85.12899867,23,1,,,680,34,8,0,2,1,,
,35.06894575,-85.1217848,0,1,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,4,1,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,8,2,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,12,3,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,16,4,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,20,1,,,681,35,8,1,0,6,,
,35.06894575,-85.1217848,23,1,,,681,35,8,1,0,6,,
,35.06631579,-85.11457141,0,1,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,4,1,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,8,2,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,12,3,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,16,4,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,20,1,,,682,36,8,0,7,7,,
,35.06631579,-85.11457141,23,1,,,682,36,8,0,7,7,,
,35.06368541,-85.1073585,0,1,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,4,1,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,8,2,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,12,3,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,16,4,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,20,1,,,683,37,8,0,7,6,,
,35.06368541,-85.1073585,23,1,,,683,37,8,0,7,6,,
,35.06105461,-85.10014607,0,1,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,4,1,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,8,2,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,12,3,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,16,4,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,20,1,,,684,38,8,0,7,4,,
,35.06105461,-85.10014607,23,1,,,684,38,8,0,7,4,,
,35.0584234,-85.09293411,0,1,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,4,1,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,8,2,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,12,3,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,16,4,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,20,1,,,685,39,8,0,0,1,,
,35.0584234,-85.09293411,23,1,,,685,39,8,0,0,1,,
,35.05579177,-85.08572264,0,1,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,4,1,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,8,2,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,12,3,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,16,4,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,20,1,,,686,40,8,0,7,5,,
,35.05579177,-85.08572264,23,1,,,686,40,8,0,7,5,,
,35.05315973,-85.07851165,0,1,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,4,1,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,8,2,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,12,3,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,16,4,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,20,1,,,687,41,8,0,7,14,,
,35.05315973,-85.07851165,23,1,,,687,41,8,0,7,14,,
,35.05052727,-85.07130113,0,1,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,4,1,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,8,2,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,12,3,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,16,4,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,20,1,,,688,42,8,0,7,3,,
,35.05052727,-85.07130113,23,1,,,688,42,8,0,7,3,,
,35.0478944,-85.0640911,0,1,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,4,1,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,8,2,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,12,3,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,16,4,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,20,1,,,689,43,8,0,7,1,,
,35.0478944,-85.0640911,23,1,,,689,43,8,0,7,1,,
,35.04526111,-85.05688154,0,1,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,4,1,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,8,2,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,12,3,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,16,4,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,20,1,,,690,44,8,0,7,3,,
,35.04526111,-85.05688154,23,1,,,690,44,8,0,7,3,,
,35.04262741,-85.04967247,0,1,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,4,1,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,8,2,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,12,3,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,16,4,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,20,1,,,691,45,8,0,7,5,,
,35.04262741,-85.04967247,23,1,,,691,45,8,0,7,5,,
,35.14573331,-85.31353937,0,1,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,4,1,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,8,2,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,12,3,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,16,4,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,20,1,,,692,8,7,0,7,7,,
,35.14573331,-85.31353937,23,1,,,692,8,7,0,7,7,,
,35.14311441,-85.30631265,0,1,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,4,1,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,8,2,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,12,3,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,16,4,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,20,1,,,693,9,7,0,0,1,,
,35.14311441,-85.30631265,23,1,,,693,9,7,0,0,1,,
,35.1404951,-85.29908641,0,1,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,4,1,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,8,2,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,12,3,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,16,4,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,20,1,,,694,10,7,0,7,1,,
,35.1404951,-85.29908641,23,1,,,694,10,7,0,7,1,,
,35.13787537,-85.29186065,0,1,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,4,1,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,8,2,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,12,3,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,16,4,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,20,1,,,695,11,7,1,0,2,,
,35.13787537,-85.29186065,23,1,,,695,11,7,1,0,2,,
,35.13525522,-85.28463537,0,1,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,4,1,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,8,2,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,12,3,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,16,4,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,20,1,,,696,12,7,0,7,12,,
,35.13525522,-85.28463537,23,1,,,696,12,7,0,7,12,,
,35.13263465,-85.27741057,0,1,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,4,1,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,8,2,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,12,3,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,16,4,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,20,1,,,697,13,7,0,7,15,,
,35.13263465,-85.27741057,23,1,,,697,13,7,0,7,15,,
,35.13001366,-85.27018625,0,1,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,4,1,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,8,2,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,12,3,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,16,4,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,20,1,,,698,14,7,0,7,13,,
,35.13001366,-85.27018625,23,1,,,698,14,7,0,7,13,,
,35.12739226,-85.2629624,0,1,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,4,1,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,8,2,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,12,3,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,16,4,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,20,1,,,699,15,7,0,7,17,,
,35.12739226,-85.2629624,23,1,,,699,15,7,0,7,17,,
,35.12477043,-85.25573903,0,1,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,4,1,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,8,2,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,12,3,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,16,4,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,20,1,,,700,16,7,0,7,16,,
,35.12477043,-85.25573903,23,1,,,700,16,7,0,7,16,,
,35.12214819,-85.24851614,0,1,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,4,1,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,8,2,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,12,3,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,16,4,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,20,1,,,701,17,7,0,7,15,,
,35.12214819,-85.24851614,23,1,,,701,17,7,0,7,15,,
,35.11952553,-85.24129373,0,1,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,4,1,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,8,2,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,12,3,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,16,4,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,20,1,,,702,18,7,1,7,10,,
,35.11952553,-85.24129373,23,1,,,702,18,7,1,7,10,,
,35.11690245,-85.23407179,0,1,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,4,1,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,8,2,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,12,3,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,16,4,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,20,1,,,703,19,7,1,7,6,,
,35.11690245,-85.23407179,23,1,,,703,19,7,1,7,6,,
,35.11427895,-85.22685034,0,1,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,4,1,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,8,2,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,12,3,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,16,4,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,20,1,,,704,20,7,1,0,2,,
,35.11427895,-85.22685034,23,1,,,704,20,7,1,0,2,,
,35.11165504,-85.21962936,0,1,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,4,1,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,8,2,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,12,3,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,16,4,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,20,1,,,705,21,7,0,2,3,,
,35.11165504,-85.21962936,23,1,,,705,21,7,0,2,3,,
,35.1090307,-85.21240886,0,1,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,4,1,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,8,2,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,12,3,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,16,4,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,20,1,,,706,22,7,0,7,3,,
,35.1090307,-85.21240886,23,1,,,706,22,7,0,7,3,,
,35.1011552,-85.19075024,0,1,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,4,1,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,8,2,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,12,3,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,16,4,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,20,1,,,709,25,7,0,7,7,,
,35.1011552,-85.19075024,23,1,,,709,25,7,0,7,7,,
,35.0985292,-85.18353165,0,1,,,710,26,7,0,7,12,,
