,BLM,ELM,Route
2585,0.0,0.0,330C419001
2586,0.0,0.033,330C420001
2587,0.0,0.302,330C421001
2588,0.0,0.099,330C422001
2589,0.0,0.11599999999999999,330C423001
2590,0.0,0.81,330C424001
2591,0.0,0.09699999999999999,330C425001
2592,0.0,0.16399999999999998,330C426001
2593,0.0,0.0,330C427001
2594,0.0,0.34299999999999997,330C428001
2595,0.0,1.095,330C429001
2596,0.0,0.823,330C430001
2597,0.0,0.809,330C431001
2598,0.0,0.087,330C432001
2599,0.0,0.33399999999999996,330C433001
2600,0.0,0.233,330C434001
2601,0.0,0.023,330C435001
2602,0.0,0.18899999999999997,330C436001
2603,0.0,0.0,330C437001
2604,0.0,0.05,330C438001
2605,0.125,0.805,330C439001
2606,0.0,0.0,330C440001
2607,0.0,0.098,330C441001
2608,0.0,0.306,330C442001
2609,0.0,0.087,330C443001
2610,0.165,0.165,330C445001
2611,0.0,0.405,330C446001
2612,0.16,0.254,330C447001
2613,0.0,0.3,330C449001
2614,0.0,0.095,330C450001
2615,0.0,0.125,330C451001
2616,0.441,0.441,330C452001
2617,0.0,0.261,330C453001
2618,0.0,0.0,330C454001
2619,0.0,0.078,330C455001
2620,0.0,0.145,330C456001
2621,0.0,0.188,330C457001
2622,0.0,0.16,330C458001
2623,0.0,0.086,330C459001
2624,0.0,0.201,330C460001
2625,0.0,0.068,330C461001
2626,0.0,0.212,330C462001
2627,0.0,0.08,330C463001
2628,0.0,0.127,330C464001
2629,0.0,0.0,330C465001
2630,0.0,0.11699999999999999,330C466001
2631,0.0,0.049,330C467001
2632,0.0,0.284,330C468001
2633,0.0,0.255,330C469001
2634,0.0,0.183,330C470001
2635,0.0,0.244,330C471001
2636,0.0,0.16,330C472001
2637,0.0,0.319,330C473001
2638,0.24100000000000002,0.951,330C474001
2639,0.0,0.0,330C475001
2640,0.0,0.154,330C476001
2641,0.0,0.285,330C477001
2642,0.0,2.531,330C478001
2643,0.0,0.075,330C479001
2644,0.0,0.05,330C480001
2645,0.0,0.379,330C481001
2646,0.0,0.061,330C482001
2647,0.0,0.063,330C483001
2648,0.0,0.272,330C484001
2649,0.0,0.653,330C485001
2650,0.0,1.084,330C486001
2651,0.0,0.07,330C487001
2652,0.0,1.551,330C488001
2653,0.0,0.0,330C489001
2654,0.0,0.233,330C490001
2655,0.0,0.05,330C491001
2656,0.0,0.248,330C492001
2657,0.0,0.309,330C493001
2658,0.0,0.0,330C494001
2659,0.0,0.23,330C495001
2660,0.0,0.569,330C497001
2661,0.0,0.62,330C498001
2662,0.0,0.0,330C499001
2663,0.0,0.0,330C500001
2664,0.0,0.04,330C501001
2665,0.0,0.259,330C502001
2666,0.0,0.035,330C503001
2667,0.0,0.175,330C504001
2668,0.0,0.32299999999999995,330C505001
2669,0.0,0.177,330C506001
2670,0.0,0.16699999999999998,330C507001
2671,0.0,0.784,330C508001
2672,0.0,0.284,330C509001
2673,0.0,0.0,330C510001
2674,0.0,0.049,330C511001
2675,0.0,0.562,330C512001
2676,0.0,0.0,330C513001
2677,0.0,0.326,330C514001
2678,0.0,0.139,330C515001
2679,0.0,0.726,330C516001
2680,0.0,0.0,330C517001
2681,0.0,0.18,330C518001
2682,0.0,0.11699999999999999,330C519001
2683,0.255,1.617,330C520001
2684,0.0,0.29,330C521001
2685,0.0,0.22399999999999998,330C522001
2686,0.0,0.154,330C523001
2687,0.0,0.109,330C524001
2688,0.0,0.581,330C525001
2689,0.0,0.159,330C526001
2690,0.0,2.6239999999999997,330C527001
2691,0.0,0.452,330C528001
2692,0.0,0.107,330C529001
2693,0.0,0.281,330C530001
2694,0.0,1.87,330C531001
2695,0.0,0.07,330C532001
2696,0.0,0.079,330C533001
2697,0.0,0.39899999999999997,330C534001
2698,0.0,0.064,330C535001
2699,0.0,0.129,330C536001
2700,0.0,0.0,330C537001
2701,0.0,0.155,330C538001
2702,0.0,0.21899999999999997,330C539001
2703,0.0,0.068,330C540001
2704,0.0,0.0,330C541001
2705,0.0,0.172,330C542001
2706,0.0,0.33799999999999997,330C543001
2707,0.0,0.11599999999999999,330C544001
2708,0.0,0.081,330C545001
2709,0.0,0.16399999999999998,330C546001
2710,0.0,0.0,330C547001
2711,0.0,0.872,330C548001
2712,0.0,0.141,330C549001
2713,0.0,0.38299999999999995,330C550001
2714,0.0,0.19899999999999998,330C551001
2715,0.0,0.033,330C552001
2716,0.0,0.064,330C553001
2717,0.0,0.835,330C554001
2718,0.0,0.15,330C556001
2719,0.0,0.96,330C557001
2720,0.0,0.0,330C558001
2721,0.0,0.0,330C559001
2722,0.0,0.278,330C560001
2723,0.0,0.384,330C561001
2724,0.0,0.7879999999999999,330C562001
2725,0.0,0.0,330C563001
2726,0.0,0.851,330C564001
2727,0.0,0.6859999999999999,330C565001
2728,0.0,0.368,330C566001
2729,0.0,0.155,330C567001
2730,0.0,0.252,330C568001
2731,0.0,1.2329999999999999,330C569001
2732,0.0,0.064,330C570001
2733,0.0,0.49,330C571001
2734,0.0,0.402,330C572001
2735,0.0,0.049,330C573001
2736,0.0,0.496,330C574001
2737,0.0,0.228,330C575001
2738,0.0,0.31,330C576001
2739,0.0,0.0,330C577001
2740,0.0,0.127,330C578001
2741,0.0,0.826,330C579001
2742,0.0,0.0,330C581001
2743,0.0,0.113,330C582001
2744,0.0,0.5379999999999999,330C583001
2745,1.025,1.177,330C584001
2746,0.0,0.568,330C585001
2747,0.0,0.303,330C586001
2748,0.37,0.37,330C587001
2749,1.6119999999999999,1.6119999999999999,330C588001
2750,1.2409999999999999,2.121,330C589001
2751,0.0,0.183,330C590001
2752,0.0,0.267,330C591001
2753,0.0,0.593,330C592001
2754,0.0,0.77,330C593001
2755,0.0,0.505,330C594001
2756,0.0,0.261,330C595001
2757,0.0,0.451,330C596001
2758,0.0,0.768,330C597001
2759,0.0,0.519,330C598001
2760,0.0,0.2,330C599001
2761,0.0,0.077,330C600001
2762,0.0,0.0,330C601001
2763,0.0,0.39799999999999996,330C602001
2764,0.0,0.36,330C603001
2765,0.0,0.09,330C604001
2766,0.0,0.483,330C605001
2767,0.0,0.34,330C606001
2768,0.0,0.0,330C607001
2769,0.0,0.289,330C608001
2770,0.0,0.027999999999999997,330C609001
2771,0.0,0.126,330C610001
2772,0.0,0.629,330C611001
2773,0.0,0.073,330C612001
2774,0.0,0.32299999999999995,330C613001
2775,0.0,0.0,330C614001
2776,0.0,0.094,330C615001
2777,0.0,0.111,330C616001
2778,0.0,0.479,330C617001
2779,0.0,0.684,330C618001
2780,0.132,0.132,330C619001
2781,0.0,0.396,330C620001
2782,0.46799999999999997,0.46799999999999997,330C621001
2783,0.0,0.11199999999999999,330C622001
2784,0.0,0.08,330C623001
2785,0.0,0.45,330C624001
2786,0.0,0.348,330C625001
2787,0.083,0.225,330C626001
2788,0.0,0.369,330C627001
2789,0.0,0.23,330C628001
2790,0.0,0.207,330C629001
2791,0.0,0.099,330C630001
2792,0.0,0.08,330C631001
2793,0.0,0.0,330C632001
2794,0.0,0.395,330C633001
2795,0.0,0.257,330C634001
2796,0.0,0.72,330C635001
2797,0.0,0.161,330C636001
2798,0.0,0.106,330C637001
2799,0.0,0.22899999999999998,330C638001
2800,0.0,0.24,330C639001
2801,0.0,0.1,330C640001
2802,0.0,0.20199999999999999,330C641001
2803,0.239,0.239,330C642001
2804,0.0,0.18,330C643001
2805,0.0,0.19,330C644001
2806,0.0,0.22899999999999998,330C645001
2807,0.24,0.37799999999999995,330C646001
2808,0.0,0.025,330C647001
2809,0.0,0.0,330C648001
2810,0.0,0.131,330C649001
2811,0.0,0.16,330C650001
2812,0.0,0.11199999999999999,330C651001
2813,0.0,0.221,330C652001
2814,0.0,0.062,330C653001
2815,0.0,0.038,330C654001
2816,0.132,0.132,330C655001
2817,0.0,0.612,330C656001
2818,0.0,0.16,330C657001
2819,0.0,0.0,330C658001
2820,0.0,0.251,330C659001
2821,0.0,0.22699999999999998,330C660001
2822,0.0,0.05,330C661001
2823,0.0,0.095,330C662001
2824,0.13,0.215,330C663001
2825,0.0,0.19899999999999998,330C664001
2826,0.0,0.128,330C665001
2827,0.0,0.107,330C666001
2828,0.0,0.0,330C667001
2829,0.0,0.153,330C668001
2830,0.0,0.171,330C670001
2831,0.0,0.21899999999999997,330C671001
2832,0.0,0.32799999999999996,330C672001
2833,0.0,0.171,330C673001
2834,0.0,0.244,330C674001
2835,0.0,0.0,330C675001
2836,0.0,0.5429999999999999,330C676001
2837,0.0,0.095,330C677001
2838,0.0,0.222,330C678001
2839,0.0,0.249,330C679001
2840,0.0,0.14,330C680001
2841,0.0,0.298,330C681001
2842,0.0,0.379,330C683001
2843,0.0,0.195,330C684001
2844,0.0,0.13,330C685001
2845,0.0,0.1,330C686001
2846,0.066,0.066,330C687001
2847,0.0,0.434,330C688001
2848,0.0,0.221,330C689001
2849,0.0,0.0,330C690001
2850,0.0,0.408,330C691001
2851,0.0,0.9179999999999999,330C692001
2852,0.0,0.465,330C694001
2853,0.0,0.0,330C695001
2854,0.0,0.127,330C696001
2855,0.132,0.132,330C697001
2856,0.0,0.198,330C698001
2857,0.0,0.083,330C699001
2858,0.0,0.309,330C700001
2859,0.0,0.214,330C701001
2860,0.0,0.22,330C702001
2861,0.0,0.243,330C703001
2862,0.065,0.851,330C704001
2863,0.127,0.127,330C705001
2864,0.0,0.03,330C706001
2865,0.0,0.29,330C708001
2866,0.24,0.331,330C709001
2867,0.0,0.322,330C710001
2868,0.0,0.145,330C711001
2869,0.0,0.14,330C712001
2870,0.0,0.0,330C713001
2871,0.0,0.039,330C714001
2872,0.0,0.129,330C715001
2873,0.0,0.078,330C716001
2874,0.0,0.078,330C717001
2875,0.0,0.192,330C718001
2876,0.0,0.098,330C719001
2877,0.0,0.0,330C720001
2878,0.0,0.22899999999999998,330C721001
2879,0.0,0.0,330C722001
2880,0.0,0.355,330C723001
2881,0.0,0.11199999999999999,330C724001
2882,0.0,0.16399999999999998,330C726001
2883,0.0,0.299,330C727001
2884,0.0,0.326,330C728001
2885,0.0,0.0,330C729001
2886,0.0,0.257,330C730001
2887,0.0,0.33399999999999996,330C731001
2888,0.0,0.248,330C732001
2889,0.0,0.667,330C733001
2890,0.0,0.0,330C734001
2891,0.0,0.125,330C735001
2892,0.0,0.0,330C736001
2893,0.0,0.502,330C737001
2894,0.0,0.244,330C738001
2895,0.0,0.301,330C739001
2896,0.115,0.115,330C741001
2897,0.0,0.682,330C742001
2898,0.0,0.0,330C743001
2899,0.0,0.038,330C744001
2900,0.0,0.0,330C745001
2901,0.0,0.312,330C746001
2902,0.537,0.537,330C747001
2903,0.0,0.221,330C749001
2904,0.0,0.21899999999999997,330C750001
2905,0.0,0.146,330C752001
2906,0.0,0.182,330C753001
2907,0.0,0.0,330C754001
2908,0.0,0.307,330C755001
2909,0.0,0.021,330C756001
2910,0.066,0.066,330C757001
2911,0.0,0.0,330C758001
2912,0.0,0.16399999999999998,330C759001
2913,0.0,0.249,330C760001
2914,0.0,0.255,330C761001
2915,0.0,0.266,330C762001
2916,0.09,0.09,330C763001
2917,0.0,0.047,330C764001
2918,0.0,0.342,330C765001
2919,0.0,0.099,330C766001
2920,0.0,0.064,330C767001
2921,0.0,0.489,330C768001
2922,0.0,0.6709999999999999,330C769001
2923,0.0,0.17,330C770001
2924,0.0,0.09699999999999999,330C771001
2925,0.0,0.466,330C772001
2926,0.0,0.461,330C773001
2927,0.0,0.078,330C774001
2928,0.0,0.07,330C775001
2929,0.10099999999999999,0.217,330C776001
2930,0.0,0.16,330C777001
2931,0.0,0.249,330C778001
2932,0.0,0.151,330C779001
2933,0.0,0.5579999999999999,330C780001
2934,0.0,0.8809999999999999,330C781001
2935,0.0,0.0,330C782001
2936,0.0,0.134,330C783001
2937,0.0,0.04,330C784001
2938,0.0,0.107,330C785001
2939,0.0,0.126,330C786001
2940,0.0,0.564,330C787001
2941,0.0,0.804,330C788001
2942,0.0,0.585,330C789001
2943,0.0,0.12,330C790001
2944,0.0,0.094,330C791001
2945,0.0,0.124,330C792001
2946,0.0,0.0,330C793001
2947,0.0,0.27,330C794001
2948,0.0,0.349,330C795001
2949,0.0,0.079,330C796001
2950,0.57,1.4869999999999999,330C797001
2951,0.0,0.163,330C798001
2952,0.0,0.13699999999999998,330C799001
2953,0.0,0.262,330C800001
2954,0.0,0.142,330C801001
2955,0.0,0.12,330C802001
2956,0.0,0.171,330C803001
2957,0.0,0.047,330C804001
2958,0.0,0.111,330C805001
2959,0.0,0.092,330C806001
2960,0.0,0.434,330C807001
2961,0.0,0.098,330C808001
2962,0.0,0.057,330C809001
2963,0.0,0.125,330C810001
2964,0.0,0.053,330C811001
2965,0.0,0.15,330C812001
2966,0.0,0.595,330C813001
2967,0.0,0.11,330C814001
2968,0.0,0.1,330C815001
2969,0.0,0.099,330C816001
2970,0.0,0.096,330C817001
2971,0.0,0.185,330C818001
2972,0.0,0.067,330C819001
2973,0.0,0.102,330C820001
2974,0.0,0.064,330C821001
2975,0.0,0.139,330C822001
2976,0.0,0.174,330C823001
2977,0.0,0.361,330C824001
2978,0.245,0.245,330C825001
2979,0.0,0.601,330C826001
2980,0.0,0.0,330C827001
2981,0.0,0.873,330C828001
2982,0.0,0.233,330C829001
2983,0.0,0.19699999999999998,330C830001
2984,0.0,0.205,330C831001
2985,0.0,0.138,330C832001
2986,0.0,0.278,330C833001
2987,0.0,0.0,330C834001
2988,0.0,0.214,330C835001
2989,0.0,0.1,330C836001
2990,0.0,0.5379999999999999,330C837001
2991,0.0,0.1,330C838001
2992,0.0,0.16399999999999998,330C839001
2993,0.0,0.425,330C840001
2994,0.0,0.076,330C841001
2995,0.0,0.061,330C842001
2996,0.0,0.057999999999999996,330C843001
2997,0.0,0.504,330C844001
2998,0.0,0.08,330C845001
2999,0.0,0.106,330C846001
3000,0.0,0.0,330C847001
3001,0.0,0.13699999999999998,330C848001
3002,0.0,0.302,330C849001
3003,0.0,0.168,330C850001
3004,0.0,0.142,330C851001
3005,0.0,0.155,330C852001
3006,0.0,0.536,330C853001
3007,0.0,0.0,330C854001
3008,0.0,0.135,330C855001
3009,0.0,0.314,330C856001
3010,0.0,0.073,330C857001
3011,0.0,0.09699999999999999,330C858001
3012,0.0,0.375,330C859001
3013,0.38299999999999995,0.518,330C860001
3014,0.0,0.311,330C861001
3015,0.0,0.136,330C862001
3016,0.0,0.9129999999999999,330C863001
3017,0.563,0.563,330C864001
3018,0.0,0.386,330C865001
3019,0.0,0.447,330C866001
3020,0.0,0.0,330C868001
3021,0.0,0.243,330C869001
3022,0.0,0.251,330C870001
3023,0.0,0.261,330C871001
3024,0.0,0.40399999999999997,330C872001
3025,0.0,0.431,330C873001
3026,0.0,0.19399999999999998,330C874001
3027,0.0,0.253,330C875001
3028,0.0,0.114,330C876001
3029,0.0,1.885,330C877001
3030,0.0,0.608,330C878001
3031,0.0,0.317,330C879001
3032,0.0,0.201,330C880001
3033,0.0,0.266,330C881001
3034,0.0,0.0,330C882001
3035,0.0,0.162,330C883001
3036,0.0,0.136,330C884001
3037,0.0,0.768,330C885001
3038,0.0,0.07,330C886001
3039,0.0,0.121,330C887001
3040,0.0,0.996,330C888001
3041,0.0,0.196,330C889001
3042,0.0,0.0,330C890001
3043,0.0,1.021,330C891001
3044,0.0,0.0,330C892001
3045,0.0,0.12,330C893001
3046,0.0,0.068,330C894001
3047,0.0,0.19399999999999998,330C895001
3048,0.0,0.883,330C898001
3049,0.0,0.19399999999999998,330C899001
3050,0.0,1.028,330C900001
3051,0.0,0.33899999999999997,330C901001
3052,0.0,0.057,330C902001
3053,0.0,0.368,330C903001
3054,0.0,0.20199999999999999,330C904001
3055,0.0,0.331,330C905001
3056,0.0,0.136,330C906001
3057,0.0,0.217,330C907001
3058,0.0,0.253,330C908001
3059,0.0,0.302,330C909001
3060,0.0,1.237,330C910001
3061,0.0,0.0,330C911001
3062,0.0,0.162,330C914001
3063,0.0,0.201,330C915001
3064,0.0,0.0,330C916001
3065,0.0,0.042,330C917001
3066,0.0,0.046,330C918001
3067,0.0,0.049,330C919001
3068,0.0,0.049,330C920001
3069,0.0,0.13,330C921001
3070,0.0,0.376,330C922001
3071,0.0,0.425,330C923001
3072,0.0,0.0,330C924001
3073,0.0,0.057999999999999996,330C925001
3074,0.0,0.258,330C926001
3075,0.0,0.032,330C927001
3076,0.0,0.062,330C928001
3077,0.0,0.055999999999999994,330C929001
3078,0.0,0.657,330C930001
3079,0.005,0.428,330C931001
3080,0.0,0.11199999999999999,330C932001
3081,0.0,0.138,330C933001
3082,0.0,0.109,330C934001
3083,0.0,0.1,330C935001
3084,0.0,0.081,330C936001
3085,0.0,0.138,330C937001
3086,0.0,0.0,330C938001
3087,0.0,0.0,330C939001
3088,0.0,0.45,330C940001
3089,0.0,0.0,330C941001
3090,0.0,0.0,330C942001
3091,0.0,0.092,330C943001
3092,0.0,0.145,330C944001
3093,0.932,0.932,330C945001
3094,0.0,0.222,330C946001
3095,0.0,0.096,330C947001
3096,0.0,0.171,330C948001
3097,0.0,0.5429999999999999,330C949001
3098,0.0,0.185,330C950001
3099,0.0,0.0,330C951001
3100,0.0,0.226,330C952001
3101,0.256,0.256,330C953001
3102,0.0,0.046,330C954001
3103,0.0,0.109,330C955001
3104,0.0,0.235,330C956001
3105,0.0,0.045,330C957001
3106,0.0,0.185,330C958001
3107,0.16,0.413,330C959001
3108,0.0,0.062,330C960001
3109,0.0,0.0,330C961001
3110,0.0,0.26,330C962001
3111,0.0,0.196,330C963001
3112,0.0,0.39899999999999997,330C964001
3113,0.0,0.18,330C965001
3114,0.0,0.09699999999999999,330C966001
3115,0.0,0.0,330C967001
3116,0.0,0.223,330C968001
3117,0.0,0.0,330C969001
3118,0.0,0.063,330C970001
3119,0.0,0.542,330C971001
3120,0.0,0.151,330C972001
3121,0.0,0.248,330C973001
3122,0.0,0.057,330C974001
3123,0.0,0.0,330C975001
3124,0.0,0.0,330C976001
3125,0.0,0.0,330C977001
3126,0.0,0.256,330C978001
3127,0.0,0.141,330C979001
3128,0.0,0.0,330C980001
3129,0.0,0.359,330C981001
3130,0.0,0.38,330C982001
3131,0.0,0.034,330C983001
3132,0.0,0.441,330C984001
3133,0.0,0.5379999999999999,330C985001
3134,0.0,0.782,330C986001
3135,0.0,0.172,330C987001
3136,0.0,0.153,330C988001
3137,0.0,0.27899999999999997,330C989001
3138,0.0,0.121,330C990001
3139,0.0,0.0,330C991001
3140,0.0,0.071,330C992001
3141,0.0,0.092,330C993001
3142,0.0,0.077,330C994001
3143,0.0,0.725,330C995001
3144,0.0,0.0,330C996001
3145,0.0,0.062,330C997001
3146,0.0,0.22399999999999998,330C998001
3147,0.076,0.076,330C999001
3148,0.0,0.042,330D001001
3149,0.0,0.20199999999999999,330D002001
3150,0.0,0.105,330D003001
3151,0.0,0.165,330D004001
3152,0.0,0.26,330D005001
3153,0.0,0.069,330D006001
3154,0.0,0.0,330D007001
3155,0.0,0.046,330D008001
3156,0.0,0.053,330D009001
3157,0.0,0.064,330D010001
3158,0.0,0.212,330D011001
3159,0.0,0.55,330D012001
3160,0.0,0.617,330D013001
3161,0.0,0.098,330D014001
3162,0.0,0.096,330D015001
3163,0.0,0.292,330D016001
3164,0.0,0.040999999999999995,330D017001
3165,0.0,0.183,330D018001
3166,0.0,0.546,330D019001
3167,0.0,0.16399999999999998,330D020001
3168,0.0,0.322,330D021001
3169,0.0,0.961,330D022001
3170,0.0,1.801,330D023001
3171,0.0,0.21,330D024001
3172,0.0,0.11,330D025001
3173,0.0,0.218,330D026001
3174,0.0,0.069,330D027001
3175,0.0,0.523,330D028001
3176,0.102,0.102,330D029001
3177,0.0,0.046,330D030001
3178,0.0,0.198,330D031001
3179,0.0,2.056,330D032001
3180,0.0,0.254,330D033001
3181,0.0,0.063,330D034001
3182,0.0,0.158,330D035001
3183,0.0,0.271,330D036001
3184,0.0,0.192,330D037001
3185,0.0,0.0,330D038001
3186,0.0,0.06,330D039001
3187,0.0,0.326,330D040001
3188,0.0,0.063,330D041001
3189,0.0,0.475,330D042001
3190,0.0,0.07,330D043001
3191,0.0,0.08,330D044001
3192,0.0,0.451,330D045001
3193,0.0,0.095,330D046001
3194,0.0,0.235,330D047001
3195,0.0,0.085,330D048001
3196,0.0,0.0,330D049001
3197,0.0,0.15,330D050001
3198,0.0,0.281,330D051001
3199,0.0,0.07,330D052001
3200,0.0,0.038,330D053001
3201,0.0,0.113,330D054001
3202,0.0,0.368,330D055001
3203,0.0,0.272,330D056001
3204,0.0,0.0,330D057001
3205,0.0,0.284,330D058001
3206,0.0,0.353,330D059001
3207,0.0,0.698,330D060001
3208,0.0,0.049,330D061001
3209,0.0,0.324,330D062001
3210,0.0,0.493,330D063001
3211,0.0,0.24,330D064001
3212,0.0,0.598,330D065001
3213,0.0,0.26899999999999996,330D066001
3214,0.0,0.419,330D067001
3215,0.0,0.151,330D068001
3216,0.0,0.154,330D069001
3217,0.0,0.27899999999999997,330D070001
3218,0.0,0.376,330D071001
3219,0.0,0.034,330D072001
3220,0.0,0.124,330D073001
3221,0.0,0.265,330D074001
3222,0.0,0.096,330D075001
3223,0.0,0.091,330D076001
3224,0.0,0.0,330D077001
3225,0.0,0.276,330D078001
3226,0.0,0.0,330D079001
3227,0.0,0.142,330D080001
3228,0.0,0.0,330D081001
3229,0.43799999999999994,0.43799999999999994,330D082001
3230,0.0,0.051,330D083001
3231,0.0,0.05,330D084001
3232,0.0,0.0,330D085001
3233,0.0,0.11199999999999999,330D086001
3234,0.0,0.04,330D087001
3235,0.0,0.302,330D088001
3236,0.0,0.0,330D089001
3237,0.0,0.179,330D090001
3238,0.0,0.09,330D091001
3239,0.8059999999999999,0.8059999999999999,330D092001
3240,0.0,0.247,330D093001
3241,0.0,0.043,330D094001
3242,0.0,0.284,330D095001
3243,0.0,0.083,330D096001
3244,0.0,0.129,330D097001
3245,0.0,0.141,330D098001
3246,0.0,0.135,330D099001
3247,0.0,0.778,330D100001
3248,0.0,0.061,330D101001
3249,0.0,0.0,330D102001
3250,0.0,0.257,330D103001
3251,0.0,0.109,330D104001
3252,0.0,0.7609999999999999,330D105001
3253,0.0,0.259,330D106001
3254,0.0,0.0,330D107001
3255,0.0,0.426,330D108001
3256,0.0,0.41,330D109001
3257,0.0,0.33,330D110001
3258,0.0,0.0,330D111001
3259,0.0,1.0979999999999999,330D112001
3260,0.0,0.254,330D113001
3261,0.0,0.937,330D114001
3262,0.0,0.096,330D115001
3263,0.0,0.293,330D116001
3264,0.0,0.124,330D117001
3265,0.0,0.0,330D118001
3266,0.0,0.0,330D119001
3267,0.0,0.249,330D120001
3268,0.0,0.263,330D121001
3269,0.0,0.209,330D122001
3270,0.0,0.354,330D123001
3271,0.0,0.32299999999999995,330D124001
3272,0.0,0.138,330D125001
3273,0.0,0.096,330D126001
3274,0.132,0.488,330D127001
3275,0.0,1.206,330D128001
3276,0.0,0.39299999999999996,330D129001
3277,0.0,0.9009999999999999,330D130001
3278,0.0,0.45299999999999996,330D131001
3279,0.0,0.664,330D132001
3280,0.0,0.142,330D133001
3281,0.0,0.121,330D134001
3282,0.0,0.319,330D135001
3283,0.0,0.188,330D136001
3284,0.0,0.7609999999999999,330D137001
3285,0.0,0.154,330D138001
3286,0.0,0.09699999999999999,330D139001
3287,0.0,0.065,330D140001
3288,0.0,0.22,330D141001
3289,0.636,1.143,330D142001
3290,0.0,0.05,330D143001
3291,0.0,0.046,330D144001
3292,0.0,0.423,330D145001
3293,0.0,0.161,330D146001
3294,0.0,0.0,330D147001
3295,0.0,0.54,330D148001
3296,0.0,0.057999999999999996,330D149001
3297,0.0,0.21899999999999997,330D150001
3298,0.0,0.578,330D151001
3299,0.0,0.527,330D152001
3300,0.0,0.261,330D153001
3301,0.0,0.102,330D154001
3302,0.0,0.0,330D155001
3303,0.0,0.066,330D156001
3304,0.0,0.038,330D157001
3305,0.0,0.0,330D158001
3306,0.0,0.508,330D159001
3307,0.0,0.306,330D160001
3308,0.0,0.155,330D161001
3309,0.0,0.0,330D163001
3310,0.466,0.466,330D164001
3311,0.0,0.15,330D165001
3312,0.0,0.040999999999999995,330D166001
3313,0.0,0.301,330D167001
3314,0.0,0.418,330D168001
3315,0.0,0.048,330D169001
3316,0.0,0.156,330D170001
3317,0.0,0.0,330D171001
3318,0.0,0.82,330D172001
3319,0.0,0.13699999999999998,330D173001
3320,0.0,0.473,330D174001
3321,0.0,0.086,330D175001
3322,0.0,0.0,330D176001
3323,0.0,0.0,330D177001
3324,0.0,0.606,330D178001
3325,0.0,0.209,330D179001
3326,0.0,0.401,330D180001
3327,0.0,0.284,330D181001
3328,0.11699999999999999,0.11699999999999999,330D182001
3329,0.0,0.2,330D183001
3330,0.0,0.541,330D184001
3331,0.0,0.374,330D185001
3332,0.0,0.46,330D186001
3333,0.0,0.231,330D187001
3334,0.0,0.091,330D188001
3335,0.0,0.053,330D189001
3336,0.0,0.0,330D190001
3337,0.0,0.05,330D191001
3338,0.0,0.0,330D192001
3339,0.0,0.113,330D193001
3340,0.0,0.608,330D194001
3341,0.0,0.174,330D195001
3342,0.0,0.142,330D196001
3343,0.0,0.371,330D197001
3344,0.0,0.0,330D198001
3345,0.0,0.0,330D199001
3346,0.0,0.226,330D200001
3347,0.0,0.078,330D201001
3348,0.0,0.222,330D202001
3349,0.0,0.24,330D203001
3350,0.0,0.161,330D204001
3351,0.0,0.163,330D205001
3352,0.0,0.188,330D206001
3353,0.0,0.293,330D207001
3354,0.0,0.078,330D208001
3355,0.0,0.0,330D209001
3356,0.10099999999999999,0.10099999999999999,330D210001
3357,0.0,0.304,330D211001
3358,0.0,0.174,330D212001
3359,0.0,0.249,330D213001
3360,0.0,0.191,330D214001
3361,0.0,0.14,330D215001
3362,0.0,0.40299999999999997,330D216001
3363,0.0,0.303,330D217001
3364,0.0,0.17,330D218001
3365,0.0,0.6579999999999999,330D219001
3366,0.0,0.185,330D220001
3367,0.0,0.139,330D221001
3368,0.0,0.135,330D222001
3369,0.0,0.302,330D223001
3370,0.0,0.615,330D224001
3371,0.0,0.517,330D225001
3372,0.0,0.145,330D227001
3373,0.0,0.08800000000000001,330D228001
3374,0.0,0.091,330D229001
3375,0.0,0.473,330D230001
3376,0.0,0.183,330D231001
3377,0.0,0.218,330D232001
3378,0.0,0.0,330D233001
3379,0.0,0.099,330D234001
3380,0.087,0.087,330D235001
3381,0.0,0.25,330D236001
3382,0.0,0.9079999999999999,330D237001
3383,0.0,0.183,330D238001
3384,0.0,0.452,330D239001
3385,0.0,0.611,330D240001
3386,0.0,0.602,330D241001
3387,0.0,0.047,330D242001
3388,0.0,0.0,330D243001
3389,0.0,0.491,330D244001
3390,0.0,0.057999999999999996,330D245001
3391,0.0,0.13,330D246001
3392,0.0,0.626,330D247001
3393,0.0,0.93,330D248001
3394,0.0,0.142,330D249001
3395,0.0,0.21899999999999997,330D250001
3396,0.0,0.136,330D251001
3397,0.0,0.531,330D252001
3398,0.0,0.0,330D253001
3399,0.0,0.594,330D254001
3400,0.0,0.555,330D255001
3401,0.0,0.292,330D256001
3402,0.0,0.0,330D257001
3403,0.0,0.626,330D258001
3404,0.0,0.287,330D259001
3405,0.0,0.083,330D260001
3406,0.0,0.12,330D261001
3407,0.0,1.159,330D262001
3408,0.0,0.797,330D263001
3409,0.0,0.617,330D264001
3410,0.0,0.297,330D265001
3411,0.0,0.36,330D266001
3412,0.0,0.489,330D267001
3413,0.0,0.049,330D268001
3414,0.0,0.127,330D269001
3415,0.0,0.192,330D270001
3416,0.0,0.068,330D271001
3417,0.0,0.105,330D272001
3418,0.0,0.102,330D273001
3419,0.08800000000000001,0.42,330D274001
3420,0.0,0.278,330D275001
3421,0.0,0.07,330D276001
3422,0.0,0.04,330D277001
