BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
0,0.085,1,330F318001,2,60,2,,2,7,,2,0,,,35.10997646,-85.16411615,35.10863345,-85.16394615
0,0.131,1,330F319001,2,56,2,,2,7,,2,0,,,35.10932545,-85.16394515,35.11017446,-85.16537415
0,0.057,1,330F320001,2,56,2,,2,7,,2,0,,,35.11054346,-85.16617915,35.11108846,-85.16540015
0,0.269,1,330F321001,2,56,2,25,2,7,,2,0,,,35.11827547,-85.15845214,35.11665247,-85.15793014
0,0.072,1,330F322001,2,48,2,20,2,7,,2,0,,,35.11763147,-85.15771714,,
0,0.286,1,330F323001,2,56,2,,2,7,,2,0,,,35.12860949,-85.16084914,,
0,0.62,1,330F324001,2,48,2,25,2,7,,2,0,,,35.1318715,-85.14670811,35.1323785,-85.14476711
0,0.208,1,330F326001,2,60,2,,2,0,,2,0,,,35.1338835,-85.16105714,35.13622008,-85.15910452
0.208,1.394,1,330F326001,2,60,2,,2,7,1,2,0,,,35.13622008,-85.15910452,,
0,0.061,1,330F327001,2,48,2,,2,7,1,2,0,,,35.13806151,-85.15891413,35.13765851,-85.15805113
0,0.434,1,330F328001,2,56,2,,2,7,1,2,0,,,35.13886951,-85.15709613,35.13871551,-85.15173812
0,0.199,1,330F329001,2,56,2,,2,7,1,2,0,,,35.14019051,-85.15636213,35.14098952,-85.15975014
0,0.097,1,330F330001,2,48,2,,2,0,,2,0,,,35.14082252,-85.15573313,35.14087028,-85.15418997
0.097,0.262,1,330F330001,2,48,2,,2,7,,2,0,,,35.14087028,-85.15418997,35.14084452,-85.15423212
0,0.253,1,330F331001,2,56,2,,2,7,1,2,0,,,35.14202152,-85.15446112,35.14484352,-85.15667313
0,0.291,1,330F332001,2,56,2,25,2,7,,2,0,,,35.14557852,-85.15236212,,
0,0.112,1,330F333001,2,48,2,,2,0,,2,0,,,35.14623353,-85.14924211,35.14579152,-85.14743211
0,0.21,1,330F334001,2,56,2,,2,7,,2,0,,,35.14736353,-85.15190712,35.14724153,-85.15358212
0,0.106,1,330F335001,2,56,2,,2,7,1,2,0,,,35.14915653,-85.14985911,35.14978053,-85.15165412
0,0.082,1,330F336001,2,48,2,,2,7,1,2,0,,,35.14392852,-85.15676313,35.14360152,-85.15814413
0,0.044,1,330F337001,2,48,2,,2,7,,2,0,,,35.14443952,-85.15663013,,
0,0.042,1,330F338001,2,48,2,,2,7,,2,0,,,35.13729151,-85.15500113,35.13685651,-85.15542013
0,0.044,1,330F339001,2,48,2,,2,7,1,2,0,,,35.13689151,-85.15336512,,
0,0.083,1,330F340001,2,56,2,,2,7,1,2,0,,,35.13736151,-85.15268512,35.13827251,-85.15358312
0,0.07,1,330F341001,2,48,2,30,2,0,,2,0,,,35.08340739,-85.07537798,35.08252487,-85.07462086
0.07,0.376,1,330F341001,2,44,2,30,2,0,,2,0,,,35.08252487,-85.07462086,35.08015238,-85.07018497
0,0.216,1,330F342001,2,52,2,10,2,0,,2,0,,,35.07786538,-85.06560096,,
0,0.158,1,330F343001,2,56,2,,2,7,,2,0,,,35.06919236,-85.06072095,35.07016936,-85.06329095
0,0.465,1,330F344001,2,76,2,25,2,5,,2,0,,,35.07800038,-85.05999395,35.07864838,-85.05362893
0,0.125,1,330F345001,2,56,2,,2,7,,2,0,,,35.06891136,-85.07923199,35.06834136,-85.07735298
0,0.147,1,330F346001,2,56,2,,2,7,,2,0,,,35.07073437,-85.07680598,35.07203037,-85.07473798
0,0.164,1,330F347001,2,56,2,,2,0,,2,0,,,35.07358037,-85.07569798,35.07530036,-85.07580896
0.164,0.314,1,330F347001,2,56,2,,2,7,,2,0,,,35.07530036,-85.07580896,35.07529937,-85.07579098
0,0.14,1,330F348001,2,56,2,,2,7,,2,0,,,35.06845235,-85.00863584,35.06762735,-85.00642984
0,0.539,1,330F349001,2,56,2,25,2,7,,2,0,,,35.06580635,-85.00405184,35.06696435,-85.00209083
0,0.243,1,330F350001,2,64,2,25,2,0,,2,0,,,35.02595327,-85.02299388,35.02864227,-85.02081388
0,0.511,1,330F351001,2,50,2,,2,0,,2,0,,,35.03883229,-85.00591584,35.03204528,-85.00782185
0,0.09,1,330F352001,2,48,2,,2,0,,2,0,,,35.05607133,-85.00916685,35.05734173,-85.0088461
0.09,0.228,1,330F352001,1,26,1,,2,0,,2,0,,,35.05734173,-85.0088461,35.05894733,-85.00742584
0,0.418,1,330F353001,2,44,2,25,2,0,,2,0,,,34.99432621,-85.01637787,34.9900122,-85.01124586
0,0.364,1,330F354001,2,48,2,,2,0,,2,0,,,35.01830825,-85.01583387,35.01486637,-85.02009039
0.364,0.516,1,330F354001,1,40,1,30,2,0,,2,0,,,35.01486637,-85.02009039,35.01403725,-85.02248588
0,0.05,1,330F355001,4,120,4,25,2,9,1,2,0,,,35.00410923,-85.09249703,35.00441018,-85.09332155
0.05,0.18,1,330F355001,5,120,5,25,2,9,1,2,0,,,35.00441018,-85.09332155,35.00522236,-85.09545001
0,0.656,1,330F356001,2,56,2,25,2,7,,2,0,,,35.00410923,-85.09249703,35.00000923,-85.08980402
0,0.386,1,330F357001,2,56,2,,2,7,,2,0,,,35.00226823,-85.08883502,34.99918822,-85.08476201
0,0.051,1,330F358001,2,56,2,,2,7,,2,0,,,35.00190523,-85.08747602,35.00259623,-85.08727602
0,0.098,1,330F359001,2,48,2,,2,7,,2,0,,,35.00082023,-85.08622601,35.00152523,-85.08475201
0,0.076,1,330F360001,2,56,2,,2,7,,2,0,,,34.99933322,-85.08502001,34.99865822,-85.08598701
0,0.487,1,330F361001,2,56,2,,2,0,,2,0,,,35.00491424,-85.09204302,,
0,0.146,1,330F362001,2,56,2,,2,0,,2,0,,,35.00344023,-85.08730801,35.00255423,-85.08499101
0,0.349,1,330F363001,2,56,2,,2,7,,2,0,,,35.02020927,-85.08674501,35.01961626,-85.08847701
0,0.631,1,330F364001,2,56,2,,2,7,,2,0,,,35.02247627,-85.08584601,35.02722428,-85.09376002
0,0.093,1,330F365001,2,48,2,,2,7,,2,0,,,35.02396527,-85.09079902,,
0,0.09,1,330F366001,2,56,2,25,2,7,1,2,0,,,35.02489028,-85.09334302,35.02361927,-85.09410102
0,0.143,1,330F367001,2,56,2,25,2,7,,2,0,,,35.02628528,-85.09617503,,
0,0.066,1,330F368001,2,48,2,,2,7,,2,0,,,35.02607228,-85.09373802,35.02579628,-85.09268002
0,0.718,1,330F369001,2,56,2,25,2,7,,2,0,,,35.02703028,-85.10108604,35.02583328,-85.08981702
0,0.156,1,330F371001,2,56,2,,2,7,,2,0,,,35.02537828,-85.07966,35.02407127,-85.081886
0,0.181,1,330F372001,2,56,2,,2,7,,2,0,,,35.02498827,-85.07862899,,
0,0.136,1,330F373001,2,56,2,,2,7,,2,0,,,35.02262227,-85.080291,35.02367327,-85.07824799
0,0.15,1,330F374001,2,56,2,,2,7,,2,0,,,35.02131827,-85.080594,35.02253027,-85.07838999
0,0.067,1,330F375001,2,56,2,25,2,7,,2,0,,,35.02767628,-85.09506303,35.02854328,-85.09462103
0,0.164,1,330F376001,2,56,2,,2,7,,2,0,,,35.02843628,-85.09721603,35.02622828,-85.09812103
0,0.365,1,330F377001,2,56,2,25,2,7,,2,0,,,35.02746428,-85.09996204,35.03189629,-85.09713903
0,0.3,1,330F378001,2,56,2,,2,0,,2,0,,,35.02688928,-85.08970902,35.02856015,-85.09467025
0.3,0.475,1,330F378001,2,56,2,20,2,7,,2,0,,,35.02856015,-85.09467025,35.02988329,-85.09468602
0,0.203,1,330F379001,2,56,2,,2,7,,2,0,,,35.02796128,-85.09295902,35.02784228,-85.08991102
0,0.216,1,330F380001,2,56,2,30,2,7,,2,0,,,35.02572028,-85.08533501,,
0,0.223,1,330F381001,2,56,2,,2,7,,2,0,,,35.02568528,-85.08564001,35.02763228,-85.08868901
0,0.312,1,330F382001,2,56,2,,2,7,,2,0,,,34.99732022,-85.10533105,34.99517022,-85.10058004
0,0.059,1,330F383001,2,48,2,,2,7,,2,0,,,34.99589522,-85.10370105,,
0,0.056,1,330F384001,2,48,2,,2,7,,2,0,,,34.99554122,-85.10266105,34.99616922,-85.10209205
0,0.154,1,330F385001,2,56,2,30,2,7,,2,0,,,34.99447922,-85.11599007,34.99568022,-85.11434107
0,0.053,1,330F386001,2,48,2,,2,7,,2,0,,,34.99513122,-85.11540307,34.99467922,-85.11468307
0,0.864,1,330F387001,2,56,2,25,2,7,,2,0,,,34.99748122,-85.11980708,,
0,0.096,1,330F388001,2,48,2,,2,7,,2,0,,,34.99927523,-85.11622807,34.99803423,-85.11692108
0,0.093,1,330F389001,2,48,2,,2,7,,2,0,,,34.99770422,-85.11600207,,
0,0.145,1,330F390001,2,56,2,,2,7,,2,0,,,34.99871223,-85.11474007,34.99987323,-85.11294207
0,0.06,1,330F391001,2,60,2,20,2,0,1,2,0,,,35.00240124,-85.1270651,35.00176484,-85.12635851
0.06,0.353,1,330F391001,2,40,2,20,2,7,1,2,0,,,35.00176484,-85.12635851,35.00006123,-85.12429709
0,0.141,1,330F392001,2,56,2,20,2,7,,2,0,,,35.00032723,-85.1269291,35.00151123,-85.12496009
0,0.213,1,330F393001,2,56,2,,2,7,,2,0,,,35.00181823,-85.12542009,34.99934023,-85.12472009
0,0.303,1,330F394001,2,56,2,30,2,7,,2,0,,,35.00806724,-85.10782506,35.01110825,-85.10477505
0,0.117,1,330F395001,2,56,2,,2,7,,2,0,,,35.00821124,-85.10646305,35.00712124,-85.10491305
0,0.699,1,330F396001,2,56,2,25,2,7,,2,0,,,35.00852824,-85.10620605,,
0,0.29,1,330F397001,2,56,2,,2,7,,2,0,,,35.00944725,-85.10570005,35.00769424,-85.10125604
0,0.179,1,330F398001,2,56,2,,2,7,,2,0,,,35.00893725,-85.10726805,35.01123525,-85.10599005
0,0.891,1,330F399001,2,56,2,,2,7,,2,0,,,35.00985725,-85.10408705,35.01534926,-85.09535503
0,0.27,1,330F400001,2,56,2,30,2,7,,2,0,,,35.01458726,-85.09126102,35.01374525,-85.09463703
0,0.071,1,330F401001,2,48,2,,2,7,,2,0,,,35.01119525,-85.09706603,35.01214525,-85.09729503
0,0.245,1,330F402001,2,56,2,,2,7,,2,0,,,35.01201025,-85.09525503,35.01421025,-85.09469203
0,0.28,1,330F403001,2,56,2,,2,7,,2,0,,,35.01242525,-85.10811206,35.01518326,-85.11078806
0,0.135,1,330F404001,2,56,2,,2,7,,2,0,,,35.01315525,-85.10714105,35.01509326,-85.10721105
0,0.21,1,330F405001,2,56,2,,2,7,1,2,0,,,35.01298725,-85.10662305,35.01519626,-85.10416905
0,0.074,1,330F406001,2,56,2,,2,0,,2,0,,,35.01536426,-85.11213606,35.01519402,-85.11083915
0.074,0.89,1,330F406001,2,56,2,25,2,7,,2,0,,,35.01519402,-85.11083915,35.01062643,-85.09988324
0.89,0.967,1,330F406001,2,44,2,25,2,7,,2,0,,,35.01062643,-85.09988324,,
0,0.133,1,330F407001,2,56,2,,2,7,,2,0,,,35.01440926,-85.10475105,35.01276125,-85.10369805
0,0.117,1,330F408001,2,56,2,,2,7,,2,0,,,35.01129925,-85.10977506,35.01294325,-85.10960206
0,0.074,1,330F409001,2,48,2,,2,5,,2,0,,,35.01354326,-85.11055706,,
0,0.82,1,330F410001,2,56,2,,2,7,1,2,0,,,35.01437426,-85.10320104,35.01524826,-85.11129106
0,0.78,1,330F411001,2,56,2,,2,7,,2,0,,,35.01543926,-85.10541405,35.01845726,-85.10480605
0,0.575,1,330F412001,2,56,2,,2,7,1,2,0,,,35.01621226,-85.11002106,35.02245927,-85.10819605
0,0.078,1,330F413001,2,48,2,,2,7,,2,0,,,35.01210625,-85.10099704,35.01116425,-85.10146404
0,0.112,1,330F414001,2,56,2,,2,7,,2,0,,,35.01171625,-85.10048604,35.01281325,-85.09912604
0,0.324,1,330F415001,2,56,2,,2,7,1,2,0,,,35.01509226,-85.10238404,35.01186125,-85.09835404
0,0.273,1,330F416001,2,56,2,,2,7,,2,0,,,35.01563026,-85.10230104,35.01753226,-85.09912204
0,0.306,1,330F417001,2,56,2,,2,7,,2,0,,,35.01674626,-85.10326404,35.01491726,-85.09904804
0,0.071,1,330F418001,2,48,2,,2,7,,2,0,,,35.01766626,-85.10376505,35.01808826,-85.10268204
0,0.556,1,330F419001,2,56,2,,2,7,1,2,0,,,35.01990027,-85.10384905,35.01701126,-85.09544603
0,0.047,1,330F420001,2,44,2,,2,7,,2,0,,,35.02051627,-85.10573805,35.02039827,-85.10493005
0,0.514,1,330F421001,2,56,2,,2,7,,2,0,,,35.02156127,-85.10542005,35.02561328,-85.11185506
0,0.276,1,330F422001,2,56,2,,2,7,,2,0,,,35.01385325,-85.10043004,35.0155229,-85.09655396
0.276,0.36,1,330F422001,2,44,2,,2,0,,2,0,,,35.0155229,-85.09655396,35.01549726,-85.09656903
0,0.117,1,330F423001,2,48,2,,2,7,,2,0,,,35.01327325,-85.09958004,35.01298025,-85.09802703
0,0.067,1,330F424001,2,48,2,,2,7,,2,0,,,35.01497726,-85.09734303,35.01409625,-85.09721503
0,0.088,1,330F425001,2,48,2,,2,0,,2,0,,,35.01931927,-85.10156004,,
0,0.357,1,330F426001,2,56,2,,2,7,1,2,0,,,35.01936227,-85.10104804,,
0,0.081,1,330F427001,2,48,2,,2,7,,2,0,,,35.01690426,-85.10781105,35.01621626,-85.10679605
0,0.237,1,330F428001,2,56,2,20,2,0,1,2,0,,,35.01953027,-85.10864906,35.02126927,-85.11131306
0,0.073,1,330F429001,2,48,2,,2,7,,2,0,,,35.02097827,-85.10862505,35.02069027,-85.10740505
0,0.043,1,330F430001,2,48,2,,2,0,,2,0,,,35.02156027,-85.10853405,35.02177227,-85.10924906
0,0.095,1,330F431001,2,48,2,,2,0,1,2,0,,,35.02487028,-85.11116106,35.02587228,-85.11019206
0,0.534,1,330F432001,2,56,2,,2,7,1,2,0,,,35.02400228,-85.11118006,35.01695026,-85.11163006
0,0.05,1,330F433001,2,48,2,,2,0,,2,0,,,35.02314927,-85.11165906,35.02302927,-85.11250306
0,0.038,1,330F434001,2,48,2,,2,0,1,2,0,,,35.02221927,-85.11088506,35.02227627,-85.11024806
0,0.123,1,330F435001,2,56,2,,2,0,,2,0,,,35.01925727,-85.10978006,,
0,0.344,1,330F436001,2,56,2,25,2,7,,2,0,,,35.02671328,-85.11117506,35.02372528,-85.11455607
0,0.046,1,330F437001,2,48,2,,2,7,,2,0,,,35.02622028,-85.11354706,35.02597628,-85.11290206
0,0.308,1,330F438001,2,56,2,,2,7,,2,0,,,35.0344413,-85.11175406,35.03187729,-85.11489807
0,0.395,1,330F440001,2,56,2,,2,7,1,2,0,,,35.02582528,-85.10172604,35.02263927,-85.10555305
0,0.158,1,330F441001,2,56,2,30,2,7,1,2,0,,,35.02601628,-85.10043504,35.02494428,-85.10225604
0,0.314,1,330F442001,2,56,2,,2,7,1,2,0,,,35.02550828,-85.10351704,35.02670428,-85.10851905
0,0.07,1,330F443001,2,56,2,,2,7,,2,0,,,35.02630228,-85.10578705,35.02718728,-85.10529805
0,0.198,1,330F444001,2,56,2,,2,0,,2,0,,,35.02810328,-85.10781005,35.02691328,-85.10459105
0,0.157,1,330F445001,2,56,2,,2,0,,2,0,,,35.02961629,-85.10071504,35.02754947,-85.10187669
0.157,0.297,1,330F445001,2,56,2,30,2,7,,2,0,,,35.02754947,-85.10187669,35.02791828,-85.10322604
0,0.246,1,330F446001,2,56,2,,2,7,1,2,0,,,35.0379843,-85.10217804,,
0,0.33,1,330F447001,2,56,2,,2,7,,2,0,,,35.0378693,-85.10822005,35.04227831,-85.10598605
0,0.194,1,330F448001,2,56,2,25,2,7,,2,0,,,35.04055631,-85.11286506,35.04213931,-85.11051205
0,0.334,1,330F449001,2,56,2,,2,7,,2,0,,,35.04134731,-85.10779105,35.04290531,-85.11270906
0,0.166,1,330F450001,2,56,2,,2,7,,2,0,,,35.04208231,-85.11011405,35.04346532,-85.10833605
0,0.119,1,330F451001,2,56,2,,2,7,,2,0,,,35.04208931,-85.11112906,,
0,0.205,1,330F452001,2,56,2,20,2,7,,2,0,,,35.04303331,-85.10648005,35.04396932,-85.10991105
0,0.09,1,330F453001,2,56,2,,2,7,,2,0,,,35.04201331,-85.10613405,35.04240831,-85.10761405
0,0.167,1,330F454001,2,56,2,,2,7,,2,0,,,35.0347653,-85.11681407,35.0358513,-85.11439006
0,0.038,1,330F455001,2,48,2,,2,7,,2,0,,,35.05007333,-85.11933207,35.04966033,-85.11972207
0,0.037,1,330F456001,2,48,2,,2,7,,2,0,,,35.04878733,-85.11756107,,
0,0.067,1,330F457001,2,52,2,,2,7,,2,0,,,35.0399463,-85.07094398,35.0397253,-85.07068297
0,0.252,1,330F459001,2,56,2,20,2,7,,2,0,,,35.07018137,-85.11401206,35.06752236,-85.11351206
0,0.592,1,330F460001,2,56,2,,2,7,,2,0,,,35.05617335,-85.15092213,,
0,0.062,1,330F465001,2,60,2,25,2,7,,2,0,,,35.02481631,-85.39943864,35.0239188,-85.39955693
0.062,0.213,1,330F465001,2,56,2,25,2,7,,2,0,,,35.0239188,-85.39955693,35.02189031,-85.39941864
0.213,0.621,1,330F465001,2,56,2,25,2,0,,2,0,,,35.02189031,-85.39941864,35.01963609,-85.40478626
0.621,0.75,1,330F465001,2,60,2,25,2,0,,2,0,,,35.01963609,-85.40478626,35.0186103,-85.40631666
0,0.123,1,330F466001,1,36,1,,2,0,,2,0,,,35.04418334,-85.2809174,35.04423191,-85.2822125
0.123,0.21,1,330F466001,2,36,2,,2,9,,2,0,,,35.04423191,-85.2822125,35.04418334,-85.2809174
0,0.057,1,330F480001,2,68,2,,2,2,1,2,0,,,35.05474136,-85.31282646,35.05472336,-85.31185846
0,3.065,1,330F501001,2,30,2,,2,5,,2,0,,,,,,
0,0.064,1,330F502001,2,50,2,,2,7,0,2,0,,,35.13037727,-85.05948238,35.12957882,-85.06005409
0,0.147,1,330F503001,2,50,2,,2,7,0,2,0,,,35.13003181,-85.05853271,35.12853338,-85.06015036
0,0.245,1,330F504001,2,50,2,,2,7,0,2,0,,,35.12968804,-85.05758199,35.12742873,-85.0605433
0,0.323,1,330F505001,2,50,2,,2,7,1,2,0,,,35.12933902,-85.05664154,35.12631629,-85.06058753
0,0.293,1,330F506001,2,50,2,,2,7,1,2,0,,,35.12899728,-85.0556889,35.12597823,-85.0589495
0,0.13,1,330F629001,2,52,2,,2,7,1,2,0,,,35.14938016,-85.05205809,35.14852612,-85.0501262
0,0.245,1,330F630001,2,52,2,,2,7,1,2,0,,,35.14900402,-85.04934628,35.14908602,-85.05303356
0,0.313,1,330F631001,2,64,2,25,2,0,,2,0,,,35.26603075,-85.03686986,35.26965176,-85.03906587
0,0.446,1,330F632001,2,60,2,25,2,0,,2,0,,,35.26913375,-84.98675276,35.26908975,-84.98982077
0,0.219,1,330F633001,2,52,2,20,2,0,,2,0,,,35.26146774,-85.02245584,35.26265874,-85.02606684
0,0.562,1,330F634001,2,64,2,,2,0,,2,0,,,35.26807176,-85.04106587,35.27334677,-85.03824987
0,0.713,1,330F635001,2,60,2,,2,7,,2,0,,,35.23170469,-85.06487193,35.22404267,-85.07082794
0,0.486,1,330F636001,2,52,2,,2,0,,2,0,,,35.22976268,-85.06890494,35.22336367,-85.07151294
0,0.172,1,330F638001,2,40,2,,2,0,,2,0,,,35.18768259,-85.03672388,35.1887146,-85.03950888
0,0.25,1,330F639001,2,52,2,25,2,0,,2,0,,,35.21997766,-85.01746583,35.22092866,-85.02147084
0,0.157,1,330F640001,2,52,2,,2,7,,2,0,,,35.22079866,-85.02109184,35.22120866,-85.01879884
0,0.144,1,330F641001,2,48,2,,2,7,,2,0,,,35.21120565,-85.06470593,,
0,0.243,1,330F642001,2,44,2,,2,0,,2,0,,,35.20366263,-85.03957088,35.20487863,-85.04335389
0,0.69,1,330F643001,2,52,2,,2,0,,2,0,,,35.22844567,-85.02267284,35.22655767,-85.03151286
0,0.41,1,330F644001,2,52,2,,2,0,,2,0,,,35.22518667,-85.02730085,35.22739167,-85.02328584
0,0.101,1,330F645001,2,52,2,,2,0,,2,0,,,35.22644567,-85.03065186,35.22750767,-85.03134186
0,0.143,1,330F646001,2,52,2,,2,0,,2,0,,,35.22760967,-85.02638985,,
0,0.325,1,330F647001,2,52,2,,2,0,,2,0,,,35.15110052,-85.04949091,35.15153052,-85.04927691
0,0.208,1,330F648001,2,52,2,,2,0,,2,0,,,35.15069952,-85.05491692,,
0,0.474,1,330F649001,2,52,2,,2,0,,2,0,,,35.14999152,-85.05496092,35.15331653,-85.05179392
0,0.531,1,330F650001,2,52,2,,2,7,,2,0,,,35.14980252,-85.0416239,35.15345453,-85.04943591
0,0.595,1,330F651001,2,52,2,,2,0,,2,0,,,35.15064752,-85.0426099,35.15446953,-85.04961391
0,0.058,1,330F652001,2,52,2,,2,0,,2,0,,,35.15403253,-85.04832491,35.15324853,-85.04872591
0,0.3,1,330F653001,2,52,2,,2,0,,2,0,,,35.15293853,-85.04781491,35.15121152,-85.0455919
0,0.082,1,330F654001,2,52,2,,2,0,,2,0,,,35.15179752,-85.04799791,35.15160852,-85.04660191
0,0.673,1,330F655001,2,52,2,,2,0,,2,0,,,35.15629953,-85.03806889,35.15316452,-85.02948187
0,0.327,1,330F656001,2,52,2,25,2,0,,2,0,,,35.15459353,-85.03327988,35.15587153,-85.03691288
0,0.153,1,330F657001,2,52,2,,2,0,,2,0,,,35.15404553,-85.03198888,35.15262152,-85.03072487
0,0.075,1,330F658001,2,60,2,,2,7,1,2,0,,,35.14851652,-85.06160194,35.14893752,-85.06278394
0,0.123,1,330F659001,2,56,2,,2,7,,2,0,,,35.14775352,-85.06201294,,
0,0.085,1,330F660001,2,80,2,25,2,7,1,2,0,,,35.14511051,-85.04852191,35.14596471,-85.04918582
0.085,0.68,1,330F660001,2,52,2,25,2,7,1,2,0,,,35.14596471,-85.04918582,35.14966578,-85.05387456
0.68,0.94,1,330F660001,2,52,2,25,2,0,0,2,0,,,35.14966578,-85.05387456,35.14729204,-85.05399731
0,0.147,1,330F661001,2,52,2,20,2,7,1,2,0,,,35.14558351,-85.04932991,35.14653151,-85.05139092
0,0.114,1,330F662001,2,52,2,20,2,7,1,2,0,,,35.14676651,-85.04825791,35.14657751,-85.05013691
0,0.32,1,330F663001,2,52,2,25,2,7,,2,0,,,35.14763752,-85.04776591,35.14648733,-85.05250958
0,0.967,1,330F664001,2,50,2,,2,7,1,2,0,,,35.1307334,-85.06075455,,
0,0.645,1,330F665001,2,52,2,20,2,7,1,2,0,,,35.11850646,-85.05418793,35.12564247,-85.05763493
0,0.657,1,330F666001,2,56,2,25,2,7,1,2,0,,,35.11907146,-85.04897692,35.12014946,-85.05707993
0,0.131,1,330F667001,2,48,2,,2,7,,2,0,,,35.12047946,-85.05281492,35.12097846,-85.05501293
0,0.159,1,330F668001,2,52,2,20,2,7,,2,0,,,35.11783246,-85.04999392,35.11570245,-85.05113192
0,0.168,1,330F669001,2,52,2,,2,7,,2,0,,,35.11813846,-85.05096892,35.11596445,-85.05232692
0,0.143,1,330F670001,2,52,2,25,2,7,1,2,0,,,35.11848846,-85.05188792,,
0,0.17,1,330F671001,2,52,2,,2,7,1,2,0,,,35.11816646,-85.05602793,35.12058646,-85.05605793
0,0.099,1,330F672001,2,52,2,20,2,7,,2,0,,,35.11758646,-85.05235892,35.11751846,-85.05399393
0,0.07,1,330F673001,2,52,2,,2,7,1,2,0,,,35.11937146,-85.05463193,35.11976246,-85.05355293
0,0.088,1,330F674001,2,52,2,,2,7,1,2,0,,,35.12141746,-85.05503193,,
0,0.073,1,330F675001,2,52,2,,2,7,1,2,0,,,35.12216947,-85.05494793,35.12218247,-85.05614693
0,0.093,1,330F676001,2,52,2,,2,7,1,2,0,,,35.12222347,-85.05496193,,
0,0.05,1,330F677001,2,52,2,,2,7,,2,0,,,35.12275247,-85.05492493,35.12304447,-85.05569393
0,0.053,1,330F678001,2,52,2,,2,7,,2,0,,,35.12348047,-85.05446493,35.12380547,-85.05530193
0,0.127,1,330F680001,2,60,2,,2,5,,2,0,,,35.10192543,-85.05449893,35.10280143,-85.05647293
0,0.214,1,330F681001,2,56,2,,2,7,,2,0,,,35.11322845,-85.03594389,35.11019244,-85.03700889
0,0.449,1,330F682001,2,56,2,25,2,0,,2,0,,,35.10606743,-85.04891592,35.10423143,-85.04227891
0,0.67,1,330F683001,2,56,2,,2,7,,2,0,,,35.10480643,-85.04616291,35.10169242,-85.03590189
0,0.041,1,330F684001,2,56,2,,2,7,,2,0,,,35.10421843,-85.04454991,35.10370043,-85.04487391
0,0.027,1,330F685001,2,56,2,,2,7,,2,0,,,35.10390043,-85.04367991,,
0,0.046,1,330F686001,2,56,2,,2,7,,2,0,,,35.10388343,-85.0414009,35.10330343,-85.0417509
0,0.038,1,330F687001,2,56,2,,2,7,,2,0,,,35.10356443,-85.0405539,35.10308643,-85.0408449
0,0.028,1,330F688001,2,56,2,,2,7,,2,0,,,35.10325043,-85.0396859,35.10291343,-85.0398899
0,0.027,1,330F689001,2,56,2,,2,7,,2,0,,,35.10216842,-85.03655489,,
0,1.612,1,330F691001,2,52,2,35,2,0,,2,0,,,35.03050128,-85.02500788,35.04998032,-85.01547786
0,0.434,1,330F692001,2,44,2,,2,0,,2,0,,,34.99653221,-85.00856186,35.00045022,-85.01173986
0,0.095,1,330F693001,2,44,2,,2,0,,2,0,,,34.99787221,-85.00807986,34.99910621,-85.00774286
0,0.091,1,330F694001,2,44,2,,2,0,,2,0,,,34.99829621,-85.00982286,34.99958821,-85.00948686
0,0.072,1,330F695001,2,112,2,,2,0,,2,0,,,34.99728322,-85.05747196,34.99772747,-85.05862313
0.072,0.233,1,330F695001,2,100,2,,2,7,,2,0,,,34.99772747,-85.05862313,34.99892108,-85.06102256
0.233,0.659,1,330F695001,2,100,2,25,2,7,,2,0,,,34.99892108,-85.06102256,35.00210323,-85.06604297
0,0.079,1,330F696001,2,56,2,,2,7,,2,0,,,34.99983122,-85.06190896,34.99955122,-85.06307597
0,0.113,1,330F697001,2,56,2,,2,7,,2,0,,,35.00086722,-85.06258397,35.00011322,-85.06423497
0,0.262,1,330F698001,2,56,2,25,2,7,,2,0,,,35.00143123,-85.06370797,35.00459123,-85.06186096
0,0.108,1,330F699001,2,56,2,,2,7,,2,0,,,35.00153423,-85.06567297,,
0,0.097,1,330F700001,2,56,2,,2,7,,2,0,,,35.00218323,-85.06302297,35.00239123,-85.06145296
0,0.039,1,330F701001,2,56,2,,2,7,,2,0,,,35.00300023,-85.06254997,35.00322223,-85.06171296
0,0.066,1,330F702001,2,56,2,,2,7,,2,0,,,35.00300023,-85.06254997,35.00294223,-85.06381197
0,0.095,1,330F703001,2,56,2,,2,7,,2,0,,,35.00394523,-85.06241896,35.00380023,-85.06409397
0,0.396,1,330F704001,2,56,2,,2,7,,2,0,,,35.00774724,-85.06489597,35.00348623,-85.06098396
0,0.103,1,330F705001,2,56,2,,2,7,,2,0,,,35.00678024,-85.06380997,,
0,0.091,1,330F706001,2,56,2,,2,7,,2,0,,,35.00588323,-85.06362497,35.00552623,-85.06529697
0,0.081,1,330F707001,2,56,2,,2,7,,2,0,,,35.00531723,-85.06325897,35.00465123,-85.06447197
0,0.287,1,330F709001,2,56,2,25,2,7,,2,0,,,34.99938822,-85.05576495,35.00217023,-85.05844496
0,0.499,1,330F710001,2,52,2,25,2,7,,2,0,,,35.00006022,-85.05738896,35.00468423,-85.05573595
0,0.216,1,330F711001,2,52,2,,2,7,,2,0,,,35.00226123,-85.05742395,,
