"BLM","County","Route","Sp Case","Co. Seq.","I. C. Order","Item Code","Route Feature Desc","Description Code Flag","GPS Elevation","Description Code","Updated By","Updated On","GPS Latitude","GPS Longitude","GPS Code","ID NUMBER","Sub Route","Mile Post","Mile Post Suffix"
0.332,HAMILTON,0B687,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,872,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.036644,-85.24971,STOP SIGN,330B687001,00,,--
0,HAMILTON,0B688,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,856.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.036885,-85.248421,STOP SIGN,330B688001,00,,--
0.171,HAMILTON,0B688,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,823.2,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035694,-85.245859,087,330B688001,00,,--
0.291,HAMILTON,0B688,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,791.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034863,-85.244023,STOP SIGN,330B688001,00,,--
0.156,HAMILTON,0B689,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,791.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034863,-85.244023,STOP SIGN,330B689001,00,,--
0,HAMILTON,0B690,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,752.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.035064,-85.242188,STOP SIGN,330B690001,00,,--
0,HAMILTON,0B691,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,781.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.029989,-85.246527,STOP SIGN,330B691001,00,,--
0.188,HAMILTON,0B691,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,796.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031597,-85.245651,STOP SIGN,330B691001,00,,--
0,HAMILTON,0B694,0-NONE ,1,2,9-OTHER-MINOR,1-WAY YIELD,0,877,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:22 AM,35.066214,-85.23491,YIELD SIGN,330B694001,00,,--
0,HAMILTON,0B695,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,831.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.067148,-85.236532,STOP SIGN,330B695001,00,,--
0.205,HAMILTON,0B695,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,733.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.069353,-85.234423,087,330B695001,00,,--
0,HAMILTON,0B697,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,750,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.080698,-85.235855,STOP SIGN,330B697001,00,,--
0,HAMILTON,0B698,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,688,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.083664,-85.234848,STOP SIGN,330B698001,00,,--
