GRID_ID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
AH-8,680,-85.12699083,35.06729518,,,35.065155119624,-85.1259869105439
AH-8,680,-85.13420474,35.06992442,,,35.069098979624,-85.1368077755439
AH-8,680,-85.13100673,35.07585546,,,35.077995539624,-85.1320107605439
AH-8,680,-85.12379242,35.07322602,,,35.074051379624,-85.1211892955439
AI-8,681,-85.11657859,35.07059616,35.0689457538688,-85.121784799587,35.0714213630656,-85.1139754852065
AI-8,681,-85.1197774,35.06466553,,,35.0625254180656,-85.1187737002065
AI-8,681,-85.12699083,35.06729518,,,35.0664698930656,-85.1295938452065
AI-8,681,-85.12379242,35.07322602,,,35.0753661530656,-85.1247962302065
AI-8,681,-85.11657859,35.07059616,,,35.0714213630656,-85.1139754852065
AJ-8,682,-85.10936524,35.06796589,35.0663157876329,-85.1145714082204,35.0687909411836,-85.1067621558898
AJ-8,682,-85.11256445,35.06203545,,,35.0598952811836,-85.1115609708898
AJ-8,682,-85.1197774,35.06466553,,,35.0638404011836,-85.1223803958898
AJ-8,682,-85.11657859,35.07059616,,,35.0727363461836,-85.1175821808898
AJ-8,682,-85.10936524,35.06796589,,,35.0687909411836,-85.1067621558898
AK-8,683,-85.10215237,35.0653352,35.0636854088676,-85.1073584995752,35.0661600955662,-85.0995493052124
AK-8,683,-85.10535198,35.05940497,,,35.0572647505662,-85.1043487202124
AK-8,683,-85.11256445,35.06203545,,,35.0612104705662,-85.1151674252124
AK-8,683,-85.10936524,35.06796589,,,35.0701061305662,-85.1103686102124
AK-8,683,-85.10215237,35.0653352,,,35.0661600955662,-85.0995493052124
AL-8,684,-85.09493997,35.06270409,35.0610546112089,-85.1001460657714,35.0635288293955,-85.0923369221143
AL-8,684,-85.09813999,35.05677406,,,35.0546337843955,-85.0971369521144
AL-8,684,-85.10535198,35.05940497,,,35.0585801493955,-85.1079549371143
AL-8,684,-85.10215237,35.0653352,,,35.0674754943955,-85.1031555221143
AL-8,684,-85.09493997,35.06270409,,,35.0635288293955,-85.0923369221143
AM-8,685,-85.08772806,35.06007257,35.0584233957484,-85.0929341138834,35.0608971571258,-85.0851250330583
AM-8,685,-85.09092848,35.05414274,,,35.0520024121258,-85.0899256630583
AM-8,685,-85.09813999,35.05677406,,,35.0559493921258,-85.1007429280583
AM-8,685,-85.09493997,35.06270409,,,35.0648444371258,-85.0959428980583
AM-8,685,-85.08772806,35.06007257,,,35.0608971571258,-85.0851250330583
AN-8,686,-85.08051663,35.05744064,35.0557917702881,-85.0857226419957,35.058265074856,-85.0779136240022
AN-8,686,-85.08371744,35.05151101,,,35.049370629856,-85.0827148390021
AN-8,686,-85.09092848,35.05414274,,,35.053318224856,-85.0935313990022
AN-8,686,-85.08772806,35.06007257,,,35.062212969856,-85.0887307690022
AN-8,686,-85.08051663,35.05744064,,,35.058265074856,-85.0779136240022
AO-8,687,-85.07330567,35.05480829,35.0531597312067,-85.0785116457539,35.0556325693966,-85.0707026821231
AO-8,687,-85.07650689,35.04887886,,,35.0467384243967,-85.0755045121231
AO-8,687,-85.08371744,35.05151101,,,35.0506866493967,-85.0863203371231
AO-8,687,-85.08051663,35.05744064,,,35.0595810943967,-85.0815191221231
AO-8,687,-85.07330567,35.05480829,,,35.0556325693966,-85.0707026821231
AP-8,688,-85.0660952,35.05217552,35.0505272734049,-85.071301132664,35.0529996432976,-85.063492233668
AP-8,688,-85.06929681,35.0462463,,,35.0441058132976,-85.068294648668
AP-8,688,-85.07650689,35.04887886,,,35.0480546532976,-85.079109768668
AP-8,688,-85.07330567,35.05480829,,,35.0569487982976,-85.074307938668
AP-8,688,-85.0660952,35.05217552,,,35.0529996432976,-85.063492233668
AQ-8,689,-85.0588852,35.04954234,35.0478944012051,-85.0640910957422,35.0503663093974,-85.0562822521289
AQ-8,689,-85.06208722,35.04361332,,,35.0414727793974,-85.0610852821289
AQ-8,689,-85.06929681,35.0462463,,,35.0454222493974,-85.0718996671289
AQ-8,689,-85.0660952,35.05217552,,,35.0543160793974,-85.0670972521289
AQ-8,689,-85.0588852,35.04954234,,,35.0503663093974,-85.0562822521289
AR-8,690,-85.05167569,35.04690874,35.0452611134037,-85.0568815426523,35.0477325532981,-85.0490727636738
AR-8,690,-85.0548781,35.04097993,,,35.0388393382981,-85.0538763786738
AR-8,690,-85.06208722,35.04361332,,,35.0427894232981,-85.0646900586738
AR-8,690,-85.0588852,35.04954234,,,35.0516829532981,-85.0598870286738
AR-8,690,-85.05167569,35.04690874,,,35.0477325532981,-85.0490727636738
AS-8,691,-85.04446665,35.04427474,35.0426274130852,-85.0496724650513,35.0450984034574,-85.0418637424743
AS-8,691,-85.04766947,35.03834612,,,35.0362054734574,-85.0466679724743
AS-8,691,-85.0548781,35.04097993,,,35.0401561884574,-85.0574809174743
AS-8,691,-85.05167569,35.04690874,,,35.0490494034574,-85.0526773024743
AS-8,691,-85.04446665,35.04427474,,,35.0450984034574,-85.0418637424743
H-7,692,-85.30833171,35.1473919,35.1457333062294,-85.3135393659456,35.1482211968853,-85.3057278820272
H-7,692,-85.31152009,35.14145596,,,35.1393172868853,-85.3105104520272
H-7,692,-85.31874684,35.14407455,,,35.1432451718853,-85.3213505770272
H-7,692,-85.31555887,35.15001069,,,35.1521493818853,-85.3165686220272
H-7,692,-85.30833171,35.1473919,,,35.1482211968853,-85.3057278820272
I-7,693,-85.30110503,35.1447727,35.1431144112287,-85.3063126509397,35.1456018443857,-85.2985012195301
I-7,693,-85.30429382,35.13883696,,,35.1366982343856,-85.3032844045301
I-7,693,-85.31152009,35.14145596,,,35.1406267343856,-85.3141238095301
I-7,693,-85.30833171,35.1473919,,,35.1495306443856,-85.3093412395301
I-7,693,-85.30110503,35.1447727,,,35.1456018443857,-85.2985012195301
J-7,694,-85.29387883,35.14215308,35.1404951007666,-85.2990864140495,35.1429820696167,-85.2912750379753
J-7,694,-85.29706802,35.13621754,,,35.1340787596167,-85.2960588229753
J-7,694,-85.30429382,35.13883696,,,35.1380078896167,-85.3068975229752
J-7,694,-85.30110503,35.1447727,,,35.1469114996167,-85.3021143379753
J-7,694,-85.29387883,35.14215308,,,35.1429820696167,-85.2912750379753
K-7,695,-85.28665311,35.13953304,35.1378753707659,-85.2918606540437,35.1403618746171,-85.2840493379782
K-7,695,-85.2898427,35.1335977,,,35.131458864617,-85.2888337229782
K-7,695,-85.29706802,35.13621754,,,35.135388624617,-85.2996717029781
K-7,695,-85.29387883,35.14215308,,,35.144291934617,-85.2948879179781
K-7,695,-85.28665311,35.13953304,,,35.1403618746171,-85.2840493379782
L-7,696,-85.27942786,35.13691258,35.1352552212264,-85.2846353709221,35.1377412593868,-85.276824104539
L-7,696,-85.28261786,35.13097744,,,35.1288385493868,-85.281609104539
L-7,696,-85.2898427,35.1335977,,,35.1327689393868,-85.292446364539
L-7,696,-85.28665311,35.13953304,,,35.1416719493868,-85.2876619795389
L-7,696,-85.27942786,35.13691258,,,35.1377412593868,-85.276824104539
M-7,697,-85.2722031,35.1342917,35.1326346507645,-85.2774105690321,35.1351202246177,-85.2695993654839
M-7,697,-85.2753935,35.12835676,,,35.1262178146177,-85.274384965484
M-7,697,-85.28261786,35.13097744,,,35.1301488346177,-85.2852215054839
M-7,697,-85.27942786,35.13691258,,,35.1390515446177,-85.2804365054839
M-7,697,-85.2722031,35.1342917,,,35.1351202246177,-85.2695993654839
N-7,698,-85.26497881,35.1316704,35.1300136612249,-85.2701862459104,35.1324987693875,-85.2623750920448
N-7,698,-85.26816962,35.12573566,,,35.1235966593875,-85.2671613070448
N-7,698,-85.2753935,35.12835676,,,35.1275283093875,-85.2779971270448
N-7,698,-85.2722031,35.1342917,,,35.1364307193875,-85.2732115270448
N-7,698,-85.26497881,35.1316704,,,35.1324987693875,-85.2623750920448
O-7,699,-85.257755,35.12904869,35.1273922557631,-85.2629623990206,35.1298769071184,-85.2551513004897
O-7,699,-85.26094621,35.12311415,,,35.1209750971184,-85.2599381154897
O-7,699,-85.26816962,35.12573566,,,35.1249073621184,-85.2707732304897
O-7,699,-85.26497881,35.1316704,,,35.1338094721184,-85.2659870154897
O-7,699,-85.257755,35.12904869,,,35.1298769071184,-85.2551513004897
P-7,700,-85.25053166,35.12642655,35.1247704316844,-85.2557390277825,35.1272546091578,-85.2479279761088
P-7,700,-85.25372329,35.12049221,,,35.1183530991578,-85.2527154211088
P-7,700,-85.26094621,35.12311415,,,35.1222860091578,-85.2635498011088
P-7,700,-85.257755,35.12904869,,,35.1311878191578,-85.2587629861088
P-7,700,-85.25053166,35.12642655,,,35.1272546091578,-85.2479279761088
Q-7,701,-85.24330881,35.123804,35.1221481857618,-85.2485161390089,35.1246319071191,-85.2407051454956
Q-7,701,-85.24650084,35.11786986,,,35.1157306971191,-85.2454931904956
Q-7,701,-85.25372329,35.12049221,,,35.1196642221191,-85.2563268654956
Q-7,701,-85.25053166,35.12642655,,,35.1285657321191,-85.2515394204955
Q-7,701,-85.24330881,35.123804,,,35.1246319071191,-85.2407051454956
R-7,702,-85.23608643,35.12118103,35.119525526222,-85.2412937258869,35.122008781889,-85.2334827820566
R-7,702,-85.23927887,35.11524709,,,35.113107871889,-85.2382714420566
R-7,702,-85.24650084,35.11786986,,,35.117042026889,-85.2491043970566
R-7,702,-85.24330881,35.123804,,,35.125943236889,-85.2443163520566
R-7,702,-85.23608643,35.12118103,,,35.122008781889,-85.2334827820566
S-7,703,-85.22886454,35.11855764,35.1169024452995,-85.2340717921137,35.1193852373502,-85.2262609139432
S-7,703,-85.23205737,35.1126239,,,35.1104846273502,-85.2310501589432
S-7,703,-85.23927887,35.11524709,,,35.1144194123502,-85.2418824089432
S-7,703,-85.23608643,35.12118103,,,35.1233203223502,-85.2370937489432
S-7,703,-85.22886454,35.11855764,,,35.1193852373502,-85.2262609139432
T-7,704,-85.22164312,35.11593384,35.1142789512205,-85.2268503358752,35.1167612843898,-85.2190395120624
T-7,704,-85.22483636,35.1100003,,,35.1078609743897,-85.2238293720624
T-7,704,-85.23205737,35.1126239,,,35.1117963743898,-85.2346608870624
T-7,704,-85.22886454,35.11855764,,,35.1206969843898,-85.2298716420624
T-7,704,-85.22164312,35.11593384,,,35.1167612843898,-85.2190395120624
U-7,705,-85.21442218,35.11330961,35.111655035759,-85.2196293589858,35.1141368971205,-85.2118185905071
U-7,705,-85.21761582,35.10737627,,,35.1052368871205,-85.2166090505071
U-7,705,-85.22483636,35.1100003,,,35.1091729321205,-85.2274398605071
U-7,705,-85.22164312,35.11593384,,,35.1180732421205,-85.2226500005071
U-7,705,-85.21442218,35.11330961,,,35.1141368971205,-85.2118185905071
V-7,706,-85.20720172,35.11068497,35.109030701219,-85.2124088608634,35.1115121043905,-85.2045981495683
V-7,706,-85.21039577,35.10475183,,,35.1026123943905,-85.2093892245683
V-7,706,-85.21761582,35.10737627,,,35.1065490543905,-85.2202192995683
V-7,706,-85.21442218,35.11330961,,,35.1154490643905,-85.2154288395683
V-7,706,-85.20720172,35.11068497,,,35.1115121043905,-85.2045981495683
W-7,707,-85.19998173,35.10805991,35.1064059512182,-85.2051888408575,35.1088868893909,-85.1973781745712
W-7,707,-85.20317619,35.10212697,,,35.0999874793909,-85.2021698645712
W-7,707,-85.21039577,35.10475183,,,35.1039247693909,-85.2129992345713
W-7,707,-85.20720172,35.11068497,,,35.1128244793909,-85.2082081595712
W-7,707,-85.19998173,35.10805991,,,35.1088868893909,-85.1973781745712
X-7,708,-85.19276223,35.10543444,35.103780785757,-85.1979692989684,35.1062612671215,-85.1901586955158
X-7,708,-85.19595709,35.0995017,,,35.0973621571215,-85.1949509855158
X-7,708,-85.20317619,35.10212697,,,35.1013000621215,-85.2057796355158
X-7,708,-85.19998173,35.10805991,,,35.1101994721215,-85.2009879455158
X-7,708,-85.19276223,35.10543444,,,35.1062612671215,-85.1901586955158
Y-7,709,-85.1855432,35.10280854,35.1011552012167,-85.1907502358457,35.1036352093916,-85.1829396820771
Y-7,709,-85.18873847,35.096876,,,35.0947363993916,-85.1877325870771
Y-7,709,-85.19595709,35.0995017,,,35.0986749493917,-85.1985605170771
Y-7,709,-85.19276223,35.10543444,,,35.1075740593917,-85.1937682270771
Y-7,709,-85.1855432,35.10280854,,,35.1036352093916,-85.1829396820771
Z-7,710,-85.17832466,35.10018223,35.0985291952951,-85.1835316520738,35.1010087473524,-85.1757211639631
Z-7,710,-85.18152032,35.09424989,,,35.0921102373524,-85.1805146539631
Z-7,710,-85.18873847,35.096876,,,35.0960494023524,-85.1913418789631
Z-7,710,-85.1855432,35.10280854,,,35.1049482123524,-85.1865489739631
Z-7,710,-85.17832466,35.10018223,,,35.1010087473524,-85.1757211639631
AA-7,711,-85.17110659,35.0975555,35.0959027793322,-85.1763135465156,35.0983818603339,-85.1685031117422
AA-7,711,-85.17430266,35.09162337,,,35.0894836653339,-85.1732972167422
AA-7,711,-85.18152032,35.09424989,,,35.0934234453339,-85.1841237067422
AA-7,711,-85.17832466,35.10018223,,,35.1023219553339,-85.1793302167422
AA-7,711,-85.17110659,35.0975555,,,35.0983818603339,-85.1685031117422
AB-7,712,-85.163889,35.09492836,35.093275942637,-85.1690959182639,35.0957545686815,-85.1612855408681
AB-7,712,-85.16708547,35.08899642,,,35.0868566586815,-85.1660802458681
AB-7,712,-85.17430266,35.09162337,,,35.0907970836815,-85.176906030868
AB-7,712,-85.17110659,35.0975555,,,35.0996952786815,-85.172111925868
AB-7,712,-85.163889,35.09492836,,,35.0957545686815,-85.1612855408681
AC-7,713,-85.15667189,35.0923008,35.0906486912137,-85.1618787708224,35.0931268543931,-85.1540684495888
AC-7,713,-85.15986877,35.08636906,,,35.0842292443931,-85.1588637695888
AC-7,713,-85.16708547,35.08899642,,,35.0881702843931,-85.1696888195888
AC-7,713,-85.163889,35.09492836,,,35.0970681943931,-85.1648941145888
AC-7,713,-85.15667189,35.0923008,,,35.0931268543931,-85.1540684495888
AD-7,714,-85.14945526,35.08967282,35.08802102387,-85.1546621046149,35.090498718065,-85.1468518376926
AD-7,714,-85.15265254,35.08374129,,,35.081601423065,-85.1516477576926
AD-7,714,-85.15986877,35.08636906,,,35.085543078065,-85.1624721026926
AD-7,714,-85.15667189,35.0923008,,,35.094440688065,-85.1576767826926
AD-7,714,-85.14945526,35.08967282,,,35.090498718065,-85.1468518376926
AE-7,715,-85.14223911,35.08704442,35.085392935752,-85.1474459139279,35.087870162124,-85.139635708036
AE-7,715,-85.14543679,35.08111309,,,35.078973167124,-85.144432228036
AE-7,715,-85.15265254,35.08374129,,,35.082915467124,-85.155255853036
AE-7,715,-85.14945526,35.08967282,,,35.091812762124,-85.150459933036
AE-7,715,-85.14223911,35.08704442,,,35.087870162124,-85.139635708036
AF-7,716,-85.13502344,35.08441561,35.0827644307513,-85.1402302039222,35.0852411996243,-85.1324200580389
AF-7,716,-85.13822152,35.07848448,,,35.0763445046243,-85.1372171780389
AF-7,716,-85.14543679,35.08111309,,,35.0802874196243,-85.1480400830389
AF-7,716,-85.14223911,35.08704442,,,35.0891844146243,-85.1432435630389
AF-7,716,-85.13502344,35.08441561,,,35.0852411996243,-85.1324200580389
AG-7,717,-85.12780825,35.08178639,35.0801355157507,-85.1330149739165,35.0826118271247,-85.1252048880418
AG-7,717,-85.13100673,35.07585546,,,35.0737154321247,-85.1300026080417
AG-7,717,-85.13822152,35.07848448,,,35.0776589621247,-85.1408247930418
AG-7,717,-85.13502344,35.08441561,,,35.0865556571247,-85.1360276730417
AG-7,717,-85.12780825,35.08178639,,,35.0826118271247,-85.1252048880418
AH-7,718,-85.12059354,35.07915674,35.0775061838675,-85.1258002245913,35.0799820180663,-85.1179901977043
AH-7,718,-85.12379242,35.07322602,,,35.0710859380663,-85.1227885177044
AH-7,718,-85.13100673,35.07585546,,,35.0750300980663,-85.1336099827043
AH-7,718,-85.12780825,35.08178639,,,35.0839264930663,-85.1288122627043
AH-7,718,-85.12059354,35.07915674,,,35.0799820180663,-85.1179901977043
AI-7,719,-85.1133793,35.07652669,35.0748764330915,-85.1185859501068,35.0773518184542,-85.1107759749466
AI-7,719,-85.11657859,35.07059616,,,35.0684560234542,-85.1155749099466
AI-7,719,-85.12379242,35.07322602,,,35.0724008134542,-85.1263956549466
AI-7,719,-85.12059354,35.07915674,,,35.0812968934542,-85.1215973349466
AI-7,719,-85.1133793,35.07652669,,,35.0773518184542,-85.1107759749466
AJ-7,720,-85.10616555,35.07389621,35.0722462688663,-85.1113721595795,35.0747211805669,-85.1035622452103
AJ-7,720,-85.10936524,35.06796589,,,35.0658257005669,-85.1083617802103
AJ-7,720,-85.11657859,35.07059616,,,35.0697711055669,-85.1191818052103
AJ-7,720,-85.1133793,35.07652669,,,35.0786669005669,-85.1143828702103
AJ-7,720,-85.10616555,35.07389621,,,35.0747211805669,-85.1035622452103
AK-7,721,-85.09895227,35.07126532,35.0696156862076,-85.1041588457755,35.0720901368962,-85.0963489821122
AK-7,721,-85.10215237,35.0653352,,,35.0631949568962,-85.1011491321122
AK-7,721,-85.10936524,35.06796589,,,35.0671409918962,-85.1119684371122
AK-7,721,-85.10616555,35.07389621,,,35.0760364718962,-85.1071689021122
AK-7,721,-85.09895227,35.07126532,,,35.0720901368962,-85.0963489821122
AL-7,722,-85.09173948,35.06863401,35.0669846852874,-85.0969460120054,35.0694586723563,-85.0891362139973
AL-7,722,-85.09493997,35.06270409,,,35.0605637923563,-85.0939369489973
AL-7,722,-85.10215237,35.0653352,,,35.0645104573563,-85.1047555489973
AL-7,722,-85.09895227,35.07126532,,,35.0734056373563,-85.0999553989973
AL-7,722,-85.09173948,35.06863401,,,35.0694586723563,-85.0891362139973
AM-7,723,-85.08452717,35.06600229,35.0643532707464,-85.0897336588819,35.0668267996268,-85.0819239255591
AM-7,723,-85.08772806,35.06007257,,,35.0579322196268,-85.0867252605591
AM-7,723,-85.09493997,35.06270409,,,35.0618794996268,-85.0975431255591
AM-7,723,-85.09173948,35.06863401,,,35.0707743796268,-85.0927423905591
AM-7,723,-85.08452717,35.06600229,,,35.0668267996268,-85.0819239255591
AN-7,724,-85.07731533,35.06337016,35.0617214462054,-85.0825217857581,35.0641945168973,-85.074712102121
AN-7,724,-85.08051663,35.05744064,,,35.0553002368973,-85.079514052121
AN-7,724,-85.08772806,35.06007257,,,35.0592481318973,-85.090331197121
AN-7,724,-85.08452717,35.06600229,,,35.0681427118973,-85.085529862121
AN-7,724,-85.07731533,35.06337016,,,35.0641945168973,-85.074712102121
AO-7,725,-85.07010398,35.0607376,35.0590892034036,-85.0753103926681,35.0615617982982,-85.0675007736659
AO-7,725,-85.07330567,35.05480829,,,35.0526678332982,-85.0723033086659
AO-7,725,-85.08051663,35.05744064,,,35.0566163582982,-85.0831197486659
AO-7,725,-85.07731533,35.06337016,,,35.0655106382982,-85.0783177986659
AO-7,725,-85.07010398,35.0607376,,,35.0615617982982,-85.0675007736659
AP-7,726,-85.0628931,35.05810464,35.0564565430856,-85.0680994750668,35.0589286884572,-85.0602899124666
AP-7,726,-85.0660952,35.05217552,,,35.0500350084572,-85.0650930624666
AP-7,726,-85.07330567,35.05480829,,,35.0539841634572,-85.0759087674666
AP-7,726,-85.07010398,35.0607376,,,35.0628781284572,-85.0711062324666
AP-7,726,-85.0628931,35.05810464,,,35.0589286884572,-85.0602899124666
AQ-7,727,-85.0556827,35.05547125,35.0538234688619,-85.0608890395383,35.0562951405691,-85.0530795302309
AQ-7,727,-85.0588852,35.04954234,,,35.0474017755691,-85.0578832802309
AQ-7,727,-85.0660952,35.05217552,,,35.0513515455691,-85.0686982802309
AQ-7,727,-85.0628931,35.05810464,,,35.0602452255691,-85.0638951302309
AQ-7,727,-85.0556827,35.05547125,,,35.0562951405691,-85.0530795302309
AR-7,728,-85.04847279,35.05283746,35.0511899776246,-85.0536790831737,35.0536612011877,-85.0458696434132
AR-7,728,-85.05167569,35.04690874,,,35.0447681211877,-85.0506739934132
AR-7,728,-85.0588852,35.04954234,,,35.0487185211877,-85.0614882584132
AR-7,728,-85.0556827,35.05547125,,,35.0576118861877,-85.0566845084132
AR-7,728,-85.04847279,35.05283746,,,35.0536612011877,-85.0458696434132
AS-7,729,-85.04126335,35.05020325,35.0485560788607,-85.0464696095265,35.0510268355697,-85.0386602202367
AS-7,729,-85.04446665,35.04427474,,,35.0421340705697,-85.0434651702367
AS-7,729,-85.05167569,35.04690874,,,35.0460850705697,-85.0542787302367
AS-7,729,-85.04847279,35.05283746,,,35.0549781505697,-85.0494743802367
AS-7,729,-85.04126335,35.05020325,,,35.0510268355697,-85.0386602202367
K-6,730,-85.28346304,35.14546828,35.1438107612252,-85.2886710259264,35.1462970393874,-85.2808590470368
K-6,730,-85.28665311,35.13953304,,,35.1373941793874,-85.2856441520368
K-6,730,-85.29387883,35.14215308,,,35.1413242393874,-85.2964827320368
K-6,730,-85.29068917,35.14808852,,,35.1502273993874,-85.2916982420368
K-6,730,-85.28346304,35.14546828,,,35.1462970393874,-85.2808590470368
L-6,731,-85.27623739,35.14284762,35.1411904107632,-85.2814453390364,35.1436762246184,-85.2736334154818
L-6,731,-85.27942786,35.13691258,,,35.1347736646184,-85.2784191204818
L-6,731,-85.28665311,35.13953304,,,35.1387043546184,-85.2892569954818
L-6,731,-85.28346304,35.14546828,,,35.1476072146184,-85.2844718904818
L-6,731,-85.27623739,35.14284762,,,35.1436762246184,-85.2736334154818
M-6,732,-85.26901221,35.14022654,35.1385696416848,-85.2742201277987,35.1410549891576,-85.2664082511006
M-6,732,-85.2722031,35.1342917,,,35.1321527291576,-85.2711945861006
M-6,732,-85.27942786,35.13691258,,,35.1360840491576,-85.2820317261007
M-6,732,-85.27623739,35.14284762,,,35.1449866091576,-85.2772460211007
M-6,732,-85.26901221,35.14022654,,,35.1410549891576,-85.2664082511006
N-6,733,-85.26178752,35.13760504,35.1359484507619,-85.2669953990247,35.1384333346191,-85.2591835804877
N-6,733,-85.26497881,35.1316704,,,35.1295313746191,-85.2639705154877
N-6,733,-85.2722031,35.1342917,,,35.1334633246191,-85.2748069504877
N-6,733,-85.26901221,35.14022654,,,35.1423655846191,-85.2700206154877
N-6,733,-85.26178752,35.13760504,,,35.1384333346191,-85.2591835804877
O-6,734,-85.2545633,35.13498312,35.1333268443382,-85.2597711465859,35.1358112578309,-85.251959376707
O-6,734,-85.257755,35.12904869,,,35.1269096128309,-85.2567469267071
O-6,734,-85.26497881,35.1316704,,,35.1308421778309,-85.267582641707
O-6,734,-85.26178752,35.13760504,,,35.1397441378309,-85.262795706707
O-6,734,-85.2545633,35.13498312,,,35.1358112578309,-85.251959376707
P-6,735,-85.24733956,35.13236079,35.1307048176443,-85.2525473683302,35.1331887761778,-85.2447356558349
P-6,735,-85.25053166,35.12642655,,,35.1242874161778,-85.2495238058349
P-6,735,-85.257755,35.12904869,,,35.1282206261778,-85.2603588158349
P-6,735,-85.2545633,35.13498312,,,35.1371222711778,-85.2555712658349
P-6,735,-85.24733956,35.13236079,,,35.1331887761778,-85.2447356558349
Q-6,736,-85.2401163,35.12973804,35.1280823762207,-85.2453240708911,35.1305658718897,-85.2375124145545
Q-6,736,-85.24330881,35.123804,,,35.1216648118897,-85.2423011795545
Q-6,736,-85.25053166,35.12642655,,,35.1255986368896,-85.2531354545545
Q-6,736,-85.24733956,35.13236079,,,35.1344999968897,-85.2483473045545
Q-6,736,-85.2401163,35.12973804,,,35.1305658718897,-85.2375124145545
R-6,737,-85.23289352,35.12711487,35.1254595157591,-85.2381012540015,35.1279425471204,-85.2302896529993
R-6,737,-85.23608643,35.12118103,,,35.1190417871204,-85.2350790179992
R-6,737,-85.24330881,35.123804,,,35.1229762421204,-85.2459125879992
R-6,737,-85.2401163,35.12973804,,,35.1318773021204,-85.2411238229992
R-6,737,-85.23289352,35.12711487,,,35.1279425471204,-85.2302896529993
S-6,738,-85.22567122,35.12449128,35.1228362362192,-85.2308789158793,35.1253188018904,-85.2230673720603
S-6,738,-85.22886454,35.11855764,,,35.1164183418904,-85.2278573520604
S-6,738,-85.23608643,35.12118103,,,35.1203534268904,-85.2386901870603
S-6,738,-85.23289352,35.12711487,,,35.1292541868904,-85.2339008220604
S-6,738,-85.22567122,35.12449128,,,35.1253188018904,-85.2230673720603
T-6,739,-85.2184494,35.12186727,35.1202125388742,-85.2236570596724,35.1226946355629,-85.2158455701638
T-6,739,-85.22164312,35.11593384,,,35.1137944905629,-85.2206361501638
T-6,739,-85.22886454,35.11855764,,,35.1177301905629,-85.2314682801638
T-6,739,-85.22567122,35.12449128,,,35.1266306505629,-85.2266783001638
T-6,739,-85.2184494,35.12186727,,,35.1226946355629,-85.2158455701638
U-6,740,-85.21122805,35.11924285,35.1175884231011,-85.2164356751853,35.1200700634494,-85.2086242374073
U-6,740,-85.21442218,35.11330961,,,35.1111702034495,-85.2134154324073
U-6,740,-85.22164312,35.11593384,,,35.1151065484494,-85.2242468424074
U-6,740,-85.2184494,35.12186727,,,35.1240066934495,-85.2194562624074
U-6,740,-85.21122805,35.11924285,,,35.1200700634494,-85.2086242374073
V-6,741,-85.20400719,35.116618,35.114963888873,-85.2092147746605,35.1174450555635,-85.2014033976697
V-6,741,-85.20720172,35.11068497,,,35.1085455105635,-85.2061951926697
V-6,741,-85.21442218,35.11330961,,,35.1124824705635,-85.2170258826697
V-6,741,-85.21122805,35.11924285,,,35.1213823305635,-85.2122346876697
V-6,741,-85.20400719,35.116618,,,35.1174450555635,-85.2014033976697
W-6,742,-85.1967868,35.11399275,35.1123389376389,-85.2019943482906,35.1148196561805,-85.1941830258547
W-6,742,-85.19998173,35.10805991,,,35.1059203961805,-85.1989754208547
W-6,742,-85.20720172,35.11068497,,,35.1098579861805,-85.2098054058547
W-6,742,-85.20400719,35.116618,,,35.1187575311805,-85.2050136108547
W-6,742,-85.1967868,35.11399275,,,35.1148196561805,-85.1941830258547
X-6,743,-85.18956689,35.11136707,35.1097135743322,-85.1947744015319,35.1121938178339,-85.186963134234
X-6,743,-85.19276223,35.10543444,,,35.1032948728339,-85.191756144234
X-6,743,-85.19998173,35.10805991,,,35.1072330778339,-85.202585394234
X-6,743,-85.1967868,35.11399275,,,35.1161323378339,-85.197792999234
X-6,743,-85.18956689,35.11136707,,,35.1121938178339,-85.186963134234
Y-6,744,-85.18234746,35.10874097,35.1070877857542,-85.187554933961,35.1095675621229,-85.1797437230195
Y-6,744,-85.1855432,35.10280854,,,35.1006689171229,-85.1845373330195
Y-6,744,-85.19276223,35.10543444,,,35.1046077671229,-85.1953658780195
Y-6,744,-85.18956689,35.11136707,,,35.1135067121229,-85.1905728680195
Y-6,744,-85.18234746,35.10874097,,,35.1095675621229,-85.1797437230195
Z-6,745,-85.17512851,35.10611446,35.1044615812139,-85.1803359458383,35.106940899393,-85.1725247920809
Z-6,745,-85.17832466,35.10018223,,,35.098042554393,-85.1773190170809
Z-6,745,-85.1855432,35.10280854,,,35.101982019393,-85.1881468270809
Z-6,745,-85.18234746,35.10874097,,,35.110880664393,-85.1833532170809
Z-6,745,-85.17512851,35.10611446,,,35.106940899393,-85.1725247920809
AA-6,746,-85.16791004,35.10348753,35.1018349607528,-85.1731174389495,35.1043138146236,-85.1653063405253
AA-6,746,-85.17110659,35.0975555,,,35.0954157696236,-85.1701011655253
AA-6,746,-85.17832466,35.10018223,,,35.0993558646236,-85.1809282705253
AA-6,746,-85.17512851,35.10611446,,,35.1082542096236,-85.1761340455253
AA-6,746,-85.16791004,35.10348753,,,35.1043138146236,-85.1653063405253
AB-6,747,-85.16069205,35.10086019,35.0992079257522,-85.1658994089437,35.1016863221239,-85.1580883705281
AB-6,747,-85.163889,35.09492836,,,35.0927885771239,-85.1628837955282
AB-6,747,-85.17110659,35.0975555,,,35.0967292871239,-85.1737101805281
