date,time,event
06/16/2018,19:53:00,Scattered Clouds
06/16/2018,20:53:00,Scattered Clouds
06/16/2018,21:53:00,Scattered Clouds
06/16/2018,22:53:00,Partly Cloudy
06/16/2018,23:53:00,Partly Cloudy
06/17/2018,00:53:00,Clear
06/17/2018,01:53:00,Clear
06/17/2018,02:53:00,Clear
06/17/2018,03:53:00,Clear
06/17/2018,04:53:00,Clear
06/17/2018,05:53:00,Scattered Clouds
06/17/2018,06:53:00,Scattered Clouds
06/17/2018,07:53:00,Clear
06/17/2018,08:53:00,Clear
06/17/2018,09:53:00,Clear
06/17/2018,10:53:00,Partly Cloudy
06/17/2018,11:53:00,Scattered Clouds
06/17/2018,12:53:00,Scattered Clouds
06/17/2018,13:53:00,Mostly Cloudy
06/17/2018,14:53:00,Light Rain
06/17/2018,15:53:00,Thunderstorm
06/17/2018,16:11:00,Mostly Cloudy
06/17/2018,16:53:00,Mostly Cloudy
06/17/2018,17:03:00,Thunderstorm
06/17/2018,17:53:00,Light Thunderstorms and Rain
06/17/2018,18:06:00,Thunderstorm
06/17/2018,18:53:00,Thunderstorm
06/17/2018,19:53:00,Light Thunderstorms and Rain
06/17/2018,20:26:00,Mostly Cloudy
06/17/2018,20:53:00,Mostly Cloudy
06/17/2018,21:53:00,Mostly Cloudy
06/17/2018,22:53:00,Mostly Cloudy
06/17/2018,23:53:00,Scattered Clouds
06/18/2018,00:53:00,Clear
06/18/2018,01:53:00,Clear
06/18/2018,02:53:00,Clear
06/18/2018,03:53:00,Clear
06/18/2018,04:53:00,Clear
06/18/2018,05:53:00,Clear
06/18/2018,06:53:00,Scattered Clouds
06/18/2018,07:53:00,Scattered Clouds
06/18/2018,08:53:00,Scattered Clouds
06/18/2018,09:53:00,Scattered Clouds
06/18/2018,10:53:00,Partly Cloudy
06/18/2018,11:53:00,Scattered Clouds
06/18/2018,12:53:00,Scattered Clouds
06/18/2018,13:53:00,Scattered Clouds
06/18/2018,14:53:00,Scattered Clouds
06/18/2018,15:53:00,Mostly Cloudy
06/18/2018,16:53:00,Mostly Cloudy
06/18/2018,17:53:00,Mostly Cloudy
06/18/2018,18:53:00,Mostly Cloudy
06/18/2018,19:53:00,Scattered Clouds
06/18/2018,20:53:00,Scattered Clouds
06/18/2018,21:53:00,Scattered Clouds
06/18/2018,22:53:00,Scattered Clouds
06/18/2018,23:53:00,Scattered Clouds
06/19/2018,00:53:00,Clear
06/19/2018,01:53:00,Clear
06/19/2018,02:53:00,Clear
06/19/2018,03:53:00,Clear
06/19/2018,04:53:00,Clear
06/19/2018,05:53:00,Partly Cloudy
06/19/2018,06:53:00,Clear
06/19/2018,07:53:00,Clear
06/19/2018,08:53:00,Clear
06/19/2018,09:53:00,Partly Cloudy
06/19/2018,10:53:00,Partly Cloudy
06/19/2018,11:53:00,Scattered Clouds
06/19/2018,12:53:00,Scattered Clouds
06/19/2018,13:53:00,Light Rain
06/19/2018,14:53:00,Light Rain
06/19/2018,15:53:00,Scattered Clouds
06/19/2018,16:53:00,Scattered Clouds
06/19/2018,17:53:00,Scattered Clouds
06/19/2018,18:53:00,Scattered Clouds
06/19/2018,19:53:00,Partly Cloudy
06/19/2018,20:53:00,Partly Cloudy
06/19/2018,21:53:00,Partly Cloudy
06/19/2018,22:53:00,Scattered Clouds
06/19/2018,23:53:00,Clear
06/20/2018,00:53:00,Clear
06/20/2018,01:53:00,Clear
06/20/2018,02:53:00,Scattered Clouds
06/20/2018,03:53:00,Clear
06/20/2018,04:53:00,Clear
06/20/2018,05:53:00,Mostly Cloudy
06/20/2018,06:53:00,Mostly Cloudy
06/20/2018,07:53:00,Mostly Cloudy
06/20/2018,08:53:00,Mostly Cloudy
06/20/2018,09:53:00,Mostly Cloudy
06/20/2018,10:53:00,Mostly Cloudy
06/20/2018,11:53:00,Mostly Cloudy
06/20/2018,12:53:00,Mostly Cloudy
06/20/2018,13:53:00,Mostly Cloudy
06/20/2018,14:53:00,Mostly Cloudy
06/20/2018,15:53:00,Mostly Cloudy
06/20/2018,16:53:00,Mostly Cloudy
06/20/2018,17:53:00,Mostly Cloudy
06/20/2018,18:53:00,Mostly Cloudy
06/20/2018,19:53:00,Mostly Cloudy
06/20/2018,20:53:00,Mostly Cloudy
06/20/2018,21:53:00,Mostly Cloudy
06/20/2018,22:53:00,Overcast
06/20/2018,23:53:00,Overcast
06/21/2018,00:53:00,Overcast
06/21/2018,01:53:00,Mostly Cloudy
06/21/2018,02:53:00,Light Rain
06/21/2018,03:53:00,Partly Cloudy
06/21/2018,04:53:00,Overcast
06/21/2018,05:53:00,Mostly Cloudy
06/21/2018,06:31:00,Heavy Rain
06/21/2018,06:40:00,Light Rain
06/21/2018,06:53:00,Light Rain
06/21/2018,07:53:00,Rain
06/21/2018,08:21:00,Light Rain
06/21/2018,08:53:00,Light Rain
06/21/2018,09:53:00,Overcast
06/21/2018,10:53:00,Overcast
06/21/2018,11:53:00,Light Rain
06/21/2018,12:00:00,Rain
06/21/2018,12:28:00,Light Rain
06/21/2018,12:53:00,Mostly Cloudy
06/21/2018,13:53:00,Light Rain
06/21/2018,14:00:00,Light Rain
06/21/2018,14:17:00,Mostly Cloudy
06/21/2018,14:53:00,Mostly Cloudy
06/21/2018,15:53:00,Mostly Cloudy
06/21/2018,16:53:00,Mostly Cloudy
06/21/2018,17:53:00,Mostly Cloudy
06/21/2018,18:53:00,Scattered Clouds
06/21/2018,19:53:00,Scattered Clouds
06/21/2018,20:53:00,Scattered Clouds
06/21/2018,21:53:00,Partly Cloudy
06/21/2018,22:53:00,Partly Cloudy
06/21/2018,23:53:00,Mostly Cloudy
06/22/2018,00:53:00,Clear
06/22/2018,01:53:00,Light Rain
06/22/2018,02:53:00,Scattered Clouds
06/22/2018,03:53:00,Clear
06/22/2018,04:53:00,Light Rain
06/22/2018,05:53:00,Mostly Cloudy
06/22/2018,06:53:00,Scattered Clouds
06/22/2018,07:53:00,Scattered Clouds
06/22/2018,08:53:00,Scattered Clouds
06/22/2018,09:53:00,Scattered Clouds
06/22/2018,10:53:00,Scattered Clouds
06/22/2018,11:53:00,Scattered Clouds
06/22/2018,12:53:00,Scattered Clouds
06/22/2018,13:53:00,Scattered Clouds
06/22/2018,14:53:00,Light Rain
06/22/2018,15:53:00,Light Rain
06/22/2018,16:02:00,Heavy Rain
06/22/2018,16:07:00,Heavy Thunderstorms and Rain
06/22/2018,16:17:00,Heavy Thunderstorms and Rain
06/22/2018,16:31:00,Overcast
06/22/2018,16:48:00,Heavy Rain
06/22/2018,16:53:00,Rain
06/22/2018,17:01:00,Light Rain
06/22/2018,17:53:00,Mostly Cloudy
06/22/2018,18:53:00,Overcast
06/22/2018,19:53:00,Overcast
06/22/2018,20:02:00,Heavy Rain
06/22/2018,20:08:00,Rain
06/22/2018,20:53:00,Light Rain
06/22/2018,21:53:00,Mostly Cloudy
06/22/2018,22:10:00,Mostly Cloudy
06/22/2018,22:32:00,Overcast
06/22/2018,22:53:00,Overcast
06/22/2018,23:17:00,Light Rain
06/22/2018,23:32:00,Light Rain
06/22/2018,23:53:00,Mostly Cloudy
06/23/2018,00:53:00,Mostly Cloudy
06/23/2018,01:53:00,Mostly Cloudy
06/23/2018,02:53:00,Clear
06/23/2018,03:40:00,Scattered Clouds
06/23/2018,03:53:00,Mostly Cloudy
06/23/2018,04:22:00,Overcast
06/23/2018,04:48:00,Overcast
06/23/2018,04:53:00,Overcast
06/23/2018,05:05:00,Overcast
06/23/2018,05:32:00,Mostly Cloudy
06/23/2018,05:43:00,Mostly Cloudy
06/23/2018,05:53:00,Mostly Cloudy
06/23/2018,06:44:00,Mostly Cloudy
06/23/2018,06:53:00,Mostly Cloudy
06/23/2018,07:17:00,Scattered Clouds
06/23/2018,07:53:00,Scattered Clouds
06/23/2018,08:53:00,Scattered Clouds
06/23/2018,09:53:00,Scattered Clouds
06/23/2018,10:53:00,Scattered Clouds
06/23/2018,11:53:00,Mostly Cloudy
06/23/2018,12:53:00,Mostly Cloudy
06/23/2018,13:53:00,Mostly Cloudy
06/23/2018,13:56:00,Light Thunderstorms and Rain
06/23/2018,14:12:00,Heavy Thunderstorms and Rain
06/23/2018,14:15:00,Thunderstorms and Rain
06/23/2018,14:41:00,Light Rain
06/23/2018,14:53:00,Light Rain
06/23/2018,15:09:00,Thunderstorm
06/23/2018,15:29:00,Light Rain
06/23/2018,15:53:00,Mostly Cloudy
06/23/2018,16:53:00,Mostly Cloudy
06/23/2018,17:53:00,Mostly Cloudy
06/23/2018,18:53:00,Mostly Cloudy
06/23/2018,19:53:00,Mostly Cloudy
06/23/2018,20:53:00,Mostly Cloudy
06/23/2018,21:53:00,Mostly Cloudy
06/23/2018,22:53:00,Mostly Cloudy
06/23/2018,23:53:00,Mostly Cloudy
06/24/2018,00:53:00,Scattered Clouds
06/24/2018,01:32:00,Mostly Cloudy
06/24/2018,01:53:00,Overcast
06/24/2018,02:35:00,Scattered Clouds
06/24/2018,02:53:00,Mostly Cloudy
06/24/2018,03:02:00,Scattered Clouds
06/24/2018,03:53:00,Clear
06/24/2018,04:53:00,Mostly Cloudy
06/24/2018,05:53:00,Scattered Clouds
06/24/2018,06:53:00,Scattered Clouds
06/24/2018,07:53:00,Scattered Clouds
06/24/2018,08:53:00,Scattered Clouds
06/24/2018,09:53:00,Scattered Clouds
06/24/2018,10:53:00,Scattered Clouds
06/24/2018,11:53:00,Scattered Clouds
06/24/2018,12:53:00,Scattered Clouds
06/24/2018,13:53:00,Scattered Clouds
06/24/2018,14:53:00,Mostly Cloudy
06/24/2018,15:53:00,Mostly Cloudy
06/24/2018,16:53:00,Mostly Cloudy
06/24/2018,17:06:00,Thunderstorm
06/24/2018,17:35:00,Thunderstorms and Rain
06/24/2018,17:42:00,Light Thunderstorms and Rain
06/24/2018,17:53:00,Light Thunderstorms and Rain
06/24/2018,18:05:00,Mostly Cloudy
06/24/2018,18:53:00,Mostly Cloudy
06/24/2018,19:53:00,Mostly Cloudy
06/24/2018,20:53:00,Mostly Cloudy
06/24/2018,21:53:00,Mostly Cloudy
06/24/2018,22:53:00,Mostly Cloudy
06/25/2018,00:53:00,Clear
06/25/2018,01:53:00,Clear
06/25/2018,02:53:00,Clear
06/25/2018,03:53:00,Clear
06/25/2018,04:53:00,Clear
06/25/2018,05:53:00,Scattered Clouds
06/25/2018,06:53:00,Scattered Clouds
06/25/2018,07:53:00,Mostly Cloudy
06/25/2018,08:53:00,Scattered Clouds
06/25/2018,09:53:00,Scattered Clouds
06/25/2018,10:53:00,Scattered Clouds
06/25/2018,11:53:00,Scattered Clouds
06/25/2018,12:53:00,Scattered Clouds
06/25/2018,13:27:00,Thunderstorm
06/25/2018,13:58:00,Light Thunderstorms and Rain
06/25/2018,14:50:00,Thunderstorm
06/25/2018,14:53:00,Thunderstorm
06/25/2018,15:06:00,Mostly Cloudy
06/25/2018,15:19:00,Thunderstorm
06/25/2018,15:36:00,Thunderstorms and Rain
06/25/2018,15:41:00,Heavy Thunderstorms and Rain
06/25/2018,15:48:00,Thunderstorms and Rain
06/25/2018,15:53:00,Light Thunderstorms and Rain
06/25/2018,16:03:00,Overcast
06/25/2018,16:53:00,Light Rain
06/25/2018,17:05:00,Thunderstorm
06/25/2018,17:44:00,Light Rain
06/25/2018,17:53:00,Light Rain
06/25/2018,18:53:00,Mostly Cloudy
06/25/2018,19:53:00,Mostly Cloudy
06/25/2018,20:53:00,Mostly Cloudy
06/25/2018,21:53:00,Mostly Cloudy
06/25/2018,22:53:00,Scattered Clouds
06/25/2018,23:53:00,Mostly Cloudy
06/26/2018,00:53:00,Overcast
06/26/2018,01:53:00,Mostly Cloudy
06/26/2018,02:38:00,Overcast
06/26/2018,02:53:00,Overcast
06/26/2018,03:45:00,Overcast
06/26/2018,03:53:00,Overcast
06/26/2018,04:09:00,Overcast
06/26/2018,04:53:00,Scattered Clouds
06/26/2018,05:20:00,Mostly Cloudy
06/26/2018,05:53:00,Mostly Cloudy
06/26/2018,06:23:00,Patches of Fog
06/26/2018,06:53:00,Patches of Fog
06/26/2018,06:55:00,Patches of Fog
06/26/2018,07:20:00,Patches of Fog
06/26/2018,07:49:00,Patches of Fog
06/26/2018,07:53:00,Patches of Fog
06/26/2018,08:50:00,Overcast
06/26/2018,08:53:00,Overcast
06/26/2018,09:53:00,Haze
06/26/2018,10:09:00,Haze
06/26/2018,10:53:00,Mostly Cloudy
06/26/2018,11:01:00,Scattered Clouds
06/26/2018,11:53:00,Scattered Clouds
06/26/2018,12:53:00,Scattered Clouds
06/26/2018,13:53:00,Scattered Clouds
06/26/2018,14:53:00,Scattered Clouds
06/26/2018,15:36:00,Scattered Clouds
06/26/2018,15:53:00,Scattered Clouds
06/26/2018,16:53:00,Scattered Clouds
06/26/2018,17:53:00,Scattered Clouds
06/26/2018,18:53:00,Scattered Clouds
06/26/2018,19:53:00,Mostly Cloudy
06/26/2018,20:02:00,Thunderstorm
06/26/2018,20:22:00,Heavy Thunderstorms and Rain
06/26/2018,20:29:00,Thunderstorms and Rain
06/26/2018,20:53:00,Thunderstorms and Rain
06/26/2018,21:16:00,Thunderstorms and Rain
06/26/2018,21:49:00,Light Rain
06/26/2018,21:53:00,Mostly Cloudy
06/26/2018,22:53:00,Mostly Cloudy
06/26/2018,23:46:00,Light Thunderstorms and Rain
06/26/2018,23:53:00,Light Thunderstorms and Rain
06/27/2018,00:05:00,Light Rain
06/27/2018,00:53:00,Clear
06/27/2018,01:53:00,Clear
06/27/2018,02:53:00,Clear
06/27/2018,03:53:00,Clear
06/27/2018,04:53:00,Overcast
06/27/2018,05:39:00,Thunderstorm
06/27/2018,05:53:00,Thunderstorm
06/27/2018,05:55:00,Mostly Cloudy
06/27/2018,06:23:00,Scattered Clouds
06/27/2018,06:53:00,Mostly Cloudy
06/27/2018,07:53:00,Mostly Cloudy
06/27/2018,08:53:00,Mostly Cloudy
06/27/2018,09:53:00,Mostly Cloudy
06/27/2018,10:53:00,Mostly Cloudy
06/27/2018,11:50:00,Mostly Cloudy
06/27/2018,11:53:00,Mostly Cloudy
06/27/2018,12:53:00,Scattered Clouds
06/27/2018,14:53:00,Mostly Cloudy
06/27/2018,15:53:00,Scattered Clouds
06/27/2018,16:53:00,Scattered Clouds
06/27/2018,17:53:00,Mostly Cloudy
06/27/2018,18:38:00,Mostly Cloudy
06/27/2018,18:45:00,Thunderstorm
06/27/2018,18:53:00,Thunderstorm
06/27/2018,19:43:00,Heavy Thunderstorms and Rain
06/27/2018,19:47:00,Heavy Thunderstorms and Rain
06/27/2018,19:53:00,Heavy Thunderstorms and Rain
06/27/2018,20:02:00,Heavy Thunderstorms and Rain
06/27/2018,20:12:00,Light Thunderstorms and Rain
06/27/2018,20:19:00,Light Thunderstorms and Rain
06/27/2018,20:53:00,Light Thunderstorms and Rain
06/27/2018,21:01:00,Heavy Thunderstorms and Rain
06/27/2018,21:04:00,Heavy Thunderstorms and Rain
06/27/2018,21:06:00,Heavy Thunderstorms and Rain
06/27/2018,21:19:00,Thunderstorms and Rain
06/27/2018,21:27:00,Light Thunderstorms and Rain
06/27/2018,21:53:00,Light Thunderstorms and Rain
06/27/2018,22:23:00,Light Rain
06/27/2018,22:53:00,Overcast
06/27/2018,23:53:00,Mostly Cloudy
06/28/2018,00:53:00,Partly Cloudy
06/28/2018,01:53:00,Partly Cloudy
06/28/2018,02:53:00,Mostly Cloudy
06/28/2018,03:53:00,Mostly Cloudy
06/28/2018,04:53:00,Scattered Clouds
06/28/2018,05:53:00,Mostly Cloudy
06/28/2018,06:53:00,Mostly Cloudy
06/28/2018,07:53:00,Mostly Cloudy
06/28/2018,08:53:00,Mostly Cloudy
06/28/2018,09:53:00,Mostly Cloudy
06/28/2018,10:35:00,Mostly Cloudy
06/28/2018,10:42:00,Thunderstorm
06/28/2018,10:50:00,Light Thunderstorms and Rain
06/28/2018,10:53:00,Light Thunderstorms and Rain
06/28/2018,11:18:00,Light Thunderstorms and Rain
06/28/2018,11:27:00,Thunderstorms and Rain
06/28/2018,11:29:00,Heavy Thunderstorms and Rain
06/28/2018,11:31:00,Thunderstorms and Rain
06/28/2018,11:40:00,Heavy Thunderstorms and Rain
06/28/2018,11:41:00,Heavy Thunderstorms and Rain
06/28/2018,11:44:00,Thunderstorms and Rain
06/28/2018,11:46:00,Light Thunderstorms and Rain
06/28/2018,11:53:00,Light Thunderstorms and Rain
06/28/2018,12:06:00,Light Thunderstorms and Rain
06/28/2018,12:47:00,Mostly Cloudy
06/28/2018,12:53:00,Mostly Cloudy
06/28/2018,13:14:00,Overcast
06/28/2018,13:41:00,Overcast
06/28/2018,13:53:00,Overcast
06/28/2018,14:11:00,Overcast
06/28/2018,14:16:00,Mostly Cloudy
06/28/2018,14:29:00,Overcast
06/28/2018,14:53:00,Overcast
06/28/2018,15:53:00,Overcast
06/28/2018,16:53:00,Overcast
06/28/2018,17:53:00,Overcast
07/01/2018,07:53:00,Mostly Cloudy
07/01/2018,08:53:00,Mostly Cloudy
07/01/2018,09:53:00,Mostly Cloudy
07/01/2018,10:53:00,Mostly Cloudy
07/01/2018,11:53:00,Mostly Cloudy
07/01/2018,12:53:00,Mostly Cloudy
07/01/2018,13:53:00,Mostly Cloudy
07/01/2018,14:53:00,Mostly Cloudy
07/01/2018,15:53:00,Mostly Cloudy
07/01/2018,16:53:00,Mostly Cloudy
07/01/2018,17:07:00,Mostly Cloudy
07/01/2018,17:22:00,Mostly Cloudy
07/01/2018,17:53:00,Rain
07/01/2018,17:55:00,Thunderstorms and Rain
07/01/2018,18:02:00,Heavy Thunderstorms and Rain
07/01/2018,18:09:00,Heavy Thunderstorms and Rain
07/01/2018,18:53:00,Thunderstorm
07/01/2018,19:06:00,Mostly Cloudy
07/01/2018,19:53:00,Mostly Cloudy
07/01/2018,20:53:00,Mostly Cloudy
07/01/2018,21:53:00,Scattered Clouds
07/01/2018,22:53:00,Scattered Clouds
07/01/2018,23:53:00,Scattered Clouds
07/02/2018,00:53:00,Scattered Clouds
07/02/2018,01:53:00,Overcast
07/02/2018,02:53:00,Mostly Cloudy
07/02/2018,03:53:00,Overcast
07/02/2018,04:53:00,Mostly Cloudy
07/02/2018,05:53:00,Mostly Cloudy
07/02/2018,06:53:00,Patches of Fog
07/02/2018,07:24:00,Patches of Fog
07/02/2018,07:53:00,Mostly Cloudy
07/02/2018,08:53:00,Mostly Cloudy
07/02/2018,09:31:00,Overcast
07/02/2018,09:53:00,Overcast
07/02/2018,10:53:00,Mostly Cloudy
07/02/2018,11:53:00,Mostly Cloudy
07/02/2018,12:53:00,Mostly Cloudy
07/02/2018,13:53:00,Mostly Cloudy
07/02/2018,14:53:00,Mostly Cloudy
07/02/2018,15:53:00,Scattered Clouds
07/02/2018,16:53:00,Mostly Cloudy
07/02/2018,17:53:00,Scattered Clouds
07/02/2018,18:53:00,Mostly Cloudy
07/02/2018,19:53:00,Mostly Cloudy
07/02/2018,20:53:00,Mostly Cloudy
07/02/2018,21:53:00,Mostly Cloudy
07/02/2018,22:53:00,Overcast
07/02/2018,23:09:00,Rain
07/02/2018,23:18:00,Light Rain
07/02/2018,23:37:00,Light Rain
07/02/2018,23:45:00,Thunderstorm
07/02/2018,23:53:00,Thunderstorm
07/03/2018,00:05:00,Overcast
07/03/2018,00:24:00,Scattered Clouds
07/03/2018,00:53:00,Partly Cloudy
07/03/2018,01:53:00,Clear
07/03/2018,02:53:00,Clear
07/03/2018,03:53:00,Clear
07/03/2018,04:53:00,Clear
07/03/2018,05:50:00,Mostly Cloudy
07/03/2018,05:53:00,Mostly Cloudy
07/03/2018,06:53:00,Mostly Cloudy
07/03/2018,07:53:00,Mostly Cloudy
07/03/2018,08:53:00,Mostly Cloudy
07/03/2018,09:53:00,Mostly Cloudy
07/03/2018,10:53:00,Scattered Clouds
07/03/2018,11:53:00,Scattered Clouds
07/03/2018,12:53:00,Mostly Cloudy
07/03/2018,13:53:00,Mostly Cloudy
07/03/2018,14:53:00,Scattered Clouds
07/03/2018,15:53:00,Scattered Clouds
07/03/2018,16:53:00,Scattered Clouds
07/03/2018,17:53:00,Scattered Clouds
07/03/2018,18:53:00,Scattered Clouds
07/03/2018,19:53:00,Scattered Clouds
07/03/2018,20:53:00,Scattered Clouds
07/03/2018,21:53:00,Scattered Clouds
07/03/2018,22:53:00,Partly Cloudy
07/03/2018,23:53:00,Scattered Clouds
07/04/2018,00:53:00,Clear
07/04/2018,01:53:00,Clear
07/04/2018,02:53:00,Clear
07/04/2018,03:53:00,Mostly Cloudy
07/04/2018,04:53:00,Scattered Clouds
07/04/2018,05:53:00,Mostly Cloudy
07/04/2018,06:53:00,Scattered Clouds
07/04/2018,07:53:00,Clear
07/04/2018,08:53:00,Partly Cloudy
07/04/2018,09:53:00,Clear
07/04/2018,10:53:00,Partly Cloudy
07/04/2018,11:53:00,Scattered Clouds
07/04/2018,12:53:00,Scattered Clouds
07/04/2018,13:53:00,Scattered Clouds
07/04/2018,14:53:00,Scattered Clouds
07/04/2018,15:53:00,Scattered Clouds
07/04/2018,16:53:00,Scattered Clouds
07/04/2018,17:53:00,Scattered Clouds
07/04/2018,18:39:00,Mostly Cloudy
07/04/2018,18:53:00,Mostly Cloudy
07/04/2018,19:22:00,Thunderstorm
07/04/2018,19:53:00,Light Thunderstorms and Rain
07/04/2018,20:19:00,Mostly Cloudy
07/04/2018,20:53:00,Scattered Clouds
07/04/2018,21:50:00,Thunderstorm
07/04/2018,21:53:00,Light Thunderstorms and Rain
07/04/2018,22:04:00,Heavy Thunderstorms and Rain
07/04/2018,22:14:00,Light Thunderstorms and Rain
07/04/2018,22:20:00,Light Rain
07/04/2018,22:53:00,Mostly Cloudy
07/04/2018,23:46:00,Mostly Cloudy
07/04/2018,23:53:00,Mostly Cloudy
07/05/2018,00:05:00,Scattered Clouds
07/05/2018,00:32:00,Partly Cloudy
07/05/2018,00:53:00,Scattered Clouds
07/05/2018,01:14:00,Mostly Cloudy
07/05/2018,01:53:00,Partly Cloudy
07/05/2018,02:53:00,Partly Cloudy
07/05/2018,03:53:00,Partly Cloudy
07/05/2018,04:53:00,Clear
07/05/2018,05:53:00,Patches of Fog
07/05/2018,06:19:00,Patches of Fog
07/05/2018,06:53:00,Patches of Fog
07/05/2018,07:53:00,Scattered Clouds
07/05/2018,08:53:00,Haze
07/05/2018,09:53:00,Mostly Cloudy
07/05/2018,10:53:00,Scattered Clouds
07/05/2018,11:53:00,Mostly Cloudy
07/05/2018,12:53:00,Mostly Cloudy
07/05/2018,13:53:00,Mostly Cloudy
07/05/2018,14:47:00,Mostly Cloudy
07/05/2018,14:53:00,Mostly Cloudy
07/05/2018,15:04:00,Thunderstorm
07/05/2018,15:20:00,Mostly Cloudy
07/05/2018,15:53:00,Mostly Cloudy
07/05/2018,16:53:00,Mostly Cloudy
07/05/2018,17:53:00,Mostly Cloudy
07/05/2018,18:53:00,Mostly Cloudy
07/05/2018,19:53:00,Mostly Cloudy
07/05/2018,20:53:00,Mostly Cloudy
07/05/2018,21:53:00,Mostly Cloudy
07/05/2018,22:53:00,Mostly Cloudy
07/05/2018,23:53:00,Mostly Cloudy
07/06/2018,00:53:00,Clear
07/06/2018,01:53:00,Clear
07/06/2018,02:53:00,Clear
07/06/2018,03:53:00,Clear
07/06/2018,04:53:00,Clear
07/06/2018,05:53:00,Scattered Clouds
07/06/2018,06:53:00,Mostly Cloudy
07/06/2018,07:53:00,Scattered Clouds
07/06/2018,08:53:00,Scattered Clouds
07/06/2018,09:53:00,Mostly Cloudy
07/06/2018,10:53:00,Scattered Clouds
07/06/2018,11:53:00,Mostly Cloudy
07/06/2018,12:53:00,Mostly Cloudy
07/06/2018,13:53:00,Mostly Cloudy
07/06/2018,13:58:00,Thunderstorm
07/06/2018,14:53:00,Mostly Cloudy
07/06/2018,15:53:00,Mostly Cloudy
07/06/2018,16:53:00,Mostly Cloudy
07/06/2018,17:36:00,Mostly Cloudy
07/06/2018,17:53:00,Mostly Cloudy
07/06/2018,18:47:00,Mostly Cloudy
07/06/2018,18:53:00,Mostly Cloudy
07/06/2018,19:19:00,Thunderstorm
07/06/2018,19:53:00,Light Thunderstorms and Rain
07/06/2018,20:18:00,Rain
07/06/2018,20:53:00,Light Rain
07/06/2018,21:53:00,Mostly Cloudy
07/06/2018,22:16:00,Mostly Cloudy
07/06/2018,22:53:00,Mostly Cloudy
07/06/2018,23:13:00,Mostly Cloudy
07/06/2018,23:53:00,Mostly Cloudy
07/07/2018,00:00:00,Mostly Cloudy
07/07/2018,00:07:00,Mostly Cloudy
07/07/2018,00:44:00,Mostly Cloudy
07/07/2018,00:53:00,Mostly Cloudy
07/07/2018,01:53:00,Mostly Cloudy
07/07/2018,02:09:00,Partly Cloudy
07/07/2018,02:53:00,Clear
07/07/2018,03:53:00,Partly Cloudy
07/07/2018,04:20:00,Scattered Clouds
07/07/2018,04:30:00,Light Rain
07/07/2018,04:53:00,Overcast
07/07/2018,05:53:00,Overcast
07/07/2018,06:53:00,Mostly Cloudy
07/07/2018,07:53:00,Mostly Cloudy
07/07/2018,08:24:00,Overcast
07/07/2018,08:53:00,Mostly Cloudy
07/07/2018,09:18:00,Mostly Cloudy
07/07/2018,09:53:00,Mostly Cloudy
07/07/2018,10:53:00,Mostly Cloudy
07/07/2018,11:53:00,Mostly Cloudy
07/07/2018,12:53:00,Mostly Cloudy
07/07/2018,13:53:00,Mostly Cloudy
07/07/2018,14:53:00,Mostly Cloudy
07/07/2018,15:53:00,Mostly Cloudy
07/07/2018,16:15:00,Scattered Clouds
07/07/2018,16:23:00,Thunderstorm
07/07/2018,16:53:00,Thunderstorm
07/07/2018,17:34:00,Mostly Cloudy
07/07/2018,17:48:00,Mostly Cloudy
07/07/2018,17:53:00,Mostly Cloudy
07/07/2018,18:53:00,Mostly Cloudy
07/07/2018,19:53:00,Mostly Cloudy
07/07/2018,20:53:00,Mostly Cloudy
07/07/2018,21:53:00,Mostly Cloudy
07/07/2018,22:53:00,Mostly Cloudy
07/07/2018,23:53:00,Mostly Cloudy
07/08/2018,00:53:00,Mostly Cloudy
07/08/2018,01:53:00,Overcast
07/08/2018,02:53:00,Overcast
07/08/2018,03:51:00,Overcast
07/08/2018,03:53:00,Overcast
07/08/2018,04:30:00,Overcast
07/08/2018,04:53:00,Mostly Cloudy
07/08/2018,05:53:00,Mostly Cloudy
07/08/2018,06:53:00,Mostly Cloudy
07/08/2018,07:53:00,Mostly Cloudy
07/08/2018,08:53:00,Mostly Cloudy
07/08/2018,09:53:00,Mostly Cloudy
07/08/2018,10:53:00,Mostly Cloudy
07/08/2018,11:53:00,Mostly Cloudy
07/08/2018,12:53:00,Partly Cloudy
07/08/2018,13:53:00,Scattered Clouds
07/08/2018,14:53:00,Mostly Cloudy
07/08/2018,15:53:00,Mostly Cloudy
07/08/2018,16:53:00,Mostly Cloudy
07/08/2018,17:53:00,Mostly Cloudy
07/08/2018,18:53:00,Mostly Cloudy
07/08/2018,19:53:00,Mostly Cloudy
07/08/2018,20:53:00,Scattered Clouds
07/08/2018,21:53:00,Scattered Clouds
07/08/2018,22:53:00,Scattered Clouds
07/08/2018,23:53:00,Scattered Clouds
07/09/2018,00:53:00,Partly Cloudy
07/09/2018,01:53:00,Clear
07/09/2018,02:53:00,Clear
07/09/2018,03:53:00,Clear
07/09/2018,04:53:00,Clear
07/09/2018,05:53:00,Partly Cloudy
07/09/2018,06:53:00,Scattered Clouds
07/09/2018,07:53:00,Scattered Clouds
07/09/2018,08:53:00,Scattered Clouds
07/09/2018,09:53:00,Scattered Clouds
07/09/2018,10:53:00,Scattered Clouds
07/09/2018,11:53:00,Scattered Clouds
07/09/2018,12:53:00,Scattered Clouds
07/09/2018,13:53:00,Scattered Clouds
07/09/2018,14:53:00,Scattered Clouds
