Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
4,1,0,1,0,0,1,0,0,1,36,24,25,0,7,20,1517734800,0.043,0.81,1,0.9517900347709656
8,2,0,1,0,0,1,0,0,1,36,24,25,0,7,20,1517749200,0.175,0.92,0,0.003943532705307007
12,3,0,1,0,0,1,0,0,1,36,24,25,0,7,20,1517763600,0.005,0.92,1,0.9987949728965759
16,4,0,1,0,1,0,0,0,0,36,24,25,0,7,20,1517778000,0.0,0.86,1,0.999726414680481
20,1,0,1,0,1,0,0,0,0,36,24,25,0,7,20,1517792400,0.0,0.79,1,0.9997456073760986
23,1,0,1,0,1,0,0,0,0,36,24,25,0,7,20,1517803200,0.0,0.85,1,0.999767541885376
0,1,0,1,0,1,0,0,0,0,37,25,25,0,7,17,1517720400,0.0,0.36,1,0.993446946144104
4,1,0,1,0,0,1,0,0,1,37,25,25,0,7,17,1517734800,0.043,0.81,0,0.34221240878105164
8,2,0,1,0,0,1,0,0,1,37,25,25,0,7,17,1517749200,0.176,0.91,0,0.0013476908206939697
12,3,0,1,0,0,1,0,0,1,37,25,25,0,7,17,1517763600,0.004,0.91,1,0.9865654706954956
16,4,0,1,0,1,0,0,0,0,37,25,25,0,7,17,1517778000,0.0,0.86,1,0.9992092847824097
20,1,0,1,0,1,0,0,0,0,37,25,25,0,7,17,1517792400,0.0,0.78,1,0.999326229095459
23,1,0,1,0,1,0,0,0,0,37,25,25,0,7,17,1517803200,0.0,0.84,1,0.9994569420814514
0,1,0,1,0,1,0,0,0,0,38,26,25,0,7,19,1517720400,0.0,0.36,1,0.9985767602920532
4,1,0,1,0,0,1,0,0,1,38,26,25,0,7,19,1517734800,0.043,0.8,1,0.8380717039108276
8,2,0,1,0,0,1,0,0,1,38,26,25,0,7,19,1517749200,0.178,0.91,0,0.0022804737091064453
12,3,0,1,0,0,1,0,0,1,38,26,25,0,7,19,1517763600,0.004,0.91,1,0.9975556135177612
16,4,0,1,0,1,0,0,0,0,38,26,25,0,7,19,1517778000,0.0,0.86,1,0.9996344447135925
20,1,0,1,0,1,0,0,0,0,38,26,25,0,7,19,1517792400,0.0,0.79,1,0.9996693134307861
23,1,0,1,0,1,0,0,0,0,38,26,25,0,7,19,1517803200,0.0,0.84,1,0.9997069835662842
0,1,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517720400,0.0,0.36,0,0.28098064661026
4,1,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517734800,0.042,0.8,0,0.0060076117515563965
8,2,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517749200,0.179,0.91,0,0.0006388723850250244
12,3,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517763600,0.004,0.91,0,0.16091382503509521
16,4,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517778000,0.0,0.85,1,0.9373551607131958
20,1,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517792400,0.0,0.79,1,0.9587568044662476
23,1,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517803200,0.0,0.84,1,0.9756449460983276
0,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517720400,0.0,0.38,0,0.0005879700183868408
4,1,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517734800,0.052,0.83,0,0.0004950463771820068
8,2,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517749200,0.156,0.94,0,0.000463336706161499
12,3,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517763600,0.007,0.93,0,0.0005701780319213867
16,4,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517778000,0.0,0.89,0,0.0007639527320861816
20,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517792400,0.0,0.81,0,0.0007980167865753174
23,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517803200,0.0,0.87,0,0.0008590817451477051
0,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517720400,0.0,0.37,0,0.0010241568088531494
4,1,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517734800,0.052,0.8,0,0.000582277774810791
8,2,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517749200,0.157,0.9,0,0.0004830658435821533
12,3,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517763600,0.007,0.9,0,0.0009079277515411377
16,4,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517778000,0.0,0.86,0,0.002395838499069214
20,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517792400,0.0,0.78,0,0.0027537643909454346
23,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517803200,0.0,0.84,0,0.003473252058029175
0,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517720400,0.0,0.37,0,0.0036238431930541992
4,1,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517734800,0.052,0.79,0,0.0008288919925689697
8,2,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517749200,0.157,0.89,0,0.000522911548614502
12,3,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517763600,0.007,0.89,0,0.0025745928287506104
16,4,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517778000,0.0,0.85,0,0.025897294282913208
20,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517792400,0.0,0.77,0,0.034676045179367065
23,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517803200,0.0,0.83,0,0.055086761713027954
0,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517720400,0.0,0.36,0,0.0007429420948028564
4,1,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517734800,0.051,0.79,0,0.0005322694778442383
8,2,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517749200,0.158,0.89,0,0.0004718005657196045
12,3,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517763600,0.007,0.89,0,0.0006937086582183838
16,4,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517778000,0.0,0.85,0,0.0012357532978057861
20,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517792400,0.0,0.77,0,0.0013453960418701172
23,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517803200,0.0,0.82,0,0.0015422701835632324
0,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517734800,0.049,0.79,1,0.9998693466186523
8,2,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517749200,0.161,0.89,1,0.9998694062232971
12,3,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517763600,0.006,0.89,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517778000,0.0,0.84,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517792400,0.0,0.77,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517803200,0.0,0.82,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517734800,0.048,0.79,1,0.9998694062232971
8,2,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517749200,0.163,0.89,1,0.9998694658279419
12,3,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517763600,0.006,0.89,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517778000,0.0,0.85,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517792400,0.0,0.77,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517803200,0.0,0.82,1,0.9998693466186523
0,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517720400,0.0,0.36,0,0.00044974684715270996
4,1,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517734800,0.048,0.79,0,0.0004481971263885498
8,2,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517749200,0.164,0.89,0,0.0004469454288482666
12,3,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517763600,0.006,0.89,0,0.0004496276378631592
16,4,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517778000,0.0,0.84,0,0.00045117735862731934
20,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517792400,0.0,0.77,0,0.0004514157772064209
23,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517803200,0.0,0.82,0,0.00045177340507507324
0,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517720400,0.0,0.36,0,0.00307542085647583
4,1,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517734800,0.048,0.79,0,0.0008253157138824463
8,2,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517749200,0.165,0.89,0,0.0005109310150146484
12,3,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517763600,0.006,0.89,0,0.0023343563079833984
16,4,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517778000,0.0,0.84,0,0.019383370876312256
20,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517792400,0.0,0.77,0,0.026055634021759033
23,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517803200,0.0,0.82,0,0.039931684732437134
0,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517720400,0.0,0.36,0,0.004923969507217407
4,1,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517734800,0.048,0.79,0,0.0009543895721435547
8,2,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517749200,0.166,0.89,0,0.0005232095718383789
12,3,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517763600,0.006,0.89,0,0.00348055362701416
16,4,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517778000,0.0,0.84,0,0.043444275856018066
20,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517792400,0.0,0.77,0,0.060497283935546875
23,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517803200,0.0,0.82,0,0.09618225693702698
0,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517720400,0.0,0.36,1,0.9998672008514404
4,1,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517734800,0.047,0.79,1,0.9998608827590942
8,2,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517749200,0.168,0.89,1,0.9997066855430603
12,3,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517763600,0.006,0.89,1,0.999866247177124
16,4,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517778000,0.0,0.84,1,0.9998681545257568
20,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517792400,0.0,0.77,1,0.9998681545257568
23,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517803200,0.0,0.82,1,0.9998682737350464
0,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517720400,0.0,0.36,1,0.9998691082000732
4,1,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517734800,0.049,0.79,1,0.999868631362915
8,2,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517749200,0.17,0.9,1,0.9998646974563599
12,3,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517763600,0.005,0.9,1,0.9998689889907837
16,4,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517778000,0.0,0.85,1,0.999869167804718
20,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517792400,0.0,0.77,1,0.9998692274093628
23,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517803200,0.0,0.82,1,0.999869167804718
0,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517720400,0.0,0.36,0,0.00044608116149902344
4,1,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517734800,0.049,0.79,0,0.00044590234756469727
8,2,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517749200,0.171,0.9,0,0.0004457533359527588
12,3,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517763600,0.005,0.9,0,0.00044596195220947266
16,4,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517778000,0.0,0.85,0,0.0004461705684661865
20,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517792400,0.0,0.77,0,0.0004462003707885742
23,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517803200,0.0,0.82,0,0.0004462301731109619
0,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517720400,0.0,0.36,0,0.00044599175453186035
4,1,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517734800,0.044,0.8,0,0.0004458427429199219
8,2,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517749200,0.171,0.9,0,0.0004456937313079834
12,3,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517763600,0.005,0.9,0,0.00044602155685424805
16,4,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517778000,0.0,0.85,0,0.0004462003707885742
20,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517792400,0.0,0.77,0,0.0004462003707885742
23,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517803200,0.0,0.84,0,0.0004462897777557373
0,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517720400,0.0,0.37,1,0.9216770529747009
4,1,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517734800,0.044,0.81,0,0.04019168019294739
8,2,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517749200,0.172,0.92,0,0.0009104609489440918
12,3,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517763600,0.005,0.92,1,0.8294599056243896
16,4,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517778000,0.0,0.86,1,0.9962174892425537
20,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517792400,0.0,0.79,1,0.9971626996994019
23,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517803200,0.0,0.85,1,0.9980452060699463
0,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517720400,0.0,0.37,1,0.9164654016494751
4,1,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517734800,0.044,0.83,0,0.039802342653274536
8,2,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517749200,0.173,0.94,0,0.00089988112449646
12,3,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517763600,0.005,0.94,1,0.8272534608840942
16,4,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517778000,0.0,0.88,1,0.9961656332015991
20,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517792400,0.0,0.8,1,0.997079074382782
23,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517803200,0.0,0.86,1,0.9979932308197021
0,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517720400,0.0,0.37,1,0.9897770881652832
4,1,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517734800,0.043,0.82,0,0.2425048053264618
8,2,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517749200,0.174,0.93,0,0.0012726187705993652
12,3,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517763600,0.005,0.93,1,0.9781044721603394
16,4,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517778000,0.0,0.87,1,0.9989949464797974
20,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517792400,0.0,0.79,1,0.9991607666015625
23,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517803200,0.0,0.85,1,0.9993415474891663
0,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517720400,0.0,0.37,0,0.19495344161987305
4,1,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517734800,0.043,0.81,0,0.004663705825805664
8,2,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517749200,0.175,0.92,0,0.0006334483623504639
12,3,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517763600,0.005,0.92,0,0.1058182418346405
16,4,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517778000,0.0,0.86,1,0.9033762216567993
20,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517792400,0.0,0.79,1,0.9350261688232422
23,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517803200,0.0,0.85,1,0.9629676342010498
0,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517720400,0.0,0.36,1,0.9882757663726807
4,1,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517734800,0.043,0.81,0,0.21537870168685913
8,2,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517749200,0.176,0.91,0,0.0011903047561645508
12,3,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517763600,0.004,0.91,1,0.976141095161438
16,4,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517778000,0.0,0.86,1,0.9989132881164551
20,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517792400,0.0,0.78,1,0.9990978837013245
23,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517803200,0.0,0.84,1,0.9992982149124146
0,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517720400,0.0,0.36,1,0.9993400573730469
4,1,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517734800,0.043,0.8,1,0.9653558731079102
8,2,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517749200,0.178,0.91,0,0.004161089658737183
12,3,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517763600,0.004,0.91,1,0.9990321397781372
16,4,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517778000,0.0,0.85,1,0.9997414350509644
20,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517792400,0.0,0.79,1,0.9997591376304626
23,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517803200,0.0,0.84,1,0.9997775554656982
0,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517720400,0.0,0.36,0,0.38603487610816956
4,1,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517734800,0.042,0.8,0,0.007715880870819092
8,2,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517749200,0.179,0.91,0,0.0006597638130187988
12,3,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517763600,0.004,0.91,0,0.23794174194335938
16,4,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517778000,0.0,0.85,1,0.9606342315673828
20,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517792400,0.0,0.79,1,0.9739998579025269
23,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517803200,0.0,0.84,1,0.9844343066215515
0,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517720400,0.0,0.36,0,0.05984216928482056
4,1,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517734800,0.042,0.8,0,0.0027156174182891846
8,2,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517749200,0.18,0.91,0,0.0005757808685302734
12,3,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517763600,0.004,0.91,0,0.03646513819694519
16,4,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517778000,0.0,0.85,1,0.6662246584892273
20,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517792400,0.0,0.79,1,0.7620531320571899
23,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517803200,0.0,0.84,1,0.8541417121887207
0,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517720400,0.0,0.36,0,0.35392260551452637
4,1,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517734800,0.042,0.8,0,0.007207423448562622
8,2,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517749200,0.181,0.91,0,0.000647127628326416
12,3,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517763600,0.004,0.91,0,0.21563184261322021
16,4,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517778000,0.0,0.85,1,0.9553200006484985
20,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517792400,0.0,0.79,1,0.9705638885498047
23,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517803200,0.0,0.84,1,0.982469916343689
0,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517720400,0.0,0.36,0,0.001575767993927002
4,1,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517734800,0.042,0.8,0,0.000705718994140625
8,2,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517749200,0.182,0.91,0,0.0004845261573791504
12,3,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517763600,0.004,0.91,0,0.001399010419845581
16,4,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517778000,0.0,0.85,0,0.0056421756744384766
20,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517792400,0.0,0.79,0,0.007092535495758057
23,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517803200,0.0,0.84,0,0.009780466556549072
0,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517720400,0.0,0.39,0,0.0005095005035400391
4,1,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517734800,0.052,0.84,0,0.00047194957733154297
8,2,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517749200,0.156,0.95,0,0.0004564225673675537
12,3,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517763600,0.007,0.95,0,0.0005037188529968262
16,4,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517778000,0.0,0.9,0,0.0005696117877960205
20,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517792400,0.0,0.82,0,0.0005803406238555908
23,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517803200,0.0,0.88,0,0.0005987882614135742
0,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517720400,0.0,0.37,0,0.0004970729351043701
4,1,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517734800,0.052,0.8,0,0.00046759843826293945
8,2,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517749200,0.157,0.9,0,0.00045487284660339355
12,3,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517763600,0.007,0.9,0,0.0004921257495880127
16,4,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517778000,0.0,0.86,0,0.0005410611629486084
20,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517792400,0.0,0.78,0,0.0005487799644470215
23,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517803200,0.0,0.84,0,0.0005620419979095459
0,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517720400,0.0,0.37,0,0.0006999671459197998
4,1,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517734800,0.052,0.79,0,0.0005213320255279541
8,2,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517749200,0.157,0.89,0,0.0004697442054748535
12,3,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517763600,0.007,0.89,0,0.0006599724292755127
16,4,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517778000,0.0,0.85,0,0.0010956227779388428
20,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517792400,0.0,0.77,0,0.0011820197105407715
23,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517803200,0.0,0.83,0,0.001342684030532837
0,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517720400,0.0,0.36,0,0.0005387067794799805
4,1,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517734800,0.049,0.79,0,0.00048217177391052246
8,2,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517749200,0.159,0.89,0,0.00045877695083618164
12,3,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517763600,0.006,0.89,0,0.0005292892456054688
16,4,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517778000,0.0,0.85,0,0.0006366074085235596
20,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517792400,0.0,0.77,0,0.0006548464298248291
23,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517803200,0.0,0.83,0,0.0006867647171020508
0,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517720400,0.0,0.36,1,0.9998693466186523
4,1,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517734800,0.049,0.79,1,0.9998693466186523
8,2,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517749200,0.161,0.89,1,0.9998694658279419
12,3,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517763600,0.006,0.89,1,0.9998693466186523
16,4,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517778000,0.0,0.84,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517792400,0.0,0.77,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517803200,0.0,0.82,1,0.9998693466186523
0,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517720400,0.0,0.36,1,0.9998620748519897
4,1,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517734800,0.048,0.79,1,0.9998269081115723
8,2,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517749200,0.163,0.89,1,0.9969818592071533
12,3,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517763600,0.006,0.89,1,0.9998584985733032
16,4,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517778000,0.0,0.84,1,0.9998655915260315
20,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517792400,0.0,0.77,1,0.9998658895492554
23,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517803200,0.0,0.82,1,0.9998661279678345
0,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517720400,0.0,0.36,0,0.00045046210289001465
4,1,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517734800,0.048,0.79,0,0.00044858455657958984
8,2,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517749200,0.164,0.89,0,0.0004471242427825928
12,3,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517763600,0.006,0.89,0,0.0004502236843109131
16,4,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517778000,0.0,0.84,0,0.00045228004455566406
20,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517792400,0.0,0.77,0,0.0004525482654571533
23,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517803200,0.0,0.82,0,0.00045299530029296875
0,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517720400,0.0,0.36,1,0.999868631362915
4,1,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517734800,0.048,0.79,1,0.9998669028282166
8,2,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517749200,0.165,0.89,1,0.9998471736907959
12,3,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517763600,0.006,0.89,1,0.9998682737350464
16,4,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517778000,0.0,0.84,1,0.9998688697814941
20,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517792400,0.0,0.77,1,0.9998689293861389
23,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517803200,0.0,0.82,1,0.9998688697814941
0,1,0,1,0,1,0,0,0,0,73,16,23,1,7,25,1517720400,0.0,0.36,0,0.00044611096382141113
4,1,0,1,0,0,1,0,0,1,73,16,23,1,7,25,1517734800,0.048,0.79,0,0.00044590234756469727
