Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
16,4,0,1,0,1,0,0,0,0,138,27,21,7,21,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,138,27,21,7,21,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,138,27,21,7,21,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,139,28,21,2,12,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,139,28,21,2,12,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,139,28,21,2,12,1517749200,0.18,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,139,28,21,2,12,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,139,28,21,2,12,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,139,28,21,2,12,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,139,28,21,2,12,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,140,29,21,2,8,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,140,29,21,2,8,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,140,29,21,2,8,1517749200,0.181,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,140,29,21,2,8,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,140,29,21,2,8,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,140,29,21,2,8,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,140,29,21,2,8,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,141,30,21,2,2,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,141,30,21,2,2,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,141,30,21,2,2,1517749200,0.182,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,141,30,21,2,2,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,141,30,21,2,2,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,141,30,21,2,2,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,141,30,21,2,2,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,142,31,21,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,142,31,21,7,7,1517734800,0.042,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,142,31,21,7,7,1517749200,0.184,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,142,31,21,7,7,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,142,31,21,7,7,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,142,31,21,7,7,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,142,31,21,7,7,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,143,32,21,7,6,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,143,32,21,7,6,1517734800,0.042,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,143,32,21,7,6,1517749200,0.185,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,143,32,21,7,6,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,143,32,21,7,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,143,32,21,7,6,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,143,32,21,7,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,144,33,21,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,144,33,21,7,7,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,144,33,21,7,7,1517749200,0.187,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,144,33,21,7,7,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,144,33,21,7,7,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,144,33,21,7,7,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,144,33,21,7,7,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,145,34,21,7,1,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,145,34,21,7,1,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,145,34,21,7,1,1517749200,0.188,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,145,34,21,7,1,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,145,34,21,7,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,145,34,21,7,1,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,145,34,21,7,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,146,35,21,7,5,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,146,35,21,7,5,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,146,35,21,7,5,1517749200,0.189,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,1,0,1,146,35,21,7,5,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,146,35,21,7,5,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,146,35,21,7,5,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,146,35,21,7,5,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,147,36,21,7,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,147,36,21,7,6,1517734800,0.039,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,147,36,21,7,6,1517749200,0.19,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,147,36,21,7,6,1517763600,0.003,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,147,36,21,7,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,147,36,21,7,6,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,147,36,21,7,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,148,37,21,7,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,148,37,21,7,3,1517734800,0.039,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,148,37,21,7,3,1517749200,0.191,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,148,37,21,7,3,1517763600,0.003,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,148,37,21,7,3,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,148,37,21,7,3,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,148,37,21,7,3,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,150,8,20,0,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,150,8,20,0,1,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,150,8,20,0,1,1517749200,0.158,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,150,8,20,0,1,1517763600,0.007,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,150,8,20,0,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,150,8,20,0,1,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,150,8,20,0,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,151,9,20,0,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,151,9,20,0,1,1517734800,0.052,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,151,9,20,0,1,1517749200,0.159,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,151,9,20,0,1,1517763600,0.006,0.88,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,151,9,20,0,1,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,151,9,20,0,1,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,151,9,20,0,1,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,153,11,20,2,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,153,11,20,2,3,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,153,11,20,2,3,1517749200,0.16,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,153,11,20,2,3,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,153,11,20,2,3,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,153,11,20,2,3,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,153,11,20,2,3,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,154,12,20,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,154,12,20,7,5,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,154,12,20,7,5,1517749200,0.161,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,154,12,20,7,5,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,154,12,20,7,5,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,154,12,20,7,5,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,154,12,20,7,5,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,155,13,20,2,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,155,13,20,2,5,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,155,13,20,2,5,1517749200,0.163,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,155,13,20,2,5,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,155,13,20,2,5,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,155,13,20,2,5,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,155,13,20,2,5,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,156,14,20,2,17,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,156,14,20,2,17,1517734800,0.05,0.79,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,156,14,20,2,17,1517749200,0.165,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,156,14,20,2,17,1517763600,0.006,0.9,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,156,14,20,2,17,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,156,14,20,2,17,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,156,14,20,2,17,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,157,15,20,2,20,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,157,15,20,2,20,1517734800,0.05,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,157,15,20,2,20,1517749200,0.166,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,157,15,20,2,20,1517763600,0.006,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,157,15,20,2,20,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,157,15,20,2,20,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,157,15,20,2,20,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,158,16,20,9,19,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,158,16,20,9,19,1517734800,0.05,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,158,16,20,9,19,1517749200,0.167,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,158,16,20,9,19,1517763600,0.006,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,158,16,20,9,19,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,158,16,20,9,19,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,158,16,20,9,19,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,159,17,20,7,22,1517720400,0.0,0.36,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,159,17,20,7,22,1517734800,0.05,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,159,17,20,7,22,1517749200,0.168,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,159,17,20,7,22,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,159,17,20,7,22,1517778000,0.0,0.85,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,159,17,20,7,22,1517792400,0.0,0.77,1,0.9999940991401672
23,1,0,1,0,1,0,0,0,0,159,17,20,7,22,1517803200,0.0,0.83,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,160,18,20,2,14,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,160,18,20,2,14,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,160,18,20,2,14,1517749200,0.17,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,160,18,20,2,14,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,160,18,20,2,14,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,160,18,20,2,14,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,160,18,20,2,14,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,161,19,20,7,25,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,161,19,20,7,25,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,161,19,20,7,25,1517749200,0.171,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,161,19,20,7,25,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,161,19,20,7,25,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,161,19,20,7,25,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,161,19,20,7,25,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,162,20,20,7,25,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,162,20,20,7,25,1517734800,0.046,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,162,20,20,7,25,1517749200,0.172,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,162,20,20,7,25,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,162,20,20,7,25,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,162,20,20,7,25,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,162,20,20,7,25,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,163,21,20,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,163,21,20,7,16,1517734800,0.044,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,163,21,20,7,16,1517749200,0.172,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,163,21,20,7,16,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,163,21,20,7,16,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,163,21,20,7,16,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,163,21,20,7,16,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,164,22,20,7,17,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,164,22,20,7,17,1517734800,0.044,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,164,22,20,7,17,1517749200,0.173,0.93,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,164,22,20,7,17,1517763600,0.005,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,164,22,20,7,17,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,164,22,20,7,17,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,164,22,20,7,17,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,165,23,20,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,165,23,20,7,16,1517734800,0.044,0.81,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,165,23,20,7,16,1517749200,0.175,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,165,23,20,7,16,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,165,23,20,7,16,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,165,23,20,7,16,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,165,23,20,7,16,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,166,24,20,7,19,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,166,24,20,7,19,1517734800,0.044,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,166,24,20,7,19,1517749200,0.176,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,166,24,20,7,19,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,166,24,20,7,19,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,166,24,20,7,19,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,166,24,20,7,19,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,167,25,20,7,29,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,167,25,20,7,29,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,167,25,20,7,29,1517749200,0.177,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,167,25,20,7,29,1517763600,0.004,0.91,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,167,25,20,7,29,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,167,25,20,7,29,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,167,25,20,7,29,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,168,26,20,7,21,1517720400,0.0,0.36,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,168,26,20,7,21,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,168,26,20,7,21,1517749200,0.178,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,168,26,20,7,21,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,168,26,20,7,21,1517778000,0.0,0.85,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,168,26,20,7,21,1517792400,0.0,0.79,1,0.9999940991401672
23,1,0,1,0,1,0,0,0,0,168,26,20,7,21,1517803200,0.0,0.83,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,169,27,20,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,169,27,20,7,7,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,169,27,20,7,7,1517749200,0.179,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,169,27,20,7,7,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,169,27,20,7,7,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,169,27,20,7,7,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,169,27,20,7,7,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,170,28,20,2,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,170,28,20,2,6,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,170,28,20,2,6,1517749200,0.18,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,170,28,20,2,6,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,170,28,20,2,6,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,170,28,20,2,6,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,170,28,20,2,6,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,171,29,20,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,171,29,20,7,7,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,171,29,20,7,7,1517749200,0.181,0.91,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,171,29,20,7,7,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,171,29,20,7,7,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,171,29,20,7,7,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,171,29,20,7,7,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,172,30,20,7,8,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,172,30,20,7,8,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,172,30,20,7,8,1517749200,0.182,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,172,30,20,7,8,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,172,30,20,7,8,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,172,30,20,7,8,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,172,30,20,7,8,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,173,31,20,7,4,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,173,31,20,7,4,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,173,31,20,7,4,1517749200,0.183,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,173,31,20,7,4,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,173,31,20,7,4,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,173,31,20,7,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,173,31,20,7,4,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,174,32,20,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,174,32,20,7,5,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,174,32,20,7,5,1517749200,0.185,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,174,32,20,7,5,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,174,32,20,7,5,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,174,32,20,7,5,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,174,32,20,7,5,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,175,33,20,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,175,33,20,7,5,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,175,33,20,7,5,1517749200,0.186,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,175,33,20,7,5,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,175,33,20,7,5,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,175,33,20,7,5,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,175,33,20,7,5,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,176,34,20,7,1,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,176,34,20,7,1,1517734800,0.04,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,176,34,20,7,1,1517749200,0.188,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,176,34,20,7,1,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,176,34,20,7,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,176,34,20,7,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,176,34,20,7,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,177,35,20,7,6,1517720400,0.0,0.35,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,177,35,20,7,6,1517734800,0.04,0.81,1,0.9999940395355225
