Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
8,2,0,1,0,0,1,0,0,1,270,21,17,7,14,1517749200,0.174,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,270,21,17,7,14,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,270,21,17,7,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,270,21,17,7,14,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,270,21,17,7,14,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,271,22,17,7,14,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,271,22,17,7,14,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,271,22,17,7,14,1517749200,0.174,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,271,22,17,7,14,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,271,22,17,7,14,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,271,22,17,7,14,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,271,22,17,7,14,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,272,23,17,7,18,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,272,23,17,7,18,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,272,23,17,7,18,1517749200,0.175,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,272,23,17,7,18,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,272,23,17,7,18,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,272,23,17,7,18,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,272,23,17,7,18,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,273,24,17,7,15,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,273,24,17,7,15,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,273,24,17,7,15,1517749200,0.176,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,273,24,17,7,15,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,273,24,17,7,15,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,273,24,17,7,15,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,273,24,17,7,15,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,274,25,17,7,13,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,274,25,17,7,13,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,274,25,17,7,13,1517749200,0.177,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,274,25,17,7,13,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,274,25,17,7,13,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,274,25,17,7,13,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,274,25,17,7,13,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,275,26,17,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,275,26,17,7,8,1517734800,0.043,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,275,26,17,7,8,1517749200,0.178,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,275,26,17,7,8,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,275,26,17,7,8,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,275,26,17,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,275,26,17,7,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,276,27,17,2,1,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,276,27,17,2,1,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,276,27,17,2,1,1517749200,0.179,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,276,27,17,2,1,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,276,27,17,2,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,276,27,17,2,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,276,27,17,2,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,277,28,17,7,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,277,28,17,7,2,1517734800,0.029,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,277,28,17,7,2,1517749200,0.118,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,277,28,17,7,2,1517763600,0.0,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,277,28,17,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,277,28,17,7,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,277,28,17,7,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,278,29,17,2,5,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,278,29,17,2,5,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,278,29,17,2,5,1517749200,0.18,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,278,29,17,2,5,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,278,29,17,2,5,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,278,29,17,2,5,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,278,29,17,2,5,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,279,30,17,2,7,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,279,30,17,2,7,1517734800,0.041,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,279,30,17,2,7,1517749200,0.182,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,279,30,17,2,7,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,279,30,17,2,7,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,279,30,17,2,7,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,279,30,17,2,7,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,280,31,17,7,10,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,280,31,17,7,10,1517734800,0.041,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,280,31,17,7,10,1517749200,0.183,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,280,31,17,7,10,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,280,31,17,7,10,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,280,31,17,7,10,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,280,31,17,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,281,32,17,7,18,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,281,32,17,7,18,1517734800,0.041,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,281,32,17,7,18,1517749200,0.184,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,281,32,17,7,18,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,281,32,17,7,18,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,281,32,17,7,18,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,281,32,17,7,18,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,282,33,17,7,9,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,282,33,17,7,9,1517734800,0.041,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,282,33,17,7,9,1517749200,0.186,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,282,33,17,7,9,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,282,33,17,7,9,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,282,33,17,7,9,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,282,33,17,7,9,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,283,34,17,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,283,34,17,7,8,1517734800,0.04,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,283,34,17,7,8,1517749200,0.187,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,283,34,17,7,8,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,283,34,17,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,283,34,17,7,8,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,283,34,17,7,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,284,35,17,7,7,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,284,35,17,7,7,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,284,35,17,7,7,1517749200,0.188,1,0.9999307990074158
12,3,0,1,0,0,1,1,0,1,284,35,17,7,7,1517763600,0.004,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,284,35,17,7,7,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,284,35,17,7,7,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,284,35,17,7,7,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,285,36,17,7,15,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,285,36,17,7,15,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,285,36,17,7,15,1517749200,0.189,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,285,36,17,7,15,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,285,36,17,7,15,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,285,36,17,7,15,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,285,36,17,7,15,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,286,37,17,7,13,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,286,37,17,7,13,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,286,37,17,7,13,1517749200,0.191,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,286,37,17,7,13,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,286,37,17,7,13,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,286,37,17,7,13,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,286,37,17,7,13,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,287,38,17,7,9,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,287,38,17,7,9,1517734800,0.04,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,287,38,17,7,9,1517749200,0.192,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,287,38,17,7,9,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,287,38,17,7,9,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,287,38,17,7,9,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,287,38,17,7,9,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,288,39,17,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,288,39,17,7,8,1517734800,0.039,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,288,39,17,7,8,1517749200,0.193,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,288,39,17,7,8,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,288,39,17,7,8,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,288,39,17,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,288,39,17,7,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,289,40,17,7,9,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,289,40,17,7,9,1517734800,0.039,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,289,40,17,7,9,1517749200,0.194,1,0.9999308586120605
12,3,0,1,0,0,0,1,0,0,289,40,17,7,9,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,289,40,17,7,9,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,289,40,17,7,9,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,289,40,17,7,9,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,290,41,17,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,290,41,17,7,8,1517734800,0.039,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,290,41,17,7,8,1517749200,0.196,1,0.9999308586120605
12,3,0,1,0,0,0,1,0,0,290,41,17,7,8,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,290,41,17,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,290,41,17,7,8,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,290,41,17,7,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,291,42,17,7,7,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,291,42,17,7,7,1517734800,0.039,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,291,42,17,7,7,1517749200,0.197,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,291,42,17,7,7,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,291,42,17,7,7,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,291,42,17,7,7,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,291,42,17,7,7,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,292,43,17,0,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,292,43,17,0,2,1517734800,0.039,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,292,43,17,0,2,1517749200,0.198,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,292,43,17,0,2,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,292,43,17,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,292,43,17,0,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,292,43,17,0,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,293,44,17,0,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,293,44,17,0,2,1517734800,0.038,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,293,44,17,0,2,1517749200,0.2,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,293,44,17,0,2,1517763600,0.002,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,293,44,17,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,293,44,17,0,2,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,293,44,17,0,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,294,45,17,0,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,294,45,17,0,1,1517734800,0.038,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,294,45,17,0,1,1517749200,0.201,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,294,45,17,0,1,1517763600,0.002,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,294,45,17,0,1,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,294,45,17,0,1,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,294,45,17,0,1,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,299,5,16,7,1,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,299,5,16,7,1,1517734800,0.054,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,299,5,16,7,1,1517749200,0.153,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,299,5,16,7,1,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,299,5,16,7,1,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,299,5,16,7,1,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,299,5,16,7,1,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,300,6,16,7,1,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,300,6,16,7,1,1517734800,0.053,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,300,6,16,7,1,1517749200,0.155,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,300,6,16,7,1,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,300,6,16,7,1,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,300,6,16,7,1,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,300,6,16,7,1,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,303,9,16,0,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,303,9,16,0,2,1517734800,0.052,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,303,9,16,0,2,1517749200,0.159,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,303,9,16,0,2,1517763600,0.006,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,303,9,16,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,303,9,16,0,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,303,9,16,0,2,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,304,10,16,7,8,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,304,10,16,7,8,1517734800,0.052,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,304,10,16,7,8,1517749200,0.16,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,304,10,16,7,8,1517763600,0.006,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,304,10,16,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,304,10,16,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,304,10,16,7,8,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,305,11,16,7,13,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,305,11,16,7,13,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,305,11,16,7,13,1517749200,0.162,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,305,11,16,7,13,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,305,11,16,7,13,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,305,11,16,7,13,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,305,11,16,7,13,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,306,12,16,2,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,306,12,16,2,2,1517734800,0.049,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,306,12,16,2,2,1517749200,0.162,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,306,12,16,2,2,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,306,12,16,2,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,306,12,16,2,2,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,306,12,16,2,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,307,13,16,7,12,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,307,13,16,7,12,1517734800,0.049,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,307,13,16,7,12,1517749200,0.163,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,307,13,16,7,12,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,307,13,16,7,12,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,307,13,16,7,12,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,307,13,16,7,12,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,308,14,16,7,20,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,308,14,16,7,20,1517734800,0.051,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,308,14,16,7,20,1517749200,0.165,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,308,14,16,7,20,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,308,14,16,7,20,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,308,14,16,7,20,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,308,14,16,7,20,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,309,15,16,7,22,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,309,15,16,7,22,1517734800,0.05,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,309,15,16,7,22,1517749200,0.166,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,309,15,16,7,22,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,309,15,16,7,22,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,309,15,16,7,22,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,309,15,16,7,22,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,310,16,16,7,14,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,310,16,16,7,14,1517734800,0.05,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,310,16,16,7,14,1517749200,0.167,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,310,16,16,7,14,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,310,16,16,7,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,310,16,16,7,14,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,310,16,16,7,14,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,312,18,16,7,5,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,312,18,16,7,5,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,312,18,16,7,5,1517749200,0.169,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,312,18,16,7,5,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,312,18,16,7,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,312,18,16,7,5,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,312,18,16,7,5,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,313,19,16,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,313,19,16,7,8,1517734800,0.049,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,313,19,16,7,8,1517749200,0.171,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,313,19,16,7,8,1517763600,0.005,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,313,19,16,7,8,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,313,19,16,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,313,19,16,7,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,314,20,16,7,18,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,314,20,16,7,18,1517734800,0.047,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,314,20,16,7,18,1517749200,0.173,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,314,20,16,7,18,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,314,20,16,7,18,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,314,20,16,7,18,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,314,20,16,7,18,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,315,21,16,7,11,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,315,21,16,7,11,1517734800,0.047,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,315,21,16,7,11,1517749200,0.174,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,315,21,16,7,11,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,315,21,16,7,11,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,315,21,16,7,11,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,315,21,16,7,11,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,316,22,16,7,9,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,316,22,16,7,9,1517734800,0.046,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,316,22,16,7,9,1517749200,0.175,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,316,22,16,7,9,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,316,22,16,7,9,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,316,22,16,7,9,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,316,22,16,7,9,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,317,23,16,7,9,1517720400,0.0,1,0.9999307990074158
