Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
4,1,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517734800,0.042,1,0.9986954927444458
8,2,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517749200,0.179,0,0.11698755621910095
12,3,0,1,0,0,1,0,0,1,39,27,25,0,7,12,1517763600,0.004,1,0.9993904232978821
16,4,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517778000,0.0,1,0.9994329214096069
20,1,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517792400,0.0,1,0.999441385269165
23,1,0,1,0,1,0,0,0,0,39,27,25,0,7,12,1517803200,0.0,1,0.9994475245475769
0,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517720400,0.0,0,0.0007604658603668213
4,1,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517734800,0.052,0,0.0005159378051757812
8,2,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517749200,0.156,0,0.0003980696201324463
12,3,0,1,0,0,1,0,0,1,40,7,24,0,7,1,1517763600,0.007,0,0.0007527172565460205
16,4,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517778000,0.0,0,0.0008064806461334229
20,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517792400,0.0,0,0.0008212924003601074
23,1,0,1,0,1,0,0,0,0,40,7,24,0,7,1,1517803200,0.0,0,0.0008333921432495117
0,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517720400,0.0,0,0.028636783361434937
4,1,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517734800,0.052,0,0.0026711225509643555
8,2,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517749200,0.157,0,0.0005438327789306641
12,3,0,1,0,0,1,0,0,1,41,8,24,0,7,6,1517763600,0.007,0,0.02472326159477234
16,4,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517778000,0.0,0,0.0399012565612793
20,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517792400,0.0,0,0.04390004277229309
23,1,0,1,0,1,0,0,0,0,41,8,24,0,7,6,1517803200,0.0,0,0.04732087254524231
0,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517720400,0.0,1,0.9751813411712646
4,1,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517734800,0.052,0,0.3594035506248474
8,2,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517749200,0.157,0,0.0018789470195770264
12,3,0,1,0,0,1,0,0,1,42,9,24,0,7,10,1517763600,0.007,1,0.9677065014839172
16,4,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517778000,0.0,1,0.9827988147735596
20,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517792400,0.0,1,0.9843755960464478
23,1,0,1,0,1,0,0,0,0,42,9,24,0,7,10,1517803200,0.0,1,0.9854766726493835
0,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517720400,0.0,0,0.0030441880226135254
4,1,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517734800,0.051,0,0.0009514987468719482
8,2,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517749200,0.158,0,0.00044721364974975586
12,3,0,1,0,0,1,0,0,1,43,10,24,0,7,4,1517763600,0.007,0,0.0028714239597320557
16,4,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517778000,0.0,0,0.0036448538303375244
20,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517792400,0.0,0,0.0038475096225738525
23,1,0,1,0,1,0,0,0,0,43,10,24,0,7,4,1517803200,0.0,0,0.004017442464828491
0,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517734800,0.049,1,0.9996427297592163
8,2,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517749200,0.161,1,0.9996427297592163
12,3,0,1,0,0,1,0,0,1,45,12,24,0,2,1,1517763600,0.006,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517792400,0.0,1,0.9996427297592163
23,1,0,1,0,1,0,0,0,0,45,12,24,0,2,1,1517803200,0.0,1,0.9996427297592163
0,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517734800,0.048,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517749200,0.163,1,0.9996427297592163
12,3,0,1,0,0,1,0,0,1,46,13,24,0,2,1,1517763600,0.006,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,46,13,24,0,2,1,1517803200,0.0,1,0.9996427297592163
0,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517720400,0.0,0,0.0003692805767059326
4,1,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517734800,0.048,0,0.0003654658794403076
8,2,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517749200,0.164,0,0.0003612935543060303
12,3,0,1,0,0,1,0,0,1,47,14,24,1,5,2,1517763600,0.006,0,0.0003686249256134033
16,4,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517778000,0.0,0,0.0003694295883178711
20,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517792400,0.0,0,0.00036963820457458496
23,1,0,1,0,1,0,0,0,0,47,14,24,1,5,2,1517803200,0.0,0,0.00036966800689697266
0,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517720400,0.0,1,0.9679536819458008
4,1,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517734800,0.048,0,0.3649750351905823
8,2,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517749200,0.165,0,0.0014325976371765137
12,3,0,1,0,0,1,0,0,1,48,15,24,0,7,10,1517763600,0.006,1,0.9607263803482056
16,4,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517778000,0.0,1,0.9780174493789673
20,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517792400,0.0,1,0.9801017045974731
23,1,0,1,0,1,0,0,0,0,48,15,24,0,7,10,1517803200,0.0,1,0.9815564155578613
0,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517720400,0.0,1,0.9922217130661011
4,1,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517734800,0.048,1,0.7917435169219971
8,2,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517749200,0.166,0,0.0025079846382141113
12,3,0,1,0,0,1,0,0,1,49,16,24,0,7,11,1517763600,0.006,1,0.9907373189926147
16,4,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517778000,0.0,1,0.994234561920166
20,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517792400,0.0,1,0.9946615695953369
23,1,0,1,0,1,0,0,0,0,49,16,24,0,7,11,1517803200,0.0,1,0.9949626922607422
0,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517720400,0.0,1,0.9996419548988342
4,1,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517734800,0.047,1,0.9996415376663208
8,2,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517749200,0.168,1,0.9996389746665955
12,3,0,1,0,0,1,0,0,1,50,17,24,1,2,5,1517763600,0.006,1,0.9996418952941895
16,4,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517778000,0.0,1,0.999642014503479
20,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517792400,0.0,1,0.999642014503479
23,1,0,1,0,1,0,0,0,0,50,17,24,1,2,5,1517803200,0.0,1,0.999642014503479
0,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517720400,0.0,1,0.999642550945282
4,1,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517734800,0.049,1,0.9996424913406372
8,2,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517749200,0.17,1,0.9996423721313477
12,3,0,1,0,0,1,0,0,1,51,18,24,1,2,17,1517763600,0.005,1,0.999642550945282
16,4,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,51,18,24,1,2,17,1517803200,0.0,1,0.999642550945282
0,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517720400,0.0,0,0.00036028027534484863
4,1,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517734800,0.049,0,0.00035947561264038086
8,2,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517749200,0.171,0,0.0003586113452911377
12,3,0,1,0,0,1,0,0,1,52,19,24,1,7,19,1517763600,0.005,0,0.00036007165908813477
16,4,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517778000,0.0,0,0.000360339879989624
20,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517792400,0.0,0,0.000360339879989624
23,1,0,1,0,1,0,0,0,0,52,19,24,1,7,19,1517803200,0.0,0,0.0003603696823120117
0,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517720400,0.0,0,0.00036022067070007324
4,1,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517734800,0.044,0,0.00035953521728515625
8,2,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517749200,0.171,0,0.0003586709499359131
12,3,0,1,0,0,1,0,0,1,53,20,24,1,7,19,1517763600,0.005,0,0.00036007165908813477
16,4,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517778000,0.0,0,0.00036028027534484863
20,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517792400,0.0,0,0.0003603994846343994
23,1,0,1,0,1,0,0,0,0,53,20,24,1,7,19,1517803200,0.0,0,0.00036031007766723633
0,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517720400,0.0,1,0.9996123909950256
4,1,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517734800,0.044,1,0.9995686411857605
8,2,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517749200,0.172,1,0.9957365393638611
12,3,0,1,0,0,1,0,0,1,54,21,24,0,7,19,1517763600,0.005,1,0.9996113777160645
16,4,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517778000,0.0,1,0.9996157884597778
20,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517792400,0.0,1,0.9996165037155151
23,1,0,1,0,1,0,0,0,0,54,21,24,0,7,19,1517803200,0.0,1,0.9996170997619629
0,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517720400,0.0,1,0.9996120929718018
4,1,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517734800,0.044,1,0.9995676279067993
8,2,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517749200,0.173,1,0.9954129457473755
12,3,0,1,0,0,1,0,0,1,55,22,24,0,7,19,1517763600,0.005,1,0.9996110200881958
16,4,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517778000,0.0,1,0.9996154308319092
20,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517792400,0.0,1,0.9996161460876465
23,1,0,1,0,1,0,0,0,0,55,22,24,0,7,19,1517803200,0.0,1,0.9996168613433838
0,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517720400,0.0,1,0.9996284246444702
4,1,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517734800,0.043,1,0.9996130466461182
8,2,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517749200,0.174,1,0.9989871978759766
12,3,0,1,0,0,1,0,0,1,56,23,24,0,7,21,1517763600,0.005,1,0.9996280670166016
16,4,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517778000,0.0,1,0.9996297359466553
20,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517792400,0.0,1,0.9996300935745239
23,1,0,1,0,1,0,0,0,0,56,23,24,0,7,21,1517803200,0.0,1,0.9996303915977478
0,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517720400,0.0,1,0.9995077848434448
4,1,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517734800,0.043,1,0.9991946220397949
8,2,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517749200,0.175,1,0.5542874932289124
12,3,0,1,0,0,1,0,0,1,57,24,24,0,7,16,1517763600,0.005,1,0.9995006322860718
16,4,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517778000,0.0,1,0.9995262026786804
20,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517792400,0.0,1,0.9995304346084595
23,1,0,1,0,1,0,0,0,0,57,24,24,0,7,16,1517803200,0.0,1,0.9995336532592773
0,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517720400,0.0,1,0.9996280670166016
4,1,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517734800,0.043,1,0.9996123313903809
8,2,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517749200,0.176,1,0.9989138841629028
12,3,0,1,0,0,1,0,0,1,58,25,24,0,7,21,1517763600,0.004,1,0.9996280670166016
16,4,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517778000,0.0,1,0.9996294975280762
20,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517792400,0.0,1,0.9996299147605896
23,1,0,1,0,1,0,0,0,0,58,25,24,0,7,21,1517803200,0.0,1,0.9996300935745239
0,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517720400,0.0,1,0.9996383190155029
4,1,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517734800,0.043,1,0.9996352791786194
8,2,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517749200,0.178,1,0.9995753765106201
12,3,0,1,0,0,1,0,0,1,59,26,24,0,7,25,1517763600,0.004,1,0.9996383190155029
16,4,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517778000,0.0,1,0.9996386170387268
20,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517792400,0.0,1,0.9996386766433716
23,1,0,1,0,1,0,0,0,0,59,26,24,0,7,25,1517803200,0.0,1,0.9996387362480164
0,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517720400,0.0,1,0.9995601177215576
4,1,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517734800,0.042,1,0.9994075298309326
8,2,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517749200,0.179,1,0.8454562425613403
12,3,0,1,0,0,1,0,0,1,60,27,24,0,7,17,1517763600,0.004,1,0.9995583295822144
16,4,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517778000,0.0,1,0.9995707273483276
20,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517792400,0.0,1,0.9995731115341187
23,1,0,1,0,1,0,0,0,0,60,27,24,0,7,17,1517803200,0.0,1,0.9995750188827515
0,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517720400,0.0,1,0.9993817806243896
4,1,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517734800,0.042,1,0.9986099004745483
8,2,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517749200,0.18,0,0.09697189927101135
12,3,0,1,0,0,1,0,0,1,61,28,24,0,7,15,1517763600,0.004,1,0.9993732571601868
16,4,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517778000,0.0,1,0.9994209408760071
20,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517792400,0.0,1,0.9994300603866577
23,1,0,1,0,1,0,0,0,0,61,28,24,0,7,15,1517803200,0.0,1,0.9994366765022278
0,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517720400,0.0,1,0.9995577931404114
4,1,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517734800,0.042,1,0.9993997812271118
8,2,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517749200,0.181,1,0.8096479177474976
12,3,0,1,0,0,1,0,0,1,62,29,24,0,7,17,1517763600,0.004,1,0.9995560646057129
16,4,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517778000,0.0,1,0.9995687007904053
20,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517792400,0.0,1,0.9995712041854858
23,1,0,1,0,1,0,0,0,0,62,29,24,0,7,17,1517803200,0.0,1,0.9995731115341187
0,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517720400,0.0,1,0.6992297172546387
4,1,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517734800,0.042,0,0.06957295536994934
8,2,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517749200,0.182,0,0.0006982982158660889
12,3,0,1,0,0,1,0,0,1,63,30,24,0,7,9,1517763600,0.004,1,0.6836572885513306
16,4,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517778000,0.0,1,0.7861472368240356
20,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517792400,0.0,1,0.8065260052680969
23,1,0,1,0,1,0,0,0,0,63,30,24,0,7,9,1517803200,0.0,1,0.8212298154830933
0,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517720400,0.0,0,0.0005225837230682373
4,1,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517734800,0.052,0,0.00043594837188720703
8,2,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517749200,0.156,0,0.0003822445869445801
12,3,0,1,0,0,1,0,0,1,64,7,23,0,7,2,1517763600,0.007,0,0.0005195438861846924
16,4,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517778000,0.0,0,0.0005366206169128418
20,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517792400,0.0,0,0.0005411505699157715
23,1,0,1,0,1,0,0,0,0,64,7,23,0,7,2,1517803200,0.0,0,0.0005447864532470703
0,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517720400,0.0,0,0.00047218799591064453
4,1,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517734800,0.052,0,0.0004157423973083496
8,2,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517749200,0.157,0,0.00037723779678344727
12,3,0,1,0,0,1,0,0,1,65,8,23,0,7,1,1517763600,0.007,0,0.0004703104496002197
16,4,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517778000,0.0,0,0.0004808008670806885
20,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517792400,0.0,0,0.00048360228538513184
23,1,0,1,0,1,0,0,0,0,65,8,23,0,7,1,1517803200,0.0,0,0.0004858672618865967
0,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517720400,0.0,0,0.0072765052318573
4,1,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517734800,0.052,0,0.0013712048530578613
8,2,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517749200,0.157,0,0.0004819333553314209
12,3,0,1,0,0,1,0,0,1,66,9,23,0,7,8,1517763600,0.007,0,0.006509244441986084
16,4,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517778000,0.0,0,0.009369760751724243
20,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517792400,0.0,0,0.010094970464706421
23,1,0,1,0,1,0,0,0,0,66,9,23,0,7,8,1517803200,0.0,0,0.010709881782531738
0,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517720400,0.0,0,0.0007286667823791504
4,1,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517734800,0.049,0,0.0005124509334564209
8,2,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517749200,0.159,0,0.00039523839950561523
12,3,0,1,0,0,1,0,0,1,67,10,23,0,7,4,1517763600,0.006,0,0.0007247328758239746
16,4,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517778000,0.0,0,0.0007706880569458008
20,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517792400,0.0,0,0.0007841885089874268
23,1,0,1,0,1,0,0,0,0,67,10,23,0,7,4,1517803200,0.0,0,0.0007952451705932617
0,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517734800,0.049,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517749200,0.161,1,0.9996427297592163
12,3,0,1,0,0,1,0,0,1,69,12,23,0,2,1,1517763600,0.006,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,69,12,23,0,2,1,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517720400,0.0,1,0.9996389746665955
4,1,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517734800,0.048,1,0.999636173248291
8,2,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517749200,0.163,1,0.9996006488800049
12,3,0,1,0,0,1,0,0,1,70,13,23,0,5,1,1517763600,0.006,1,0.9996389746665955
16,4,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517778000,0.0,1,0.9996392130851746
20,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517792400,0.0,1,0.9996393322944641
23,1,0,1,0,1,0,0,0,0,70,13,23,0,5,1,1517803200,0.0,1,0.9996393918991089
0,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517720400,0.0,0,0.00037810206413269043
4,1,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517734800,0.048,0,0.0003705620765686035
8,2,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517749200,0.164,0,0.00036329030990600586
12,3,0,1,0,0,1,0,0,1,71,14,23,1,5,8,1517763600,0.006,0,0.00037661194801330566
16,4,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517778000,0.0,0,0.00037851929664611816
20,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517792400,0.0,0,0.00037866830825805664
23,1,0,1,0,1,0,0,0,0,71,14,23,1,5,8,1517803200,0.0,0,0.0003788769245147705
0,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517720400,0.0,1,0.9996424317359924
4,1,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517734800,0.048,1,0.9996423721313477
8,2,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517749200,0.165,1,0.9996419548988342
12,3,0,1,0,0,1,0,0,1,72,15,23,1,2,15,1517763600,0.006,1,0.9996424913406372
16,4,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517778000,0.0,1,0.9996423721313477
20,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517792400,0.0,1,0.9996424913406372
23,1,0,1,0,1,0,0,0,0,72,15,23,1,2,15,1517803200,0.0,1,0.9996424913406372
0,1,0,1,0,1,0,0,0,0,73,16,23,1,7,25,1517720400,0.0,0,0.0003618597984313965
4,1,0,1,0,0,1,0,0,1,73,16,23,1,7,25,1517734800,0.048,0,0.0003606081008911133
8,2,0,1,0,0,1,0,0,1,73,16,23,1,7,25,1517749200,0.166,0,0.0003591775894165039
12,3,0,1,0,0,1,0,0,1,73,16,23,1,7,25,1517763600,0.006,0,0.00036138296127319336
16,4,0,1,0,1,0,0,0,0,73,16,23,1,7,25,1517778000,0.0,0,0.0003619194030761719
20,1,0,1,0,1,0,0,0,0,73,16,23,1,7,25,1517792400,0.0,0,0.0003618896007537842
23,1,0,1,0,1,0,0,0,0,73,16,23,1,7,25,1517803200,0.0,0,0.00036194920539855957
0,1,0,1,0,1,0,0,0,0,74,17,23,1,2,17,1517720400,0.0,1,0.9996424913406372
4,1,0,1,0,0,1,0,0,1,74,17,23,1,2,17,1517734800,0.049,1,0.9996424913406372
8,2,0,1,0,0,1,0,0,1,74,17,23,1,2,17,1517749200,0.169,1,0.9996421337127686
12,3,0,1,0,0,1,0,0,1,74,17,23,1,2,17,1517763600,0.005,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,74,17,23,1,2,17,1517778000,0.0,1,0.9996424913406372
20,1,0,1,0,1,0,0,0,0,74,17,23,1,2,17,1517792400,0.0,1,0.9996424913406372
23,1,0,1,0,1,0,0,0,0,74,17,23,1,2,17,1517803200,0.0,1,0.9996424913406372
0,1,0,1,0,1,0,0,0,0,75,18,23,0,2,14,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,75,18,23,0,2,14,1517734800,0.049,1,0.9996427297592163
8,2,0,1,0,0,1,0,0,1,75,18,23,0,2,14,1517749200,0.17,1,0.9996427297592163
12,3,0,1,0,0,1,0,0,1,75,18,23,0,2,14,1517763600,0.005,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,75,18,23,0,2,14,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,75,18,23,0,2,14,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,75,18,23,0,2,14,1517803200,0.0,1,0.9996427297592163
0,1,0,1,0,1,0,0,0,0,76,19,23,0,7,19,1517720400,0.0,1,0.999513566493988
4,1,0,1,0,0,1,0,0,1,76,19,23,0,7,19,1517734800,0.049,1,0.999126672744751
8,2,0,1,0,0,1,0,0,1,76,19,23,0,7,19,1517749200,0.171,1,0.6696510314941406
12,3,0,1,0,0,1,0,0,1,76,19,23,0,7,19,1517763600,0.005,1,0.9995055794715881
16,4,0,1,0,1,0,0,0,0,76,19,23,0,7,19,1517778000,0.0,1,0.9995312690734863
20,1,0,1,0,1,0,0,0,0,76,19,23,0,7,19,1517792400,0.0,1,0.999535322189331
23,1,0,1,0,1,0,0,0,0,76,19,23,0,7,19,1517803200,0.0,1,0.9995383024215698
0,1,0,1,0,1,0,0,0,0,77,20,23,1,7,19,1517720400,0.0,0,0.0003593564033508301
4,1,0,1,0,0,1,0,0,1,77,20,23,1,7,19,1517734800,0.044,0,0.00035881996154785156
8,2,0,1,0,0,1,0,0,1,77,20,23,1,7,19,1517749200,0.171,0,0.00035837292671203613
12,3,0,1,0,0,1,0,0,1,77,20,23,1,7,19,1517763600,0.005,0,0.0003592967987060547
16,4,0,1,0,1,0,0,0,0,77,20,23,1,7,19,1517778000,0.0,0,0.00035941600799560547
20,1,0,1,0,1,0,0,0,0,77,20,23,1,7,19,1517792400,0.0,0,0.00035947561264038086
23,1,0,1,0,1,0,0,0,0,77,20,23,1,7,19,1517803200,0.0,0,0.00035941600799560547
0,1,0,1,0,1,0,0,0,0,78,21,23,1,7,23,1517720400,0.0,0,0.00036066770553588867
4,1,0,1,0,0,1,0,0,1,78,21,23,1,7,23,1517734800,0.044,0,0.0003598034381866455
8,2,0,1,0,0,1,0,0,1,78,21,23,1,7,23,1517749200,0.172,0,0.00035879015922546387
12,3,0,1,0,0,1,0,0,1,78,21,23,1,7,23,1517763600,0.005,0,0.0003604292869567871
16,4,0,1,0,1,0,0,0,0,78,21,23,1,7,23,1517778000,0.0,0,0.00036066770553588867
20,1,0,1,0,1,0,0,0,0,78,21,23,1,7,23,1517792400,0.0,0,0.00036069750785827637
23,1,0,1,0,1,0,0,0,0,78,21,23,1,7,23,1517803200,0.0,0,0.00036078691482543945
