Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,Prediction,Probability
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,410,26,14,0,2,4,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,410,26,14,0,2,4,1517749200,1,0.8506633043289185
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,410,26,14,0,2,4,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,410,26,14,0,2,4,1517778000,0,0.08687755465507507
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,410,26,14,0,2,4,1517792400,0,0.086890310049057
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,410,26,14,0,2,4,1517803200,0,0.08693158626556396
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,411,27,14,0,2,4,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,411,27,14,0,2,4,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,411,27,14,0,2,4,1517749200,1,0.812807559967041
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,411,27,14,0,2,4,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,411,27,14,0,2,4,1517778000,0,0.08687490224838257
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,411,27,14,0,2,4,1517792400,0,0.08688044548034668
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,411,27,14,0,2,4,1517803200,0,0.08689942955970764
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,412,28,14,1,2,5,1517720400,1,0.9048519134521484
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,412,28,14,1,2,5,1517734800,1,0.8455846309661865
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,412,28,14,1,2,5,1517749200,1,0.9823105335235596
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,412,28,14,1,2,5,1517763600,1,0.955310583114624
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,412,28,14,1,2,5,1517778000,1,0.9836925268173218
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,412,28,14,1,2,5,1517792400,1,0.9837254285812378
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,412,28,14,1,2,5,1517803200,1,0.983727753162384
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,413,29,14,1,4,4,1517720400,0,0.08714866638183594
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,413,29,14,1,4,4,1517734800,0,0.08687347173690796
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,413,29,14,1,4,4,1517749200,1,0.9680218696594238
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,413,29,14,1,4,4,1517763600,1,0.923058807849884
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,413,29,14,1,4,4,1517778000,1,0.9836527109146118
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,413,29,14,1,4,4,1517792400,1,0.9835756421089172
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,413,29,14,1,4,4,1517803200,1,0.9836146831512451
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,414,30,14,0,7,10,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,414,30,14,0,7,10,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,414,30,14,0,7,10,1517749200,1,0.8995199203491211
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,414,30,14,0,7,10,1517763600,0,0.08687755465507507
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,414,30,14,0,7,10,1517778000,0,0.10702928900718689
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,414,30,14,0,7,10,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,414,30,14,0,7,10,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,415,31,14,0,7,13,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,415,31,14,0,7,13,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,415,31,14,0,7,13,1517749200,1,0.8617929220199585
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,415,31,14,0,7,13,1517763600,0,0.08687323331832886
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,415,31,14,0,7,13,1517778000,0,0.08701831102371216
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,415,31,14,0,7,13,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,415,31,14,0,7,13,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,416,32,14,1,7,10,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,416,32,14,1,7,10,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,416,32,14,1,7,10,1517749200,1,0.9511886835098267
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,416,32,14,1,7,10,1517763600,1,0.9111925363540649
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,416,32,14,1,7,10,1517778000,1,0.9815027713775635
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,416,32,14,1,7,10,1517792400,1,0.9754389524459839
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,416,32,14,1,7,10,1517803200,1,0.9771521091461182
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,417,33,14,1,2,6,1517720400,0,0.4331490993499756
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,417,33,14,1,2,6,1517734800,0,0.21816852688789368
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,417,33,14,1,2,6,1517749200,1,0.9798619747161865
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,417,33,14,1,2,6,1517763600,1,0.9076505303382874
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,417,33,14,1,2,6,1517778000,1,0.9837089776992798
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,417,33,14,1,2,6,1517792400,1,0.9836879372596741
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,417,33,14,1,2,6,1517803200,1,0.9836934804916382
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,418,34,14,0,2,3,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,418,34,14,0,2,3,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,418,34,14,0,2,3,1517749200,0,0.13960057497024536
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,418,34,14,0,2,3,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,418,34,14,0,2,3,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,418,34,14,0,2,3,1517792400,0,0.08687320351600647
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,418,34,14,0,2,3,1517803200,0,0.08687329292297363
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,419,35,14,0,7,6,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,419,35,14,0,7,6,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,419,35,14,0,7,6,1517749200,1,0.7150726318359375
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,419,35,14,0,7,6,1517763600,0,0.0868762731552124
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,419,35,14,0,7,6,1517778000,0,0.09699314832687378
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,419,35,14,0,7,6,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,419,35,14,0,7,6,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,420,36,14,0,7,5,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,420,36,14,0,7,5,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,420,36,14,0,7,5,1517749200,1,0.638853907585144
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,420,36,14,0,7,5,1517763600,0,0.08687660098075867
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,420,36,14,0,7,5,1517778000,0,0.09698635339736938
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,420,36,14,0,7,5,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,420,36,14,0,7,5,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,421,37,14,0,7,12,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,421,37,14,0,7,12,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,421,37,14,0,7,12,1517749200,1,0.6250377893447876
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,421,37,14,0,7,12,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,421,37,14,0,7,12,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,421,37,14,0,7,12,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,421,37,14,0,7,12,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,422,38,14,0,7,9,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,422,38,14,0,7,9,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,422,38,14,0,7,9,1517749200,1,0.5436825752258301
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,422,38,14,0,7,9,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,422,38,14,0,7,9,1517778000,0,0.08687520027160645
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,422,38,14,0,7,9,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,422,38,14,0,7,9,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,423,39,14,0,0,14,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,423,39,14,0,0,14,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,423,39,14,0,0,14,1517749200,0,0.0868731439113617
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,423,39,14,0,0,14,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,423,39,14,0,0,14,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,423,39,14,0,0,14,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,423,39,14,0,0,14,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,424,40,14,0,7,14,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,424,40,14,0,7,14,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,424,40,14,0,7,14,1517749200,0,0.3350386917591095
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,424,40,14,0,7,14,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,424,40,14,0,7,14,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,424,40,14,0,7,14,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,424,40,14,0,7,14,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,425,41,14,0,7,11,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,425,41,14,0,7,11,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,425,41,14,0,7,11,1517749200,0,0.3055739402770996
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,425,41,14,0,7,11,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,425,41,14,0,7,11,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,425,41,14,0,7,11,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,425,41,14,0,7,11,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,426,42,14,0,7,6,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,426,42,14,0,7,6,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,426,42,14,0,7,6,1517749200,0,0.2616201639175415
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,426,42,14,0,7,6,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,426,42,14,0,7,6,1517778000,0,0.0868736207485199
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,426,42,14,0,7,6,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,426,42,14,0,7,6,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,427,43,14,0,0,2,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,427,43,14,0,0,2,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,427,43,14,0,0,2,1517749200,0,0.08687373995780945
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,427,43,14,0,0,2,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,427,43,14,0,0,2,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,427,43,14,0,0,2,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,427,43,14,0,0,2,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,428,44,14,0,0,1,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,428,44,14,0,0,1,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,428,44,14,0,0,1,1517749200,0,0.08687365055084229
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,428,44,14,0,0,1,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,428,44,14,0,0,1,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,428,44,14,0,0,1,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,428,44,14,0,0,1,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,429,45,14,0,7,2,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,429,45,14,0,7,2,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,429,45,14,0,7,2,1517749200,0,0.15529444813728333
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,429,45,14,0,7,2,1517763600,0,0.08687320351600647
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,429,45,14,0,7,2,1517778000,0,0.08687886595726013
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,429,45,14,0,7,2,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,429,45,14,0,7,2,1517803200,0,0.0868731439113617
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,432,3,13,0,7,3,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,432,3,13,0,7,3,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,432,3,13,0,7,3,1517749200,0,0.08687323331832886
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,432,3,13,0,7,3,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,432,3,13,0,7,3,1517778000,0,0.08687323331832886
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,432,3,13,0,7,3,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,432,3,13,0,7,3,1517803200,0,0.0868731439113617
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,433,4,13,0,7,13,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,433,4,13,0,7,13,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,433,4,13,0,7,13,1517749200,0,0.0973891019821167
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,433,4,13,0,7,13,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,433,4,13,0,7,13,1517778000,0,0.08687394857406616
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,433,4,13,0,7,13,1517792400,0,0.08687320351600647
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,433,4,13,0,7,13,1517803200,0,0.08687376976013184
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,434,5,13,0,7,12,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,434,5,13,0,7,12,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,434,5,13,0,7,12,1517749200,0,0.0904887318611145
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,434,5,13,0,7,12,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,434,5,13,0,7,12,1517778000,0,0.08687442541122437
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,434,5,13,0,7,12,1517792400,0,0.08687320351600647
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,434,5,13,0,7,12,1517803200,0,0.08687514066696167
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,435,6,13,0,7,13,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,435,6,13,0,7,13,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,435,6,13,0,7,13,1517749200,0,0.4914184808731079
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,435,6,13,0,7,13,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,435,6,13,0,7,13,1517778000,0,0.08688417077064514
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,435,6,13,0,7,13,1517792400,0,0.08687373995780945
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,435,6,13,0,7,13,1517803200,0,0.08689013123512268
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,436,7,13,0,7,8,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,436,7,13,0,7,8,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,436,7,13,0,7,8,1517749200,0,0.08687996864318848
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,436,7,13,0,7,8,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,436,7,13,0,7,8,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,436,7,13,0,7,8,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,436,7,13,0,7,8,1517803200,0,0.08687323331832886
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,437,8,13,0,7,5,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,437,8,13,0,7,5,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,437,8,13,0,7,5,1517749200,0,0.08687353134155273
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,437,8,13,0,7,5,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,437,8,13,0,7,5,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,437,8,13,0,7,5,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,437,8,13,0,7,5,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,438,9,13,0,7,5,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,438,9,13,0,7,5,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,438,9,13,0,7,5,1517749200,0,0.08687391877174377
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,438,9,13,0,7,5,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,438,9,13,0,7,5,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,438,9,13,0,7,5,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,438,9,13,0,7,5,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,439,10,13,1,0,2,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,439,10,13,1,0,2,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,439,10,13,1,0,2,1517749200,1,0.9832702875137329
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,439,10,13,1,0,2,1517763600,1,0.7928404211997986
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,439,10,13,1,0,2,1517778000,1,0.5019211173057556
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,439,10,13,1,0,2,1517792400,1,0.8485060930252075
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,439,10,13,1,0,2,1517803200,1,0.850794792175293
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,440,11,13,1,7,11,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,440,11,13,1,7,11,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,440,11,13,1,7,11,1517749200,0,0.0868891179561615
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,440,11,13,1,7,11,1517763600,0,0.08687958121299744
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,440,11,13,1,7,11,1517778000,1,0.813736617565155
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,440,11,13,1,7,11,1517792400,1,0.9013928174972534
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,440,11,13,1,7,11,1517803200,1,0.9243658781051636
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,441,12,13,0,7,19,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,441,12,13,0,7,19,1517734800,0,0.08687451481819153
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,441,12,13,0,7,19,1517749200,1,0.9788399338722229
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,441,12,13,0,7,19,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,441,12,13,0,7,19,1517778000,0,0.0868736207485199
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,441,12,13,0,7,19,1517792400,0,0.08687332272529602
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,441,12,13,0,7,19,1517803200,0,0.08687421679496765
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,442,13,13,0,7,2,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,442,13,13,0,7,2,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,442,13,13,0,7,2,1517749200,0,0.08688762784004211
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,442,13,13,0,7,2,1517763600,0,0.0868731439113617
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,442,13,13,0,7,2,1517778000,0,0.0868731439113617
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,442,13,13,0,7,2,1517792400,0,0.0868731439113617
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,442,13,13,0,7,2,1517803200,0,0.0868731439113617
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,443,14,13,0,7,10,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,443,14,13,0,7,10,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,443,14,13,0,7,10,1517749200,1,0.5306011438369751
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,443,14,13,0,7,10,1517763600,0,0.08689418435096741
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,443,14,13,0,7,10,1517778000,0,0.0871289074420929
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,443,14,13,0,7,10,1517792400,0,0.08805763721466064
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,443,14,13,0,7,10,1517803200,0,0.08754962682723999
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,444,15,13,0,7,9,1517720400,0,0.0868731439113617
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,444,15,13,0,7,9,1517734800,0,0.0868731439113617
8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,444,15,13,0,7,9,1517749200,0,0.3093671202659607
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,444,15,13,0,7,9,1517763600,0,0.08705976605415344
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,444,15,13,0,7,9,1517778000,0,0.08731609582901001
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,444,15,13,0,7,9,1517792400,0,0.08750507235527039
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,444,15,13,0,7,9,1517803200,0,0.08712410926818848
0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,445,16,13,0,7,2,1517720400,0,0.0868731439113617
