Unnamed: 0,Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
3252,1,0,4,1,19.0,0,494,16,1,1.0,0,0,0,2.0,1579640400,1,0.0,15.64,0.39,0.0,38.28,6.87,10.0,1
3253,1,0,1,1,19.0,0,494,20,1,1.0,0,0,0,2.0,1579654800,1,0.0,14.76,0.54,0.0,29.14,3.95,10.0,0
3254,1,0,1,1,19.0,0,494,23,1,1.0,0,0,0,2.0,1579665600,1,0.0,15.01,0.64,0.0,25.67,4.16,10.0,0
3255,1,0,1,1,16.0,0,495,0,9,2.0,0,0,0,2.0,1579582800,1,0.21,12.69,0.61,0.0,24.21,7.75,10.0,0
3256,0,1,1,1,16.0,0,495,4,9,2.0,0,0,0,2.0,1579597200,1,0.56,13.59,0.62,0.0004,24.74,8.82,10.0,0
3257,1,0,2,1,16.0,0,495,8,9,2.0,0,0,0,2.0,1579611600,1,0.18,14.38,0.65,0.0,24.37,8.35,10.0,0
3258,1,0,3,1,16.0,0,495,12,9,2.0,0,0,0,2.0,1579626000,1,0.04,15.72,0.54,0.0008,30.53,7.73,10.0,3
3259,1,0,4,1,16.0,0,495,16,9,2.0,0,0,0,2.0,1579640400,1,0.0,15.04,0.39,0.0,37.55,6.9,10.0,1
3260,1,0,1,1,16.0,0,495,20,9,2.0,0,0,0,2.0,1579654800,1,0.0,15.14,0.56,0.0,29.04,4.02,10.0,0
3261,1,0,1,1,16.0,0,495,23,9,2.0,0,0,0,2.0,1579665600,1,0.0,15.31,0.64,0.0,25.79,4.19,10.0,0
3262,1,0,1,1,16.0,0,496,0,48,3.0,0,0,0,2.0,1579582800,1,0.21,12.74,0.61,0.0,24.33,7.75,10.0,0
3263,0,1,1,1,16.0,0,496,4,48,3.0,0,0,0,2.0,1579597200,1,0.56,13.63,0.62,0.0004,24.88,8.82,10.0,0
3264,1,0,2,1,16.0,0,496,8,48,3.0,0,0,0,2.0,1579611600,1,0.18,14.38,0.65,0.0,24.48,8.37,10.0,0
3265,1,0,3,1,16.0,0,496,12,48,3.0,0,0,0,2.0,1579626000,1,0.04,15.74,0.54,0.0008,30.64,7.84,10.0,3
3266,1,0,4,1,16.0,0,496,16,48,3.0,0,0,0,2.0,1579640400,1,0.0,14.95,0.39,0.0,37.55,6.95,10.0,1
3267,1,0,1,1,16.0,0,496,20,48,3.0,0,0,0,2.0,1579654800,1,0.0,15.15,0.55,0.0,29.12,4.06,10.0,0
3268,1,0,1,1,16.0,0,496,23,48,3.0,0,0,0,2.0,1579665600,1,0.0,15.34,0.64,0.0,25.87,4.2,10.0,0
3269,1,0,1,1,19.0,0,497,0,21,2.0,0,0,0,2.0,1579582800,1,0.21,11.97,0.61,0.0,23.34,7.78,10.0,0
3270,0,1,1,1,19.0,0,497,4,21,2.0,0,0,0,2.0,1579597200,1,0.56,12.96,0.63,0.0005,23.88,8.83,10.0,0
3271,1,0,2,1,19.0,0,497,8,21,2.0,0,0,0,2.0,1579611600,1,0.18,13.88,0.66,0.0,23.71,8.38,10.0,0
3272,1,0,3,1,19.0,0,497,12,21,2.0,0,0,0,2.0,1579626000,1,0.04,14.74,0.54,0.0009,29.52,7.89,10.0,3
3273,1,0,4,1,19.0,0,497,16,21,2.0,0,0,0,2.0,1579640400,1,0.0,14.06,0.39,0.0,36.51,6.98,10.0,1
3274,1,0,1,1,19.0,0,497,20,21,2.0,0,0,0,2.0,1579654800,1,0.0,14.84,0.56,0.0,28.76,4.12,10.0,0
3275,1,0,1,1,19.0,0,497,23,21,2.0,0,0,0,2.0,1579665600,1,0.0,15.28,0.64,0.0,25.87,4.23,10.0,0
3276,1,0,1,1,16.0,0,498,0,112,2.0,0,0,0,2.0,1579582800,1,0.21,12.72,0.6,0.0,24.65,7.78,10.0,0
3277,0,1,1,1,16.0,0,498,4,112,2.0,0,0,0,2.0,1579597200,1,0.55,13.54,0.61,0.0005,25.09,8.82,10.0,0
3278,1,0,2,1,16.0,0,498,8,112,2.0,0,0,0,2.0,1579611600,1,0.18,14.12,0.64,0.0,24.7,8.4,10.0,0
3279,1,0,3,1,16.0,0,498,12,112,2.0,0,0,0,2.0,1579626000,1,0.04,15.78,0.53,0.0009,31.08,7.98,10.0,3
3280,1,0,4,1,16.0,0,498,16,112,2.0,0,0,0,2.0,1579640400,1,0.0,15.58,0.39,0.0,38.25,7.04,10.0,1
3281,1,0,1,1,16.0,0,498,20,112,2.0,0,0,0,2.0,1579654800,1,0.0,14.69,0.54,0.0,29.07,4.15,10.0,0
3282,1,0,1,1,16.0,0,498,23,112,2.0,0,0,0,2.0,1579665600,1,0.0,15.05,0.64,0.0,25.59,4.24,10.0,0
3283,1,0,1,1,16.0,0,499,0,115,2.0,0,0,0,2.0,1579582800,1,0.21,12.77,0.6,0.0,24.73,7.81,10.0,0
3284,0,1,1,1,16.0,0,499,4,115,2.0,0,0,0,2.0,1579597200,1,0.55,13.58,0.61,0.0005,25.15,8.83,10.0,0
3285,1,0,2,1,16.0,0,499,8,115,2.0,0,0,0,2.0,1579611600,1,0.17,14.09,0.63,0.0,24.76,8.41,10.0,0
3286,1,0,3,1,16.0,0,499,12,115,2.0,0,0,0,2.0,1579626000,1,0.04,15.66,0.52,0.0009,31.17,8.03,10.0,3
3287,1,0,4,1,16.0,0,499,16,115,2.0,0,0,0,2.0,1579640400,1,0.0,15.55,0.39,0.0,38.34,7.07,10.0,1
3288,1,0,1,1,16.0,0,499,20,115,2.0,0,0,0,2.0,1579654800,1,0.0,14.6,0.54,0.0,28.97,4.19,10.0,0
3289,1,0,1,1,16.0,0,499,23,115,2.0,0,0,0,2.0,1579665600,1,0.0,14.88,0.63,0.0,25.56,4.27,10.0,0
3290,1,0,1,1,12.0,0,500,0,44,6.0,0,0,0,3.0,1579582800,1,0.21,12.83,0.6,0.0,24.84,7.81,10.0,0
3291,0,1,1,1,12.0,0,500,4,44,6.0,0,0,0,3.0,1579597200,1,0.55,13.62,0.61,0.0005,25.24,8.82,10.0,0
3292,1,0,2,1,12.0,0,500,8,44,6.0,0,0,0,3.0,1579611600,1,0.17,14.07,0.63,0.0,24.86,8.43,10.0,0
3293,1,0,3,1,12.0,0,500,12,44,6.0,0,0,0,3.0,1579626000,1,0.04,15.55,0.52,0.0009,31.29,8.1,10.0,3
3294,1,0,4,1,12.0,0,500,16,44,6.0,0,0,0,3.0,1579640400,1,0.0,15.47,0.39,0.0,38.44,7.12,10.0,1
3295,1,0,1,1,12.0,0,500,20,44,6.0,0,0,0,3.0,1579654800,1,0.0,14.56,0.54,0.0,29.02,4.21,10.0,0
3296,1,0,1,1,12.0,0,500,23,44,6.0,0,0,0,3.0,1579665600,1,0.0,14.79,0.63,0.0,25.57,4.28,10.0,0
3297,1,0,1,1,19.0,0,501,0,11,2.0,0,0,0,2.0,1579582800,1,0.21,12.77,0.6,0.0,24.75,7.84,10.0,0
3298,0,1,1,1,19.0,0,501,4,11,2.0,0,0,0,2.0,1579597200,1,0.55,13.58,0.61,0.0005,25.17,8.83,10.0,0
3299,1,0,2,1,19.0,0,501,8,11,2.0,0,0,0,2.0,1579611600,1,0.17,14.05,0.63,0.0,24.76,8.44,10.0,0
3300,1,0,3,1,19.0,0,501,12,11,2.0,0,0,0,2.0,1579626000,1,0.04,15.65,0.52,0.0009,31.18,8.14,10.0,3
3301,1,0,4,1,19.0,0,501,16,11,2.0,0,0,0,2.0,1579640400,1,0.0,15.49,0.39,0.0,38.31,7.15,10.0,1
3302,1,0,1,1,19.0,0,501,20,11,2.0,0,0,0,2.0,1579654800,1,0.0,14.55,0.54,0.0,28.98,4.26,10.0,0
3303,1,0,1,1,19.0,0,501,23,11,2.0,0,0,0,2.0,1579665600,1,0.0,14.86,0.63,0.0,25.56,4.3,10.0,0
3304,1,0,1,1,19.0,0,502,0,22,2.0,0,0,0,2.0,1579582800,1,0.21,12.8,0.6,0.0,24.54,7.87,10.0,0
3305,0,1,1,1,19.0,0,502,4,22,2.0,0,0,0,2.0,1579597200,1,0.54,13.61,0.61,0.0005,25.02,8.83,10.0,0
3306,1,0,2,1,19.0,0,502,8,22,2.0,0,0,0,2.0,1579611600,1,0.17,14.13,0.64,0.0,24.58,8.49,10.0,0
3307,1,0,3,1,19.0,0,502,12,22,2.0,0,0,0,2.0,1579626000,1,0.04,15.87,0.53,0.0008,30.94,8.3,10.0,3
3308,1,0,4,1,19.0,0,502,16,22,2.0,0,0,0,2.0,1579640400,1,0.0,15.24,0.39,0.0,37.92,7.3,10.0,1
3309,1,0,1,1,19.0,0,502,20,22,2.0,0,0,0,2.0,1579654800,1,0.0,14.79,0.55,0.0,28.97,4.33,10.0,0
3310,1,0,1,1,19.0,0,502,23,22,2.0,0,0,0,2.0,1579665600,1,0.0,15.19,0.64,0.0,25.62,4.33,10.0,0
3311,1,0,1,1,19.0,0,503,0,32,2.0,0,0,0,2.0,1579582800,1,0.21,12.75,0.6,0.0,24.73,7.89,10.0,0
3312,0,1,1,1,19.0,0,503,4,32,2.0,0,0,0,2.0,1579597200,1,0.53,13.56,0.61,0.0004,25.17,8.83,10.0,0
3313,1,0,2,1,19.0,0,503,8,32,2.0,0,0,0,2.0,1579611600,1,0.17,13.96,0.63,0.0,24.73,8.49,10.0,0
3314,1,0,3,1,19.0,0,503,12,32,2.0,0,0,0,2.0,1579626000,1,0.04,15.7,0.52,0.0008,31.13,8.33,10.0,3
3315,1,0,4,1,19.0,0,503,16,32,2.0,0,0,0,2.0,1579640400,1,0.0,15.37,0.39,0.0,38.16,7.33,10.0,1
3316,1,0,1,1,19.0,0,503,20,32,2.0,0,0,0,2.0,1579654800,1,0.0,14.49,0.54,0.0,28.98,4.37,10.0,0
3317,1,0,1,1,19.0,0,503,23,32,2.0,0,0,0,2.0,1579665600,1,0.0,14.89,0.64,0.0,25.56,4.36,10.0,0
3318,1,0,1,1,19.0,0,504,0,74,2.0,0,0,0,2.0,1579582800,1,0.21,12.81,0.6,0.0,24.88,7.9,10.0,0
3319,0,1,1,1,19.0,0,504,4,74,2.0,0,0,0,2.0,1579597200,1,0.53,13.6,0.61,0.0004,25.3,8.83,10.0,0
3320,1,0,2,1,19.0,0,504,8,74,2.0,0,0,0,2.0,1579611600,1,0.17,13.92,0.63,0.0,24.86,8.51,10.0,0
3321,1,0,3,1,19.0,0,504,12,74,2.0,0,0,0,2.0,1579626000,1,0.04,15.54,0.52,0.0008,31.29,8.39,10.0,3
3322,1,0,4,1,19.0,0,504,16,74,2.0,0,0,0,2.0,1579640400,1,0.0,15.3,0.39,0.0,38.29,7.4,10.0,1
3323,1,0,1,1,19.0,0,504,20,74,2.0,0,0,0,2.0,1579654800,1,0.0,14.41,0.54,0.0,29.03,4.38,10.0,0
3324,1,0,1,1,19.0,0,504,23,74,2.0,0,0,0,2.0,1579665600,1,0.0,14.74,0.63,0.0,25.55,4.36,10.0,0
3325,1,0,1,1,19.0,0,505,0,83,2.0,0,0,0,2.0,1579582800,1,0.21,12.77,0.6,0.0,24.8,7.92,10.0,0
3326,0,1,1,1,19.0,0,505,4,83,2.0,0,0,0,2.0,1579597200,1,0.53,13.57,0.61,0.0004,25.23,8.84,10.0,0
3327,1,0,2,1,19.0,0,505,8,83,2.0,0,0,0,2.0,1579611600,1,0.16,13.9,0.63,0.0,24.78,8.52,10.0,0
3328,1,0,3,1,19.0,0,505,12,83,2.0,0,0,0,2.0,1579626000,1,0.04,15.62,0.52,0.0007,31.19,8.41,10.0,3
3329,1,0,4,1,19.0,0,505,16,83,2.0,0,0,0,2.0,1579640400,1,0.0,15.31,0.39,0.0,38.18,7.42,10.0,1
3330,1,0,1,1,19.0,0,505,20,83,2.0,0,0,0,2.0,1579654800,1,0.0,14.4,0.54,0.0,28.99,4.42,10.0,0
3331,1,0,1,1,19.0,0,505,23,83,2.0,0,0,0,2.0,1579665600,1,0.0,14.79,0.63,0.0,25.55,4.38,10.0,0
3332,1,0,1,1,19.0,0,506,0,10,2.0,0,0,0,2.0,1579582800,1,0.21,12.87,0.6,0.0,24.96,7.92,10.0,0
3333,0,1,1,1,19.0,0,506,4,10,2.0,0,0,0,2.0,1579597200,1,0.52,13.62,0.61,0.0003,25.37,8.83,10.0,0
3334,1,0,2,1,19.0,0,506,8,10,2.0,0,0,0,2.0,1579611600,1,0.17,13.86,0.62,0.0,24.92,8.54,10.0,0
3335,1,0,3,1,19.0,0,506,12,10,2.0,0,0,0,2.0,1579626000,1,0.04,15.45,0.51,0.0006,31.37,8.47,10.0,3
3336,1,0,4,1,19.0,0,506,16,10,2.0,0,0,0,2.0,1579640400,1,0.0,15.18,0.38,0.0,38.33,7.5,10.0,1
3337,1,0,1,1,19.0,0,506,20,10,2.0,0,0,0,2.0,1579654800,1,0.0,14.33,0.54,0.0,29.05,4.43,10.0,0
3338,1,0,1,1,19.0,0,506,23,10,2.0,0,0,0,2.0,1579665600,1,0.0,14.65,0.63,0.0,25.54,4.38,10.0,0
3339,1,0,1,1,19.0,0,507,0,24,2.0,0,0,0,2.0,1579582800,1,0.21,12.92,0.6,0.0,24.99,7.95,10.0,0
3340,0,1,1,1,19.0,0,507,4,24,2.0,0,0,0,2.0,1579597200,1,0.52,13.64,0.61,0.0003,25.38,8.84,10.0,0
3341,1,0,2,1,19.0,0,507,8,24,2.0,0,0,0,2.0,1579611600,1,0.16,13.85,0.62,0.0,24.94,8.55,10.0,0
3342,1,0,3,1,19.0,0,507,12,24,2.0,0,0,0,2.0,1579626000,1,0.04,15.43,0.51,0.0,31.4,8.49,10.0,3
3343,1,0,4,1,19.0,0,507,16,24,2.0,0,0,0,2.0,1579640400,1,0.0,15.11,0.38,0.0,38.37,7.52,10.0,1
3344,1,0,1,1,19.0,0,507,20,24,2.0,0,0,0,2.0,1579654800,1,0.0,14.27,0.54,0.0,29.05,4.47,10.0,0
3345,1,0,1,1,19.0,0,507,23,24,2.0,0,0,0,2.0,1579665600,1,0.0,14.59,0.63,0.0,25.54,4.41,10.0,0
3346,1,0,1,1,,0,508,0,8,,0,0,0,,1579582800,1,0.21,12.92,0.59,0.0,25.1,7.96,10.0,0
3347,0,1,1,1,,0,508,4,8,,0,0,0,,1579597200,1,0.52,13.62,0.6,0.0,25.5,8.85,10.0,0
3348,1,0,2,1,,0,508,8,8,,0,0,0,,1579611600,1,0.17,13.79,0.62,0.0,25.03,8.58,10.0,0
3349,1,0,3,1,,0,508,12,8,,0,0,0,,1579626000,1,0.04,15.39,0.51,0.0,31.49,8.56,10.0,3
3350,1,0,4,1,,0,508,16,8,,0,0,0,,1579640400,1,0.0,15.0,0.38,0.0,38.37,7.6,10.0,1
3351,1,0,1,1,,0,508,20,8,,0,0,0,,1579654800,1,0.0,14.24,0.53,0.0,29.12,4.47,10.0,0
3352,1,0,1,1,,0,508,23,8,,0,0,0,,1579665600,1,0.0,14.58,0.63,0.0,25.58,4.41,10.0,0
3353,1,0,1,1,16.0,0,509,0,27,4.0,0,0,0,2.0,1579582800,1,0.22,12.88,0.59,0.0,25.03,8.0,10.0,0
3354,0,1,1,1,16.0,0,509,4,27,4.0,0,0,0,2.0,1579597200,1,0.52,13.56,0.6,0.0,25.43,8.89,10.0,0
3355,1,0,2,1,16.0,0,509,8,27,4.0,0,0,0,2.0,1579611600,1,0.16,13.73,0.62,0.0,24.96,8.59,10.0,0
3356,1,0,3,1,16.0,0,509,12,27,4.0,0,0,0,2.0,1579626000,1,0.04,15.32,0.51,0.0,31.45,8.58,10.0,3
3357,1,0,4,1,16.0,0,509,16,27,4.0,0,0,0,2.0,1579640400,1,0.0,14.96,0.38,0.0,38.32,7.62,10.0,1
3358,1,0,1,1,16.0,0,509,20,27,4.0,0,0,0,2.0,1579654800,1,0.0,14.15,0.53,0.0,29.06,4.5,10.0,0
3359,1,0,1,1,16.0,0,509,23,27,4.0,0,0,0,2.0,1579665600,1,0.0,14.52,0.63,0.0,25.54,4.43,10.0,0
3360,1,0,1,1,19.0,0,510,0,31,2.0,0,0,0,2.0,1579582800,1,0.21,12.84,0.59,0.0,25.26,8.02,10.0,0
3361,0,1,1,1,19.0,0,510,4,31,2.0,0,0,0,2.0,1579597200,1,0.51,13.42,0.59,0.0,25.69,8.92,10.0,0
3362,1,0,2,1,19.0,0,510,8,31,2.0,0,0,0,2.0,1579611600,1,0.16,13.56,0.61,0.0,25.17,8.63,10.0,0
3363,1,0,3,1,19.0,0,510,12,31,2.0,0,0,0,2.0,1579626000,1,0.04,15.35,0.51,0.0,31.63,8.65,10.0,3
3364,1,0,4,1,19.0,0,510,16,31,2.0,0,0,0,2.0,1579640400,1,0.0,14.61,0.38,0.0,38.11,7.71,10.0,1
3365,1,0,1,1,19.0,0,510,20,31,2.0,0,0,0,2.0,1579654800,1,0.0,14.2,0.53,0.0,29.27,4.5,10.0,0
3366,1,0,1,1,19.0,0,510,23,31,2.0,0,0,0,2.0,1579665600,1,0.0,14.57,0.62,0.0,25.81,4.43,10.0,0
3367,1,0,1,1,16.0,0,511,0,146,2.0,0,0,0,2.0,1579582800,1,0.22,12.7,0.59,0.0,25.01,8.06,10.0,0
3368,0,1,1,1,16.0,0,511,4,146,2.0,0,0,0,2.0,1579597200,1,0.52,13.34,0.6,0.0,25.49,8.97,10.0,0
3369,1,0,2,1,16.0,0,511,8,146,2.0,0,0,0,2.0,1579611600,1,0.16,13.55,0.61,0.0,24.92,8.65,10.0,0
3370,1,0,3,1,16.0,0,511,12,146,2.0,0,0,0,2.0,1579626000,1,0.05,15.52,0.51,0.0,31.36,8.67,10.0,3
3371,1,0,4,1,16.0,0,511,16,146,2.0,0,0,0,2.0,1579640400,1,0.0,14.56,0.38,0.0,37.68,7.73,10.0,1
3372,1,0,1,1,16.0,0,511,20,146,2.0,0,0,0,2.0,1579654800,1,0.0,14.31,0.53,0.0,29.17,4.52,10.0,0
3373,1,0,1,1,16.0,0,511,23,146,2.0,0,0,0,2.0,1579665600,1,0.0,14.85,0.63,0.0,25.86,4.43,10.0,0
3374,1,0,1,1,,0,512,0,5,,0,0,0,,1579582800,1,0.22,12.7,0.59,0.0,25.18,8.13,10.0,0
3375,0,1,1,1,,0,512,4,5,,0,0,0,,1579597200,1,0.51,13.2,0.59,0.0,25.63,9.05,10.0,0
3376,1,0,2,1,,0,512,8,5,,0,0,0,,1579611600,1,0.16,13.33,0.61,0.0,24.99,8.92,10.0,0
3377,1,0,3,1,,0,512,12,5,,0,0,0,,1579626000,1,0.05,15.27,0.5,0.0,31.57,8.76,10.0,3
3378,1,0,4,1,,0,512,16,5,,0,0,0,,1579640400,1,0.0,14.21,0.38,0.0,37.59,7.82,10.0,1
3379,1,0,1,1,,0,512,20,5,,0,0,0,,1579654800,1,0.0,14.2,0.53,0.0,29.32,4.56,10.0,0
3380,1,0,1,1,,0,512,23,5,,0,0,0,,1579665600,1,0.0,14.83,0.62,0.0,26.2,4.45,10.0,0
3381,1,0,1,1,18.0,0,513,0,0,2.0,0,0,0,2.0,1579582800,1,0.22,12.74,0.58,0.0,25.37,8.15,10.0,0
3382,0,1,1,1,18.0,0,513,4,0,2.0,0,0,0,2.0,1579597200,1,0.51,13.09,0.58,0.0003,25.78,9.08,10.0,0
3383,1,0,2,1,18.0,0,513,8,0,2.0,0,0,0,2.0,1579611600,1,0.16,13.12,0.6,0.0,24.97,8.99,10.0,0
3384,1,0,3,1,18.0,0,513,12,0,2.0,0,0,0,2.0,1579626000,1,0.05,15.08,0.5,0.0,31.69,8.83,10.0,3
3385,1,0,4,1,18.0,0,513,16,0,2.0,0,0,0,2.0,1579640400,1,0.0,14.0,0.38,0.0,37.52,7.91,10.0,1
3386,1,0,1,1,18.0,0,513,20,0,2.0,0,0,0,2.0,1579654800,1,0.0,14.23,0.52,0.0,29.52,4.56,10.0,0
3387,1,0,1,1,18.0,0,513,23,0,2.0,0,0,0,2.0,1579665600,1,0.0,15.01,0.61,0.0,26.51,4.45,10.0,0
3388,1,0,1,1,19.0,0,514,0,3,2.0,0,0,0,2.0,1579582800,1,0.23,12.78,0.58,0.0,25.46,8.22,10.0,0
3389,0,1,1,1,19.0,0,514,4,3,2.0,0,0,0,2.0,1579597200,1,0.5,12.94,0.58,0.0004,25.81,9.16,10.0,0
3390,1,0,2,1,19.0,0,514,8,3,2.0,0,0,0,2.0,1579611600,1,0.16,12.95,0.6,0.0,24.81,9.03,10.0,0
3391,1,0,3,1,19.0,0,514,12,3,2.0,0,0,0,2.0,1579626000,1,0.05,14.79,0.49,0.0009,31.56,8.92,10.0,3
3392,1,0,4,1,19.0,0,514,16,3,2.0,0,0,0,2.0,1579640400,1,0.0,13.84,0.38,0.0,37.27,7.98,10.0,1
3393,1,0,1,1,19.0,0,514,20,3,2.0,0,0,0,2.0,1579654800,1,0.0,14.2,0.52,0.0,29.62,4.59,10.0,0
3394,1,0,1,1,19.0,0,514,23,3,2.0,0,0,0,2.0,1579665600,1,0.0,15.28,0.61,0.0,26.8,4.47,10.0,0
3395,1,0,1,1,19.0,0,515,0,4,2.0,0,0,0,2.0,1579582800,1,0.23,12.67,0.58,0.0,25.27,8.25,10.0,0
3396,0,1,1,1,19.0,0,515,4,4,2.0,0,0,0,2.0,1579597200,1,0.5,12.92,0.58,0.0004,25.66,9.19,10.0,0
3397,1,0,2,1,19.0,0,515,8,4,2.0,0,0,0,2.0,1579611600,1,0.16,13.0,0.6,0.0,24.79,9.02,10.0,0
3398,1,0,3,1,19.0,0,515,12,4,2.0,0,0,0,2.0,1579626000,1,0.05,14.9,0.5,0.0009,31.56,8.94,10.0,3
3399,1,0,4,1,19.0,0,515,16,4,2.0,0,0,0,2.0,1579640400,1,0.0,13.77,0.38,0.0,37.29,7.98,10.0,1
3400,1,0,1,1,19.0,0,515,20,4,2.0,0,0,0,2.0,1579654800,1,0.0,14.15,0.52,0.0,29.45,4.61,10.0,0
3401,1,0,1,1,19.0,0,515,23,4,2.0,0,0,0,2.0,1579665600,1,0.0,15.08,0.62,0.0,26.51,4.49,10.0,0
3402,1,0,1,1,14.0,0,516,0,15,5.0,0,0,0,2.0,1579582800,1,0.23,12.54,0.59,0.0,24.76,8.28,10.0,0
3403,0,1,1,1,14.0,0,516,4,15,5.0,0,0,0,2.0,1579597200,1,0.5,13.04,0.59,0.0004,25.23,9.24,10.0,0
3404,1,0,2,1,14.0,0,516,8,15,5.0,0,0,0,2.0,1579611600,1,0.16,13.2,0.61,0.0,24.66,9.07,10.0,0
3405,1,0,3,1,14.0,0,516,12,15,5.0,0,0,0,2.0,1579626000,1,0.05,15.03,0.5,0.0009,31.31,9.0,10.0,3
3406,1,0,4,1,14.0,0,516,16,15,5.0,0,0,0,2.0,1579640400,1,0.0,14.2,0.38,0.0,37.63,8.05,10.0,1
3407,1,0,1,1,14.0,0,516,20,15,5.0,0,0,0,2.0,1579654800,1,0.0,13.9,0.53,0.0,28.87,4.62,10.0,0
3408,1,0,1,1,14.0,0,516,23,15,5.0,0,0,0,2.0,1579665600,1,0.0,14.58,0.62,0.0,25.64,4.49,10.0,0
3409,1,0,1,1,19.0,0,517,0,20,2.0,0,0,0,2.0,1579582800,1,0.23,12.53,0.6,0.0,24.53,8.32,10.0,0
3410,0,1,1,1,19.0,0,517,4,20,2.0,0,0,0,2.0,1579597200,1,0.5,13.09,0.6,0.0005,24.98,9.27,10.0,0
3411,1,0,2,1,19.0,0,517,8,20,2.0,0,0,0,2.0,1579611600,1,0.16,13.34,0.62,0.0,24.46,9.05,10.0,0
3412,1,0,3,1,19.0,0,517,12,20,2.0,0,0,0,2.0,1579626000,1,0.05,15.03,0.51,0.0009,31.16,9.02,10.0,3
3413,1,0,4,1,19.0,0,517,16,20,2.0,0,0,0,2.0,1579640400,1,0.0,14.22,0.38,0.0,37.54,8.04,10.0,1
3414,1,0,1,1,19.0,0,517,20,20,2.0,0,0,0,2.0,1579654800,1,0.0,14.03,0.54,0.0,28.75,4.64,10.0,0
3415,1,0,1,1,19.0,0,517,23,20,2.0,0,0,0,2.0,1579665600,1,0.0,14.61,0.63,0.0,25.52,4.51,10.0,0
3416,1,0,1,1,14.0,0,518,0,163,4.0,0,0,0,2.0,1579582800,1,0.24,12.41,0.59,0.0,24.71,8.35,10.0,0
3417,0,1,1,1,14.0,0,518,4,163,4.0,0,0,0,2.0,1579597200,1,0.5,12.84,0.59,0.0005,25.13,9.31,10.0,0
3418,1,0,2,1,14.0,0,518,8,163,4.0,0,0,0,2.0,1579611600,1,0.16,13.08,0.61,0.0,24.63,9.1,10.0,0
3419,1,0,3,1,14.0,0,518,12,163,4.0,0,0,0,2.0,1579626000,1,0.05,14.82,0.5,0.001,31.45,9.09,10.0,3
3420,1,0,4,1,14.0,0,518,16,163,4.0,0,0,0,2.0,1579640400,1,0.0,14.18,0.38,0.0,37.72,8.09,10.0,1
3421,1,0,1,1,14.0,0,518,20,163,4.0,0,0,0,2.0,1579654800,1,0.0,13.54,0.52,0.0,28.76,4.77,10.0,0
3422,1,0,1,1,14.0,0,518,23,163,4.0,0,0,0,2.0,1579665600,1,0.0,14.35,0.62,0.0,25.45,4.51,10.0,0
3423,1,0,1,1,19.0,0,519,0,23,2.0,0,0,0,2.0,1579582800,1,0.24,12.36,0.59,0.0,24.73,8.38,10.0,0
3424,0,1,1,1,19.0,0,519,4,23,2.0,0,0,0,2.0,1579597200,1,0.5,12.74,0.59,0.0005,25.13,9.34,10.0,0
3425,1,0,2,1,19.0,0,519,8,23,2.0,0,0,0,2.0,1579611600,1,0.16,13.03,0.61,0.0,24.64,9.08,10.0,0
3426,1,0,3,1,19.0,0,519,12,23,2.0,0,0,0,2.0,1579626000,1,0.05,14.69,0.49,0.001,31.5,9.11,10.0,3
3427,1,0,4,1,19.0,0,519,16,23,2.0,0,0,0,2.0,1579640400,1,0.0,14.09,0.37,0.0,37.76,8.09,10.0,1
3428,1,0,1,1,19.0,0,519,20,23,2.0,0,0,0,2.0,1579654800,1,0.0,13.38,0.52,0.0,28.72,4.77,10.0,0
3429,1,0,1,1,19.0,0,519,23,23,2.0,0,0,0,2.0,1579665600,1,0.0,14.22,0.62,0.0,25.39,4.52,10.0,0
3430,1,0,1,1,19.0,0,523,0,2,2.0,0,0,0,2.0,1579582800,1,0.25,12.19,0.6,0.0,24.27,8.59,10.0,0
3431,0,1,1,1,19.0,0,523,4,2,2.0,0,0,0,2.0,1579597200,1,0.48,12.62,0.6,0.0005,24.65,9.59,10.0,0
3432,1,0,2,1,19.0,0,523,8,2,2.0,0,0,0,2.0,1579611600,1,0.16,13.0,0.62,0.0,24.2,9.21,10.0,0
3433,1,0,3,1,19.0,0,523,12,2,2.0,0,0,0,2.0,1579626000,1,0.04,14.24,0.49,0.0009,31.05,9.42,10.0,3
3434,1,0,4,1,19.0,0,523,16,2,2.0,0,0,0,2.0,1579640400,1,0.0,13.25,0.37,0.0,37.03,8.35,10.0,1
3435,1,0,1,1,19.0,0,523,20,2,2.0,0,0,0,2.0,1579654800,1,0.0,13.64,0.53,0.0,28.5,4.76,10.0,0
3436,1,0,1,1,19.0,0,523,23,2,2.0,0,0,0,2.0,1579665600,1,0.0,14.24,0.62,0.0,25.27,4.59,10.0,0
3437,1,0,1,1,19.0,0,524,0,4,2.0,0,0,0,2.0,1579582800,1,0.26,12.22,0.59,0.0,24.45,8.62,10.0,0
3438,0,1,1,1,19.0,0,524,4,4,2.0,0,0,0,2.0,1579597200,1,0.48,12.42,0.59,0.0005,24.82,9.62,10.0,0
3439,1,0,2,1,19.0,0,524,8,4,2.0,0,0,0,2.0,1579611600,1,0.16,12.88,0.61,0.0,24.35,9.21,10.0,0
