BLM,ELM,Sp. Case,Co. Seq.,ID_NUMBER,Sub Route,Ad_Sys,Gov_Cont,Func_Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,State Aid Code
5.723,6.11,0,1,3304135001,0,18,2,17,,52,,
0,1.06,0,1,3304136001,0,18,4,18,52,52,,
1.06,1.74,0,1,3304136001,0,18,4,18,52,52,,
1.74,2.1,0,1,3304136001,0,18,4,18,52,52,,
0,0.013,0,1,3304137001,0,18,4,18,52,52,,
0.013,1.45,0,1,3304137001,0,18,2,18,,52,,
1.45,2.52,0,1,3304137001,0,18,2,18,,52,,
2.52,3.4,0,1,3304137001,0,18,2,18,,52,,
0,1.75,0,1,3304138001,0,18,2,18,,52,,
1.75,1.78,0,1,3304138001,0,18,4,18,52,52,,
0,0.064,0,1,3304139001,0,18,4,18,52,52,,
0.064,1.65,0,1,3304139001,0,18,2,18,,52,,
0,0.191,0,1,3304140001,0,18,4,18,52,52,,
0.191,0.692,0,1,3304140001,0,18,2,18,,52,,
0.692,0.7,0,1,3304140001,0,18,2,18,,52,,
0.7,1.321,0,1,3304140001,0,18,2,18,,52,,
1.321,2.27,0,1,3304140001,0,18,2,18,,52,,
0,0.7,0,1,3304141001,0,18,2,18,,52,,
0,0.1,0,1,3304144001,0,18,2,16,,52,22,33058
0.1,2.27,0,1,3304144001,0,18,2,16,,52,22,33058
0,0.6,0,1,3304145001,0,18,4,16,52,52,,
0.6,1.15,0,1,3304145001,0,18,4,16,52,52,,
1.15,2.18,0,1,3304145001,0,18,4,16,52,52,,
2.18,2.21,0,1,3304145001,0,18,4,16,52,52,,
2.21,2.76,0,1,3304145001,0,18,4,16,52,52,22,33038
2.76,3.725,0,1,3304145001,0,18,2,16,,52,22,33038
3.725,4.2,0,1,3304145001,0,18,4,16,52,52,22,33038
4.2,4.207,0,1,3304145001,0,18,4,16,60,52,22,33038
4.207,4.64,0,1,3304145001,0,18,4,16,60,52,22,33038
0,1.02,0,1,3304146001,0,18,4,18,60,52,,
0,0.27,0,1,3304147001,0,18,4,17,89,52,,
0,0.98,0,1,3304148001,0,18,4,17,89,52,,
0.98,1.647,0,1,3304148001,0,18,4,17,89,52,,
1.647,2.28,0,1,3304148001,0,18,4,17,89,52,,
2.28,3.329,0,1,3304148001,0,18,4,17,89,52,,
3.329,3.472,0,1,3304148001,0,18,4,17,52,52,,
3.472,3.705,0,1,3304148001,0,18,4,17,52,52,,
3.705,4.13,0,1,3304148001,0,18,4,17,89,52,,
0,0.06,0,1,3304149001,0,18,4,16,52,52,,
0,0.19,0,1,3304150001,0,18,4,17,52,52,,
0.19,0.302,0,1,3304150001,0,18,4,18,52,52,,
0.302,1.73,0,1,3304150001,0,18,4,18,52,52,,
0,0.73,0,1,3304152001,0,18,4,18,52,52,,
0,0.44,0,1,3304157001,0,18,4,17,172,52,,
0,0.93,0,1,3304416001,0,18,4,17,52,52,,
0.93,1.489,0,1,3304416001,0,18,4,17,52,52,,
1.489,1.83,0,1,3304416001,0,18,4,17,241,52,,
0,1.66,0,1,3304417001,0,18,4,16,52,52,,
0,0.27,0,1,3304418001,0,16,4,14,52,52,,
0.27,0.39,0,1,3304418001,0,16,4,14,52,52,,
0.39,0.64,0,1,3304418001,0,18,4,16,52,52,,
0.64,0.74,0,1,3304418001,0,18,4,16,52,52,,
0.74,1.4,0,1,3304418001,0,18,4,16,52,52,,
1.4,2.61,0,1,3304418001,0,18,4,16,52,52,,
0,1.19,0,1,3304420001,0,18,4,17,52,52,,
1.19,1.387,0,1,3304420001,0,18,4,17,52,52,,
1.387,1.73,0,1,3304420001,0,18,4,17,52,52,,
0,0.261,0,1,3304421001,0,18,4,17,241,52,,
0.261,1.07,0,1,3304421001,0,18,4,17,241,52,,
0,1.043,0,1,3304422001,0,18,4,17,241,52,,
1.043,1.113,0,1,3304422001,0,18,4,17,241,52,,
1.113,2.149,0,1,3304422001,0,18,4,17,241,52,,
2.149,2.4,0,1,3304422001,0,18,4,17,241,52,,
2.4,2.43,0,1,3304422001,0,18,4,17,241,52,,
2.43,2.9,0,1,3304422001,0,18,4,17,241,52,,
2.9,3.316,0,1,3304422001,0,18,4,16,241,52,,
3.316,4.35,0,1,3304422001,0,18,4,16,52,52,,
4.35,4.89,0,1,3304422001,0,18,4,18,52,52,,
0,0.14,0,1,3304425001,0,18,4,16,52,52,,
0.14,0.36,0,1,3304425001,0,18,4,16,52,52,,
0,0.989,0,1,3304427001,0,18,2,16,,52,22,33056
0.989,1.53,0,1,3304427001,0,18,4,16,161,52,22,33056
0,0.359,0,1,3304428001,0,18,4,17,52,52,,
0.359,0.365,0,1,3304428001,0,18,4,17,52,52,,
0.365,0.802,0,1,3304428001,0,18,4,17,52,52,,
0.802,1.31,0,1,3304428001,0,18,4,17,52,52,,
0,0.51,0,1,3304459001,0,18,4,17,52,52,,
0,1.08,0,1,3304463001,0,18,4,18,272,52,,
0,0.754,0,1,3304470001,0,18,4,16,52,52,22,33005
0.754,1.38,0,1,3304470001,0,18,2,16,,52,22,33005
0,0.47,0,1,3304476001,0,18,4,17,52,52,,
0.47,0.65,0,1,3304476001,0,18,4,17,52,52,,
0.65,2.14,0,1,3304476001,0,18,4,17,52,52,,
0,0.015,0,1,3304969001,0,18,2,16,,52,,
0.015,0.6,0,1,3304969001,0,18,4,16,272,52,,
0.6,0.662,0,1,3304969001,0,18,4,16,272,52,,
0.662,0.829,0,1,3304969001,0,18,4,16,272,52,22,33037
0.829,1.884,0,1,3304969001,0,18,4,16,272,52,,
1.884,3.08,0,1,3304969001,0,18,4,16,272,52,,
0,0.01,0,1,3304972001,0,18,4,16,272,52,22,33039
0.01,1.17,0,1,3304972001,0,18,2,16,,52,22,33039
1.17,1.42,0,1,3304972001,0,18,2,16,,52,22,33041
1.42,2.72,0,1,3304972001,0,18,2,16,,52,22,33041
2.72,3.272,0,1,3304972001,0,18,2,16,,52,22,33041
3.272,4.39,0,1,3304972001,0,18,2,16,,52,22,33041
4.39,5.04,0,1,3304972001,0,18,2,16,,52,22,33041
5.04,5.75,0,1,3304972001,0,18,2,16,,52,22,33041
0,0.012,0,1,3304975001,0,18,2,16,,52,22,33029
0.012,1.473,0,1,3304975001,0,18,4,16,52,52,22,33029
1.473,2.41,0,1,3304975001,0,18,2,16,,52,22,33029
0,1.66,0,1,3304976001,0,18,4,16,60,52,,
1.66,1.709,0,1,3304976001,0,18,4,16,60,52,22,33038
1.709,1.74,0,1,3304976001,0,18,4,16,52,52,22,33038
0,0.63,0,1,3304977001,0,18,4,18,60,52,,
0.63,1.484,0,1,3304977001,0,18,4,18,60,52,,
1.484,2.18,0,1,3304977001,0,18,2,18,,52,,
0,0.14,0,1,3304978001,0,18,4,18,272,52,,
0.14,0.75,0,1,3304978001,0,18,4,18,272,52,,
0.75,0.768,0,1,3304978001,0,18,4,18,272,52,22,33037
0.768,3.79,0,1,3304978001,0,18,4,18,272,52,,
0,0.47,0,1,3304979001,0,18,4,17,52,52,,
0.47,1.26,0,1,3304979001,0,18,4,17,52,52,,
0,0.49,0,1,3304980001,0,18,4,17,52,52,,
0,0.57,0,1,3304981001,0,18,4,17,52,52,,
0.57,1.38,0,1,3304981001,0,18,4,17,52,52,,
0,1.01,0,1,3304982001,0,18,4,17,52,52,,
0,0.4,0,1,3304983001,0,18,4,17,52,52,,
0,3.038,0,1,3304984001,0,18,4,17,52,52,,
3.038,4.19,0,1,3304984001,0,18,4,17,52,52,,
4.19,4.82,0,1,3304984001,0,18,4,17,52,52,,
4.82,5.12,0,1,3304984001,0,18,4,17,52,52,,
5.12,6.702,0,1,3304984001,0,18,4,17,52,52,,
6.702,6.88,0,1,3304984001,0,18,4,17,52,52,,
0,0.59,0,1,3304985001,0,18,4,17,52,52,,
0,1.085,0,1,3304986001,0,18,4,17,52,52,,
1.085,1.87,0,1,3304986001,0,18,4,17,52,52,,
1.87,2.12,0,1,3304986001,0,18,4,17,52,52,,
2.12,2.19,0,1,3304986001,0,18,4,17,52,52,,
0,1.895,0,1,3304987001,0,18,4,14,52,52,,
1.895,2.01,0,1,3304987001,0,18,4,16,52,52,,
2.01,2.6,0,1,3304987001,0,18,4,16,52,52,,
0,0.472,0,1,3304988001,0,18,2,16,,52,,
0.472,1.05,0,1,3304988001,0,18,4,16,52,52,,
1.05,2,0,1,3304988001,0,18,4,16,52,52,,
2,3.01,0,1,3304988001,0,18,4,16,52,52,,
3.01,3.422,0,1,3304988001,0,18,4,16,52,52,,
3.422,3.655,0,1,3304988001,0,18,4,16,52,52,,
0,1.08,0,1,3304989001,0,18,4,16,52,52,,
0,1.53,0,1,3304990001,0,18,2,18,,52,,
1.53,3.162,0,1,3304990001,0,18,2,18,,52,,
3.162,3.178,0,1,3304990001,0,18,2,18,,52,,
3.178,3.445,0,1,3304990001,0,18,4,18,52,52,,
3.445,3.46,0,1,3304990001,0,18,4,18,60,52,,
0,1.03,0,1,3304991001,0,18,2,18,,52,,
1.03,1.96,0,1,3304991001,0,18,2,18,,52,15,
0,0.193,0,1,3304992001,0,18,4,18,52,52,,
0.193,2.2,0,1,3304992001,0,18,4,18,52,52,,
2.2,2.62,0,1,3304992001,0,18,4,16,52,52,,
2.62,2.82,0,1,3304992001,0,18,4,16,52,52,,
0,0.72,0,1,3304995001,0,18,4,17,52,52,,
0,0.62,0,1,3304996001,0,18,4,17,52,52,,
0,1.24,0,1,3304997001,0,18,4,16,52,52,,
1.24,2.26,0,1,3304997001,0,18,4,16,52,52,,
2.26,3.28,0,1,3304997001,0,18,4,16,52,52,,
3.28,3.56,0,1,3304997001,0,18,4,16,52,52,,
0,0.351,0,1,3304998001,0,18,4,17,52,52,,
0.351,0.407,0,1,3304998001,0,18,4,17,241,52,,
0.407,0.449,0,1,3304998001,0,18,4,17,241,52,,
0.449,1.11,0,1,3304998001,0,18,4,17,52,52,,
0,0.008,0,1,3304999001,0,18,4,17,327,52,,
0.008,0.4,0,1,3304999001,0,18,2,17,,52,,
0.4,0.465,0,1,3304999001,0,18,2,17,,52,,
0.465,2.845,0,1,3304999001,0,18,4,17,266,52,,
0,0.11,0,1,3305000001,0,18,4,18,52,52,,
0.11,1.2,0,1,3305000001,0,18,4,18,52,52,,
0,0.505,0,1,3305001001,0,18,4,17,52,52,,
0.505,0.55,0,1,3305001001,0,18,4,17,52,52,,
0.55,0.655,0,1,3305001001,0,18,4,17,52,52,,
0,1.19,0,1,3305003001,0,18,4,17,52,52,,
1.19,1.205,0,1,3305003001,0,18,4,17,52,52,,
0,0.29,0,1,3305292001,0,18,4,16,327,52,,
0,0.18,0,1,3305293001,0,18,4,16,241,52,,
0,0.4,0,1,3305297001,0,18,2,18,,52,,
0.4,1.12,0,1,3305297001,0,18,2,18,,52,22,33009
1.12,1.27,0,1,3305297001,0,18,2,16,,52,22,33009
1.27,2.532,0,1,3305297001,0,18,2,17,,52,22,33009
2.532,2.663,0,1,3305297001,0,18,4,17,272,52,22,33009
2.663,2.71,0,1,3305297001,0,18,4,17,272,52,22,33009
0,0.5,0,1,3305395001,0,16,4,16,52,52,,
0.5,0.6,0,1,3305395001,0,16,4,16,52,52,,
0.6,1.4,0,1,3305395001,0,16,4,16,52,52,,
1.4,2.763,0,1,3305395001,0,16,4,16,52,52,,
2.763,4.68,0,1,3305395001,0,16,4,14,52,52,,
4.68,4.76,0,1,3305395001,0,16,4,14,52,52,,
4.76,5.6,0,1,3305395001,0,16,4,14,52,52,,
5.6,6.97,0,1,3305395001,0,16,4,14,52,52,,
6.97,7.54,0,1,3305395001,0,16,4,14,52,52,,
7.54,7.6,0,1,3305395001,0,16,4,14,52,52,,
0,0.47,0,1,3305403001,0,18,4,16,52,52,23,
0.47,1.15,0,1,3305403001,0,18,4,16,52,52,23,
1.15,1.65,0,1,3305403001,0,18,4,16,52,52,23,
1.65,2.44,0,1,3305403001,0,18,4,16,52,52,23,
2.44,2.67,0,1,3305403001,0,18,4,16,52,52,23,
2.67,2.68,0,1,3305403001,0,18,4,16,52,52,,
0,0.07,0,1,3305404001,0,16,4,14,52,52,23,
0.07,1.07,0,1,3305404001,0,16,4,16,52,52,23,
1.07,2.78,0,1,3305404001,0,16,4,16,52,52,23,
2.78,2.84,0,1,3305404001,0,16,4,14,52,52,23,
0,0.067,0,1,3305405001,0,16,4,17,52,52,30,
0.067,0.2,0,1,3305405001,0,16,4,17,52,52,30,
0,0.751,0,1,3305707001,0,11,2,8,,,22,33018
0.751,1.825,0,1,3305707001,0,11,2,8,,,22,33040
1.825,3.815,0,1,3305707001,0,11,2,8,,,,
3.815,5.12,0,1,3305707001,0,11,2,8,,,,
0,0.614,0,1,3305709001,0,11,2,8,,,22,33045
0.614,0.998,0,1,3305709001,0,11,2,8,,,22,33018
0.998,3.635,0,1,3305709001,0,11,2,8,,,22,33018
0,0.623,0,1,3305710001,0,18,2,18,,52,,
0,0.429,0,1,3305711001,0,18,4,17,52,52,,
0,0.1,0,1,3305712001,0,18,4,17,52,52,,
0,0.132,0,1,3305713001,0,18,4,17,52,52,,
0,0.142,0,1,3305714001,0,18,4,16,52,52,,
0,1.025,0,1,3305715001,0,18,4,17,52,52,,
0,1.19,0,1,3305716001,,18,4,17,52,52,,
0,0.424,0,1,3305717001,0,18,4,17,52,52,,
0,2.224,0,1,3305719001,0,18,4,17,266,52,,
2.224,2.255,0,1,3305719001,0,18,2,17,,52,,
2.255,2.26,0,1,3305719001,0,18,4,17,327,52,,
0,0.34,0,1,3305721001,,18,4,17,52,52,,
0.34,0.765,0,1,3305721001,,18,4,17,52,52,,
0,0.305,0,1,3305730001,0,18,4,17,266,52,,
0.305,0.59,0,1,3305730001,0,18,4,17,266,52,,
0,0.5,0,1,3305744001,,18,4,16,272,52,,
0,2.72,0,1,3305745001,0,18,4,17,52,52,,
0,0.79,0,1,3305746001,0,18,4,17,52,52,,
0,2.45,0,1,3305747001,0,18,4,17,52,52,,
0,0.668,0,1,3305763001,0,18,4,17,52,52,,
0,1.292,0,1,3305764001,0,18,4,18,52,52,,
0,0.363,0,1,3305765001,0,18,4,18,52,52,,
0.363,1.116,0,1,3305765001,0,18,4,18,52,52,,
0,0.635,0,1,3305766001,0,18,4,17,52,52,,
0.635,1.248,0,1,3305766001,0,18,4,17,241,52,,
0,0.363,0,1,3305767001,0,18,4,16,52,52,,
0.363,0.856,0,1,3305767001,0,18,4,16,52,52,,
0,0.355,0,1,3305768001,0,18,4,17,52,52,,
0,0.472,0,1,3305769001,0,18,4,17,52,52,,
0.472,1.646,0,1,3305769001,0,18,4,17,52,52,,
0,2.018,0,1,3305770001,0,18,4,16,52,52,,
0,0.332,0,1,3305771001,0,18,4,16,52,52,,
0.332,1.562,0,1,3305771001,0,18,4,16,89,52,,
1.562,2.021,0,1,3305771001,0,18,4,16,52,52,,
0,0.17,0,1,3305772001,0,18,4,17,89,52,,
0,0.045,0,1,3305773001,0,18,4,17,241,52,,
0.045,0.12,0,1,3305773001,0,18,4,17,241,52,,
0.12,0.187,0,1,3305773001,0,18,4,17,241,52,,
0.187,0.303,0,1,3305773001,0,18,4,17,241,52,,
0,1.037,0,1,3305774001,0,18,4,17,241,52,,
0,0.845,0,1,3305775001,0,18,4,18,52,52,,
0.845,1.873,0,1,3305775001,0,18,4,18,52,52,,
0,4.447,0,1,3305776001,0,11,2,8,,,22,33012
0,7.664,0,1,3305777001,0,11,2,8,,,22,33055
0,0.797,0,1,3305778001,0,11,2,8,,,22,33020
0.797,7.893,0,1,3305778001,0,11,2,8,,,22,33020
0,0.091,0,1,3305779001,0,18,2,17,,52,,
0,0.012,0,1,3305780001,0,18,2,17,,52,,
0.012,0.077,0,1,3305780001,0,7,2,7,,,,
0,3.437,0,1,3305781001,0,18,2,18,,52,22,33026
0,0.559,0,1,3305782001,0,11,2,8,,,22,33035
0,0.08,0,1,3305783001,0,18,4,17,52,52,,
0.08,1.174,0,1,3305783001,0,18,4,17,52,52,,
0,1.044,0,1,3305784001,0,18,4,17,52,52,,
0,0.196,0,1,3305785001,0,18,2,17,,52,,
0,0.305,0,1,3305786001,0,18,4,16,52,52,,
0.305,1.07,0,1,3305786001,0,18,4,18,52,52,,
0,0.995,0,1,3305787001,0,18,4,17,52,52,,
0,0.41,0,1,3305788001,0,18,4,17,52,52,22,33023
0,1.188,0,1,3305789001,0,18,4,17,52,52,,
0,0.927,0,1,3305791001,0,18,4,17,52,52,,
0,0.136,0,1,3305792001,0,18,4,16,52,52,,
0,1.5,0,1,3305793001,0,18,4,16,52,52,,
0,0.247,0,1,3305794001,0,18,4,16,52,52,,
0,0.181,0,1,330A001001,0,12,4,19,52,52,,
0,0.108,0,1,330A002001,0,12,4,19,52,52,,
0,0.17,0,1,330A003001,0,12,4,19,52,52,,
0,0.027,0,1,330A005001,0,12,4,19,52,52,,
0.027,0.103,0,1,330A005001,0,12,4,19,52,52,,
0,0.258,0,1,330A006001,0,12,4,19,52,52,,
0,0.655,0,1,330A007001,0,12,4,19,52,52,,
0,0.061,0,1,330A008001,0,12,4,19,52,52,,
0,0.963,0,1,330A009001,0,12,4,19,52,52,,
0,0.058,0,1,330A010001,0,12,4,19,52,52,,
0,0.041,0,1,330A011001,0,12,4,19,52,52,,
0,0.352,0,1,330A012001,0,12,4,19,52,52,,
0,0.069,0,1,330A013001,0,12,4,19,52,52,,
0.069,0.338,0,1,330A013001,0,12,4,19,52,52,,
0,0.103,0,1,330A014001,0,12,4,19,52,52,,
0,0.09,0,1,330A015001,0,12,4,19,52,52,,
0,0.065,0,1,330A016001,0,12,4,19,52,52,,
0,0.487,0,1,330A017001,0,12,4,19,52,52,,
0,1.157,0,1,330A018001,0,12,4,19,52,52,,
1.157,1.28,0,1,330A018001,0,12,4,19,52,52,,
0,0.267,0,1,330A019001,0,12,4,19,52,52,,
0,0.106,0,1,330A020001,0,12,4,19,52,52,,
0,0.117,0,1,330A021001,0,12,4,19,52,52,,
0,0.45,0,1,330A022001,0,12,4,19,52,52,,
0,0.072,0,1,330A023001,0,12,4,19,52,52,,
0,0.077,0,1,330A024001,0,12,4,19,52,52,,
0,0.149,0,1,330A025001,0,12,4,19,52,52,,
0,0.545,0,1,330A026001,0,11,2,19,,52,,
0,0.135,0,1,330A027001,0,12,4,19,52,52,,
0.135,0.26,0,1,330A027001,0,12,4,19,52,52,,
0,0.138,0,1,330A028001,0,12,4,19,52,52,,
0,0.049,0,1,330A029001,0,12,4,19,241,52,,
0.049,0.845,0,1,330A029001,0,12,4,19,52,52,,
0,0.418,0,1,330A030001,0,12,4,19,52,52,,
0,0.082,0,1,330A031001,0,12,4,19,52,52,,
0,0.458,0,1,330A032001,0,12,4,19,52,52,,
0,0.128,0,1,330A033001,0,12,4,19,52,52,,
0,0.607,0,1,330A034001,0,12,4,19,52,52,,
0,0.202,0,1,330A035001,0,12,4,19,52,52,,
0,0.12,0,1,330A036001,0,12,4,19,52,52,,
0,0.139,0,1,330A037001,0,12,4,19,52,52,,
0,0.12,0,1,330A038001,0,12,4,19,52,52,,
0,0.2,0,1,330A039001,0,26,4,19,52,52,,
0.2,0.711,0,1,330A039001,0,12,4,19,52,52,,
0,0.369,0,1,330A040001,0,12,4,19,52,52,,
0,0.119,0,1,330A041001,0,12,4,19,52,52,,
0,0.245,0,1,330A042001,0,12,4,19,52,52,,
0,0.069,0,1,330A043001,0,12,4,19,52,52,,
0,0.054,0,1,330A044001,0,12,4,19,241,52,,
0.054,0.433,0,1,330A044001,0,12,4,19,52,52,,
0.433,0.906,0,1,330A044001,0,12,4,19,52,52,,
0,0.082,0,1,330A045001,0,12,4,19,52,52,,
0,1.694,0,1,330A046001,0,12,4,19,52,52,,
0,0.809,0,1,330A047001,0,12,4,19,52,52,,
0,0.403,0,1,330A048001,0,12,4,19,52,52,,
0,0.32,0,1,330A049001,,12,4,19,52,52,,
0,0.226,0,1,330A050001,0,12,4,19,52,52,,
0.226,0.272,0,1,330A050001,0,12,4,19,241,52,,
0,0.057,0,1,330A051001,0,12,4,19,52,52,,
0,0.757,0,1,330A052001,0,12,4,19,52,52,,
0,0.097,0,1,330A053001,0,12,4,19,52,52,,
0,0.188,0,1,330A054001,0,12,4,19,52,52,,
0,0.151,0,1,330A055001,0,12,4,19,52,52,,
0,0.095,0,1,330A056001,0,12,4,19,52,52,,
0,0.482,0,1,330A057001,0,12,4,19,52,52,,
0,0.733,0,1,330A058001,0,12,4,19,52,52,,
0,0.22,0,1,330A059001,0,12,4,19,52,52,,
0.22,0.231,0,1,330A059001,0,12,4,19,241,52,,
0,0.067,0,1,330A060001,0,12,4,19,52,52,,
0,0.272,0,1,330A061001,0,12,4,19,52,52,,
0.272,0.323,0,1,330A061001,0,12,4,19,241,52,,
0,0.593,0,1,330A062001,0,12,4,19,52,52,,
0.593,0.78,0,1,330A062001,0,12,4,19,52,52,,
0,0.217,0,1,330A063001,0,12,4,19,52,52,,
0,0.414,0,1,330A064001,0,12,4,19,52,52,,
0,0.756,0,1,330A065001,0,12,4,19,52,52,,
0.756,1.215,0,1,330A065001,0,12,4,19,52,52,,
0,0.576,0,1,330A066001,0,12,4,19,52,52,,
0,0.11,0,1,330A067001,0,12,4,19,52,52,,
0,0.47,0,1,330A068001,0,12,4,19,52,52,,
0,0.106,0,1,330A069001,0,12,4,19,52,52,,
0,0.365,0,1,330A070001,0,12,4,19,52,52,,
0,0.153,0,1,330A071001,0,12,4,19,52,52,,
0,0.363,0,1,330A072001,0,12,4,19,52,52,,
0,0.27,0,1,330A073001,0,12,4,19,52,52,,
0,0.086,0,1,330A074001,0,12,4,19,52,52,,
0,0.075,0,1,330A075001,0,12,4,19,52,52,,
0,0.258,0,1,330A076001,0,12,4,19,52,52,,
0,0.358,0,1,330A077001,0,12,4,19,52,52,,
0,0.138,0,1,330A078001,0,12,4,19,52,52,,
0,0.218,0,1,330A079001,0,12,4,19,52,52,,
0,0.387,0,1,330A080001,0,12,4,19,241,52,,
0,0.117,0,1,330A081001,0,12,4,19,52,52,,
0,0.181,0,1,330A082001,0,12,4,19,52,52,,
0,0.556,0,1,330A083001,0,12,4,19,52,52,,
0,0.12,0,1,330A084001,0,12,4,19,52,52,,
0,0.089,0,1,330A085001,0,12,4,19,52,52,,
0,0.092,0,1,330A086001,0,12,4,19,52,52,,
0,0.287,0,1,330A087001,0,12,4,19,52,52,,
0,0.331,0,1,330A088001,0,12,4,19,52,52,,
0,1.131,0,1,330A089001,0,11,2,19,,52,22,33027
1.131,1.68,0,1,330A089001,0,12,4,19,60,52,22,33027
0,0.282,0,1,330A090001,0,12,4,19,52,52,,
0,0.403,0,1,330A091001,0,12,4,19,52,52,,
0.403,0.767,0,1,330A091001,0,12,4,19,52,52,,
0,0.391,0,1,330A092001,0,12,4,19,52,52,,
0.391,0.591,0,1,330A092001,0,12,4,19,52,52,,
0,0.107,0,1,330A093001,0,12,4,19,52,52,,
0,0.135,0,1,330A094001,0,12,4,19,52,52,,
0,0.164,0,1,330A095001,0,12,4,19,52,52,,
0,0.578,0,1,330A096001,0,12,4,19,52,52,,
0.578,1.149,0,1,330A096001,0,12,4,19,52,52,,
0,0.081,0,1,330A097001,0,12,4,19,52,52,,
0,0.428,0,1,330A098001,0,12,4,19,52,52,,
0,0.23,0,1,330A099001,0,12,4,19,52,52,,
0,0.557,0,1,330A100001,0,12,4,19,52,52,,
0,0.284,0,1,330A101001,0,12,4,19,52,52,,
0,0.49,0,1,330A102001,0,12,4,19,52,52,,
0,0.274,0,1,330A103001,0,12,4,19,52,52,,
0,0.182,0,1,330A104001,0,12,4,19,52,52,,
0,0.413,0,1,330A105001,0,12,4,19,52,52,,
0,0.193,0,1,330A106001,0,12,4,19,52,52,,
0,0.171,0,1,330A107001,0,12,4,19,52,52,,
0.171,0.639,0,1,330A107001,0,12,4,19,52,52,,
0,0.338,0,1,330A108001,0,12,4,19,52,52,,
0,0.399,0,1,330A109001,0,12,4,19,52,52,,
0,0.297,0,1,330A110001,0,12,4,19,52,52,,
0,0.4,0,1,330A111001,0,12,4,19,52,52,,
0,0.117,0,1,330A112001,0,12,4,19,52,52,,
0,0.27,0,1,330A113001,0,12,4,19,52,52,,
0.27,0.906,0,1,330A113001,0,12,4,19,52,52,,
0,0.044,0,1,330A114001,0,12,4,19,52,52,,
0,0.105,0,1,330A115001,0,12,4,19,52,52,,
0,0.231,0,1,330A116001,0,12,4,19,52,52,,
0,0.164,0,1,330A117001,0,12,4,19,52,52,,
0,0.428,0,1,330A118001,0,12,4,19,52,52,,
0,0.514,0,1,330A119001,0,12,4,19,52,52,,
0,0.178,0,1,330A120001,0,12,4,19,52,52,,
0,0.684,0,1,330A121001,0,12,4,19,52,52,,
0,0.243,0,1,330A122001,0,12,4,19,52,52,,
0,0.078,0,1,330A123001,0,12,4,19,52,52,,
0,0.631,0,1,330A124001,0,12,4,19,52,52,,
0,0.155,0,1,330A125001,0,12,4,19,52,52,,
0,0.454,0,1,330A126001,0,12,4,19,52,52,,
0,0.161,0,1,330A127001,0,12,4,19,52,52,,
0,0.937,0,1,330A128001,0,12,4,19,52,52,,
0,0.532,0,1,330A129001,0,12,4,19,52,52,,
0,0.459,0,1,330A130001,0,12,4,19,52,52,,
0.459,0.469,0,1,330A130001,0,12,4,19,241,52,,
0,0.654,0,1,330A131001,0,12,4,19,52,52,,
0.654,1.025,0,1,330A131001,0,12,4,19,52,52,,
0,0.392,0,1,330A132001,0,12,4,19,52,52,,
0,0.069,0,1,330A133001,0,12,4,19,52,52,,
0,0.138,0,1,330A134001,0,12,4,19,52,52,,
0,0.265,0,1,330A135001,0,12,4,19,52,52,,
0.265,0.438,0,1,330A135001,0,12,4,19,241,52,,
0.438,0.447,0,1,330A135001,0,12,4,19,52,52,,
0,0.45,0,1,330A136001,0,12,4,19,52,52,,
0,0.049,0,1,330A137001,0,12,4,19,52,52,,
0.049,0.078,0,1,330A137001,0,12,4,19,241,52,,
0.078,0.158,0,1,330A137001,0,12,4,19,52,52,,
0.158,0.644,0,1,330A137001,0,12,4,19,241,52,,
0,0.32,0,1,330A138001,0,12,4,19,52,52,,
0,0.284,0,1,330A139001,0,12,4,19,52,52,,
0,0.527,0,1,330A140001,0,12,4,19,52,52,,
0.527,1.079,0,1,330A140001,0,12,4,19,52,52,,
0,0.152,0,1,330A141001,0,12,4,19,52,52,,
0,0.209,0,1,330A142001,0,12,4,19,52,52,,
0,0.568,0,1,330A143001,0,12,4,19,52,52,,
0.568,0.908,0,1,330A143001,0,12,4,19,52,52,,
0,0.05,0,1,330A144001,0,12,4,19,52,52,,
0,0.069,0,1,330A145001,0,12,4,19,52,52,,
0,0.015,0,1,330A146001,0,12,4,19,241,52,,
0.015,0.308,0,1,330A146001,0,12,4,19,52,52,,
0,0.153,0,1,330A147001,0,12,4,19,52,52,,
0,0.325,0,1,330A148001,0,12,4,19,52,52,,
0,0.051,0,1,330A149001,0,12,4,19,52,52,,
0,0.348,0,1,330A150001,0,12,4,19,241,52,,
0.348,1.172,0,1,330A150001,0,12,4,19,52,52,,
0,0.064,0,1,330A151001,0,12,4,19,52,52,,
0,0.068,0,1,330A152001,0,12,4,19,52,52,,
0,0.331,0,1,330A153001,0,12,4,19,52,52,,
0,0.09,0,1,330A154001,0,12,4,19,52,52,,
0,0.096,0,1,330A155001,0,12,4,19,52,52,,
0,0.007,0,1,330A156001,0,12,4,19,52,52,,
0.007,0.29,0,1,330A156001,0,12,4,19,241,52,,
0.29,0.446,0,1,330A156001,0,12,4,19,241,52,,
0,0.123,0,1,330A157001,0,12,4,19,52,52,,
0,0.074,0,1,330A158001,0,12,4,19,52,52,,
0.074,0.397,0,1,330A158001,0,12,4,19,52,52,,
0,0.953,0,1,330A159001,0,12,4,19,52,52,,
0,0.297,0,1,330A160001,0,12,4,19,52,52,,
