BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd Limit,Terrain,Land Use,Illum,Operation,Acc. Ctrl.,Sch Spd Limit,Truck Spd Limit
0,0.074,1,330A359001,2,56,2,30,2,7,1,2,0,,
0.074,0.153,1,330A359001,2,52,2,30,2,7,1,2,0,,
0.153,0.224,1,330A359001,2,52,2,30,2,0,,2,0,,
0,0.195,1,330A360001,2,64,2,,2,7,1,2,0,,
0,0.375,1,330A361001,2,64,2,25,2,7,1,2,0,,
0,0.263,1,330A362001,2,44,2,,2,7,1,2,0,,
0,0.042,1,330A363001,2,40,2,,2,7,1,2,0,,
0,0.11,1,330A364001,2,52,2,,2,4,1,2,0,,
0,0.158,1,330A365001,2,44,2,25,2,0,0,2,0,,
0,0.134,1,330A366001,2,80,2,,2,0,,2,0,,
0.134,0.217,1,330A366001,2,68,2,,2,0,,2,0,,
0.217,0.312,1,330A366001,2,72,2,30,2,4,1,2,0,,
0.312,0.489,1,330A366001,2,72,2,30,2,4,1,1,0,,
0.489,0.56,1,330A366001,2,68,2,30,2,4,1,1,0,,
0,0.135,1,330A367001,2,64,2,,2,2,1,2,0,,
0,0.185,1,330A368001,2,48,2,25,2,7,1,2,0,,
0,0.2,1,330A369001,2,124,2,,2,2,1,2,0,,
0.2,0.373,1,330A369001,2,88,2,,2,2,1,2,0,,
0,0.3,1,330A370001,2,92,2,25,2,7,1,2,0,,
0.3,0.521,1,330A370001,2,44,2,25,2,7,1,2,0,,
0,0.168,1,330A371001,2,40,2,,2,7,1,1,0,,
0,0.128,1,330A372001,2,38,2,15,2,7,1,2,0,,
0,0.048,1,330A373001,2,40,2,15,2,7,1,2,0,,
0,0.116,1,330A374001,2,92,2,25,2,7,1,2,0,,
0,0.191,1,330A375001,2,36,2,15,2,7,1,2,0,,
0,0.107,1,330A376001,2,36,2,,2,0,,2,0,,
0,0.209,1,330A377001,2,76,2,25,2,7,1,2,0,,
0,0.133,1,330A378001,4,80,4,,2,4,1,2,0,,
0,0.123,1,330A379001,2,36,2,15,2,7,1,2,0,,
0,0.175,1,330A380001,2,64,2,,2,7,1,2,0,,
0,0.103,1,330A381001,2,36,2,15,2,7,1,2,0,,
0,0.151,1,330A382001,2,36,2,15,2,7,1,2,0,,
0,0.09,1,330A383001,2,64,2,,2,0,,2,0,,
0.09,0.172,1,330A383001,2,68,2,,2,7,1,2,0,,
0.172,0.509,1,330A383001,2,68,2,25,2,7,1,2,0,,
0.509,0.626,1,330A383001,2,68,2,25,2,7,1,2,0,15,
0,0.304,1,330A384001,2,64,2,30,2,7,1,2,0,,
0,0.077,1,330A385001,2,60,2,,2,0,,2,0,,
0.077,0.306,1,330A385001,2,44,2,,2,4,1,2,0,,
0,0.103,1,330A386001,2,68,2,,2,7,1,2,0,,
0,0.114,1,330A387001,2,52,2,,2,0,,2,0,,
0,0.145,1,330A388001,2,58,2,30,2,7,1,2,0,,
0,0.099,1,330A389001,2,52,2,,2,7,1,2,0,,
0,0.19,1,330A390001,2,38,2,,2,7,1,2,0,,
0.19,0.47,1,330A390001,1,76,1,,2,4,1,2,0,,
0.47,0.608,1,330A390001,2,52,2,,2,0,,2,0,,
0,0.372,1,330A391001,2,48,2,30,2,7,1,2,0,,
0,0.057,1,330A392001,2,48,2,,2,7,1,2,0,,
0,0.108,1,330A393001,2,56,2,,2,0,,2,0,,
0,0.354,1,330A394001,2,60,2,45,2,0,,2,0,,
0,0.16,1,330A395001,2,100,2,,2,2,,2,0,,
0,0.108,1,330A396001,2,52,2,,2,7,1,2,0,,
0,0.209,1,330A397001,2,76,2,30,2,2,1,2,0,,
0,0.059,1,330A398001,2,52,2,,2,4,1,2,0,,
0,0.087,1,330A399001,2,52,2,,2,0,,2,0,,
0,0.345,1,330A400001,2,52,2,30,2,5,1,2,0,,
0,0.09,1,330A401001,2,72,2,,2,0,,2,0,,
0.09,0.283,1,330A401001,2,76,2,,2,0,,2,0,,
0.283,0.352,1,330A401001,2,96,2,15,2,0,1,2,0,15,
0,0.467,1,330A402001,2,64,2,30,2,5,1,2,0,,
0,0.04,1,330A403001,2,40,2,,2,7,1,2,0,,
0,0.17,1,330A404001,2,46,2,20,2,7,,2,0,,
0,0.084,1,330A405001,1,28,1,,2,7,,2,0,,
0,0.22,1,330A406001,2,40,2,,2,7,,2,0,,
0,0.249,1,330A407001,2,52,2,,2,7,1,2,0,,
0,0.103,1,330A408001,2,52,2,25,2,7,1,2,0,,
0,0.146,1,330A409001,2,48,2,,2,0,,2,0,,
0,0.058,1,330A410001,2,60,2,,2,2,1,2,0,,
0,0.103,1,330A411001,2,52,2,30,2,0,1,2,0,,
0,0.065,1,330A412001,2,68,2,,2,0,,2,0,,
0.065,0.145,1,330A412001,2,52,2,30,2,4,1,2,0,,
0,0.143,1,330A413001,2,68,2,,2,7,1,2,0,,
0,0.239,1,330A414001,2,50,2,,2,7,1,2,0,,
0,0.093,1,330A415001,2,48,2,,2,7,1,2,0,,
0,0.161,1,330A416001,2,60,2,30,2,7,1,2,0,,
0,0.095,1,330A417001,2,60,2,,2,0,,2,0,,
0.095,0.2,1,330A417001,2,40,2,30,2,7,1,2,0,,
0.2,0.349,1,330A417001,2,44,2,30,2,7,1,2,0,,
0.349,0.617,1,330A417001,2,40,2,30,2,7,1,2,0,,
0,0.055,1,330A418001,1,50,1,,2,4,1,1,0,,
0,0.06,1,330A419001,2,50,2,30,2,4,1,2,0,,
0,0.092,1,330A420001,4,72,4,,2,2,1,2,0,,
0.092,0.159,1,330A420001,4,124,4,,2,0,,2,0,,
0,0.377,1,330A421001,2,52,2,30,2,4,1,2,0,,
0,0.06,1,330A422001,2,48,2,,2,4,1,2,0,,
0.06,0.141,1,330A422001,2,68,2,,2,0,,2,0,,
0,0.062,1,330A423001,2,52,2,30,2,4,1,2,0,,
0,0.08,1,330A424001,2,50,2,,2,2,1,2,0,,
0,0.153,1,330A425001,2,78,2,,2,4,1,2,0,,
0.153,0.264,1,330A425001,2,78,2,,2,0,,2,0,,
0,0.068,1,330A426001,2,68,2,,2,4,1,2,0,,
0,0.07,1,330A427001,2,96,2,,2,0,,2,0,,
0.07,0.15,1,330A427001,2,96,2,,2,7,1,2,0,,
0.15,0.23,1,330A427001,2,84,2,,2,7,1,2,0,,
0.23,0.302,1,330A427001,2,88,2,,2,4,1,2,0,,
0,0.111,1,330A428001,2,68,2,,2,7,1,2,0,,
0,0.327,1,330A429001,2,74,2,,2,4,1,2,0,,
0,0.238,1,330A430001,2,56,2,25,2,0,1,2,0,,
0,0.083,1,330A431001,2,52,2,,2,2,1,2,0,,
0,0.14,1,330A432001,2,56,2,,2,0,,2,0,,
0,0.32,1,330A433001,2,64,2,30,2,7,1,2,0,,
0.32,0.38,1,330A433001,2,72,2,30,2,0,,2,0,,
0,0.043,1,330A434001,2,60,2,,2,7,1,2,0,,
0,0.07,1,330A435001,2,60,2,30,2,0,1,1,0,,
0,0.123,1,330A436001,2,56,2,,2,7,1,2,0,,
0,0.18,1,330A437001,2,56,2,,2,7,1,2,0,,
0,0.038,1,330A438001,2,44,2,,2,7,1,2,0,,
0,0.354,1,330A439001,2,44,2,25,2,7,1,2,0,,
0,0.4,1,330A440001,2,56,2,,2,5,1,2,0,,
0,0.125,1,330A441001,2,60,2,30,2,7,1,2,0,,
0.125,0.48,1,330A441001,2,52,2,30,2,7,1,2,0,,
0,0.145,1,330A442001,2,40,2,,2,7,1,2,0,,
0,0.228,1,330A443001,2,44,2,,2,0,,2,0,,
0,0.153,1,330A444001,2,76,2,,2,5,1,2,0,,
0,0.069,1,330A445001,2,52,2,30,2,7,,2,0,,
0,0.27,1,330A446001,2,76,2,,2,5,1,2,0,,
0,0.269,1,330A447001,2,40,2,25,2,7,,2,0,,
0,0.13,1,330A448001,2,64,2,30,2,4,1,2,0,,
0.13,0.331,1,330A448001,2,56,2,30,2,4,1,2,0,,
0,0.162,1,330A449001,4,108,4,,2,0,1,2,0,,
0.162,0.435,1,330A449001,2,58,2,,2,0,1,2,0,,
0,0.21,1,330A450001,2,36,2,,2,7,1,2,0,,
0,0.309,1,330A451001,2,44,2,,2,7,1,2,0,,
0,0.079,1,330A452001,2,44,2,,2,4,1,2,0,,
0,0.08,1,330A453001,2,52,2,,2,7,1,2,0,,
0,0.081,1,330A454001,2,44,2,,2,7,1,2,0,,
0,0.21,1,330A455001,2,44,2,,2,7,1,2,0,,
0,0.08,1,330A456001,2,40,2,,2,7,1,2,0,,
0,0.257,1,330A457001,2,44,2,,2,7,1,2,0,,
0,0.067,1,330A458001,2,44,2,,2,7,,2,0,,
0,0.1,1,330A459001,1,28,1,,2,7,,2,0,,
0,0.07,1,330A460001,2,40,2,,2,7,,2,0,,
0.07,0.28,1,330A460001,2,52,2,,2,7,,2,0,,
0.28,0.609,1,330A460001,2,48,2,,2,7,,2,0,,
0,0.207,1,330A461001,2,52,2,30,2,7,1,2,0,,
0,0.269,1,330A462001,2,68,2,30,2,5,1,2,0,,
0,0.092,1,330A463001,2,64,2,,2,0,,2,0,,
0.092,0.185,1,330A463001,2,64,2,,2,2,,2,0,,
0,0.275,1,330A464001,2,58,2,,2,0,,2,0,,
0.275,1.015,1,330A464001,2,58,2,30,2,5,1,2,0,,
0,0.074,1,330A465001,2,56,2,,2,5,,2,0,,
0,0.281,1,330A466001,2,48,2,30,2,5,1,2,0,,
0,0.088,1,330A467001,2,58,2,,2,7,,2,0,,
0,0.309,1,330A468001,2,64,2,30,2,5,,2,0,,
0,0.241,1,330A469001,2,62,2,30,2,5,1,2,0,,
0.241,0.905,1,330A469001,2,60,2,30,2,5,1,2,0,,
0,1.143,1,330A470001,2,64,2,,2,7,1,2,0,,
1.143,1.396,1,330A470001,2,76,2,,2,7,1,2,0,,
1.396,1.507,1,330A470001,2,76,2,,2,0,,2,0,,
0,0.232,1,330A471001,2,64,2,,2,0,,2,0,,
0.232,0.3,1,330A471001,2,64,2,,2,7,1,2,0,,
0.3,0.683,1,330A471001,2,76,2,,2,7,1,2,0,,
0.683,1.01,1,330A471001,2,76,2,25,2,7,1,2,0,,
1.01,1.085,1,330A471001,2,64,2,25,2,7,1,2,0,,
0,0.062,1,330A472001,2,72,2,,2,0,,2,0,,
0.062,0.126,1,330A472001,2,72,2,,2,7,1,1,0,,
0.126,0.249,1,330A472001,2,72,2,,2,7,1,2,0,,
0,0.25,1,330A473001,2,64,2,30,2,7,1,2,0,,
0,0.738,1,330A474001,2,64,2,30,2,7,1,2,0,,
0,0.25,1,330A475001,2,40,2,,2,7,,2,0,,
0.25,0.31,1,330A475001,2,44,2,,2,7,,2,0,,
0,0.193,1,330A476001,2,64,2,,2,7,1,2,0,,
0,0.423,1,330A477001,2,64,2,,2,5,1,2,0,,
0,0.25,1,330A478001,2,64,2,,2,0,,2,0,,
0.25,0.559,1,330A478001,2,64,2,30,2,7,,2,0,15,
0.559,0.743,1,330A478001,2,64,2,30,2,7,,2,0,,
0,0.458,1,330A479001,2,64,2,,2,0,,2,0,,
0.458,0.562,1,330A479001,2,64,2,15,2,7,1,2,0,15,
0.562,0.744,1,330A479001,2,64,2,30,2,7,1,2,0,15,
0,0.747,1,330A480001,2,64,2,30,2,7,1,2,0,,
0,0.188,1,330A481001,2,64,2,,2,0,,2,0,,
0.188,0.749,1,330A481001,2,64,2,25,2,7,1,2,0,,
0,0.249,1,330A482001,2,64,2,,2,7,1,2,0,,
0,0.162,1,330A483001,2,36,2,15,2,7,1,2,0,,
0,0.176,1,330A484001,2,64,2,,2,7,1,2,0,,
0,0.107,1,330A485001,2,72,2,,2,0,,2,0,,
0.107,0.167,1,330A485001,2,72,2,,2,7,,1,0,,
0,0.08,1,330A486001,2,52,2,,2,7,1,2,0,,
0,0.178,1,330A488001,2,64,2,,2,7,1,2,0,,
0.178,0.67,1,330A488001,2,64,2,,2,0,,2,0,,
0,0.319,1,330A489001,2,64,2,,2,7,1,2,0,,
0,0.584,1,330A490001,2,64,2,,2,7,1,2,0,,
0.584,1.075,1,330A490001,2,64,2,,2,0,,2,0,,
0,0.06,1,330A491001,2,52,2,,2,0,,2,0,,
0.06,0.15,1,330A491001,2,48,2,,2,0,,2,0,,
0.15,0.233,1,330A491001,2,92,2,,2,7,1,2,0,,
0,0.351,1,330A492001,2,64,2,,2,0,,2,0,,
0.351,0.685,1,330A492001,2,64,2,30,2,7,1,2,0,15,
0,0.683,1,330A493001,2,64,2,,2,7,1,2,0,,
0,0.536,1,330A494001,2,64,2,,2,7,,2,0,,
0.536,0.952,1,330A494001,2,64,2,,2,0,,2,0,,
0,0.11,1,330A495001,2,76,2,,2,0,,2,0,,
0.11,0.52,1,330A495001,2,76,2,30,2,7,,2,0,,
0.52,0.687,1,330A495001,2,72,2,30,2,7,,2,0,,
0.687,0.96,1,330A495001,2,72,2,30,2,4,,2,0,,
0.96,1.161,1,330A495001,2,64,2,30,2,4,,2,0,,
0,0.086,1,330A496001,2,52,2,,2,7,1,2,0,,
0,0.179,1,330A497001,2,84,2,,2,0,,2,0,,
0.179,0.26,1,330A497001,2,68,2,,2,7,1,2,0,,
0.26,0.352,1,330A497001,2,48,2,,2,7,1,2,0,,
0,0.297,1,330A498001,2,64,2,,2,7,1,2,0,,
0,0.357,1,330A499001,2,76,2,30,2,7,1,2,0,,
0,0.165,1,330A500001,2,68,2,,2,4,1,2,0,,
0,0.146,1,330A501001,2,56,2,,2,4,1,2,0,,
0,0.05,1,330A502001,2,56,2,,2,7,1,2,0,,
0,0.114,1,330A503001,2,64,2,,2,7,1,2,0,,
0,0.063,1,330A504001,2,56,2,,2,7,1,2,0,,
0,0.072,1,330A505001,2,92,2,30,2,2,,2,0,,
0,0.216,1,330A506001,2,62,2,,2,5,1,2,0,,
0.216,0.41,1,330A506001,2,72,2,,2,7,1,2,0,,
0.41,0.651,1,330A506001,2,72,2,,2,0,,2,0,,
0,0.019,1,330A507001,2,64,2,30,2,7,1,2,0,,
0,0.042,1,330A508001,2,52,2,,2,7,1,2,0,,
0,0.092,1,330A509001,2,64,2,,2,4,1,2,0,,
0,0.12,1,330A510001,2,64,2,,2,7,1,2,0,,
0,0.198,1,330A511001,2,84,2,,2,0,,2,0,,
0.198,0.4,1,330A511001,2,84,2,,2,5,1,2,0,,
0.4,0.486,1,330A511001,2,44,2,,2,7,1,2,0,,
0,0.49,1,330A512001,2,64,2,30,2,7,1,2,0,,
0,0.061,1,330A513001,2,52,2,30,2,7,1,2,0,,
0,0.099,1,330A514001,2,64,2,,2,0,,2,0,,
0,0.122,1,330A515001,2,72,2,,2,0,,2,0,,
0.122,0.484,1,330A515001,2,72,2,30,2,7,1,2,0,,
0,0.171,1,330A516001,2,64,2,,2,0,,2,0,,
0.171,0.258,1,330A516001,2,64,2,30,2,7,1,2,0,,
0.258,0.364,1,330A516001,2,64,2,30,2,7,1,2,0,,
0,0.488,1,330A517001,2,64,2,,2,7,1,2,0,,
0,0.172,1,330A518001,2,64,2,,2,7,1,2,0,,
0,0.129,1,330A519001,2,52,2,30,2,7,1,2,0,,
0,0.183,1,330A520001,2,48,2,30,2,7,1,2,0,,
0,0.08,1,330A521001,2,64,2,30,2,7,1,2,0,,
0.08,0.309,1,330A521001,2,48,2,,2,0,,2,0,,
0,0.066,1,330A522001,2,40,2,30,2,2,1,2,0,,
0,0.1,1,330A523001,2,64,2,,2,0,,2,0,,
0,0.13,1,330A524001,2,64,2,,2,7,1,2,0,,
0,0.13,1,330A525001,2,30,2,30,2,0,0,2,0,,
0.13,0.205,1,330A525001,2,40,2,30,2,0,0,2,0,,
0,0.07,1,330A526001,2,58,2,30,2,7,1,2,0,,
0.07,0.184,1,330A526001,2,46,2,30,2,7,1,2,0,,
0,0.186,1,330A527001,2,64,2,30,2,7,1,2,0,,
0,0.138,1,330A529001,2,64,2,,2,7,1,2,0,15,
0,0.064,1,330A530001,2,64,2,,2,7,,2,0,,
0,0.216,1,330A531001,2,108,2,,2,0,,2,0,,
0.216,0.363,1,330A531001,6,182,6,35,2,0,1,2,0,,
0,0.092,1,330A533001,2,46,2,30,2,7,1,2,0,,
0.092,0.207,1,330A533001,2,40,2,30,2,7,1,2,0,,
0,0.162,1,330A535001,2,72,2,,2,7,1,2,0,,
0,0.041,1,330A536001,2,40,2,,2,7,1,2,0,,
0,0.285,1,330A537001,2,64,2,30,2,7,1,2,0,,
0,0.222,1,330A538001,2,64,2,30,2,7,1,2,0,,
0,0.221,1,330A539001,2,64,2,,2,7,,2,0,,
0,0.146,1,330A540001,2,40,2,30,2,7,,2,0,,
0,0.065,1,330A541001,2,48,2,30,2,7,1,2,0,,
0,0.225,1,330A542001,2,46,2,,2,0,,2,0,,
0,0.113,1,330A543001,2,68,2,30,2,7,1,2,0,,
0,0.272,1,330A544001,2,48,2,,2,0,,2,0,,
0.272,0.447,1,330A544001,2,44,2,,2,7,1,2,0,,
0,0.163,1,330A545001,2,40,2,,2,0,,2,0,,
0.163,0.25,1,330A545001,2,44,2,,2,0,,2,0,,
0.25,0.35,1,330A545001,2,52,2,,2,0,,2,0,,
0.35,0.445,1,330A545001,2,56,2,,2,0,,2,0,,
0.445,0.534,1,330A545001,2,56,2,30,2,5,1,2,0,,
0,0.147,1,330A546001,2,56,2,,2,7,1,2,0,,
0.147,0.222,1,330A546001,2,52,2,,2,5,1,2,0,,
0.222,0.316,1,330A546001,2,52,2,,2,7,1,2,0,,
0.316,0.474,1,330A546001,2,52,2,,2,0,,2,0,,
0,0.238,1,330A547001,2,60,2,30,2,7,1,2,0,,
0.238,0.329,1,330A547001,2,64,2,30,2,5,1,2,0,,
0.329,0.506,1,330A547001,2,64,2,,2,0,,2,0,,
0,0.083,1,330A548001,2,56,2,30,2,7,1,2,0,,
0,0.1,1,330A549001,2,60,2,30,2,7,1,2,0,,
0.1,0.24,1,330A549001,2,64,2,30,2,7,1,2,0,,
0,0.215,1,330A550001,2,72,2,30,2,7,1,2,0,,
0,0.025,1,330A551001,1,24,1,,2,7,,2,0,,
0,0.322,1,330A552001,2,52,2,,2,0,,2,0,,
0.322,0.507,1,330A552001,2,48,2,30,2,7,1,2,0,,
0,0.137,1,330A553001,2,48,2,30,2,7,1,2,0,,
0,0.13,1,330A554001,2,48,2,30,2,7,1,2,0,,
0.13,0.231,1,330A554001,2,52,2,30,2,7,1,2,0,,
0.231,0.304,1,330A554001,2,56,2,30,2,7,1,2,0,,
0.304,0.454,1,330A554001,2,52,2,30,2,7,1,2,0,,
0,0.067,1,330A555001,2,76,2,15,2,5,1,2,0,,
0,0.084,1,330A556001,2,54,2,30,2,7,1,2,0,,
0.084,0.176,1,330A556001,2,58,2,30,2,7,1,2,0,,
0,0.08,1,330A557001,2,42,2,30,2,7,1,2,0,,
0,0.094,1,330A558001,2,52,2,30,2,7,1,2,0,,
0,0.093,1,330A559001,2,60,2,30,2,7,1,2,0,,
0,0.052,1,330A560001,2,48,2,,2,7,1,2,0,,
0,0.036,1,330A561001,2,64,2,,2,0,,2,0,,
0,0.079,1,330A562001,2,38,2,,2,7,1,2,0,,
0,0.09,1,330A563001,2,44,2,,2,7,1,2,0,,
0,0.163,1,330A564001,2,52,2,30,2,7,1,2,0,,
0,0.352,1,330A565001,2,72,2,,2,7,1,2,0,,
0,0.378,1,330A566001,2,64,2,,2,0,,2,0,,
0,0.112,1,330A567001,2,52,2,30,2,7,1,2,0,,
0.112,0.249,1,330A567001,2,50,2,30,2,7,1,2,0,,
0,0.137,1,330A568001,2,56,2,30,2,7,1,2,0,,
0.137,0.249,1,330A568001,2,40,2,,2,0,,2,0,,
0,0.183,1,330A569001,2,52,2,30,2,7,1,2,0,,
0,0.071,1,330A570001,2,40,2,,2,7,1,2,0,,
0.071,0.131,1,330A570001,2,46,2,,2,7,1,2,0,,
0.131,0.702,1,330A570001,2,44,2,,2,7,1,2,0,,
0,0.101,1,330A571001,2,50,2,,2,7,1,2,0,,
0,0.143,1,330A572001,2,48,2,25,2,7,1,2,0,,
0.143,0.284,1,330A572001,2,44,2,25,2,7,1,2,0,,
0,0.144,1,330A573001,2,52,2,,2,0,,2,0,,
0,0.054,1,330A574001,2,56,2,,2,7,,2,0,,
0,0.066,1,330A575001,2,50,2,,2,7,1,2,0,,
0,0.216,1,330A576001,2,52,2,,2,7,1,2,0,,
0,0.055,1,330A577001,2,44,2,,2,7,1,2,0,,
0,0.625,1,330A578001,2,64,2,25,2,7,1,2,0,,
0,0.059,1,330A579001,2,48,2,,2,7,1,2,0,,
0,0.286,1,330A580001,2,56,2,30,2,4,1,2,0,,
0.286,0.352,1,330A580001,2,56,2,,2,0,,2,0,,
0.352,0.503,1,330A580001,2,54,2,,2,0,,2,0,,
0,0.06,1,330A581001,2,60,2,,2,0,,2,0,,
0.06,0.125,1,330A581001,2,64,2,,2,0,,2,0,,
0,0.242,1,330A582001,2,76,2,,2,7,1,2,0,,
0,0.242,1,330A583001,2,52,2,30,2,7,,2,0,,
0,0.036,1,330A584001,2,56,2,,2,7,1,2,0,,
0,0.093,1,330A585001,2,52,2,,2,4,1,2,0,,
0.093,0.154,1,330A585001,2,48,2,,2,4,1,2,0,,
0,0.291,1,330A586001,2,60,2,,2,4,1,2,0,,
0,0.106,1,330A587001,2,64,2,,2,7,1,2,0,,
0.106,0.185,1,330A587001,2,64,2,,2,0,,2,0,,
0,0.078,1,330A588001,2,64,2,,2,2,1,2,0,,
0.078,0.186,1,330A588001,2,64,2,,2,0,,2,0,,
0,0.502,1,330A589001,2,52,2,30,2,4,1,2,0,,
0,0.08,1,330A590001,2,56,2,,2,0,,2,0,,
0.08,0.218,1,330A590001,2,52,2,,2,0,,2,0,,
0.218,0.381,1,330A590001,2,44,2,,2,0,,2,0,,
0.381,0.506,1,330A590001,2,44,2,30,2,7,1,2,0,15,
0,0.127,1,330A591001,2,72,2,,2,2,1,2,0,,
0,0.393,1,330A592001,2,72,2,,2,2,1,2,0,,
0.393,0.546,1,330A592001,2,64,2,,2,0,,2,0,,
0,0.473,1,330A593001,2,108,2,,2,2,1,2,0,,
0,0.075,1,330A594001,2,64,2,,2,4,1,2,0,,
0,0.136,1,330A595001,2,80,2,,2,2,1,2,0,,
0,0.1,1,330A596001,2,56,2,30,2,2,1,2,0,,
0,0.174,1,330A597001,2,64,2,,2,2,1,2,0,,
0,0.074,1,330A598001,2,56,2,30,2,2,1,2,0,,
0,0.076,1,330A599001,2,72,2,30,2,7,1,2,0,,
0,0.16,1,330A600001,4,144,4,,2,0,,2,0,,
0.16,0.258,1,330A600001,2,112,2,30,2,4,,2,0,,
0,0.131,1,330A601001,2,68,2,,2,4,1,2,0,,
0.131,0.3,1,330A601001,2,68,2,,2,0,,2,0,,
0.3,0.36,1,330A601001,2,72,2,,2,0,,2,0,,
0.36,0.441,1,330A601001,2,60,2,,2,0,,2,0,,
0,0.186,1,330A603001,2,44,2,30,2,2,1,2,0,,
0,0.09,1,330A604001,2,60,2,30,2,5,1,2,0,,
0.09,0.19,1,330A604001,2,56,2,30,2,5,1,2,0,,
0.19,0.252,1,330A604001,2,46,2,30,2,5,1,2,0,,
0,0.123,1,330A605001,2,44,2,,2,0,,2,0,,
0,0.134,1,330A606001,2,64,2,30,2,5,1,2,0,,
0,0.191,1,330A607001,2,48,2,30,2,2,1,2,0,,
0,0.098,1,330A608001,1,36,1,,2,7,1,2,0,,
0,0.158,1,330A610001,2,52,2,30,2,7,1,2,0,,
0,0.151,1,330A611001,2,52,2,25,2,7,1,2,0,,
0,0.226,1,330A612001,2,56,2,,2,7,1,2,0,,
0,0.287,1,330A613001,2,72,2,25,2,7,1,2,0,,
0,0.086,1,330A614001,2,56,2,,2,0,,2,0,,
0.086,0.194,1,330A614001,2,52,2,,2,7,1,2,0,,
0,0.314,1,330A615001,2,132,2,35,2,4,1,2,0,,
0,0.263,1,330A616001,2,72,2,35,2,5,1,2,0,,
0,0.086,1,330A617001,2,40,2,,2,7,1,2,0,,
0,0.088,1,330A618001,2,64,2,,2,0,,2,0,,
0.088,0.239,1,330A618001,2,60,2,,2,7,1,2,0,,
0,0.09,1,330A619001,2,64,2,30,2,7,1,2,0,,
0.09,0.164,1,330A619001,2,68,2,30,2,7,1,2,0,,
0,0.06,1,330A620001,2,58,2,,2,2,1,2,0,,
0,0.052,1,330A621001,2,56,2,30,2,5,1,2,0,,
0,0.074,1,330A622001,2,52,2,,2,7,1,2,0,,
0,0.12,1,330A623001,2,52,2,,2,7,1,2,0,,
0,0.074,1,330A624001,2,54,2,,2,7,,2,0,,
0,0.047,1,330A625001,2,60,2,,2,7,1,2,0,,
0,0.038,1,330A626001,2,60,2,,2,5,1,2,0,,
0,0.034,1,330A628001,2,48,2,,2,7,1,2,0,,
0,0.147,1,330A629001,2,60,2,,2,0,,2,0,,
0,0.067,1,330A630001,2,56,2,,2,4,1,2,0,,
0,0.199,1,330A631001,2,76,2,,2,7,1,2,0,,
0.199,0.261,1,330A631001,2,76,2,,2,0,,2,0,,
0,0.295,1,330A632001,2,68,2,25,2,7,1,2,0,,
0,0.114,1,330A633001,2,60,2,,2,7,,2,0,,
0.114,0.207,1,330A633001,2,76,2,,2,7,,2,0,,
0.207,0.391,1,330A633001,2,76,2,,2,0,,2,0,,
0,0.14,1,330A634001,2,60,2,,2,0,,2,0,,
0.14,0.26,1,330A634001,2,64,2,,2,4,1,2,0,,
0.26,0.39,1,330A634001,2,76,2,,2,4,1,2,0,,
0.39,0.564,1,330A634001,2,52,2,25,2,7,1,2,0,,
0,0.111,1,330A635001,2,100,2,,2,0,,2,0,,
0.111,0.205,1,330A635001,2,96,2,,2,4,1,2,0,,
0.205,0.332,1,330A635001,2,76,2,35,2,4,1,1,0,,
0,0.099,1,330A636001,2,44,2,,2,7,1,2,0,,
0,0.117,1,330A637001,2,42,2,,2,4,1,2,0,,
0,0.06,1,330A638001,2,80,2,,2,0,,2,0,,
0,0.126,1,330A639001,2,68,2,,2,0,,2,0,,
0.126,0.254,1,330A639001,2,68,2,25,2,7,1,2,0,,
0.254,0.325,1,330A639001,2,68,2,25,2,4,1,2,0,,
0,0.09,1,330A640001,2,48,2,,2,7,1,2,0,,
0,0.143,1,330A641001,2,64,2,,2,7,1,1,0,,
0,0.213,1,330A642001,2,84,2,,2,0,,2,0,,
0.213,0.668,1,330A642001,2,80,2,30,2,7,1,1,0,,
0.668,0.86,1,330A642001,3,56,3,30,2,4,1,2,0,,
0.86,0.99,1,330A642001,2,56,2,30,2,7,1,2,0,15,
0,0.18,1,330A643001,2,64,2,,2,0,,2,0,,
0.18,0.443,1,330A643001,2,84,2,25,2,7,1,2,0,,
0.443,0.69,1,330A643001,2,84,2,25,2,4,1,1,0,,
0.69,0.87,1,330A643001,2,110,2,25,2,4,1,1,0,,
0.87,1.09,1,330A643001,2,64,2,25,2,7,1,2,0,,
0,0.104,1,330A644001,2,96,2,,2,0,,2,0,,
0.104,0.271,1,330A644001,2,96,2,,2,4,1,2,0,,
0.271,0.336,1,330A644001,2,60,2,,2,4,1,2,0,,
0.336,0.65,1,330A644001,2,68,2,,2,4,1,2,0,,
0,0.182,1,330A645001,2,72,2,30,2,7,1,2,0,,
0,0.063,1,330A646001,2,82,2,,2,0,,2,0,,
0.063,0.49,1,330A646001,2,72,2,30,2,7,,2,0,,
0,0.066,1,330A647001,2,64,2,,2,0,,2,0,,
0.066,0.453,1,330A647001,2,64,2,,2,7,,2,0,,
0,0.252,1,330A648001,2,104,2,30,2,4,1,2,0,,
0,0.2,1,330A649001,2,92,2,,2,0,,2,0,,
0.2,0.324,1,330A649001,2,88,2,30,2,4,1,1,0,,
0.324,0.46,1,330A649001,2,58,2,30,2,4,1,2,0,,
0,0.175,1,330A650001,2,48,2,,2,0,,2,0,,
0.175,0.403,1,330A650001,2,50,2,25,2,0,1,2,0,,
