,BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
655,0.0,0.20800000000000002,1,330F025001,2,56,2,,2.0,7.0,,2,0,,,35.22463069,-85.22077824,0,0
656,0.0,0.11800000000000001,1,330F033001,2,56,2,,2.0,7.0,,2,0,,,35.06805435,-85.0348329,0,0
657,0.0,0.36700000000000005,1,330F035001,2,64,2,,2.0,7.0,,2,0,,,35.07086136,-85.03037189,0,0
658,0.0,0.07200000000000001,1,330F037001,2,64,2,,2.0,7.0,,2,0,,,35.06894536,-85.02960589,0,0
659,0.0,0.052000000000000005,1,330F040001,2,52,2,,2.0,7.0,,2,0,,,35.21281966,-85.19171819,0,0
660,0.0,0.036000000000000004,1,330F045001,2,50,2,,2.0,7.0,,2,0,,,35.27890779,-85.14704008,0,0
661,0.0,0.10400000000000001,1,330F053001,2,50,2,25.0,2.0,7.0,1.0,2,0,,,35.16119456,-85.19813021,0,0
662,0.0,0.21100000000000002,1,330F057001,2,52,2,25.0,2.0,7.0,1.0,2,0,,,35.16388457,-85.20390622,0,0
663,0.0,0.35600000000000004,1,330F082001,2,52,2,,2.0,7.0,,2,0,,,35.31875287,-85.10363099,0,0
664,0.0,0.10400000000000001,1,330F087001,2,52,2,,2.0,7.0,1.0,2,0,,,35.32270887,-85.10634799,0,0
665,0.0,0.14300000000000002,1,330F089001,2,56,2,,2.0,0.0,,2,0,,,35.30519484,-85.08382895,0,0
666,0.0,0.044000000000000004,1,330F111001,2,40,2,,2.0,7.0,,2,0,,,35.30856784,-85.09465697,0,0
667,0.0,0.11800000000000001,1,330F113001,1,36,1,20.0,2.0,7.0,,2,0,,,35.31238186,-85.13001104,0,0
668,0.0,0.28600000000000003,1,330F135001,2,90,2,25.0,2.0,7.0,,2,0,,,35.14853753,-85.18094218,0,0
669,0.0,0.14400000000000002,1,330F144001,2,56,2,,2.0,7.0,,2,0,,,35.17420459,-85.22287626,0,0
670,0.0,0.037000000000000005,1,330F148001,2,56,2,,2.0,7.0,,2,0,,,35.16621257,-85.1933872,0,0
671,0.0,0.054000000000000006,1,330F154001,2,44,2,,2.0,7.0,,2,0,,,35.19236262,-85.1468901,0,0
672,0.0,0.12300000000000001,1,330F159001,2,56,2,20.0,2.0,7.0,,2,0,,,35.21477166,-85.16640114,0,0
673,0.0,0.054000000000000006,1,330F168001,2,56,2,,2.0,7.0,,2,0,,,35.22437568,-85.10322301,0,0
674,0.0,0.43700000000000006,1,330F176001,2,48,2,25.0,2.0,7.0,,2,0,,,35.29482682,-85.10266299,0,0
675,0.0,0.11900000000000001,1,330F180001,1,28,1,,2.0,7.0,,2,0,,,35.23705571,-85.13305406,0,0
676,0.0,0.21600000000000003,1,330F181001,2,56,2,25.0,2.0,7.0,,2,0,,,35.22943769,-85.13019306,0,0
677,0.0,0.054000000000000006,1,330F182001,2,56,2,,2.0,7.0,,2,0,,,35.22930669,-85.12858706,0,0
678,0.0,0.35700000000000004,1,330F185001,2,56,2,,2.0,7.0,,2,0,,,35.21848767,-85.12231505,0,0
679,0.0,0.20800000000000002,1,330F192001,2,36,2,,2.0,7.0,,2,0,,,35.15815457,-85.27876937,0,0
680,0.13699999999999998,0.7040000000000001,1,330F195001,2,52,2,25.0,2.0,0.0,,2,0,,,35.20785484,-85.25391034,0,0
681,0.0,0.08800000000000001,1,330F200001,2,68,2,,3.0,9.0,,2,0,,,35.05542337,-85.37511859,0,0
682,0.0,0.5710000000000001,1,330F221001,2,52,2,,2.0,7.0,,2,0,,,35.18544062,-85.25539832,0,0
683,0.0,0.28300000000000003,1,330F242001,2,56,2,25.0,2.0,0.0,,2,0,,,35.19329064,-85.3429835,0,0
684,0.0,0.28300000000000003,1,330F247001,2,56,2,,2.0,0.0,,2,0,,,35.21037167,-85.27295035,0,0
685,0.0,0.23800000000000002,1,330F250001,2,52,2,,2.0,7.0,1.0,2,0,,,35.20930566,-85.25126031,0,0
686,0.0,0.052000000000000005,1,330F253001,2,48,2,,2.0,7.0,1.0,1,0,,,35.02224329,-85.2300623,0,0
687,0.0,0.09300000000000001,1,330F257001,2,36,2,,2.0,0.0,,2,0,,,35.14988952,-85.01663284,0,0
688,0.0,0.027000000000000003,1,330F301001,2,40,2,,2.0,7.0,1.0,2,0,,,34.98882023,-85.33430952,0,0
689,0.0,0.28300000000000003,1,330F311001,2,56,2,,2.0,7.0,,2,0,,,35.12640648,-85.13526809,0,0
690,0.0,0.07200000000000001,1,330F322001,2,48,2,20.0,2.0,7.0,,2,0,,,35.11763147,-85.15771714,0,0
691,0.0,0.28600000000000003,1,330F323001,2,56,2,,2.0,7.0,,2,0,,,35.12860949,-85.16084914,0,0
692,0.20800000000000002,1.3940000000000001,1,330F326001,2,60,2,,2.0,7.0,1.0,2,0,,,35.13622008,-85.15910452,0,0
693,0.0,0.29100000000000004,1,330F332001,2,56,2,25.0,2.0,7.0,,2,0,,,35.14557852,-85.15236212,0,0
694,0.0,0.044000000000000004,1,330F337001,2,48,2,,2.0,7.0,,2,0,,,35.14443952,-85.15663013,0,0
695,0.0,0.044000000000000004,1,330F339001,2,48,2,,2.0,7.0,1.0,2,0,,,35.13689151,-85.15336512,0,0
696,0.0,0.21600000000000003,1,330F342001,2,52,2,10.0,2.0,0.0,,2,0,,,35.07786538,-85.06560096,0,0
697,0.0,0.48700000000000004,1,330F361001,2,56,2,,2.0,0.0,,2,0,,,35.00491424,-85.09204302,0,0
698,0.0,0.09300000000000001,1,330F365001,2,48,2,,2.0,7.0,,2,0,,,35.02396527,-85.09079902,0,0
699,0.0,0.14300000000000002,1,330F367001,2,56,2,25.0,2.0,7.0,,2,0,,,35.02628528,-85.09617503,0,0
700,0.0,0.18100000000000002,1,330F372001,2,56,2,,2.0,7.0,,2,0,,,35.02498827,-85.07862899,0,0
701,0.0,0.21600000000000003,1,330F380001,2,56,2,30.0,2.0,7.0,,2,0,,,35.02572028,-85.08533501,0,0
702,0.0,0.059000000000000004,1,330F383001,2,48,2,,2.0,7.0,,2,0,,,34.99589522,-85.10370105,0,0
703,0.0,0.8640000000000001,1,330F387001,2,56,2,25.0,2.0,7.0,,2,0,,,34.99748122,-85.11980708,0,0
704,0.0,0.09300000000000001,1,330F389001,2,48,2,,2.0,7.0,,2,0,,,34.99770422,-85.11600207,0,0
705,0.0,0.6990000000000001,1,330F396001,2,56,2,25.0,2.0,7.0,,2,0,,,35.00852824,-85.10620605,0,0
706,0.89,0.9670000000000001,1,330F406001,2,44,2,25.0,2.0,7.0,,2,0,,,35.01062643,-85.09988324,0,0
707,0.0,0.07400000000000001,1,330F409001,2,48,2,,2.0,5.0,,2,0,,,35.01354326,-85.11055706,0,0
708,0.0,0.08800000000000001,1,330F425001,2,48,2,,2.0,0.0,,2,0,,,35.01931927,-85.10156004,0,0
709,0.0,0.35700000000000004,1,330F426001,2,56,2,,2.0,7.0,1.0,2,0,,,35.01936227,-85.10104804,0,0
710,0.0,0.12300000000000001,1,330F435001,2,56,2,,2.0,0.0,,2,0,,,35.01925727,-85.10978006,0,0
711,0.0,0.24600000000000002,1,330F446001,2,56,2,,2.0,7.0,1.0,2,0,,,35.0379843,-85.10217804,0,0
712,0.0,0.11900000000000001,1,330F451001,2,56,2,,2.0,7.0,,2,0,,,35.04208931,-85.11112906,0,0
713,0.0,0.037000000000000005,1,330F456001,2,48,2,,2.0,7.0,,2,0,,,35.04878733,-85.11756107,0,0
714,0.0,0.5920000000000001,1,330F460001,2,56,2,,2.0,7.0,,2,0,,,35.05617335,-85.15092213,0,0
715,0.0,0.14400000000000002,1,330F641001,2,48,2,,2.0,7.0,,2,0,,,35.21120565,-85.06470593,0,0
716,0.0,0.14300000000000002,1,330F646001,2,52,2,,2.0,0.0,,2,0,,,35.22760967,-85.02638985,0,0
717,0.0,0.20800000000000002,1,330F648001,2,52,2,,2.0,0.0,,2,0,,,35.15069952,-85.05491692,0,0
718,0.0,0.12300000000000001,1,330F659001,2,56,2,,2.0,7.0,,2,0,,,35.14775352,-85.06201294,0,0
719,0.0,0.9670000000000001,1,330F664001,2,50,2,,2.0,7.0,1.0,2,0,,,35.1307334,-85.06075455,0,0
720,0.0,0.14300000000000002,1,330F670001,2,52,2,25.0,2.0,7.0,1.0,2,0,,,35.11848846,-85.05188792,0,0
721,0.0,0.08800000000000001,1,330F674001,2,52,2,,2.0,7.0,1.0,2,0,,,35.12141746,-85.05503193,0,0
722,0.0,0.09300000000000001,1,330F676001,2,52,2,,2.0,7.0,1.0,2,0,,,35.12222347,-85.05496193,0,0
723,0.0,0.027000000000000003,1,330F685001,2,56,2,,2.0,7.0,,2,0,,,35.10390043,-85.04367991,0,0
724,0.0,0.027000000000000003,1,330F689001,2,56,2,,2.0,7.0,,2,0,,,35.10216842,-85.03655489,0,0
725,0.0,0.10800000000000001,1,330F699001,2,56,2,,2.0,7.0,,2,0,,,35.00153423,-85.06567297,0,0
726,0.0,0.10300000000000001,1,330F705001,2,56,2,,2.0,7.0,,2,0,,,35.00678024,-85.06380997,0,0
727,0.0,0.21600000000000003,1,330F711001,2,52,2,,2.0,7.0,,2,0,,,35.00226123,-85.05742395,0,0
728,0.0,0.23600000000000002,1,330F713001,2,52,2,,2.0,7.0,,2,0,,,35.00432223,-85.05831096,0,0
729,0.099,1.0170000000000001,1,330F728001,2,56,2,25.0,2.0,7.0,1.0,2,0,,,35.05457845,-85.0713921,0,0
730,0.0,0.18600000000000003,1,330F733001,2,56,2,,2.0,7.0,1.0,2,0,,,35.05644834,-85.08088399,0,0
731,0.0,0.14800000000000002,1,330F754001,2,56,2,,2.0,0.0,1.0,2,0,,,35.05373233,-85.04228491,0,0
732,0.0,0.41100000000000003,1,330F762001,2,52,2,25.0,2.0,0.0,,2,0,,,35.06773836,-85.06149795,0,0
733,0.0,0.10400000000000001,1,330F765001,2,48,2,,2.0,7.0,1.0,2,0,,,35.07258237,-85.05518094,0,0
734,0.0,0.052000000000000005,1,330F772001,2,60,2,,2.0,7.0,1.0,2,0,,,35.1366985,-85.07154196,0,0
735,0.0,0.08800000000000001,1,330F780001,2,56,2,,2.0,7.0,,2,0,,,35.10381043,-85.087936,0,0
736,0.0,0.35600000000000004,1,330F781001,2,56,2,,2.0,7.0,,2,0,,,35.12047947,-85.08490199,0,0
737,0.0,0.11900000000000001,1,330F782001,2,52,2,,2.0,7.0,,2,0,,,35.11948346,-85.08534699,0,0
738,0.0,0.47700000000000004,1,330F785001,2,56,2,,2.0,7.0,,2,0,,,35.11999947,-85.088332,0,0
739,0.0,0.037000000000000005,1,330F786001,2,48,2,,2.0,7.0,,2,0,,,35.11997347,-85.08660099,0,0
740,0.0,0.08800000000000001,1,330F798001,2,48,2,,2.0,7.0,,2,0,,,35.10662944,-85.09714302,0,0
741,0.0,0.044000000000000004,1,330F816001,2,56,2,,2.0,7.0,,2,0,,,35.12395647,-85.09697401,0,0
742,0.0,0.47100000000000003,1,330F820001,2,56,2,,2.0,7.0,,2,0,,,35.13118049,-85.09516001,0,0
743,0.0,0.8420000000000001,1,330F822001,2,56,2,,2.0,7.0,,2,0,,,35.13204749,-85.09483501,0,0
744,0.0,0.027000000000000003,1,330F823001,2,56,2,,2.0,7.0,,2,0,,,35.13096149,-85.09590601,0,0
745,0.0,0.35100000000000003,1,330F825001,2,56,2,,2.0,7.0,,2,0,,,35.12629848,-85.10538203,0,0
746,0.0,0.10800000000000001,1,330F828001,2,56,2,20.0,2.0,7.0,,2,0,,,35.11557546,-85.10582103,0,0
747,0.0,0.21100000000000002,1,330F843001,2,64,2,20.0,2.0,7.0,,2,0,,,35.18011359,-85.095685,0,0
748,0.0,0.08800000000000001,1,330F847001,2,44,2,20.0,2.0,0.0,,2,0,,,35.17497158,-85.09841601,0,0
749,0.0,0.08800000000000001,1,330F877001,2,60,2,,2.0,7.0,,2,0,,,35.06161736,-85.15994615,0,0
750,0.705,0.8440000000000001,1,330F888001,2,76,2,,2.0,7.0,1.0,2,0,,,35.03316736,-85.14619618,0,0
751,0.0,0.14300000000000002,1,330F895001,2,44,2,,2.0,7.0,1.0,2,0,,,35.0326063,-85.17060718,0,0
752,0.0,0.10800000000000001,1,330F897001,4,92,2,,2.0,2.0,,2,0,,,35.0335393,-85.1803582,0,0
753,0.0,0.36700000000000005,1,330F899001,2,52,2,,2.0,7.0,,2,0,,,35.06114436,-85.15254614,0,0
754,0.0,0.23800000000000002,1,330F900001,2,52,2,,2.0,7.0,,2,0,,,35.06055635,-85.15098113,0,0
755,0.0,0.14300000000000002,1,330F902001,2,48,2,,2.0,2.0,,2,0,,,35.06019335,-85.1350301,0,0
756,0.0,0.08900000000000001,1,330F910001,2,52,2,20.0,2.0,7.0,,2,0,,,35.05620334,-85.09966803,0,0
757,0.0,0.044000000000000004,1,330F915001,2,40,2,,2.0,7.0,,2,0,,,35.07943538,-85.08222599,0,0
758,0.0,0.14400000000000002,1,330F922001,2,52,2,,2.0,7.0,,2,0,,,35.07716938,-85.08830400000001,0,0
759,0.0,0.08800000000000001,1,330F925001,2,52,2,,2.0,7.0,,2,0,,,35.07388037,-85.09186301,0,0
760,0.0,0.24600000000000002,1,330F927001,2,52,2,,2.0,0.0,,2,0,,,35.06545846,-85.08095036,0,0
761,0.0,0.18600000000000003,1,330F932001,2,52,2,,2.0,7.0,1.0,2,0,,,35.05079433,-85.07682499,0,0
762,0.0,0.47700000000000004,1,330F938001,2,52,2,,2.0,7.0,1.0,2,0,,,35.04844432,-85.07763099,0,0
763,0.0,0.48100000000000004,1,330F942001,2,52,2,25.0,2.0,0.0,,2,0,,,35.04892232,-85.07905599,0,0
764,0.0,0.07400000000000001,1,330F964001,2,44,2,,2.0,7.0,,2,0,,,35.03186929,-85.09972603,0,0
765,0.0,0.052000000000000005,1,330F970001,2,44,2,20.0,2.0,7.0,,2,0,,,35.03235929,-85.084285,0,0
766,0.0,0.022000000000000002,1,330F974001,2,40,2,,2.0,7.0,,2,0,,,35.03423229,-85.08826901,0,0
767,0.0,0.059000000000000004,1,330F988001,1,32,1,,2.0,7.0,,2,0,,,35.04261333,-85.26505737,0,0
768,0.0,0.28300000000000003,1,330G009001,2,56,2,,2.0,7.0,1.0,2,0,,,35.17240758,-85.20081421,0,0
769,0.0,0.11900000000000001,1,330G013001,2,56,2,,2.0,7.0,,2,0,,,35.12081348,-85.19903122,0,0
770,0.0,0.20600000000000002,1,330G016001,2,56,2,,2.0,7.0,1.0,2,0,,,35.15999656,-85.20881823,0,0
771,0.0,0.14800000000000002,1,330G032001,2,60,2,,2.0,7.0,,2,0,,,35.12485649,-85.23080528,0,0
772,0.0,0.48100000000000004,1,330G039001,2,48,2,,2.0,7.0,1.0,2,0,,,35.14958854,-85.24342929999999,0,0
773,0.0,0.059000000000000004,1,330G046001,2,56,2,,2.0,7.0,,2,0,,,35.22197367,-85.11701903,0,0
774,0.0,0.026000000000000002,1,330G053001,2,64,2,,2.0,7.0,,2,0,,,35.20600664,-85.13992108,0,0
775,0.0,0.052000000000000005,1,330G057001,2,56,2,,2.0,7.0,,2,0,,,35.22172268,-85.14180108,0,0
776,0.0,0.037000000000000005,1,330G065001,2,56,2,,2.0,7.0,,2,0,,,35.22055568,-85.16301213,0,0
777,0.0,0.10800000000000001,1,330G068001,2,56,2,25.0,2.0,7.0,,2,0,,,35.19274762,-85.15418311,0,0
778,0.0,0.11900000000000001,1,330G074001,2,52,2,,2.0,4.0,,2,0,,,35.18901961,-85.16732714,0,0
779,0.0,0.036000000000000004,1,330G076001,2,36,2,,2.0,7.0,,2,0,,,35.16432256,-85.15608312,0,0
780,0.0,0.18100000000000002,1,330G098001,2,56,2,,2.0,0.0,,2,0,,,35.21135766,-85.19374919,0,0
781,0.0,0.08900000000000001,1,330G099001,2,56,2,,2.0,7.0,,2,0,,,35.21096766,-85.19432819,0,0
782,0.0,0.044000000000000004,1,330G107001,2,52,2,,2.0,7.0,,2,0,,,35.21342667,-85.20839822,0,0
783,0.0,0.14800000000000002,1,330G110001,2,60,2,,2.0,7.0,,2,0,,,35.18525161,-85.1974682,0,0
784,0.0,0.47100000000000003,1,330G117001,2,52,2,25.0,2.0,7.0,,2,0,,,35.19631363,-85.20843622,0,0
785,0.0,0.052000000000000005,1,330G135001,1,36,1,,2.0,0.0,,2,0,,,35.25093573,-85.101568,0,0
786,0.0,0.07400000000000001,1,330G149001,2,56,2,,2.0,7.0,,2,0,,,35.34295291,-85.09125896,0,0
787,0.0,0.07200000000000001,1,330G169001,2,56,2,,2.0,7.0,,2,0,,,35.27703079,-85.13594006,0,0
788,0.0,0.059000000000000004,1,330G177001,2,68,2,,2.0,7.0,,2,0,,,35.26466376,-85.14242708,0,0
789,0.0,0.10400000000000001,1,330G183001,2,56,2,20.0,2.0,7.0,,2,0,,,35.2317867,-85.16035212,0,0
790,0.0,0.022000000000000002,1,330G188001,2,56,2,,2.0,0.0,,2,0,,,35.26264176,-85.17683515,0,0
791,0.0,0.11900000000000001,1,330G196001,2,56,2,20.0,2.0,7.0,,2,0,,,35.21914968,-85.18745718,0,0
792,0.0,0.07200000000000001,1,330G203001,2,52,2,,2.0,7.0,,2,0,,,35.22541269,-85.22219425,0,0
793,0.0,0.14400000000000002,1,330G208001,2,52,2,,2.0,7.0,,2,0,,,35.19775962,-85.05324591,0,0
794,0.0,0.052000000000000005,1,330G209001,2,52,2,,2.0,7.0,,2,0,,,35.19865862,-85.05316591,0,0
795,0.39299999999999996,0.48100000000000004,1,330G229001,2,56,2,25.0,2.0,7.0,,2,0,,,35.08095518,-85.28634923,0,0
796,0.0,0.11800000000000001,1,330G233001,2,52,2,,2.0,7.0,,2,0,,,35.16268858,-85.33273448,0,0
797,0.0,0.36200000000000004,1,330G445001,2,28,2,,2.0,7.0,1.0,2,0,,,35.04439733,-85.24417732,0,0
798,0.0,0.41700000000000004,1,330G450001,2,36,2,,2.0,0.0,0.0,1,0,,,35.14357853,-85.23434829,0,0
