,BLM,ELM,Route
2066,0,0.164,330B869001
2067,0,0.306,330B870001
2068,0,0.311,330B871001
2069,0,0.183,330B872001
2070,0,0.206,330B873001
2071,0,0.139,330B874001
2072,0,0.018,330B875001
2073,0,0.021,330B876001
2074,0,0.353,330B877001
2075,0,0.367,330B878001
2076,0,0.362,330B879001
2077,0,0.015,330B880001
2078,0,0.132,330B881001
2079,0,0.126,330B882001
2080,0,0.051,330B883001
2081,0,0.066,330B884001
2082,0,0.054,330B885001
2083,0,0.016,330B886001
2084,0,0.232,330B887001
2085,0,0.019,330B888001
2086,0,0.456,330B889001
2087,0,0.146,330B890001
2088,0,0.518,330B891001
2089,0,0.181,330B892001
2090,0,0.031,330B893001
2091,0,0.223,330B894001
2092,0,0.181,330B895001
2093,0,0.273,330B896001
2094,0,0.065,330B897001
2095,0,0.182,330B898001
2096,0,0.644,330B899001
2097,0,0.118,330B900001
2098,0,0.116,330B901001
2099,0,0.059,330B902001
2100,0,0.072,330B903001
2101,0,0.067,330B904001
2102,0,0.199,330B905001
2103,0,0.273,330B906001
2104,0,0.073,330B907001
2105,0,0.268,330B908001
2106,0,0.286,330B909001
2107,0,0.306,330B910001
2108,0,0.166,330B911001
2109,0,0.209,330B912001
2110,0,0.627,330B913001
2111,0,0.028,330B914001
2112,0,0.025,330B915001
2113,0,0.022,330B916001
2114,0,0.109,330B917001
2115,0,0.22,330B918001
2116,0,0.579,330B919001
2117,0,0.164,330B920001
2118,0,0.099,330B921001
2119,0,0.045,330B922001
2120,0,0.511,330B923001
2121,0,0.622,330B924001
2122,0,0.285,330B925001
2123,0,0.209,330B926001
2124,0,0.538,330B927001
2125,0,0.428,330B928001
2126,0,0.534,330B929001
2127,0,0.213,330B930001
2128,0,0.143,330B931001
2129,0,0.064,330B932001
2130,0,0.139,330B933001
2131,0,0.204,330B934001
2132,0,0.284,330B935001
2133,0,0.128,330B936001
2134,0,0.212,330B937001
2135,0,0.147,330B938001
2136,0,0.064,330B939001
2137,0,0.498,330B940001
2138,0,0.106,330B941001
2139,0,0.123,330B942001
2140,0,0.327,330B943001
2141,0,0.205,330B944001
2142,0,0.012,330B945001
2143,0,0.349,330B946001
2144,0,0.213,330B947001
2145,0,0.193,330B948001
2146,0,0.759,330B949001
2147,0,0.132,330B950001
2148,0,0.13,330B951001
2149,0,0.154,330B952001
2150,0,0.26,330B953001
2151,0,0.062,330B954001
2152,0,0.165,330B955001
2153,0,0.075,330B956001
2154,0,0.348,330B957001
2155,0,0.113,330B958001
2156,0,0.13,330B959001
2157,0,0.339,330B960001
2158,0,0.115,330B961001
2159,0,0.601,330B962001
2160,0,0.221,330B963001
2161,0,0.154,330B964001
2162,0,0.087,330B965001
2163,0,0.298,330B966001
2164,0,0.054,330B967001
2165,0,0.079,330B968001
2166,0,0.243,330B969001
2167,0,0.107,330B970001
2168,0,0.212,330B971001
2169,0,0.333,330B972001
2170,0,0.175,330B973001
2171,0,0.349,330B974001
2172,0,0.389,330B975001
2173,0,0.108,330B976001
2174,0,0.392,330B977001
2175,0,0.4,330B978001
2176,0,0.374,330B979001
2177,0,0.105,330B980001
2178,0,0.101,330B981001
2179,0,0.441,330B982001
2180,0,0.17,330B983001
2181,0,0.113,330B984001
2182,0,0.11,330B985001
2183,0,0.454,330B986001
2184,0,0.386,330B987001
2185,0,0.225,330B988001
2186,0,0.138,330B989001
2187,0,0.251,330B990001
2188,0,0.046,330B991001
2189,0,0.099,330B992001
2190,0,0.298,330B993001
2191,0,0.345,330B994001
2192,0,0.205,330B995001
2193,0,0.208,330B996001
2194,0,0.462,330B997001
2195,0,0.327,330B998001
2196,0,0.198,330B999001
2197,0,0.146,330C001001
2198,0,0.282,330C002001
2199,0,0.32,330C003001
2200,0,0.331,330C004001
2201,0,0.075,330C005001
2202,0,0.099,330C006001
2203,0,0.133,330C007001
2204,0,0.134,330C008001
2205,0,0.099,330C009001
2206,0,0.093,330C010001
2207,0,0.354,330C011001
2208,0,0.155,330C012001
2209,0,0.326,330C013001
2210,0,0.075,330C014001
2211,0,0.139,330C015001
2212,0,0.076,330C016001
2213,0,0.069,330C017001
2214,0,0.102,330C018001
2215,0,1.022,330C019001
2216,0,0.133,330C020001
2217,0,0.225,330C021001
2218,0,1.476,330C022001
2219,0,0.161,330C023001
2220,0,0.294,330C024001
2221,0,0.173,330C025001
2222,0,0.165,330C026001
2223,0,0.069,330C027001
2224,0,0.935,330C028001
2225,0,0.134,330C029001
2226,0,0.287,330C030001
2227,0,2.693,330C031001
2228,0,0.149,330C032001
2229,0,0.065,330C033001
2230,0,0.111,330C034001
2231,0,0.177,330C035001
2232,0,0.122,330C036001
2233,0,0.086,330C036002
2234,0,1.837,330C037001
2235,0,1.206,330C038001
2236,0,0.35,330C039001
2237,0,0.483,330C040001
2238,0,0.182,330C041001
2239,0,0.45,330C042001
2240,0,0.165,330C043001
2241,0,0.122,330C044001
2242,0,0.157,330C045001
2243,0,0.223,330C046001
2244,0,0.325,330C047001
2245,0,0.317,330C048001
2246,0,0.693,330C049001
2247,0,0.134,330C050001
2248,0,2.282,330C051001
2249,0,0.468,330C052001
2250,0,0.215,330C053001
2251,0,0.208,330C054001
2252,0,0.11,330C055001
2253,0,0.075,330C056001
2254,0,0.124,330C057001
2255,0,0.282,330C058001
2256,0,0.154,330C059001
2257,0,0.276,330C060001
2258,0,0.174,330C061001
2259,0,0.466,330C062001
2260,0,0.269,330C063001
2261,0,0.211,330C064001
2262,0,0.318,330C065001
2263,0,0.102,330C066001
2264,0,0.16,330C067001
2265,0,0.604,330C068001
2266,0,0.213,330C069001
2267,0,0.15,330C070001
2268,0,0.229,330C071001
2269,0,0.145,330C072001
2270,0,0.255,330C073001
2271,0,0.086,330C074001
2272,0,0.115,330C075001
2273,0,0.067,330C076001
2274,0,0.059,330C077001
2275,0,0.103,330C078001
2276,0,0.099,330C079001
2277,0,0.529,330C080001
2278,0,0.219,330C081001
2279,0,0.274,330C082001
2280,0,0.16,330C083001
2281,0,0.416,330C084001
2282,0,5.969,330C085001
2283,0,0.101,330C086001
2284,0,0.101,330C087001
2285,0,0.309,330C088001
2286,0,0.699,330C089001
2287,0,0.157,330C090001
2288,0,0.386,330C091001
2289,0,0.153,330C092001
2290,0,0.152,330C093001
2291,0,0.786,330C094001
2292,0,0.476,330C095001
2293,0,0.135,330C096001
2294,0,0.347,330C097001
2295,0,0.102,330C098001
2296,0,0.178,330C099001
2297,0,0.275,330C100001
2298,0,0.567,330C101001
2299,0,0.023,330C102001
2300,0,0.302,330C103001
2301,0,0.237,330C104001
2302,0,0.147,330C105001
2303,0,0.194,330C106001
2304,0,0.516,330C107001
2305,0,0.122,330C108001
2306,0,0.134,330C109001
2307,0,0.147,330C110001
2308,0,0.14,330C111001
2309,0,3.563,330C112001
2310,0,0.135,330C113001
2311,0,0.497,330C114001
2312,0,0.32,330C115001
2313,0,0.057,330C116001
2314,0,0.054,330C117001
2315,0,0.153,330C118001
2316,0,0.159,330C119001
2317,0,0.268,330C120001
2318,0,0.082,330C121001
2319,0,0.021,330C122001
2320,0,0.121,330C123001
2321,0,0.102,330C124001
2322,0,0.15,330C125001
2323,0,0.177,330C126001
2324,0,0.154,330C127001
2325,0,0.255,330C128001
2326,0,0.101,330C129001
2327,0,0.05,330C130001
2328,0,0.066,330C131001
2329,0,0.05,330C132001
2330,0,0.084,330C133001
2331,0,0.261,330C134001
2332,0,0.08,330C135001
2333,0,0.15,330C136001
2334,0,0.085,330C137001
2335,0,0.013,330C138001
2336,0,0.633,330C139001
2337,0,0.033,330C140001
2338,0,0.098,330C141001
2339,0,0.099,330C142001
2340,0,0.196,330C143001
2341,0,0.338,330C144001
2342,0,0.128,330C145001
2343,0,0.058,330C146001
2344,0,0.055,330C147001
2345,0,0.116,330C148001
2346,0,0.064,330C149001
2347,0,0.317,330C150001
2348,0,0.144,330C151001
2349,0,0.122,330C152001
2350,0,0.319,330C153001
2351,0,0.121,330C154001
2352,0,0.167,330C155001
2353,0,0.239,330C156001
2354,0,0.175,330C157001
2355,0,0.192,330C158001
2356,0,0.295,330C159001
2357,0,0.071,330C160001
2358,0,0.117,330C161001
2359,0,0.033,330C162001
2360,0,0.03,330C163001
2361,0,0.025,330C164001
2362,0,0.203,330C165001
2363,0,0.235,330C166001
2364,0,0.114,330C167001
2365,0,0.122,330C168001
2366,0,0.048,330C169001
2367,0,0.046,330C170001
2368,0,0.167,330C171001
2369,0,0.137,330C173001
2370,0,0.771,330C174001
2371,0,0.057,330C175001
2372,0,1.867,330C176001
2373,0,0.244,330C177001
2374,0,1.407,330C178001
2375,0,0.458,330C179001
2376,0,0.81,330C180001
2377,0,1.211,330C181001
2378,0,0.315,330C182001
2379,0,0.085,330C183001
2380,0,0.509,330C184001
2381,0,0.169,330C185001
2382,0,1.555,330C186001
2383,0,0.173,330C187001
2384,0,0.435,330C188001
2385,0,0.355,330C189001
2386,0,1.22,330C190001
2387,0,0.279,330C191001
2388,0,2.242,330C192001
2389,0,0.065,330C193001
2390,0,0.086,330C195001
2391,0,0.266,330C196001
2392,0,0.191,330C198001
2393,0,0.065,330C199001
2394,0,0.214,330C200001
2395,0,0.097,330C201001
2396,0,0.086,330C202001
2397,0,0.143,330C203001
2398,0,0.078,330C204001
2399,0,0.707,330C205001
2400,0,0.18,330C206001
2401,0,0.098,330C207001
2402,0,0.425,330C208001
2403,0,0.286,330C209001
2404,0,0.293,330C210001
2405,0,0.428,330C211001
2406,0,0.734,330C212001
2407,0,0.234,330C213001
2408,0,0.296,330C214001
2409,0,0.106,330C215001
2410,0,0.227,330C216001
2411,0,0.045,330C217001
2412,0,0.093,330C218001
2413,0,0.086,330C219001
2414,0,0.325,330C220001
2415,0,0.327,330C221001
2416,0,0.235,330C222001
2417,0,0.435,330C223001
2418,0,0.172,330C224001
2419,0,0.161,330C225001
2420,0,0.073,330C226001
2421,0,0.074,330C227001
2422,0,0.394,330C228001
2423,0,0.106,330C229001
2424,0,0.072,330C230001
2425,0,0.082,330C231001
2426,0,0.08,330C232001
2427,0,0.24,330C233001
2428,0,0.075,330C234001
2429,0,0.069,330C235001
2430,0,0.224,330C236001
2431,0,0.077,330C237001
2432,0,0.074,330C238001
2433,0,0.353,330C239001
2434,0,0.191,330C240001
2435,0,0.446,330C241001
2436,0,0.372,330C242001
2437,0,0.197,330C243001
2438,0,0.197,330C244001
2439,0,0.359,330C245001
2440,0,0.134,330C246001
2441,0,0.24,330C247001
2442,0,0.124,330C248001
2443,0,0.147,330C249001
2444,0,0.369,330C250001
2445,0,0.122,330C251001
2446,0,0.142,330C252001
2447,0,0.156,330C253001
2448,0,0.056,330C254001
2449,0,0.317,330C255001
2450,0,0.065,330C256001
2451,0,0.261,330C257001
2452,0,0.666,330C258001
2453,0,0.078,330C259001
2454,0,0.061,330C260001
2455,0,0.954,330C261001
2456,0,0.104,330C262001
2457,0,0.074,330C263001
2458,0,0.239,330C264001
2459,0,0.151,330C265001
2460,0,0.054,330C266001
2461,0,0.1,330C267001
2462,0,0.085,330C268001
2463,0,0.104,330C269001
2464,0,0.23,330C270001
2465,0,0.243,330C271001
2466,0,0.123,330C272001
2467,0,0.094,330C273001
2468,0,0.121,330C274001
2469,0,0.129,330C275001
2470,0,0.177,330C276001
2471,0,0.224,330C277001
2472,0,0.054,330C278001
2473,0,0.037,330C279001
2474,0,0.03,330C280001
2475,0,0.056,330C281001
2476,0,0.097,330C282001
2477,0,0.162,330C283001
2478,0,0.101,330C284001
2479,0,0.046,330C285001
2480,0,0.074,330C286001
2481,0,0.301,330C287001
2482,0,0.055,330C288001
2483,0,0.204,330C289001
2484,0,0.19,330C290001
2485,0,0.691,330C291001
2486,0,0.027,330C292001
2487,0,0.022,330C293001
2488,0,0.407,330C294001
2489,0,0.043,330C295001
2490,0,0.139,330C296001
2491,0,0.089,330C297001
2492,0,0.607,330C298001
2493,0,0.122,330C299001
2494,0,0.189,330C300001
2495,0,0.094,330C301001
2496,0,0.137,330C302001
2497,0,0.087,330C303001
2498,0,0.106,330C304001
2499,0,0.195,330C305001
2500,0,0.417,330C306001
2501,0,0.085,330C307001
2502,0,0.062,330C308001
2503,0,0.205,330C309001
2504,0,0.173,330C310001
2505,0,0.397,330C311001
2506,0,0.21,330C312001
2507,0,0.26,330C313001
2508,0,0.04,330C314001
2509,0,0.047,330C315001
2510,0,0.103,330C316001
2511,0,0.204,330C317001
2512,0,0.219,330C318001
2513,0,0.584,330C319001
2514,0,0.122,330C320001
2515,0,0.054,330C321001
2516,0,0.045,330C322001
2517,0,0.233,330C325001
2518,0,0.16,330C326001
2519,0,0.99,330C327001
2520,0,0.112,330C328001
2521,0,0.192,330C329001
2522,0,0.168,330C330001
2523,0,0.122,330C331001
2524,0,0.168,330C332001
2525,0,0.068,330C333001
2526,0,0.056,330C334001
2527,0,0.383,330C335001
2528,0,0.121,330C336001
2529,0,0.239,330C337001
2530,0,0.097,330C338001
2531,0,0.108,330C339001
2532,0,0.687,330C340001
2533,0,0.113,330C341001
2534,0,0.162,330C342001
2535,0,0.117,330C343001
2536,0,0.225,330C344001
2537,0,0.058,330C345001
2538,0,0.058,330C346001
2539,0,0.082,330C347001
2540,0,0.047,330C348001
2541,0,0.038,330C349001
2542,0,0.115,330C350001
2543,0,0.33,330C351001
2544,0,0.21,330C352001
2545,0,0.842,330C353001
2546,0,0.995,330C354001
2547,0,0.268,330C356001
2548,0,0.272,330C357001
2549,0,0.182,330C358001
2550,0,1.041,330C359001
2551,0,0.461,330C360001
2552,0,0.059,330C361001
2553,0,0.048,330C362001
2554,0,0.146,330C364001
2555,0,0.085,330C365001
2556,0,0.041,330C366001
2557,0,0.161,330C367001
2558,0,0.065,330C368001
2559,0,0.081,330C369001
2560,0,0.03,330C370001
2561,0,0.057,330C371001
2562,0,0.074,330C372001
2563,0,0.688,330C373001
2564,0,0.37,330C374001
2565,0,0.272,330C375001
2566,0,0.172,330C376001
2567,0,0.058,330C377001
2568,0,0.054,330C378001
2569,0,0.775,330C379001
2570,0,0.049,330C380001
2571,0,0.155,330C381001
2572,0,0.097,330C382001
2573,0,0.14,330C383001
2574,0,0.07,330C384001
2575,0,0.121,330C385001
2576,0,0.102,330C386001
2577,0,0.395,330C387001
2578,0,0.242,330C389001
2579,0,0.207,330C390001
2580,0,0.756,330C391001
2581,0,0.042,330C392001
2582,0,0.052,330C393001
2583,0,0.476,330C394001
2584,0,0.373,330C395001
2585,0,0.152,330C396001
2586,0,0.519,330C397001
2587,0,0.039,330C398001
2588,0,0.045,330C399001
2589,0,0.27,330C400001
2590,0,0.063,330C401001
2591,0,0.046,330C402001
2592,0,0.37,330C403001
2593,0,0.894,330C404001
2594,0,0.1,330C405001
2595,0,0.761,330C406001
2596,0,0.21,330C407001
2597,0,0.767,330C408001
2598,0,0.216,330C409001
2599,0,0.183,330C410001
2600,0,0.444,330C411001
2601,0,0.029,330C412001
2602,0,2.285,330C413001
2603,0,0.386,330C414001
2604,0,0.377,330C415001
2605,0,0.331,330C416001
2606,0,0.071,330C417001
2607,0,0.868,330C418001
2608,0,0.059,330C419001
2609,0,0.033,330C420001
2610,0,1.049,330C421001
2611,0,0.099,330C422001
2612,0,0.116,330C423001
2613,0,0.81,330C424001
2614,0,0.097,330C425001
2615,0,0.296,330C426001
2616,0,0.093,330C427001
2617,0,0.343,330C428001
2618,0,1.095,330C429001
2619,0,0.823,330C430001
2620,0,0.809,330C431001
2621,0,0.087,330C432001
2622,0,0.334,330C433001
2623,0,0.233,330C434001
2624,0,0.023,330C435001
2625,0,0.189,330C436001
2626,0,0.286,330C437001
2627,0,0.05,330C438001
2628,0,0.805,330C439001
2629,0,0.375,330C440001
2630,0,0.098,330C441001
2631,0,0.306,330C442001
2632,0,0.087,330C443001
2633,0,0.165,330C445001
2634,0,0.405,330C446001
2635,0,0.254,330C447001
2636,0,0.286,330C448001
2637,0,0.3,330C449001
2638,0,0.095,330C450001
2639,0,0.125,330C451001
2640,0,0.441,330C452001
2641,0,0.261,330C453001
2642,0,0.64,330C454001
2643,0,0.078,330C455001
2644,0,0.145,330C456001
2645,0,0.188,330C457001
2646,0,0.571,330C458001
2647,0,0.086,330C459001
2648,0,0.201,330C460001
2649,0,0.068,330C461001
2650,0,0.212,330C462001
2651,0,0.173,330C463001
2652,0,0.127,330C464001
2653,0,0.074,330C465001
2654,0,0.512,330C466001
2655,0,0.049,330C467001
2656,0,0.284,330C468001
2657,0,0.255,330C469001
2658,0,0.183,330C470001
2659,0,0.244,330C471001
2660,0,0.16,330C472001
2661,0,0.319,330C473001
2662,0,0.951,330C474001
2663,0,0.236,330C475001
2664,0,0.154,330C476001
2665,0,0.285,330C477001
2666,0,2.531,330C478001
2667,0,0.075,330C479001
2668,0,0.05,330C480001
2669,0,0.379,330C481001
2670,0,0.061,330C482001
2671,0,0.063,330C483001
2672,0,0.272,330C484001
2673,0,0.653,330C485001
2674,0,1.084,330C486001
2675,0,0.07,330C487001
2676,0,1.551,330C488001
2677,0,0.729,330C489001
2678,0,0.233,330C490001
2679,0,0.05,330C491001
2680,0,0.248,330C492001
2681,0,0.432,330C493001
2682,0,0.074,330C494001
2683,0,0.23,330C495001
2684,0,0.173,330C496001
2685,0,0.569,330C497001
2686,0,0.62,330C498001
2687,0,0.052,330C499001
2688,0,0.143,330C500001
2689,0,0.04,330C501001
2690,0,0.259,330C502001
2691,0,0.035,330C503001
2692,0,0.175,330C504001
2693,0,0.323,330C505001
2694,0,0.177,330C506001
2695,0,0.167,330C507001
2696,0,0.784,330C508001
2697,0,0.284,330C509001
2698,0,0.093,330C510001
2699,0,0.049,330C511001
2700,0,0.562,330C512001
2701,0,0.422,330C513001
2702,0,0.326,330C514001
2703,0,0.139,330C515001
2704,0,0.726,330C516001
2705,0,0.291,330C517001
2706,0,0.18,330C518001
2707,0,0.117,330C519001
2708,0,2.284,330C520001
2709,0,0.29,330C521001
2710,0,0.224,330C522001
2711,0,0.154,330C523001
2712,0,0.109,330C524001
2713,0,0.581,330C525001
2714,0,0.159,330C526001
2715,0,2.624,330C527001
2716,0,0.452,330C528001
2717,0,0.107,330C529001
2718,0,0.281,330C530001
2719,0,2.768,330C531001
2720,0,0.07,330C532001
2721,0,0.079,330C533001
2722,0,0.399,330C534001
2723,0,0.064,330C535001
2724,0,0.129,330C536001
2725,0,0.108,330C537001
2726,0,0.155,330C538001
2727,0,0.219,330C539001
2728,0,0.068,330C540001
2729,0,0.059,330C541001
2730,0,0.172,330C542001
2731,0,0.338,330C543001
2732,0,0.116,330C544001
2733,0,0.081,330C545001
2734,0,0.164,330C546001
2735,0,0.236,330C547001
2736,0,0.872,330C548001
2737,0,0.141,330C549001
2738,0,0.383,330C550001
2739,0,0.199,330C551001
2740,0,0.033,330C552001
2741,0,0.064,330C553001
2742,0,0.835,330C554001
2743,0,0.15,330C556001
2744,0,0.96,330C557001
2745,0,0.186,330C558001
2746,0,0.288,330C559001
2747,0,0.278,330C560001
2748,0,0.384,330C561001
2749,0,0.788,330C562001
2750,0,0.351,330C563001
2751,0,0.851,330C564001
2752,0,0.686,330C565001
2753,0,0.368,330C566001
2754,0,0.155,330C567001
2755,0,0.252,330C568001
2756,0,1.233,330C569001
2757,0,0.064,330C570001
2758,0,0.49,330C571001
2759,0,0.402,330C572001
2760,0,0.049,330C573001
2761,0,0.496,330C574001
2762,0,0.228,330C575001
2763,0,0.31,330C576001
2764,0,0.471,330C577001
2765,0,0.127,330C578001
2766,0,0.826,330C579001
2767,0,0.699,330C581001
2768,0,0.113,330C582001
2769,0,0.538,330C583001
2770,0,1.177,330C584001
2771,0,0.568,330C585001
2772,0,0.303,330C586001
2773,0,0.437,330C587001
2774,0,1.612,330C588001
2775,0,2.121,330C589001
2776,0,0.183,330C590001
2777,0,0.267,330C591001
2778,0,0.593,330C592001
2779,0,0.77,330C593001
2780,0,0.505,330C594001
2781,0,0.261,330C595001
2782,0,0.451,330C596001
2783,0,0.768,330C597001
2784,0,0.519,330C598001
2785,0,0.2,330C599001
2786,0,0.077,330C600001
2787,0,0.123,330C601001
2788,0,0.398,330C602001
2789,0,0.592,330C603001
2790,0,0.09,330C604001
2791,0,0.483,330C605001
2792,0,0.34,330C606001
2793,0,0.074,330C607001
2794,0,0.289,330C608001
2795,0,0.028,330C609001
2796,0,0.126,330C610001
2797,0,0.629,330C611001
2798,0,0.073,330C612001
2799,0,0.323,330C613001
2800,0,0.296,330C614001
2801,0,0.094,330C615001
2802,0,0.111,330C616001
2803,0,0.479,330C617001
2804,0,0.684,330C618001
2805,0,0.132,330C619001
2806,0,1.185,330C620001
2807,0,0.468,330C621001
2808,0,0.112,330C622001
2809,0,0.08,330C623001
2810,0,0.45,330C624001
2811,0,0.348,330C625001
2812,0,0.225,330C626001
2813,0,0.369,330C627001
2814,0,0.23,330C628001
2815,0,0.207,330C629001
2816,0,0.099,330C630001
2817,0,0.08,330C631001
2818,0,0.211,330C632001
2819,0,0.395,330C633001
2820,0,0.257,330C634001
2821,0,0.72,330C635001
2822,0,0.161,330C636001
2823,0,0.106,330C637001
2824,0,0.229,330C638001
2825,0,0.24,330C639001
2826,0,0.1,330C640001
2827,0,0.202,330C641001
2828,0,0.239,330C642001
2829,0,0.18,330C643001
2830,0,0.19,330C644001
2831,0,0.229,330C645001
2832,0,0.378,330C646001
2833,0,0.025,330C647001
2834,0,0.089,330C648001
2835,0,0.131,330C649001
2836,0,0.16,330C650001
2837,0,0.186,330C651001
2838,0,0.221,330C652001
2839,0,0.062,330C653001
2840,0,0.038,330C654001
2841,0,0.132,330C655001
2842,0,0.612,330C656001
2843,0,0.16,330C657001
2844,0,0.089,330C658001
2845,0,0.251,330C659001
2846,0,0.227,330C660001
2847,0,0.05,330C661001
2848,0,0.095,330C662001
2849,0,0.215,330C663001
2850,0,0.199,330C664001
2851,0,0.128,330C665001
2852,0,0.107,330C666001
2853,0,0.216,330C667001
2854,0,0.153,330C668001
2855,0,0.154,330C669001
2856,0,0.171,330C670001
2857,0,0.219,330C671001
2858,0,0.328,330C672001
2859,0,0.171,330C673001
2860,0,0.244,330C674001
2861,0,0.104,330C675001
2862,0,0.662,330C676001
2863,0,0.095,330C677001
2864,0,0.222,330C678001
2865,0,0.249,330C679001
2866,0,0.14,330C680001
2867,0,0.298,330C681001
2868,0,0.379,330C683001
2869,0,0.195,330C684001
2870,0,0.13,330C685001
2871,0,0.1,330C686001
2872,0,0.066,330C687001
2873,0,0.434,330C688001
2874,0,0.221,330C689001
2875,0,0.148,330C690001
2876,0,0.408,330C691001
2877,0,0.918,330C692001
2878,0,1.019,330C694001
2879,0,0.119,330C695001
2880,0,0.127,330C696001
2881,0,0.132,330C697001
2882,0,0.198,330C698001
2883,0,0.083,330C699001
2884,0,0.309,330C700001
2885,0,0.214,330C701001
2886,0,0.22,330C702001
2887,0,0.243,330C703001
2888,0,0.851,330C704001
2889,0,0.127,330C705001
2890,0,0.03,330C706001
2891,0,0.29,330C708001
2892,0,0.331,330C709001
2893,0,0.322,330C710001
2894,0,0.145,330C711001
2895,0,0.14,330C712001
2896,0,0.095,330C713001
2897,0,0.039,330C714001
2898,0,0.129,330C715001
2899,0,0.078,330C716001
2900,0,0.078,330C717001
2901,0,0.192,330C718001
2902,0,0.098,330C719001
2903,0,0.148,330C720001
2904,0,0.229,330C721001
2905,0,0.236,330C722001
2906,0,0.355,330C723001
2907,0,0.112,330C724001
2908,0,0.652,330C725001
2909,0,0.164,330C726001
2910,0,0.299,330C727001
2911,0,0.326,330C728001
2912,0,0.186,330C729001
2913,0,0.257,330C730001
2914,0,0.334,330C731001
2915,0,0.248,330C732001
2916,0,0.667,330C733001
2917,0,0.072,330C734001
2918,0,0.125,330C735001
2919,0,0.246,330C736001
2920,0,0.502,330C737001
2921,0,0.244,330C738001
2922,0,0.301,330C739001
2923,0,0.115,330C741001
2924,0,0.682,330C742001
2925,0,0.144,330C743001
2926,0,0.038,330C744001
2927,0,0.497,330C745001
2928,0,0.312,330C746001
2929,0,0.537,330C747001
2930,0,0.221,330C749001
2931,0,0.219,330C750001
2932,0,0.054,330C751001
2933,0,0.146,330C752001
2934,0,0.182,330C753001
2935,0,0.093,330C754001
2936,0,0.307,330C755001
2937,0,0.021,330C756001
2938,0,0.066,330C757001
2939,0,0.144,330C758001
2940,0,0.164,330C759001
2941,0,0.249,330C760001
2942,0,0.255,330C761001
2943,0,0.266,330C762001
2944,0,0.09,330C763001
2945,0,0.047,330C764001
2946,0,0.342,330C765001
2947,0,0.099,330C766001
2948,0,0.064,330C767001
2949,0,0.489,330C768001
2950,0,0.671,330C769001
2951,0,0.17,330C770001
2952,0,0.176,330C771001
2953,0,0.466,330C772001
2954,0,0.461,330C773001
2955,0,0.078,330C774001
2956,0,0.07,330C775001
2957,0,0.618,330C776001
2958,0,0.16,330C777001
2959,0,0.249,330C778001
2960,0,0.151,330C779001
2961,0,0.558,330C780001
2962,0,0.881,330C781001
2963,0,0.176,330C782001
2964,0,0.134,330C783001
2965,0,0.04,330C784001
2966,0,0.107,330C785001
2967,0,0.126,330C786001
2968,0,0.564,330C787001
2969,0,0.804,330C788001
2970,0,0.585,330C789001
2971,0,0.283,330C790001
2972,0,0.094,330C791001
2973,0,0.124,330C792001
2974,0,0.176,330C793001
2975,0,0.27,330C794001
2976,0,0.349,330C795001
2977,0,0.079,330C796001
2978,0,1.487,330C797001
2979,0,0.163,330C798001
2980,0,0.137,330C799001
2981,0,0.262,330C800001
2982,0,0.142,330C801001
2983,0,0.12,330C802001
2984,0,0.171,330C803001
2985,0,0.047,330C804001
2986,0,0.111,330C805001
2987,0,0.092,330C806001
2988,0,0.434,330C807001
2989,0,0.098,330C808001
2990,0,0.057,330C809001
2991,0,0.125,330C810001
2992,0,0.053,330C811001
2993,0,0.15,330C812001
2994,0,0.595,330C813001
2995,0,0.11,330C814001
2996,0,0.1,330C815001
2997,0,0.099,330C816001
2998,0,0.096,330C817001
2999,0,0.185,330C818001
3000,0,0.067,330C819001
3001,0,0.102,330C820001
3002,0,0.064,330C821001
3003,0,0.139,330C822001
3004,0,0.174,330C823001
3005,0,0.361,330C824001
3006,0,0.245,330C825001
3007,0,0.601,330C826001
3008,0,0.173,330C827001
3009,0,0.873,330C828001
3010,0,0.233,330C829001
3011,0,0.197,330C830001
3012,0,0.205,330C831001
3013,0,0.138,330C832001
3014,0,0.278,330C833001
3015,0,0.119,330C834001
3016,0,0.214,330C835001
3017,0,0.1,330C836001
3018,0,0.538,330C837001
3019,0,0.1,330C838001
3020,0,0.164,330C839001
3021,0,0.425,330C840001
3022,0,0.076,330C841001
3023,0,0.061,330C842001
3024,0,0.058,330C843001
3025,0,0.504,330C844001
3026,0,0.08,330C845001
3027,0,0.106,330C846001
3028,0,0.286,330C847001
3029,0,0.137,330C848001
3030,0,0.302,330C849001
3031,0,0.168,330C850001
3032,0,0.142,330C851001
3033,0,0.155,330C852001
3034,0,0.536,330C853001
3035,0,0.108,330C854001
3036,0,0.135,330C855001
3037,0,0.314,330C856001
3038,0,0.073,330C857001
3039,0,0.097,330C858001
3040,0,0.375,330C859001
3041,0,0.518,330C860001
3042,0,0.311,330C861001
3043,0,0.136,330C862001
3044,0,0.913,330C863001
3045,0,0.563,330C864001
3046,0,0.386,330C865001
3047,0,0.447,330C866001
3048,0,0.208,330C868001
3049,0,0.243,330C869001
3050,0,0.251,330C870001
3051,0,0.261,330C871001
3052,0,0.404,330C872001
3053,0,0.431,330C873001
3054,0,0.194,330C874001
3055,0,0.253,330C875001
3056,0,0.114,330C876001
3057,0,1.885,330C877001
3058,0,0.608,330C878001
3059,0,0.317,330C879001
3060,0,0.201,330C880001
3061,0,0.266,330C881001
3062,0,0.412,330C882001
3063,0,0.162,330C883001
3064,0,0.136,330C884001
