"BLM","ELM","ID NUMBER","Feat Seq Nbr","Feature Type","Feat Width","Feature Composition"
0.24,0.3650,330A333001,15,29,,45
0,0.1180,330A334001,9,29,,41
0,0.1180,330A334001,12,19,30,15
0,0.1180,330A334001,15,29,,41
0,0.2180,330A335001,9,29,,45
0,0.2180,330A335001,12,19,30,15
0,0.2180,330A335001,13,6,6,15
0,0.2180,330A335001,15,29,,45
0.2180,0.3330,330A335001,9,29,,45
0.2180,0.3330,330A335001,11,6,6,15
0.2180,0.3330,330A335001,12,19,30,15
0.2180,0.3330,330A335001,15,29,,45
0,0.0360,330A336001,9,29,,41
0,0.0360,330A336001,12,19,36,15
0,0.0360,330A336001,15,29,,41
0,0.12,330A337001,9,29,,40
0,0.12,330A337001,10,20,1,05
0,0.12,330A337001,12,19,30,15
0,0.12,330A337001,14,20,1,05
0,0.12,330A337001,15,29,,40
0.12,0.4150,330A337001,9,29,,41
0.12,0.4150,330A337001,12,19,30,15
0.12,0.4150,330A337001,15,29,,45
0,0.24,330A338001,9,29,,43
0,0.24,330A338001,12,19,22,15
0,0.24,330A338001,13,6,6,15
0,0.24,330A338001,15,29,,43
0.24,0.4580,330A338001,9,29,,43
0.24,0.4580,330A338001,11,6,8,15
0.24,0.4580,330A338001,12,19,24,15
0.24,0.4580,330A338001,15,29,,43
0.4580,0.6250,330A338001,9,29,,43
0.4580,0.6250,330A338001,12,19,24,15
0.4580,0.6250,330A338001,15,29,,43
0.6250,0.81,330A338001,9,29,,45
0.6250,0.81,330A338001,12,19,22,15
0.6250,0.81,330A338001,13,6,8,15
0.6250,0.81,330A338001,15,29,,45
0.81,0.87,330A338001,9,29,,43
0.81,0.87,330A338001,12,19,24,15
0.81,0.87,330A338001,15,29,,43
0.87,1.32,330A338001,9,29,,45
0.87,1.32,330A338001,11,6,8,15
0.87,1.32,330A338001,12,19,24,15
0.87,1.32,330A338001,15,29,,45
1.32,1.4040,330A338001,9,29,,43
1.32,1.4040,330A338001,12,19,24,15
1.32,1.4040,330A338001,15,29,,43
1.4040,1.4640,330A338001,9,29,,42
1.4040,1.4640,330A338001,12,19,26,15
1.4040,1.4640,330A338001,14,20,2,05
1.4040,1.4640,330A338001,15,29,,40
0,0.0510,330A339001,9,29,,40
0,0.0510,330A339001,10,20,2,05
0,0.0510,330A339001,12,19,18,06
0,0.0510,330A339001,14,20,2,05
0,0.0510,330A339001,15,29,,40
0,0.0520,330A340001,9,29,,43
0,0.0520,330A340001,12,19,20,15
0,0.0520,330A340001,15,29,,43
0.0520,0.2560,330A340001,9,29,,41
0.0520,0.2560,330A340001,12,19,22,15
0.0520,0.2560,330A340001,15,29,,41
0,0.22,330A341001,9,29,,45
0,0.22,330A341001,11,6,8,15
0,0.22,330A341001,12,19,24,15
0,0.22,330A341001,13,6,8,15
0,0.22,330A341001,15,29,,45
0.22,0.3670,330A341001,9,29,,43
0.22,0.3670,330A341001,11,6,3,15
0.22,0.3670,330A341001,12,19,20,15
0.22,0.3670,330A341001,13,6,3,15
0.22,0.3670,330A341001,15,29,,43
0,0.30,330A342001,9,29,,43
0,0.30,330A342001,11,6,6,15
0,0.30,330A342001,12,19,24,15
0,0.30,330A342001,13,6,6,15
0,0.30,330A342001,15,29,,43
0,0.2470,330A343001,9,29,,43
0,0.2470,330A343001,11,6,6,15
0,0.2470,330A343001,12,19,20,15
0,0.2470,330A343001,13,6,6,15
0,0.2470,330A343001,15,29,,43
0,0.4170,330A344001,9,29,,45
0,0.4170,330A344001,12,19,32,18
0,0.4170,330A344001,15,29,,45
0,0.5730,330A345001,9,29,,41
0,0.5730,330A345001,12,19,26,15
0,0.5730,330A345001,15,29,,41
0,0.2710,330A346001,9,29,,40
0,0.2710,330A346001,10,20,3,05
0,0.2710,330A346001,12,19,18,18
0,0.2710,330A346001,14,20,3,05
0,0.2710,330A346001,15,29,,40
0,0.3350,330A347001,9,29,,43
0,0.3350,330A347001,12,19,36,15
0,0.3350,330A347001,15,29,,43
0,0.0820,330A348001,9,29,,41
0,0.0820,330A348001,12,19,24,15
0,0.0820,330A348001,15,29,,45
0.0820,0.1530,330A348001,9,29,,40
0.0820,0.1530,330A348001,10,20,2,05
0.0820,0.1530,330A348001,12,19,20,15
0.0820,0.1530,330A348001,14,20,2,05
0.0820,0.1530,330A348001,15,29,,40
0,0.2140,330A349001,9,29,,41
0,0.2140,330A349001,12,19,30,15
0,0.2140,330A349001,15,29,,41
0,0.1760,330A350001,9,29,,43
0,0.1760,330A350001,11,6,6,15
0,0.1760,330A350001,12,19,24,15
0,0.1760,330A350001,13,6,6,15
0,0.1760,330A350001,15,29,,45
0.1760,0.3410,330A350001,9,29,,45
0.1760,0.3410,330A350001,12,19,30,15
0.1760,0.3410,330A350001,15,29,,45
0,0.07,330A351001,9,29,,42
0,0.07,330A351001,12,19,10,15
0,0.07,330A351001,15,29,,45
0,0.2380,330A352001,9,29,,41
0,0.2380,330A352001,12,19,26,15
0,0.2380,330A352001,15,29,,41
0,0.17,330A353001,9,29,,42
0,0.17,330A353001,12,19,30,15
0,0.17,330A353001,15,29,,42
0,0.0880,330A354001,9,29,,45
0,0.0880,330A354001,11,6,16,15
0,0.0880,330A354001,12,19,20,15
0,0.0880,330A354001,15,29,,45
0.0880,0.1750,330A354001,9,29,,41
0.0880,0.1750,330A354001,11,6,6,15
0.0880,0.1750,330A354001,12,19,24,15
0.0880,0.1750,330A354001,15,29,,41
0,0.0550,330A355001,9,29,,45
0,0.0550,330A355001,12,19,28,15
0,0.0550,330A355001,15,29,,45
0,0.08,330A356001,1,29,,43
0,0.08,330A356001,3,6,16,15
0,0.08,330A356001,4,19,20,15
0,0.08,330A356001,7,29,,40
0,0.08,330A356001,8,40,24,26
0,0.08,330A356001,9,29,,40
0,0.08,330A356001,12,19,20,15
0,0.08,330A356001,13,6,16,15
0,0.08,330A356001,15,29,,43
0,0.0980,330A357001,9,29,,41
0,0.0980,330A357001,12,19,26,15
0,0.0980,330A357001,14,20,2,05
0,0.0980,330A357001,15,29,,40
0,0.0590,330A358001,9,29,,45
0,0.0590,330A358001,12,19,24,15
0,0.0590,330A358001,15,29,,45
0,0.0740,330A359001,9,29,,45
0,0.0740,330A359001,12,19,24,15
0,0.0740,330A359001,15,29,,45
0.0740,0.1640,330A359001,9,29,,41
0.0740,0.1640,330A359001,12,19,22,15
0.0740,0.1640,330A359001,15,29,,45
0.1640,0.2240,330A359001,9,29,,45
0.1640,0.2240,330A359001,12,19,24,15
0.1640,0.2240,330A359001,15,29,,45
0,0.1950,330A360001,9,29,,43
0,0.1950,330A360001,12,19,24,15
0,0.1950,330A360001,15,29,,43
0,0.3750,330A361001,9,29,,43
0,0.3750,330A361001,11,6,6,15
0,0.3750,330A361001,12,19,30,15
0,0.3750,330A361001,15,29,,43
0,0.2630,330A362001,9,29,,40
0,0.2630,330A362001,10,20,1,05
0,0.2630,330A362001,12,19,18,15
0,0.2630,330A362001,14,20,1,05
0,0.2630,330A362001,15,29,,40
0,0.0420,330A363001,9,29,,43
0,0.0420,330A363001,12,19,18,15
0,0.0420,330A363001,15,29,,43
0,0.11,330A364001,9,29,,43
0,0.11,330A364001,12,19,24,15
0,0.11,330A364001,15,29,,43
0,0.1580,330A365001,9,29,,40
0,0.1580,330A365001,10,20,1,05
0,0.1580,330A365001,12,19,18,15
0,0.1580,330A365001,14,20,1,05
0,0.1580,330A365001,15,29,,40
0,0.1340,330A366001,9,29,,43
0,0.1340,330A366001,11,6,8,15
0,0.1340,330A366001,12,19,24,15
0,0.1340,330A366001,13,6,8,15
0,0.1340,330A366001,15,29,,43
0.1340,0.2170,330A366001,9,29,,43
0.1340,0.2170,330A366001,12,19,32,15
0.1340,0.2170,330A366001,15,29,,43
0.2170,0.40,330A366001,9,29,,43
0.2170,0.40,330A366001,11,6,8,15
0.2170,0.40,330A366001,12,19,28,15
0.2170,0.40,330A366001,15,29,,43
0.40,0.4890,330A366001,9,29,,43
0.40,0.4890,330A366001,11,6,8,15
0.40,0.4890,330A366001,12,19,20,15
0.40,0.4890,330A366001,13,6,8,15
0.40,0.4890,330A366001,15,29,,43
0.4890,0.56,330A366001,9,29,,43
0.4890,0.56,330A366001,11,6,6,15
0.4890,0.56,330A366001,12,19,22,15
0.4890,0.56,330A366001,13,6,6,15
0.4890,0.56,330A366001,15,29,,43
0,0.1350,330A367001,9,29,,42
0,0.1350,330A367001,12,19,30,15
0,0.1350,330A367001,15,29,,41
0,0.1850,330A368001,9,29,,41
0,0.1850,330A368001,12,19,22,15
0,0.1850,330A368001,15,29,,41
0,0.20,330A369001,9,29,,43
0,0.20,330A369001,12,19,42,15
0,0.20,330A369001,15,29,,43
0.20,0.3730,330A369001,9,29,,45
0.20,0.3730,330A369001,12,19,24,15
0.20,0.3730,330A369001,15,29,,41
0,0.30,330A370001,9,29,,45
0,0.30,330A370001,12,19,32,15
0,0.30,330A370001,15,29,,45
0.30,0.5210,330A370001,9,29,,45
0.30,0.5210,330A370001,12,19,20,15
0.30,0.5210,330A370001,15,29,,45
0,0.1680,330A371001,9,29,,41
0,0.1680,330A371001,12,19,18,15
0,0.1680,330A371001,15,29,,41
0,0.1280,330A372001,9,29,,42
0,0.1280,330A372001,12,19,17,15
0,0.1280,330A372001,15,29,,42
0,0.0480,330A373001,9,29,,42
0,0.0480,330A373001,12,19,18,15
0,0.0480,330A373001,15,29,,42
0,0.1160,330A374001,9,29,,45
0,0.1160,330A374001,12,19,32,15
0,0.1160,330A374001,15,29,,45
0,0.1910,330A375001,9,29,,41
0,0.1910,330A375001,12,19,16,15
0,0.1910,330A375001,15,29,,41
0,0.1070,330A376001,9,29,,42
0,0.1070,330A376001,12,19,16,15
0,0.1070,330A376001,15,29,,42
0,0.2090,330A377001,9,29,,43
0,0.2090,330A377001,12,19,24,18
0,0.2090,330A377001,15,29,,43
0,0.1330,330A378001,1,29,,43
0,0.1330,330A378001,4,19,24,15
0,0.1330,330A378001,8,5,12,15
0,0.1330,330A378001,12,19,24,15
0,0.1330,330A378001,15,29,,43
0,0.1230,330A379001,9,29,,41
0,0.1230,330A379001,12,19,16,15
0,0.1230,330A379001,15,29,,41
0,0.1750,330A380001,9,29,,41
0,0.1750,330A380001,12,19,30,15
0,0.1750,330A380001,15,29,,41
0,0.1030,330A381001,9,29,,42
0,0.1030,330A381001,12,19,16,15
0,0.1030,330A381001,15,29,,42
0,0.1510,330A382001,9,29,,41
0,0.1510,330A382001,12,19,16,15
0,0.1510,330A382001,15,29,,41
0,0.09,330A383001,9,29,,40
0,0.09,330A383001,10,20,2,05
0,0.09,330A383001,12,19,26,15
0,0.09,330A383001,14,20,2,05
0,0.09,330A383001,15,29,,40
0.09,0.6260,330A383001,9,29,,45
0.09,0.6260,330A383001,12,19,20,15
0.09,0.6260,330A383001,15,29,,45
0,0.3040,330A384001,9,29,,45
0,0.3040,330A384001,12,19,24,15
0,0.3040,330A384001,15,29,,45
0,0.07,330A385001,9,29,,42
0,0.07,330A385001,12,19,26,15
0,0.07,330A385001,15,29,,42
0.07,0.3060,330A385001,9,29,,42
0.07,0.3060,330A385001,12,19,20,15
0.07,0.3060,330A385001,15,29,,42
0,0.1030,330A386001,9,29,,43
0,0.1030,330A386001,12,19,26,15
0,0.1030,330A386001,15,29,,43
0,0.1140,330A387001,9,29,,43
0,0.1140,330A387001,12,19,24,15
0,0.1140,330A387001,15,29,,43
0,0.1450,330A388001,9,29,,43
0,0.1450,330A388001,12,19,24,15
0,0.1450,330A388001,15,29,,43
0,0.0990,330A389001,9,29,,43
0,0.0990,330A389001,12,19,24,15
0,0.0990,330A389001,15,29,,43
0,0.19,330A390001,9,29,,43
0,0.19,330A390001,12,19,14,15
0,0.19,330A390001,14,20,2,05
0,0.19,330A390001,15,29,,40
0.19,0.47,330A390001,1,29,,43
0.19,0.47,330A390001,4,19,12,15
0.19,0.47,330A390001,8,5,12,15
0.19,0.47,330A390001,12,19,12,15
0.19,0.47,330A390001,15,29,,43
0.47,0.6080,330A390001,9,29,,43
0.47,0.6080,330A390001,12,19,24,15
0.47,0.6080,330A390001,15,29,,43
0,0.3720,330A391001,9,29,,40
0,0.3720,330A391001,10,20,1,05
0,0.3720,330A391001,12,19,20,15
0,0.3720,330A391001,14,20,1,05
0,0.3720,330A391001,15,29,,40
0,0.0570,330A392001,9,29,,40
0,0.0570,330A392001,10,20,1,05
0,0.0570,330A392001,12,19,20,15
0,0.0570,330A392001,14,20,1,05
0,0.0570,330A392001,15,29,,40
0,0.1080,330A393001,9,29,,43
0,0.1080,330A393001,12,19,24,15
0,0.1080,330A393001,15,29,,43
0,0.3540,330A394001,9,29,,42
0,0.3540,330A394001,11,20,2,18
0,0.3540,330A394001,13,19,24,15
0,0.3540,330A394001,15,20,2,18
0,0.3540,330A394001,17,29,,42
0,0.13,330A395001,9,29,,40
0,0.13,330A395001,11,20,7,15
0,0.13,330A395001,13,19,24,15
0,0.13,330A395001,15,20,7,15
0,0.13,330A395001,17,29,,40
0.13,0.16,330A395001,1,29,,40
0.13,0.16,330A395001,3,20,2,05
0.13,0.16,330A395001,5,19,12,15
0.13,0.16,330A395001,9,40,12,23
0.13,0.16,330A395001,13,19,12,15
0.13,0.16,330A395001,15,20,6,15
0.13,0.16,330A395001,17,29,,40
0,0.1080,330A396001,9,29,,43
0,0.1080,330A396001,12,19,24,15
0,0.1080,330A396001,15,29,,43
0,0.2090,330A397001,9,29,,43
0,0.2090,330A397001,12,19,24,18
0,0.2090,330A397001,15,29,,43
0,0.0590,330A398001,9,29,,42
0,0.0590,330A398001,12,19,24,15
0,0.0590,330A398001,15,29,,42
0,0.0870,330A399001,9,29,,41
0,0.0870,330A399001,12,19,20,15
0,0.0870,330A399001,15,29,,43
0,0.3450,330A400001,9,29,,40
0,0.3450,330A400001,10,20,2,05
0,0.3450,330A400001,12,19,20,15
0,0.3450,330A400001,15,29,,42
0,0.09,330A401001,9,29,,41
0,0.09,330A401001,12,19,28,15
0,0.09,330A401001,15,29,,43
0.09,0.2830,330A401001,9,29,,41
0.09,0.2830,330A401001,12,19,30,15
0.09,0.2830,330A401001,15,29,,42
0.2830,0.3520,330A401001,9,29,,41
0.2830,0.3520,330A401001,11,6,18,15
0.2830,0.3520,330A401001,12,19,30,15
0.2830,0.3520,330A401001,15,29,,41
0,0.4670,330A402001,9,29,,40
0,0.4670,330A402001,10,20,2,05
0,0.4670,330A402001,12,19,26,15
0,0.4670,330A402001,14,20,2,05
0,0.4670,330A402001,15,29,,40
0,0.04,330A403001,9,29,,40
0,0.04,330A403001,10,20,2,05
0,0.04,330A403001,12,19,14,06
0,0.04,330A403001,14,20,2,05
0,0.04,330A403001,15,29,,40
0,0.17,330A404001,9,29,,42
0,0.17,330A404001,12,19,26,15
0,0.17,330A404001,15,29,,42
0,0.0840,330A405001,9,29,,40
0,0.0840,330A405001,10,20,1,05
0,0.0840,330A405001,12,19,10,06
0,0.0840,330A405001,14,20,1,05
0,0.0840,330A405001,15,29,,40
0,0.22,330A406001,9,29,,42
0,0.22,330A406001,12,19,26,15
0,0.22,330A406001,15,29,,42
0,0.2490,330A407001,9,29,,45
0,0.2490,330A407001,12,19,24,15
0,0.2490,330A407001,15,29,,45
0,0.1030,330A408001,9,29,,45
0,0.1030,330A408001,12,19,24,15
0,0.1030,330A408001,15,29,,45
0,0.1460,330A409001,9,29,,40
0,0.1460,330A409001,10,20,2,05
0,0.1460,330A409001,12,19,18,15
0,0.1460,330A409001,14,20,2,05
0,0.1460,330A409001,15,29,,40
0,0.0580,330A410001,9,29,,45
0,0.0580,330A410001,11,6,8,18
0,0.0580,330A410001,12,19,20,18
0,0.0580,330A410001,13,2,8,18
0,0.0580,330A410001,15,29,,45
0,0.1030,330A411001,9,29,,43
0,0.1030,330A411001,12,19,24,15
0,0.1030,330A411001,15,29,,43
0,0.06,330A412001,9,29,,43
0,0.06,330A412001,12,19,28,15
0,0.06,330A412001,15,29,,45
0.06,0.1450,330A412001,9,29,,40
0.06,0.1450,330A412001,10,20,1,05
0.06,0.1450,330A412001,12,19,22,15
0.06,0.1450,330A412001,14,20,1,05
0.06,0.1450,330A412001,15,29,,40
0,0.1430,330A413001,9,29,,45
0,0.1430,330A413001,12,19,26,15
0,0.1430,330A413001,15,29,,45
0,0.2390,330A414001,9,29,,45
0,0.2390,330A414001,12,19,22,15
0,0.2390,330A414001,13,6,8,15
0,0.2390,330A414001,15,29,,45
0,0.0930,330A415001,9,29,,45
0,0.0930,330A415001,12,19,22,15
0,0.0930,330A415001,15,29,,45
0,0.1610,330A416001,9,29,,43
0,0.1610,330A416001,12,19,24,15
0,0.1610,330A416001,15,29,,43
0,0.09,330A417001,9,29,,40
0,0.09,330A417001,10,20,4,05
0,0.09,330A417001,12,19,22,15
0,0.09,330A417001,14,20,4,05
0,0.09,330A417001,15,29,,40
0.09,0.20,330A417001,9,29,,41
0.09,0.20,330A417001,12,19,18,15
0.09,0.20,330A417001,15,29,,41
0.20,0.3490,330A417001,9,29,,43
0.20,0.3490,330A417001,12,19,20,15
0.20,0.3490,330A417001,15,29,,42
0.3490,0.6170,330A417001,9,29,,40
0.3490,0.6170,330A417001,10,20,1,05
0.3490,0.6170,330A417001,12,19,16,15
0.3490,0.6170,330A417001,14,20,1,05
0.3490,0.6170,330A417001,15,29,,40
0,0.0550,330A418001,9,29,,45
0,0.0550,330A418001,11,6,9,15
0,0.0550,330A418001,12,19,12,15
0,0.0550,330A418001,13,6,9,15
0,0.0550,330A418001,15,29,,45
0,0.06,330A419001,9,29,,43
0,0.06,330A419001,12,19,22,15
0,0.06,330A419001,13,6,8,15
0,0.06,330A419001,15,29,,43
0,0.0920,330A420001,1,29,,43
0,0.0920,330A420001,4,19,14,15
0,0.0920,330A420001,7,29,,41
0,0.0920,330A420001,8,40,8,26
0,0.0920,330A420001,9,29,,41
0,0.0920,330A420001,12,19,14,15
0,0.0920,330A420001,15,29,,43
0.0920,0.1590,330A420001,1,29,,43
0.0920,0.1590,330A420001,4,19,24,15
0.0920,0.1590,330A420001,8,3,12,15
0.0920,0.1590,330A420001,12,19,24,15
0.0920,0.1590,330A420001,15,29,,43
0,0.3770,330A421001,9,29,,43
0,0.3770,330A421001,12,19,24,15
0,0.3770,330A421001,15,29,,43
0,0.06,330A422001,9,29,,45
0,0.06,330A422001,12,19,22,15
0,0.06,330A422001,15,29,,45
0.06,0.1410,330A422001,9,29,,41
0.06,0.1410,330A422001,12,19,26,15
0.06,0.1410,330A422001,15,29,,41
0,0.0620,330A423001,9,29,,45
0,0.0620,330A423001,12,19,24,15
0,0.0620,330A423001,15,29,,45
0,0.08,330A424001,9,29,,42
0,0.08,330A424001,11,20,2,18
0,0.08,330A424001,13,19,24,15
0,0.08,330A424001,15,20,2,18
0,0.08,330A424001,17,29,,43
0,0.1110,330A425001,9,29,,40
0,0.1110,330A425001,10,20,1,05
0,0.1110,330A425001,12,19,24,15
0,0.1110,330A425001,14,20,1,05
0,0.1110,330A425001,15,29,,40
0.1110,0.2640,330A425001,9,29,,40
0.1110,0.2640,330A425001,10,20,2,05
0.1110,0.2640,330A425001,12,19,32,15
0.1110,0.2640,330A425001,15,29,,45
0,0.0680,330A426001,9,29,,45
0,0.0680,330A426001,12,19,26,15
0,0.0680,330A426001,15,29,,43
0,0.06,330A427001,9,29,,45
0,0.06,330A427001,12,19,14,15
0,0.06,330A427001,15,29,,45
0.06,0.15,330A427001,9,29,,45
0.06,0.15,330A427001,12,19,32,15
0.06,0.15,330A427001,15,29,,43
0.15,0.23,330A427001,9,29,,45
0.15,0.23,330A427001,12,19,30,15
0.15,0.23,330A427001,15,29,,45
0.23,0.3020,330A427001,9,29,,43
0.23,0.3020,330A427001,12,19,32,15
0.23,0.3020,330A427001,15,29,,45
0,0.1110,330A428001,9,29,,45
0,0.1110,330A428001,12,19,26,15
0,0.1110,330A428001,15,29,,45
0,0.3270,330A429001,9,29,,45
0,0.3270,330A429001,12,19,30,15
0,0.3270,330A429001,14,20,2,05
0,0.3270,330A429001,15,29,,40
0,0.2380,330A430001,9,29,,41
0,0.2380,330A430001,12,19,26,15
0,0.2380,330A430001,15,29,,41
0,0.0830,330A431001,9,29,,45
0,0.0830,330A431001,12,19,24,15
0,0.0830,330A431001,15,29,,45
0,0.14,330A432001,9,29,,41
0,0.14,330A432001,12,19,26,15
0,0.14,330A432001,15,29,,41
0,0.32,330A433001,9,29,,42
0,0.32,330A433001,12,19,24,15
0,0.32,330A433001,15,29,,43
0.32,0.38,330A433001,9,29,,42
0.32,0.38,330A433001,12,19,34,15
0.32,0.38,330A433001,15,29,,43
0,0.0430,330A434001,9,29,,40
0,0.0430,330A434001,10,20,2,05
0,0.0430,330A434001,12,19,24,15
0,0.0430,330A434001,14,20,2,05
0,0.0430,330A434001,15,29,,40
0,0.07,330A435001,9,29,,43
0,0.07,330A435001,11,6,8,15
0,0.07,330A435001,12,19,24,15
0,0.07,330A435001,13,6,8,15
0,0.07,330A435001,15,29,,43
0,0.1230,330A436001,9,29,,45
0,0.1230,330A436001,12,19,26,15
0,0.1230,330A436001,15,29,,45
0,0.18,330A437001,9,29,,41
0,0.18,330A437001,12,19,26,15
0,0.18,330A437001,15,29,,41
0,0.0380,330A438001,9,29,,41
0,0.0380,330A438001,12,19,20,15
0,0.0380,330A438001,15,29,,41
0,0.3540,330A439001,9,29,,40
0,0.3540,330A439001,10,20,1,05
0,0.3540,330A439001,12,19,18,15
0,0.3540,330A439001,14,20,1,05
0,0.3540,330A439001,15,29,,40
0,0.40,330A440001,9,29,,40
0,0.40,330A440001,10,20,2,05
0,0.40,330A440001,12,19,22,15
0,0.40,330A440001,14,20,2,05
0,0.40,330A440001,15,29,,40
0,0.1250,330A441001,9,29,,40
0,0.1250,330A441001,10,20,2,05
0,0.1250,330A441001,12,19,24,15
0,0.1250,330A441001,15,29,,41
0.1250,0.48,330A441001,9,29,,40
0.1250,0.48,330A441001,10,20,2,05
0.1250,0.48,330A441001,12,19,20,15
0.1250,0.48,330A441001,14,20,2,05
0.1250,0.48,330A441001,15,29,,40
0,0.1450,330A442001,9,29,,40
0,0.1450,330A442001,10,20,1,05
0,0.1450,330A442001,12,19,16,15
0,0.1450,330A442001,14,20,1,05
0,0.1450,330A442001,15,29,,40
0,0.2280,330A443001,9,29,,40
0,0.2280,330A443001,10,20,1,05
0,0.2280,330A443001,12,19,18,15
0,0.2280,330A443001,14,20,1,05
0,0.2280,330A443001,15,29,,40
0,0.1530,330A444001,9,29,,42
0,0.1530,330A444001,12,19,30,15
0,0.1530,330A444001,15,29,,42
0,0.0690,330A445001,9,29,,40
0,0.0690,330A445001,10,20,2,05
0,0.0690,330A445001,12,19,20,15
0,0.0690,330A445001,14,20,2,05
0,0.0690,330A445001,15,29,,40
0,0.27,330A446001,9,29,,42
0,0.27,330A446001,12,19,28,15
0,0.27,330A446001,15,29,,42
0,0.2690,330A447001,9,29,,40
0,0.2690,330A447001,10,20,1,05
0,0.2690,330A447001,12,19,16,15
0,0.2690,330A447001,14,20,1,05
0,0.2690,330A447001,15,29,,40
0,0.13,330A448001,9,29,,40
0,0.13,330A448001,10,20,3,15
0,0.13,330A448001,12,19,24,15
0,0.13,330A448001,14,20,3,15
0,0.13,330A448001,15,29,,40
0.13,0.25,330A448001,9,29,,40
0.13,0.25,330A448001,10,20,2,05
0.13,0.25,330A448001,12,19,24,15
0.13,0.25,330A448001,15,29,,42
0.25,0.3310,330A448001,9,29,,40
0.25,0.3310,330A448001,10,20,1,05
0.25,0.3310,330A448001,12,19,24,15
0.25,0.3310,330A448001,14,20,1,05
0.25,0.3310,330A448001,15,29,,40
0,0.1620,330A449001,8,40,36,26
0,0.1620,330A449001,9,29,,41
0,0.1620,330A449001,12,19,18,15
0,0.1620,330A449001,15,29,,41
0.1620,0.4350,330A449001,9,29,,41
0.1620,0.4350,330A449001,12,19,24,15
0.1620,0.4350,330A449001,15,29,,41
0,0.21,330A450001,9,29,,40
0,0.21,330A450001,10,20,1,05
0,0.21,330A450001,12,19,14,15
0,0.21,330A450001,14,20,1,05
0,0.21,330A450001,15,29,,40
0,0.3090,330A451001,9,29,,40
0,0.3090,330A451001,10,20,1,05
0,0.3090,330A451001,12,19,18,15
0,0.3090,330A451001,14,20,1,05
0,0.3090,330A451001,15,29,,40
0,0.0790,330A452001,9,29,,40
0,0.0790,330A452001,10,20,1,05
0,0.0790,330A452001,12,19,18,15
0,0.0790,330A452001,14,20,1,05
0,0.0790,330A452001,15,29,,40
0,0.08,330A453001,9,29,,40
0,0.08,330A453001,10,20,1,05
0,0.08,330A453001,12,19,22,15
0,0.08,330A453001,14,20,1,05
0,0.08,330A453001,15,29,,40
0,0.0810,330A454001,9,29,,40
0,0.0810,330A454001,10,20,1,05
0,0.0810,330A454001,12,19,18,15
0,0.0810,330A454001,14,20,1,05
0,0.0810,330A454001,15,29,,40
0,0.21,330A455001,9,29,,40
0,0.21,330A455001,10,20,1,05
0,0.21,330A455001,12,19,18,15
0,0.21,330A455001,14,20,1,05
0,0.21,330A455001,15,29,,40
0,0.08,330A456001,9,29,,40
0,0.08,330A456001,10,20,2,05
0,0.08,330A456001,12,19,14,06
0,0.08,330A456001,14,20,2,05
0,0.08,330A456001,15,29,,40
0,0.2570,330A457001,9,29,,40
0,0.2570,330A457001,10,20,1,05
0,0.2570,330A457001,12,19,18,15
0,0.2570,330A457001,14,20,1,05
0,0.2570,330A457001,15,29,,40
0,0.0670,330A458001,9,29,,40
0,0.0670,330A458001,10,20,1,05
0,0.0670,330A458001,12,19,18,15
0,0.0670,330A458001,14,20,1,05
0,0.0670,330A458001,15,29,,40
0,0.10,330A459001,9,29,,40
0,0.10,330A459001,10,20,1,05
0,0.10,330A459001,12,19,10,06
0,0.10,330A459001,14,20,1,05
0,0.10,330A459001,15,29,,40
0,0.07,330A460001,9,29,,40
0,0.07,330A460001,10,20,1,05
0,0.07,330A460001,12,19,16,15
0,0.07,330A460001,14,20,1,05
0,0.07,330A460001,15,29,,40
0.07,0.28,330A460001,9,29,,40
0.07,0.28,330A460001,10,20,1,05
0.07,0.28,330A460001,12,19,22,15
0.07,0.28,330A460001,14,20,1,05
0.07,0.28,330A460001,15,29,,40
0.28,0.6090,330A460001,9,29,,40
0.28,0.6090,330A460001,10,20,1,05
0.28,0.6090,330A460001,12,19,20,15
0.28,0.6090,330A460001,14,20,1,05
0.28,0.6090,330A460001,15,29,,40
0,0.2070,330A461001,9,29,,40
0,0.2070,330A461001,10,20,2,05
0,0.2070,330A461001,12,19,20,15
0,0.2070,330A461001,14,20,2,05
0,0.2070,330A461001,15,29,,40
0,0.2690,330A462001,9,29,,40
0,0.2690,330A462001,10,20,1,05
0,0.2690,330A462001,12,19,30,15
0,0.2690,330A462001,14,20,1,05
0,0.2690,330A462001,15,29,,40
0,0.08,330A463001,9,29,,40
0,0.08,330A463001,10,20,1,05
0,0.08,330A463001,12,19,16,15
0,0.08,330A463001,14,20,1,05
0,0.08,330A463001,15,29,,40
0.08,0.1850,330A463001,9,29,,40
0.08,0.1850,330A463001,10,20,3,15
0.08,0.1850,330A463001,12,19,24,15
0.08,0.1850,330A463001,14,20,3,15
0.08,0.1850,330A463001,15,29,,40
0,1.0150,330A464001,9,29,,40
0,1.0150,330A464001,10,20,1,05
0,1.0150,330A464001,12,19,24,15
0,1.0150,330A464001,14,20,2,05
0,1.0150,330A464001,15,29,,40
0,0.0740,330A465001,9,29,,40
0,0.0740,330A465001,10,20,2,05
0,0.0740,330A465001,12,19,22,15
0,0.0740,330A465001,14,20,2,05
0,0.0740,330A465001,15,29,,40
0,0.2810,330A466001,9,29,,40
0,0.2810,330A466001,10,20,1,05
0,0.2810,330A466001,12,19,20,15
0,0.2810,330A466001,14,20,1,05
